R,side,crowd,h1,h4,year,crowd_excursion_atr,confirm_bars,abs_z,trend_relation,response_bucket
-1.002190035126639,-1,1,-1,-1,2024,0.13810316139767032,1,3.553952822761329,1,0
2.2171793308550187,1,-1,0,-1,2024,0.13308550185874687,1,2.6630986954432276,0,0
-1.0082465332393689,-1,1,0,1,2024,0.27230443974629687,2,2.9096773930683053,0,1
1.2474552542372939,1,-1,1,1,2024,0.4551201700365268,2,3.6126911963117085,1,1
-1.0041791229527968,-1,1,1,1,2024,0.3409750316701747,3,3.544754330304678,-1,1
-0.4898425017847967,1,-1,1,1,2024,0.7308703271028083,2,2.515885821758337,1,1
-1.0039409707068025,-1,1,0,1,2024,0.6062596745573319,3,2.7648383694163057,0,1
0.028733419504506887,-1,1,1,1,2024,0.7084265473527186,3,2.6430211297960535,-1,1
-1.0057755058756124,1,-1,1,1,2024,0.8554385210661916,1,3.425430477431804,1,2
-1.0049295398874576,-1,1,-1,1,2024,0.46342270771267535,1,4.191670259916409,0,1
2.217367094175957,-1,1,-1,1,2024,0.5679368029739966,4,3.597482775548775,0,1
0.7182318777387094,1,-1,1,1,2024,1.0384628772320248,2,2.888789554213821,1,2
-0.033242494706442874,-1,1,-1,1,2024,1.6872762271414634,4,3.6251818330522667,0,2
2.215305720589421,1,-1,1,0,2024,0.8689591689131015,4,2.5796967135521967,0,2
2.2182865911269443,1,-1,1,1,2024,1.0381410374068478,1,2.691364482585667,1,2
0.25881500315570904,1,-1,1,1,2024,0.6115769542872574,3,3.3293695430567705,1,1
2.2168312979851343,-1,1,1,1,2024,0.17673034462899193,1,3.3026139031687607,-1,0
0.4580273662360269,-1,1,-1,1,2024,1.1390308097228754,4,2.574699474794002,0,2
2.2178975923848223,-1,1,-1,-1,2024,0.5828658438852856,1,2.6077093910491507,1,1
-1.0034710802204758,-1,1,-1,-1,2024,0.2176691481652157,1,3.169669409607473,1,0
2.2174774307895464,1,-1,1,-1,2024,0.0,1,2.5016680230575634,0,0
2.2201845231086272,1,-1,1,1,2024,0.004129869651004158,1,3.0433576153504465,1,0
-1.0036797380586637,-1,1,1,1,2024,0.264284361386465,1,2.800606422630664,-1,1
-0.00448209002543631,1,-1,1,1,2024,1.4648605495609206,1,3.6001208106618456,1,2
2.2174652814439755,1,-1,1,1,2024,0.4678017464811288,1,2.5181511354500405,1,1
-1.0030527539242893,-1,1,1,1,2024,0.7354570637119501,1,3.6574662306698507,-1,1
-1.002821145393122,-1,1,1,1,2024,1.2408841018736636,3,3.1973640164074744,-1,2
-1.001459002737274,-1,1,1,1,2024,0.2639048382553687,1,2.727854238342385,-1,1
0.6680210534068552,-1,1,1,1,2024,0.6591305891752663,2,2.8782887412636557,-1,1
0.5143957107205736,-1,1,1,1,2024,0.0005516589172044642,1,3.0169376790163875,-1,0
-1.0035835872037502,1,-1,1,1,2024,1.8984239933852762,4,3.5817182175915963,1,2
2.2181095109323414,1,-1,1,1,2024,0.2002662663229744,1,2.941521741810255,1,0
-1.002606131873334,-1,1,1,1,2024,0.13413725592113954,1,3.0630705537575142,-1,0
1.43883098937494,-1,1,0,1,2024,0.0003982024006147931,1,3.501914324469465,0,0
2.2193812664916646,-1,1,-1,1,2024,1.1870938145118337,1,4.175379395135264,0,2
2.2195011761085692,1,-1,-1,-1,2024,0.4755553043576651,3,2.6514960711716618,-1,1
2.218184879157589,1,-1,1,1,2024,0.9496160837832676,3,2.696233099028993,1,2
0.20293585639244432,-1,1,1,1,2024,0.6623215591517595,4,3.729867887850643,-1,1
-1.0045462857104832,1,-1,1,1,2024,0.6325124333393397,4,2.7558620083894447,1,1
0.16452850443069703,-1,1,0,1,2024,0.4950677144290179,1,4.064329790286192,0,1
-1.0043196685361109,-1,1,-1,-1,2024,0.2746055269810825,1,2.5012738348945214,1,1
-1.0051719422557186,1,-1,1,-1,2024,0.17823349275711367,1,2.5348599269562166,0,0
2.2184737297595016,1,-1,-1,1,2024,0.1226412779427185,2,2.634186696277927,0,0
-1.0053524267228584,-1,1,-1,1,2024,1.6158521760272417,4,2.5903068601779107,0,2
-1.0039521556377355,1,-1,0,1,2024,0.5315333569727815,1,2.610473199425336,0,1
0.40009234108619823,-1,1,-1,1,2024,0.11599438688681207,1,3.025045213593964,0,0
-1.0037554415742764,1,-1,-1,-1,2024,1.3945563068083828,3,3.0843391997256466,-1,2
-1.0019823735581423,1,-1,1,1,2024,0.0,1,2.86310839266104,1,0
-0.770157425479706,-1,1,0,1,2024,0.14827840794683111,1,3.000758294810397,0,0
-1.004104874095545,1,-1,1,1,2024,1.5132001242364879,4,3.507351985709083,1,2
-1.003549091684266,-1,1,1,1,2024,0.35577871817921264,3,2.9529111327994775,-1,1
-1.00529528032847,1,-1,1,1,2024,1.9470021923553285,4,2.660343553885125,1,2
2.219086933466818,-1,1,1,1,2024,0.1325298914592806,1,3.2535078815493383,-1,0
1.1413662171144014,-1,1,-1,0,2024,0.27491266871989944,1,3.5060766808195813,0,1
-1.0051897828361458,-1,1,0,-1,2024,0.6705507756926735,2,4.325450326869353,0,1
1.2090257165921605,-1,1,-1,-1,2024,1.3102179582712672,1,3.662509368035825,1,2
1.1587352378296527,1,-1,0,-1,2024,0.8222203630887758,1,3.529328105110608,0,2
0.2665923602007014,-1,1,0,0,2024,0.35178441369267466,1,3.6148160141507137,0,1
0.007933231974787945,-1,1,-1,-1,2024,0.33564584131853126,1,3.650316812377304,1,1
-1.0084057721157444,1,-1,0,-1,2024,0.11385997838824076,1,2.9697046053287584,0,0
2.2169279389877294,1,-1,-1,-1,2024,0.0005062924924350779,1,4.057811663935495,-1,0
2.2177025836023594,1,-1,1,-1,2025,0.4921539781782411,2,2.5553583124077206,0,1
-1.0056081006807838,-1,1,1,1,2025,0.18467303728685303,1,3.91559447601152,-1,0
-1.0088781589453,-1,1,1,1,2025,0.8367120406613632,2,2.655875708975468,-1,2
-1.002068432772304,1,-1,1,1,2025,0.27611901412119116,2,3.0081802787520853,1,1
-1.0032798613718017,1,-1,-1,-1,2025,0.1419012918184654,1,4.053964017615017,-1,0
-1.003206310281347,-1,1,-1,-1,2025,0.0,1,4.052339099355364,1,0
-1.0034825534305176,1,-1,-1,-1,2025,0.6657127867601283,3,2.6612837897587687,-1,1
0.3844427661918343,1,-1,0,-1,2025,0.7093333333333123,3,3.0097731591617936,0,1
-1.0056040366158185,1,-1,0,-1,2025,0.0,1,2.993027373632666,0,0
-1.0049641897048436,-1,1,0,-1,2025,0.3529930772363376,1,3.9688419929104812,0,1
-1.0025938516927382,-1,1,-1,-1,2025,0.33207121272800955,1,4.179129091074581,1,1
0.9477956941246155,1,-1,0,-1,2025,0.49970245025743454,2,2.943291023187654,0,1
2.217811516083114,1,-1,1,1,2025,0.3191197501678457,2,3.603620684529365,1,1
0.15014612481402873,-1,1,1,1,2025,0.3266384778012585,2,2.6771392280518596,-1,1
-1.003232084890927,1,-1,1,1,2025,0.2374427420628497,1,2.5421085315927843,1,0
-1.001963563951042,1,-1,0,1,2025,0.20037640279745866,1,4.609709346224558,0,0
-0.23507384190197747,-1,1,1,1,2025,1.0188759386999178,1,3.265068500199166,-1,2
-1.003232714279211,-1,1,-1,1,2025,0.2136419500204847,1,2.5424515669373116,0,0
-1.0030221824779688,1,-1,-1,0,2025,0.6537065837221698,1,3.961158628844618,0,1
2.2187176070512398,-1,1,-1,1,2025,0.4380275822754197,1,3.716451195348281,0,1
-1.004535320771439,1,-1,1,-1,2025,0.11203189520150406,1,2.554046774201421,0,0
-1.0052472257979834,1,-1,1,-1,2025,0.45744121896755374,1,3.0894104042966632,0,1
-1.003952120508763,-1,1,0,-1,2025,0.8265400014921046,2,2.7719433746941524,0,2
1.2486141520191316,1,-1,1,-1,2025,0.698983211161044,1,4.460310504579388,0,1
-1.0048368557821303,-1,1,1,1,2025,1.1389929255097684,4,3.2797110037957458,-1,2
2.2165359497512247,-1,1,-1,-1,2025,0.8221088190900373,3,3.1718881282496905,1,2
2.219602914969124,-1,1,-1,-1,2025,0.26328583969209884,1,2.6575851499651035,1,1
1.57373644805669,1,-1,-1,-1,2025,0.5225779647373484,1,4.521491795659905,-1,1
-1.0027789601686279,1,-1,-1,-1,2025,0.8265701449644174,1,2.6166782673350704,-1,2
2.217361516946887,1,-1,-1,-1,2025,0.004931945556471209,1,2.850627884924982,-1,0
-1.0027565600232409,1,-1,1,-1,2025,1.2473546620191729,1,3.365347123198217,0,2
-1.0054391814312138,-1,1,-1,-1,2025,1.1602575763088228,2,3.562450393895021,1,2
-1.00449422852574,1,-1,1,-1,2025,0.7080212003671625,2,2.6255693142071754,0,1
-1.0059129568226077,1,-1,-1,-1,2025,0.4963399675543387,1,3.4563982415445533,-1,1
0.08720851894173504,1,-1,-1,-1,2025,1.603133490769645,4,2.639147432798999,-1,2
-0.39232506409151,1,-1,1,-1,2025,0.00020693222970682,1,3.6162523385097116,0,0
2.2152556961400856,-1,1,-1,-1,2025,0.10941546429898395,1,3.7723793262558334,1,0
0.7759607443646255,-1,1,-1,-1,2025,0.35356340076686543,1,2.8312924542178948,1,1
1.1797439069128315,1,-1,1,-1,2025,0.9151860543077398,3,2.8922482898916186,0,2
0.13302393914787225,-1,1,0,1,2025,0.31553852880551325,1,2.9982037407020505,0,1
2.2108018845108393,-1,1,-1,-1,2025,0.0010669918451958929,1,2.8146610091108424,1,0
2.219791342380118,-1,1,-1,-1,2025,0.45715983755407213,3,2.5596318928645965,1,1
-1.0024244540359901,1,-1,-1,-1,2025,3.013296668871167,3,3.6325859620851726,-1,2
-0.08577700960783446,-1,1,-1,-1,2025,0.08612768291847077,1,2.8815504405647303,1,0
-1.0020298995581651,1,-1,-1,-1,2025,0.023886745469370124,1,2.69903196497782,-1,0
0.3760994734180386,1,-1,-1,-1,2025,0.01340792717618825,1,3.635050852141281,-1,0
2.2188730206264173,1,-1,1,-1,2025,0.7697931794281334,2,2.826847858896125,0,2
2.220863957191032,-1,1,0,1,2025,1.1896864622750818,3,4.872830108708958,0,2
2.2199063329026703,1,-1,-1,-1,2025,0.7918461096755613,1,4.527690298217437,-1,2
0.508283908811999,-1,1,-1,-1,2025,0.6367739117775554,1,2.6665031161426733,1,1
-1.0043749206138497,1,-1,-1,-1,2025,1.0004976609932976,3,2.98824924381685,-1,2
-1.0013883512766202,-1,1,-1,-1,2025,0.020693611013051456,1,2.5527973335296967,1,0
-1.0026114563906194,1,-1,-1,-1,2025,0.3057699829144452,2,2.5954951366432044,-1,1
-0.4520440809546264,-1,1,-1,-1,2025,0.9641739804535006,1,3.335099744486328,1,2
-0.20197770371342158,-1,1,1,1,2025,0.33477860990674496,1,2.7276782058116993,-1,1
-1.0032304907667657,-1,1,-1,-1,2025,0.011591730228833929,1,3.388087580428008,1,0
0.7170133499218556,-1,1,-1,-1,2025,0.4186666262889337,1,2.846487233297882,1,1
-1.004599140070815,-1,1,1,1,2025,1.1064257724450899,2,3.08150031581553,-1,2
0.08519078150847685,-1,1,0,1,2025,0.07029215722918343,1,3.1154129411758733,0,0
2.217205049870591,1,-1,1,1,2025,1.1347814708191861,2,2.6614518428873812,1,2
0.1763416423361799,-1,1,0,1,2025,2.1128140620344906,2,4.141781024311661,0,2
2.217014923423015,-1,1,-1,1,2025,0.6566665371312971,2,3.720237820231636,0,1
-1.0059152516411334,1,-1,-1,-1,2025,1.2190007293945992,1,2.934997141742084,-1,2
2.21696321403243,-1,1,-1,-1,2025,0.48607553766715683,1,2.5682721166603124,1,1
-1.0043214873925566,1,-1,1,-1,2025,0.79542306931348,3,2.7228588249030956,0,2
-1.004151645382346,1,-1,1,1,2025,0.8076246702675505,4,2.8921806455608703,1,2
-1.0048453983772008,-1,1,1,1,2025,1.1810102207079791,3,3.590828004171277,-1,2
-1.002892440389734,-1,1,-1,-1,2025,2.7320715323166156,4,3.1556881896251654,1,2
-1.0036114545014052,1,-1,-1,-1,2025,0.05557108514562475,1,3.4254269193420552,-1,0
-1.006229160035944,-1,1,0,-1,2025,0.4595942478090573,1,5.2703263034820305,0,1
-1.0049634611302156,1,-1,0,-1,2025,0.3364921666029456,3,3.139387598727348,0,1
2.2171882989245577,-1,1,-1,-1,2025,0.044508988146588546,1,2.768240197385424,1,0
-0.4444781756268025,-1,1,-1,-1,2025,0.1409664396841604,1,2.77046680205832,1,0
-1.0015021968768416,-1,1,-1,-1,2025,0.38583982549079116,2,2.7911246197140396,1,1
-1.001521070071003,1,-1,0,-1,2025,0.027110377967434166,2,3.6046419848718343,0,0
-1.0014297427161385,-1,1,0,0,2025,0.76068574614382,2,2.6720596795073597,0,2
0.2456340862452093,-1,1,1,1,2025,0.011733309807909105,1,2.7665240813726224,-1,0
-1.003736922207779,1,-1,1,1,2025,1.796565165809869,3,3.0983211239486557,1,2
0.5339420104097515,1,-1,-1,1,2025,1.3411529638126818,3,2.67244662049664,0,2
-1.0078692760319168,-1,1,1,1,2025,0.9476639980882136,4,2.650304619297506,-1,2
2.2125828530758205,-1,1,1,1,2025,0.429028970738148,1,3.549751947970543,-1,1
-1.0077176964689694,-1,1,-1,1,2025,0.0,1,2.6690798370409095,0,0
2.215550413826765,1,-1,0,1,2025,0.3816832432978218,2,2.9920240173823154,0,1
-1.0053845983805834,-1,1,1,1,2025,1.0900526461623543,3,2.911328138722993,-1,2
2.2184674424907516,1,-1,1,1,2025,0.5704285050179122,1,2.8016501031964474,1,1
-1.0031377416401615,-1,1,1,1,2025,0.9261491760624192,1,3.6489479311583075,-1,2
-0.34317085185440416,1,-1,1,1,2025,0.0823928546700814,1,2.5538474042103982,1,0
1.5509845665731845,-1,1,1,1,2025,1.0303546703589233,2,2.6127956212135075,-1,2
2.2169246950844177,1,-1,-1,1,2025,0.4036891221930172,1,4.006804784384633,0,1
-0.6814503247114908,-1,1,1,1,2025,0.22606433601929427,2,2.542303735918218,-1,0
2.2164164708713487,1,-1,0,1,2025,0.0,1,2.7537968655004974,0,0
-1.0050846570074485,-1,1,1,1,2025,0.18454674508213217,1,2.8061647711139157,-1,0
-1.0099791962459892,1,-1,-1,1,2025,1.4214577337527694,2,2.7679783245249823,0,2
2.2154146689468117,-1,1,-1,1,2025,0.006412899088452141,1,2.7972216665947327,0,0
1.512984279982604,1,-1,-1,-1,2025,0.5421576299608646,1,2.6591504964618555,-1,1
-1.0030661678978634,-1,1,1,1,2025,0.4638875329493273,1,4.267760916940711,-1,1
-1.0030741458303916,-1,1,1,1,2025,0.19693645845361973,1,2.577658467684542,-1,0
2.2137008908259768,1,-1,1,1,2025,0.3609014563622901,1,2.8345777115337345,1,1
0.5214546955983244,-1,1,1,1,2025,0.24420068333033756,1,2.693061044514357,-1,0
0.5629818459023254,1,-1,1,1,2025,0.5485286177106112,2,2.7060736354498403,1,1
-1.006225349823055,-1,1,-1,1,2025,0.7339478085015595,4,2.991386374511927,0,1
2.211690534877493,1,-1,1,1,2025,1.0193598852747332,2,2.915388407230034,1,2
0.4472710881971493,1,-1,0,0,2025,0.491089494163432,2,2.713602634621471,0,1
-1.0027747812575207,1,-1,1,1,2025,1.182062898036889,3,2.7892952919859084,1,2
-1.0029134184055946,-1,1,-1,1,2025,0.1161724456531355,1,2.7995427437654405,0,0
0.9249153664269368,1,-1,-1,1,2025,1.2623515355963382,2,4.083026494335626,0,2
0.7775540749214601,-1,1,0,1,2025,0.3732636051642353,3,2.8357228530698917,0,1
-1.0068780507936437,1,-1,-1,-1,2025,0.09257142857141469,1,2.573613785054233,-1,0
-1.0068931676073278,1,-1,-1,-1,2025,0.03529263476324537,1,2.558875017275248,-1,0
-0.18987195359086748,-1,1,-1,-1,2025,0.37355234274468696,2,2.732184293500083,1,1
-1.0066265745853875,-1,1,-1,-1,2025,0.06986542316029104,1,2.5660208931119093,1,0
-1.0052326911562328,1,-1,1,-1,2025,0.13095390116199526,1,2.80394888442453,0,0
0.47001386215801205,1,-1,-1,-1,2025,0.5288737683912846,3,2.6745341887175074,-1,1
-1.006585310076477,1,-1,0,-1,2025,0.0,1,3.5574874786987363,0,0
2.216523437245649,1,-1,-1,-1,2025,0.33304885854488625,1,2.5690065053989213,-1,1
0.3304355380349457,1,-1,1,1,2025,0.0009122304033892574,1,2.5698129833172834,1,0
2.215422434406963,1,-1,1,1,2025,0.2893081761006598,1,2.7859510904776386,1,1
-1.0056118631597448,-1,1,1,1,2025,0.4279011366640261,3,2.6163670787576807,-1,1
2.2164508515288786,-1,1,1,1,2025,0.45994727235853555,1,2.551944304141302,-1,1
-1.0063230857625656,-1,1,-1,0,2025,2.4342965779467702,4,3.3506359773481345,0,2
0.1813895590965033,1,-1,-1,-1,2025,0.5890273544504152,3,2.77446226605309,-1,1
2.216153354326096,-1,1,1,1,2025,0.8878473874995161,4,3.114368326837802,-1,2
-1.0060777225327657,1,-1,1,0,2025,0.10091203295089905,1,3.7285660722093072,0,0
0.3710469741321167,-1,1,1,0,2025,0.011859381617958444,1,4.8747609447697124,0,0
-1.0055974059747987,-1,1,-1,-1,2025,0.4568535058724334,1,2.5035862795598893,1,1
-1.005413942738137,1,-1,-1,-1,2025,0.9954853273137458,2,2.685820272810638,-1,2
-0.13921650126723548,1,-1,1,1,2025,0.2609546367334131,1,2.934071025302131,1,1
2.2127050045508723,-1,1,-1,1,2025,0.0,1,3.582251037809065,0,0
-1.0065457484413862,-1,1,-1,-1,2025,0.0,1,2.6658171386400342,1,0
1.0833167203931902,-1,1,0,1,2025,0.0,1,3.6216784714206045,0,0
-1.0082861325543853,-1,1,0,1,2025,1.6983064198503093,2,2.809226305991875,0,2
-1.0085428625159079,-1,1,1,1,2025,0.520725651160394,2,3.6448125660128987,-1,1
-1.0116742044761675,1,-1,1,1,2025,0.18345225027447337,1,3.402560764103317,1,0
2.2161597805106954,1,-1,1,1,2025,0.5636102449107917,1,2.7433635179738585,1,1
0.2271889294020556,-1,1,1,1,2025,1.5840648210668302,1,3.64404475810572,-1,2
2.2174040939889603,1,-1,1,1,2025,1.4463081987772555,3,2.6654558987276213,1,2
1.1463893098251228,-1,1,1,1,2025,0.0,1,2.922907914379612,-1,0
0.3682743213207474,-1,1,0,1,2025,0.013220273655794737,1,3.524480278423759,0,0
-1.0080446125394873,1,-1,-1,1,2025,1.5017301038061794,4,3.4150810360385004,0,2
-1.0044746586960343,-1,1,0,1,2025,0.011288115715412607,1,2.925521774573523,0,0
-1.0036812651955092,1,-1,1,1,2025,1.1110801393728384,2,3.1229963354762607,1,2
-1.0038743477011451,-1,1,-1,1,2025,0.0003017241379046905,1,2.7222698293684555,0,0
2.209726713577729,1,-1,1,1,2025,0.5729656111679025,1,2.8162115077259764,1,1
-1.0054357458341872,1,-1,1,1,2025,0.9916341327384486,2,3.841820259672478,1,2
0.2951546322668213,-1,1,0,1,2025,0.060841077756234464,1,2.8439031974043645,0,0
-0.1731296818544513,-1,1,-1,0,2025,0.41097563543709426,1,2.7700813017145203,0,1
-1.0042274793129073,-1,1,-1,-1,2025,0.12125881309242284,1,2.6082680576601582,1,0
1.8788878769966944,-1,1,-1,-1,2025,0.5291956934769049,1,2.5564030066626233,1,1
-1.0100078808705595,1,-1,-1,-1,2025,0.7398889770024046,2,3.5059364146939855,-1,1
1.6066166245522735,1,-1,-1,-1,2025,0.3234148069429755,1,2.61059053089349,-1,1
-1.006049716766772,1,-1,1,-1,2025,0.3434568401161402,1,4.28191335290007,0,1
-1.0073949461992684,1,-1,-1,-1,2025,0.8471430354987302,3,3.682059651444425,-1,2
-1.0030278942068787,-1,1,-1,-1,2025,0.521966851590214,3,3.4091222418766667,1,1
0.9762072207526618,1,-1,1,-1,2025,1.1824726854514074,4,4.741406497009174,0,2
-1.0067466166594354,-1,1,1,1,2025,0.3067137809186943,2,3.0310009699476472,-1,1
-1.009881790096942,1,-1,1,1,2025,2.8216587881392043,1,4.614171974221718,1,2
-1.0032426304119266,1,-1,1,1,2025,0.24674255931971673,1,2.6744374391904175,1,0
0.1354454574457187,-1,1,1,1,2025,0.22071894319482918,1,2.6483775677598835,-1,0
-1.0050789396306659,1,-1,1,1,2025,0.13161912414626528,1,2.6877598296631016,1,0
0.8010259530818021,-1,1,0,1,2025,0.0,1,3.0417021719642823,0,0
-0.14144719151852214,-1,1,-1,-1,2025,0.015026000725613938,1,3.0275184263481103,1,0
0.23137752666587835,-1,1,-1,-1,2025,0.7420623823106904,4,2.691604070038356,1,1
-1.005133328236345,1,-1,-1,-1,2025,0.23981650843422447,1,2.6151587923212802,-1,0
-0.5405782995988847,1,-1,0,-1,2025,0.07004902010535165,1,2.709006234060942,0,0
2.2110041618232077,-1,1,1,0,2025,0.0,1,3.0729197679868903,0,0
-1.0025337772108946,1,-1,-1,-1,2025,0.30356702853914014,1,2.5576469646758957,-1,1
-1.0062554555410554,-1,1,-1,-1,2025,0.7914190462385877,1,2.7069231404694687,1,2
-0.4411012192470243,1,-1,-1,-1,2025,0.0008202964785127897,1,3.0911795856516715,-1,0
0.7835990360818873,1,-1,1,1,2025,0.37590933216772193,2,2.527834407159349,1,1
-1.0109737216248385,-1,1,-1,-1,2025,0.019713261648719883,1,3.6230660909996013,1,0
1.0285366480626237,1,-1,1,-1,2025,0.3623941493456686,1,2.788730628918455,0,1
0.9404250097367773,1,-1,1,1,2025,0.0,1,3.220893828026139,1,0
-1.00327178591279,-1,1,0,1,2025,0.0002652720933912189,1,2.8007473991210032,0,0
-1.0101679362528428,-1,1,1,1,2025,2.268380875853738,2,4.013408857695565,-1,2
-1.005595770197339,1,-1,1,1,2025,1.0550611790878472,4,2.9529950603161543,1,2
-1.0097969253524006,1,-1,1,1,2025,0.9029068187992244,2,3.288398447709551,1,2
-1.0057968107473236,1,-1,0,1,2025,0.27384635215259995,1,3.7682064514801024,0,1
-0.5380519076140813,1,-1,1,1,2025,0.0,1,3.195458660616552,1,0
-0.60338900364154,1,-1,1,1,2025,0.00038332009962975733,1,2.8663656059415126,1,0
-1.017304600104767,-1,1,-1,-1,2025,0.0,1,2.7800179186491722,1,0
2.216709875181196,-1,1,-1,-1,2025,0.6095633580216345,3,3.5633669199922617,1,1
-0.2065610003763249,-1,1,-1,-1,2025,0.7480723499315576,3,2.880130511664164,1,1
-1.0038932518536772,-1,1,-1,-1,2025,0.7811010939352876,3,3.9907748406970396,1,2
2.21446859428907,-1,1,1,-1,2025,0.0006166042722226302,1,3.124187043687137,0,0
-0.11347633032734049,1,-1,-1,-1,2025,0.044414417060727976,1,3.6551186035346395,-1,0
2.212029326804411,1,-1,0,-1,2025,0.7147975635972869,2,3.0293980413277155,0,1
2.216618057835719,1,-1,1,-1,2025,0.2248833091903799,2,2.6606860407212913,0,0
-0.31827074753271634,1,-1,1,1,2025,0.0,1,2.537335231645306,1,0
2.2176780567330026,1,-1,1,1,2025,0.00035748940296148303,1,2.6966137772405556,1,0
2.2170086233598467,1,-1,1,1,2025,0.03520929972614969,1,3.5966469390613898,1,0
-0.36467879513714446,1,-1,1,1,2025,1.6569642003540046,1,4.373222394073478,1,2
-1.0064728500949676,-1,1,1,1,2025,1.0030005731431828,2,2.5259224210977305,-1,2
2.2171934298587055,-1,1,1,1,2025,0.0003641376440506376,1,2.641080006464036,-1,0
-1.0038424158323713,1,-1,0,1,2025,0.24687978098073113,2,2.6927954275978374,0,0
-1.0041641297016461,1,-1,0,1,2025,0.10493840571838275,1,3.0650205268500788,0,0
2.2190309670955073,-1,1,-1,1,2025,0.18997234579776429,1,2.821439015177615,0,0
-1.0028493190371313,-1,1,-1,-1,2025,1.2428388269471065,2,4.295042524110856,1,2
2.2186925537257207,-1,1,-1,-1,2025,0.127579583997401,1,2.6115771287188285,1,0
0.665939485715119,-1,1,-1,-1,2025,0.012054650090061977,1,3.105667167124866,1,0
0.36451672299338717,1,-1,-1,-1,2025,1.0211110191241117,4,2.8188104762027355,-1,2
-1.0076631314902031,-1,1,-1,-1,2025,0.3874896208137277,2,2.9336125408916387,1,1
-1.0042199978282755,1,-1,1,0,2025,0.8147569020278453,2,2.828848751645676,0,2
-1.0044408610684201,-1,1,1,0,2025,0.163015447133283,1,2.7510211089983563,0,0
2.219050795686379,1,-1,-1,-1,2025,1.100405274273626,4,3.3475425043786418,-1,2
-1.0052040325873766,-1,1,1,1,2025,1.5652253017163027,3,2.52097027970109,-1,2
0.7885559667968784,1,-1,1,1,2025,0.9941406250000344,4,2.7571436905652984,1,2
-1.0148247450548862,1,-1,1,1,2025,0.0011851350208088877,1,3.139749932175579,1,0
-1.0057743180172316,-1,1,1,1,2025,0.34093193683319,1,3.288985068382885,-1,1
0.8272185740110185,-1,1,-1,1,2025,0.1884222474460959,2,2.9568206359306712,0,0
2.2185396023026103,-1,1,-1,-1,2025,0.23477758026172912,2,3.1297082346168343,1,0
0.1874649909301319,1,-1,-1,-1,2025,0.0,1,3.3617295178286537,-1,0
0.3621911407784198,1,-1,1,-1,2025,0.19495655859292205,2,2.5967339950458084,0,0
-1.004986478068106,1,-1,1,0,2025,0.43589224225240614,4,2.696798070671423,0,1
2.2155184635297975,-1,1,-1,-1,2025,0.18990657128336016,1,3.6890949347542508,1,0
-1.0030607482187999,1,-1,-1,-1,2025,1.1093386877870046,1,2.7745359454250935,-1,2
-0.6451801017617163,1,-1,1,-1,2025,0.027498602130490733,1,2.7495685060784902,0,0
-1.003069971292029,-1,1,1,1,2025,0.4136948288146185,2,2.8682966088750934,-1,1
0.2763359097304893,-1,1,-1,1,2025,0.0,1,3.128098606796473,0,0
-1.0027485825836664,1,-1,-1,-1,2025,0.9420394856004297,1,4.526482647843748,-1,2
0.3954259423346277,1,-1,-1,-1,2025,0.3019516889919618,1,3.21113473248029,-1,1
0.7755335120629869,-1,1,-1,-1,2025,0.1221234905445569,1,2.590812982065796,1,0
-1.002980069799033,-1,1,-1,-1,2025,0.334926866977253,1,2.614586785704629,1,1
-0.010547535492008424,1,-1,-1,-1,2025,0.03374185939180515,1,2.567232980527961,-1,0
-1.0018297927088597,1,-1,-1,-1,2025,0.002891367203634868,1,4.119974793449421,-1,0
-1.0026530196777095,1,-1,-1,-1,2025,1.9343671552352508,2,3.8412375498910833,-1,2
-1.0045136224028952,-1,1,-1,-1,2025,0.5705404112864055,2,4.64674216806179,1,1
0.28032049959310307,-1,1,1,-1,2025,0.02117609595583263,1,3.684277461600425,0,0
0.5576094764724193,1,-1,1,-1,2025,0.0,1,2.7151194480893412,0,0
-1.0053948585616779,1,-1,1,1,2025,0.7980845969672733,1,2.723443755808548,1,2
1.13630309421495,1,-1,-1,1,2025,0.09446486367877477,1,4.636464210360209,0,0
0.44436341741353075,-1,1,-1,1,2025,0.754606166816641,1,4.585606796693667,0,2
-1.0028702043168003,-1,1,1,1,2025,0.09716792979653709,1,3.238382550203381,-1,0
2.2196581982939936,-1,1,0,1,2025,0.16275607854254578,2,3.3358327813377326,0,0
0.21428169265793784,1,-1,-1,-1,2025,0.6806822219590711,1,4.232195226182663,-1,1
-1.0055175297050756,1,-1,-1,-1,2025,0.047342457033736636,1,2.950706793159951,-1,0
2.217666008698508,1,-1,-1,-1,2025,0.8999966743157601,1,3.8158161888998694,-1,2
-1.0050149094744176,1,-1,1,1,2025,0.07431886095970391,1,2.9590493661058277,1,0
2.2172430961502774,1,-1,-1,-1,2025,0.7507383553357101,1,3.296442286685816,-1,2
-1.0020207101595142,1,-1,0,-1,2025,0.0,1,2.572226095026448,0,0
-0.11269701147814967,-1,1,0,0,2025,1.0636894271347237,2,4.0386223201665405,0,2
-1.0042725024925256,-1,1,-1,-1,2025,0.9447906281156767,1,2.5823412696000907,1,2
-1.0070555571318476,1,-1,1,-1,2025,0.025535795713675806,1,2.706938979140936,0,0
-0.008123419386266598,1,-1,-1,-1,2025,0.720332248058031,3,2.5199942046682446,-1,1
-1.0033914253374043,1,-1,0,-1,2025,1.2184148956911842,1,3.180310652212734,0,2
