fill_time,entry,family,gate,episode,activation,evidence,atr15,sl,tp,stop_dist,exit_time,exit_price,reason,holding_hours,gross_r,commission_r,net_comm_r,net20_r,net40_r,prio,parent
2023-12-07 12:15:00,2034.82,BOS_RETEST,75,46,2023-12-07 12:15:00,100,2.107142857142857,2030.1392857142857,2041.8410714285712,4.680714285714203,2023-12-07 13:33:00,2030.1392857142857,SL,1.3,-1.0,0.0060861394781017404,-1.0060861394781018,-1.0488146607660622,-1.0915431820540227,3,P1_PULLBACK_D14
2023-12-07 16:03:00,2035.715,FVG_RETEST,75,46,2023-12-07 16:00:00,100,2.8092857142857577,2029.6790714285714,2044.7688928571426,6.035928571428485,2023-12-07 16:44:00,2029.6790714285714,SL,0.6833333333333333,-1.0,0.004721727512632755,-1.0047217275126328,-1.037856645799558,-1.070991564086483,2,P1_PULLBACK_D14
2023-12-08 03:20:00,2029.73,FVG_RETEST,75,46,2023-12-08 03:00:00,100,1.4921428571428805,2026.7107857142855,2034.2588214285718,3.0192142857144972,2023-12-08 10:56:00,2026.7107857142855,SL,7.6,-1.0,0.009411793039815755,-1.0094117930398157,-1.0756541929073262,-1.1418965927748368,2,P1_PULLBACK_D14
2023-12-08 12:52:00,2027.855,OB_RETEST,75,46,2023-12-08 12:15:00,100,2.2457142857142247,2025.6092857142858,2031.2235714285714,2.245714285714257,2023-12-08 15:30:00,2025.6092857142858,SL,2.6333333333333333,-1.0,0.012641844147582858,-1.0126418441475828,-1.101700368320612,-1.1907588924936412,1,P1_PULLBACK_D14
2023-12-15 10:07:00,2037.27,FVG_RETEST,75,47,2023-12-15 09:45:00,100,1.5550000000000312,2034.6145,2041.2532500000002,2.6555000000000746,2023-12-15 11:02:00,2041.2532500000002,TP,0.9166666666666666,1.5000000000000429,0.010740643946525776,1.489259356053517,1.4139439728865073,1.3386285897194976,2,P1_PULLBACK_D14
2023-12-15 14:49:00,2042.635,FVG_RETEST,75,47,2023-12-15 14:30:00,100,2.0107142857143083,2039.7889285714286,2046.904107142857,2.8460714285713493,2023-12-15 15:33:00,2039.7889285714286,SL,0.7333333333333333,-1.0,0.01004784690676399,-1.010047846906764,-1.0803201520893484,-1.1505924572719328,2,P1_PULLBACK_D14
2023-12-18 12:30:00,2022.13,SWEEP_RECLAIM,75,48,2023-12-18 12:30:00,100,2.188571428571387,2019.9414285714288,2025.412857142857,2.188571428571322,2023-12-18 12:42:00,2019.9414285714288,SL,0.2,-1.0,0.01293529634464815,-1.012935296344648,-1.1043191083550963,-1.1957029203655447,0,P1_PULLBACK_D14
2023-12-18 15:30:00,2024.61,BOS_RETEST,75,48,2023-12-18 15:30:00,100,1.8064285714285688,2020.929357142857,2030.130964285714,3.680642857142857,2023-12-18 16:42:00,2020.929357142857,SL,1.2,-1.0,0.007700975373090881,-1.0077009753730908,-1.0620393091268994,-1.116377642880708,3,P1_PULLBACK_D14
2023-12-19 01:15:00,2027.27,BOS_RETEST,75,48,2023-12-19 01:15:00,100,1.0042857142856942,2025.6595714285713,2029.685642857143,1.6104285714286561,2023-12-19 01:35:00,2025.6595714285713,SL,0.3333333333333333,-1.0,0.01762374345781864,-1.0176237434578186,-1.1418142872349788,-1.2660048310121388,3,P1_PULLBACK_D14
2023-12-19 04:30:00,2025.57,SWEEP_RECLAIM,75,48,2023-12-19 04:30:00,100,1.3614285714285839,2022.953857142857,2029.4942142857144,2.616142857142904,2023-12-19 05:38:00,2022.953857142857,SL,1.1333333333333333,-1.0,0.010839614481515667,-1.0108396144815157,-1.0872880390979072,-1.1637364637142984,0,P1_PULLBACK_D14
2023-12-20 01:16:00,2040.43,BOS_RETEST,75,48,2023-12-20 01:15:00,100,0.9100000000000169,2038.8090000000002,2042.8615,1.6209999999998672,2023-12-20 01:30:00,2038.8090000000002,SL,0.23333333333333334,-1.0,0.01762246761258627,-1.0176224676125862,-1.1410030968538054,-1.2643837260950248,3,P1_PULLBACK_D14
