flow_id,signal_time,passage_time,side,signal_close,entry,atr14,frozen_residual12_atr,time_only_net_atr,post_mae_atr,post_mfe_atr,time_to_mae_h,time_to_mfe_h,fp_fav05_time,fp_fav10_time,fp_fav15_time,mae_ge_05,mae_ge_10,mae_ge_15,mae_ge_20,wick_origin_any,origin_close1_trigger,origin_close1_time,origin_close1_net_atr,origin_close2_trigger,origin_close2_time,origin_close2_net_atr,entry_close2_trigger,entry_close2_time,entry_close2_net_atr,hard_sl15_trigger,hard_sl15_time,hard_sl15_net_atr
651,2022-02-03 13:45:00+00:00,2022-02-03 14:15:00+00:00,1,36571.39,36673.34107142857,203.90214285714268,2.335134500793468,2.2452057228082296,2.0467713854334884,3.53924151291061,6.5,9.5,2022-02-03 15:15:00+00:00,2022-02-03 15:15:00+00:00,2022-02-03 16:00:00+00:00,True,True,True,True,True,True,2022-02-03 14:15:00+00:00,-0.7340175040197741,True,2022-02-03 19:45:00+00:00,-0.7499565223864275,True,2022-02-03 14:30:00+00:00,-0.1731602300473119,True,2022-02-03 20:30:00+00:00,-1.5899287779852418
655,2022-02-08 06:15:00+00:00,2022-02-08 06:30:00+00:00,-1,45121.9,44993.91642857143,255.96714285714344,7.273028904379444,7.1851388808273144,0.506563342393281,9.192259609213215,0.0,11.0,2022-02-08 06:30:00+00:00,2022-02-08 06:30:00+00:00,2022-02-08 06:30:00+00:00,True,False,False,False,True,False,2022-02-08 18:15:00+00:00,7.1851388808273144,False,2022-02-08 18:15:00+00:00,7.1851388808273144,False,2022-02-08 18:15:00+00:00,7.1851388808273144,False,2022-02-08 18:15:00+00:00,7.1851388808273144
657,2022-02-09 21:45:00+00:00,2022-02-09 22:00:00+00:00,1,44443.01,44552.245,218.4699999999996,-0.8012312903373728,-0.9031955073923462,4.674074243603268,0.06291481667961445,6.75,0.75,,,,True,True,True,True,True,True,2022-02-09 22:00:00+00:00,-0.731821863413757,True,2022-02-09 22:15:00+00:00,-1.1736674257335218,True,2022-02-09 22:15:00+00:00,-1.1736674257335218,True,2022-02-09 22:15:00+00:00,-1.6019642170549842
659,2022-02-10 22:30:00+00:00,2022-02-10 23:15:00+00:00,-1,43881.73,43705.59285714286,352.274285714286,0.6755328640020748,0.6134993937353995,0.5092825395795415,3.266184628860632,0.0,1.5,2022-02-10 23:30:00+00:00,2022-02-10 23:45:00+00:00,2022-02-11 00:15:00+00:00,True,False,False,False,True,False,2022-02-11 10:30:00+00:00,0.6134993937353995,False,2022-02-11 10:30:00+00:00,0.6134993937353995,False,2022-02-11 10:30:00+00:00,0.6134993937353995,False,2022-02-11 10:30:00+00:00,0.6134993937353995
661,2022-02-12 02:15:00+00:00,2022-02-12 03:00:00+00:00,-1,42370.21,42291.635,157.1500000000004,1.5548520521794498,1.4202938752784002,0.9918230989500322,3.6947820553611233,0.0,3.75,2022-02-12 03:15:00+00:00,2022-02-12 06:00:00+00:00,2022-02-12 06:30:00+00:00,True,False,False,False,True,True,2022-02-12 09:45:00+00:00,-0.6640204740693236,False,2022-02-12 14:15:00+00:00,1.4202938752784002,True,2022-02-12 04:15:00+00:00,-0.5823150970410291,False,2022-02-12 14:15:00+00:00,1.4202938752784002
662,2022-02-12 17:30:00+00:00,2022-02-12 18:00:00+00:00,1,42610.69,42738.268214285716,255.15642857142825,-1.9391171802171936,-2.0228663305983323,4.696210167992195,0.9473866171732145,3.5,0.25,2022-02-12 18:00:00+00:00,,,True,True,True,True,True,True,2022-02-12 20:30:00+00:00,-0.6124374340390587,True,2022-02-12 20:45:00+00:00,-0.5864141821963539,True,2022-02-12 19:45:00+00:00,-0.45057594290898456,True,2022-02-12 21:15:00+00:00,-1.5837491503811296
663,2022-02-13 18:00:00+00:00,2022-02-13 18:30:00+00:00,-1,42322.77,42234.231785714284,177.07642857142906,2.452905726744304,2.3336514812006124,1.3709798432476734,3.9995825047295774,2.5,7.0,2022-02-13 18:30:00+00:00,2022-02-13 18:30:00+00:00,2022-02-13 18:30:00+00:00,True,True,False,False,True,True,2022-02-13 20:45:00+00:00,-1.1784478140996515,True,2022-02-13 21:00:00+00:00,-0.6302099668424057,True,2022-02-13 20:30:00+00:00,-0.2746008069558297,False,2022-02-14 06:00:00+00:00,2.3336514812006124
664,2022-02-14 07:15:00+00:00,2022-02-14 07:30:00+00:00,1,42125.76,42192.225,132.92999999999978,-1.548070412999297,-1.7067713270141924,3.0776724591890368,5.234145791017848,11.75,10.25,2022-02-14 07:45:00+00:00,2022-02-14 07:45:00+00:00,2022-02-14 08:00:00+00:00,True,True,True,True,True,True,2022-02-14 08:30:00+00:00,-0.7396457722109284,True,2022-02-14 08:45:00+00:00,-1.3984135447227757,True,2022-02-14 08:30:00+00:00,-0.7396457722109284,True,2022-02-14 09:00:00+00:00,-1.6587009140148739
666,2022-02-15 13:30:00+00:00,2022-02-15 13:45:00+00:00,1,44177.9,44273.732142857145,191.66428571428645,-1.5294040919763103,-1.6449022192822391,2.210803860917529,2.6257779599746374,3.5,9.75,2022-02-15 14:00:00+00:00,2022-02-15 14:30:00+00:00,2022-02-15 23:30:00+00:00,True,True,True,True,True,True,2022-02-15 16:15:00+00:00,-1.1033302742891207,True,2022-02-15 16:30:00+00:00,-1.202983686132738,True,2022-02-15 15:00:00+00:00,-0.6029762326240011,True,2022-02-15 17:15:00+00:00,-1.6154981273059328
668,2022-02-16 14:00:00+00:00,2022-02-16 14:15:00+00:00,-1,43670.2,43587.725,164.95000000000124,-2.8237344649893785,-2.955858517732633,4.784934828735953,1.8789026977871677,5.75,0.5,2022-02-16 14:15:00+00:00,2022-02-16 14:45:00+00:00,2022-02-16 14:45:00+00:00,True,True,True,True,True,True,2022-02-16 18:30:00+00:00,-0.6672862230979123,True,2022-02-16 18:45:00+00:00,-1.5269406638375416,True,2022-02-16 15:15:00+00:00,-0.3502204455895611,True,2022-02-16 18:30:00+00:00,-1.632124052743261
670,2022-02-17 16:15:00+00:00,2022-02-17 17:00:00+00:00,-1,41937.6,41770.03571428571,335.12857142857166,3.217379257427829,3.155059838441513,0.6405430751523968,5.221684641289046,0.0,4.25,2022-02-17 17:45:00+00:00,2022-02-17 18:00:00+00:00,2022-02-17 18:00:00+00:00,True,False,False,False,True,False,2022-02-18 04:15:00+00:00,3.155059838441513,False,2022-02-18 04:15:00+00:00,3.155059838441513,True,2022-02-17 17:15:00+00:00,-0.17709413231596777,False,2022-02-18 04:15:00+00:00,3.155059838441513
671,2022-02-18 04:15:00+00:00,2022-02-18 04:45:00+00:00,-1,40691.8,40607.05714285715,169.48571428571398,2.7079399865138747,2.588145060687846,1.9526298044504038,6.992076871207064,4.0,11.25,2022-02-18 04:45:00+00:00,2022-02-18 11:00:00+00:00,2022-02-18 11:00:00+00:00,True,True,True,False,True,True,2022-02-18 06:30:00+00:00,-0.7584496797032847,True,2022-02-18 08:45:00+00:00,-1.4788643796358463,True,2022-02-18 06:00:00+00:00,-0.33599519554950713,True,2022-02-18 08:45:00+00:00,-1.6197949258260116
672,2022-02-18 16:15:00+00:00,2022-02-18 16:30:00+00:00,1,40148.1,40349.62142857142,403.0428571428565,-0.3965370573848735,-0.4465932991882975,1.5802821394392619,0.12499556941836684,5.75,0.0,,,,True,True,True,False,True,True,2022-02-18 16:45:00+00:00,-1.1063246287172428,True,2022-02-18 17:00:00+00:00,-0.6187834243079271,True,2022-02-18 16:45:00+00:00,-1.1063246287172428,True,2022-02-18 22:00:00+00:00,-1.550056241803415
676,2022-02-21 11:45:00+00:00,2022-02-21 12:00:00+00:00,1,37549.9,37677.68571428572,255.5714285714296,-2.70486305198435,-2.7785756847400793,3.5828954723309145,6.347792062604763,10.0,3.0,2022-02-21 14:15:00+00:00,2022-02-21 14:15:00+00:00,2022-02-21 14:15:00+00:00,True,True,True,True,True,True,2022-02-21 12:45:00+00:00,-0.6762280044717984,True,2022-02-21 13:30:00+00:00,-0.9019965902739102,True,2022-02-21 12:15:00+00:00,-0.35655220793740594,True,2022-02-21 13:00:00+00:00,-1.5737126327557311
677,2022-02-22 00:30:00+00:00,2022-02-22 01:15:00+00:00,-1,37232.8,37012.328571428574,440.94285714285695,-1.3211948422212123,-1.3631643718006852,1.9405494719108356,1.5925613944145758,9.5,2.0,2022-02-22 03:00:00+00:00,2022-02-22 03:00:00+00:00,2022-02-22 03:15:00+00:00,True,True,True,False,True,True,2022-02-22 01:30:00+00:00,-0.7556026534050357,True,2022-02-22 01:45:00+00:00,-0.5465052646925431,True,2022-02-22 01:45:00+00:00,-0.5465052646925431,True,2022-02-22 10:30:00+00:00,-1.5419695295794762
679,2022-02-23 14:00:00+00:00,2022-02-23 14:15:00+00:00,1,38785.4,38873.22142857143,175.64285714285765,-11.233712891419254,-11.344372732818195,12.942293615290733,0.5714924766164985,11.0,0.25,2022-02-23 14:30:00+00:00,,,True,True,True,True,True,True,2022-02-23 14:45:00+00:00,-1.436768015453418,True,2022-02-23 15:00:00+00:00,-1.5016724481496442,True,2022-02-23 14:45:00+00:00,-1.436768015453418,True,2022-02-23 14:45:00+00:00,-1.6106598413989617
680,2022-02-24 02:00:00+00:00,2022-02-24 02:45:00+00:00,-1,36900.1,36767.5,265.2000000000002,4.9174208144796285,4.848100490196069,0.76696832579186,9.29034690799397,0.0,2.75,2022-02-24 02:45:00+00:00,2022-02-24 02:45:00+00:00,2022-02-24 02:45:00+00:00,True,False,False,False,True,False,2022-02-24 14:00:00+00:00,4.848100490196069,False,2022-02-24 14:00:00+00:00,4.848100490196069,False,2022-02-24 14:00:00+00:00,4.848100490196069,False,2022-02-24 14:00:00+00:00,4.848100490196069
681,2022-02-24 18:30:00+00:00,2022-02-24 18:45:00+00:00,1,36018.1,36178.35357142857,320.50714285714224,7.662376590671051,7.605937359318952,0.7124757638563793,13.097200864701064,0.0,1.25,2022-02-24 18:45:00+00:00,2022-02-24 18:45:00+00:00,2022-02-24 18:45:00+00:00,True,False,False,False,True,False,2022-02-25 06:30:00+00:00,7.605937359318952,False,2022-02-25 06:30:00+00:00,7.605937359318952,False,2022-02-25 06:30:00+00:00,7.605937359318952,False,2022-02-25 06:30:00+00:00,7.605937359318952
682,2022-02-25 06:30:00+00:00,2022-02-25 06:45:00+00:00,1,38634.2,38745.860714285714,223.3214285714301,0.3404925635694898,0.2537434751319405,3.34343515112745,4.496385734847242,2.5,6.75,2022-02-25 11:30:00+00:00,2022-02-25 12:00:00+00:00,2022-02-25 12:00:00+00:00,True,True,True,True,True,True,2022-02-25 07:00:00+00:00,-0.8451210698864496,True,2022-02-25 07:15:00+00:00,-1.094537350071946,True,2022-02-25 07:00:00+00:00,-0.8451210698864496,True,2022-02-25 07:45:00+00:00,-1.5867490884375486
683,2022-02-26 01:00:00+00:00,2022-02-26 02:30:00+00:00,-1,39698.9,39543.96071428571,309.87857142857166,1.1293479012516374,1.065542326487329,0.33767835327201806,3.1698245856672,0.25,6.75,2022-02-26 03:00:00+00:00,2022-02-26 03:15:00+00:00,2022-02-26 05:30:00+00:00,False,False,False,False,False,False,2022-02-26 13:00:00+00:00,1.065542326487329,False,2022-02-26 13:00:00+00:00,1.065542326487329,False,2022-02-26 13:00:00+00:00,1.065542326487329,False,2022-02-26 13:00:00+00:00,1.065542326487329
684,2022-02-27 12:15:00+00:00,2022-02-27 12:30:00+00:00,1,39434.4,39533.81785714286,198.83571428571355,-9.94900671767796,-10.048419989582259,13.07218809498156,1.6837123253224073,8.75,0.25,2022-02-27 12:45:00+00:00,2022-02-27 12:45:00+00:00,2022-02-27 12:45:00+00:00,True,True,True,True,True,True,2022-02-27 13:30:00+00:00,-3.5606519111255053,True,2022-02-27 13:45:00+00:00,-2.6337560530948085,True,2022-02-27 13:45:00+00:00,-2.6337560530948085,True,2022-02-27 13:30:00+00:00,-1.5994132719042966
688,2022-03-01 15:00:00+00:00,2022-03-01 15:15:00+00:00,1,43711.4,43920.525,418.2500000000005,0.7937238493723805,0.7412187387925838,1.7176927674835674,1.9688583383143994,1.5,8.75,2022-03-01 21:00:00+00:00,2022-03-01 23:30:00+00:00,2022-03-02 00:00:00+00:00,True,True,True,False,True,True,2022-03-01 15:30:00+00:00,-0.9623078601315026,True,2022-03-01 15:45:00+00:00,-0.7569283024506864,True,2022-03-01 15:30:00+00:00,-0.9623078601315026,True,2022-03-01 16:45:00+00:00,-1.552505110579795
689,2022-03-02 17:45:00+00:00,2022-03-02 19:15:00+00:00,-1,43734.5,43491.614285714284,485.7714285714288,0.3532819668274285,0.30851645394659094,1.7567639101282226,0.6721562169156562,2.75,8.5,2022-03-03 03:45:00+00:00,,,True,True,True,False,True,True,2022-03-02 20:15:00+00:00,-0.5501178243736032,True,2022-03-02 20:30:00+00:00,-0.6376075314668863,True,2022-03-02 19:30:00+00:00,-0.48341978884836795,True,2022-03-02 22:00:00+00:00,-1.544765512880832
690,2022-03-03 15:45:00+00:00,2022-03-03 16:00:00+00:00,-1,42549.5,42401.385714285716,296.22857142857174,3.2417052469135874,3.170136549961427,1.2153260030864177,4.561969521604939,0.25,9.0,2022-03-03 16:00:00+00:00,2022-03-03 17:15:00+00:00,2022-03-03 20:30:00+00:00,True,True,False,False,True,True,2022-03-03 16:15:00+00:00,-0.9665339747299316,True,2022-03-03 22:30:00+00:00,-0.731580271026233,True,2022-03-03 16:30:00+00:00,-0.4172959346064853,False,2022-03-04 03:45:00+00:00,3.170136549961427
691,2022-03-04 03:45:00+00:00,2022-03-04 04:00:00+00:00,-1,41441.1,41316.94285714286,248.31428571428583,2.5062708549073838,2.423075998159023,2.2977217811529123,3.128868944885516,7.75,11.25,2022-03-04 04:15:00+00:00,2022-03-04 08:30:00+00:00,2022-03-04 08:30:00+00:00,True,True,True,True,True,True,2022-03-04 08:00:00+00:00,-1.5122594062823687,True,2022-03-04 09:00:00+00:00,-0.7036067771257586,True,2022-03-04 05:00:00+00:00,-0.35646605684041777,True,2022-03-04 08:00:00+00:00,-1.5831948567483611
692,2022-03-04 15:45:00+00:00,2022-03-04 16:00:00+00:00,-1,40694.6,40513.625,361.9500000000002,4.101464290647881,4.045498514988259,1.2183312612239212,5.505249343832018,1.25,6.5,2022-03-04 19:00:00+00:00,2022-03-04 19:00:00+00:00,2022-03-04 19:45:00+00:00,True,True,False,False,True,True,2022-03-04 16:30:00+00:00,-0.7703600290095232,True,2022-03-04 16:45:00+00:00,-0.7203531219781694,True,2022-03-04 16:15:00+00:00,-0.49214480591241855,False,2022-03-05 03:45:00+00:00,4.045498514988259
693,2022-03-05 03:45:00+00:00,2022-03-05 04:00:00+00:00,-1,39029.1,38932.95357142857,192.29285714285703,-1.044482002897407,-1.14571549162368,2.168808736673998,1.200011143716792,8.5,0.5,2022-03-05 04:30:00+00:00,2022-03-05 04:30:00+00:00,,True,True,True,True,True,True,2022-03-05 06:00:00+00:00,-0.7338437186583142,True,2022-03-05 07:15:00+00:00,-0.7853276902789897,True,2022-03-05 06:00:00+00:00,-0.7338437186583142,True,2022-03-05 11:00:00+00:00,-1.601233488726288
694,2022-03-05 15:45:00+00:00,2022-03-05 16:15:00+00:00,1,39133.8,39199.8,132.0,0.621969696969686,0.47348560606059503,0.4477272727273168,3.7136363636363416,0.0,8.5,2022-03-05 16:30:00+00:00,2022-03-05 16:30:00+00:00,2022-03-05 16:30:00+00:00,False,False,False,False,False,False,2022-03-06 03:45:00+00:00,0.47348560606059503,False,2022-03-06 03:45:00+00:00,0.47348560606059503,False,2022-03-06 03:45:00+00:00,0.47348560606059503,False,2022-03-06 03:45:00+00:00,0.47348560606059503
695,2022-03-06 04:00:00+00:00,2022-03-06 04:30:00+00:00,1,38901.0,38972.40714285714,142.81428571428685,1.489296789036705,1.3528524307292138,6.416775032509686,4.715864759427817,6.5,0.5,2022-03-06 04:30:00+00:00,2022-03-06 04:30:00+00:00,2022-03-06 04:30:00+00:00,True,True,True,True,True,True,2022-03-06 09:15:00+00:00,-1.1237905621686155,True,2022-03-06 09:30:00+00:00,-0.9095262828848422,True,2022-03-06 09:30:00+00:00,-0.9095262828848422,True,2022-03-06 09:15:00+00:00,-1.6364443583074821
696,2022-03-06 16:00:00+00:00,2022-03-06 16:30:00+00:00,1,39185.1,39300.21071428571,230.22142857142848,-6.46382364804071,-6.549176716515159,7.689600074462465,0.17283050479352727,10.75,0.0,,,,True,True,True,True,True,True,2022-03-06 16:30:00+00:00,-0.8207785904874075,True,2022-03-06 17:15:00+00:00,-1.417160955291491,True,2022-03-06 16:45:00+00:00,-0.5645035757500428,True,2022-03-06 17:00:00+00:00,-1.5853530684744535
697,2022-03-07 04:00:00+00:00,2022-03-07 04:30:00+00:00,1,37812.1,37933.392857142855,242.5857142857141,5.783552205406061,5.705366659796262,1.2481891525822963,6.664065720511173,4.0,11.5,2022-03-07 05:15:00+00:00,2022-03-07 05:15:00+00:00,2022-03-07 09:00:00+00:00,True,True,False,False,True,True,2022-03-07 08:15:00+00:00,-0.626828146163339,False,2022-03-07 16:00:00+00:00,5.705366659796262,True,2022-03-07 04:45:00+00:00,-0.1898691920381399,False,2022-03-07 16:00:00+00:00,5.705366659796262
700,2022-03-08 17:15:00+00:00,2022-03-08 17:45:00+00:00,1,38907.7,39084.58928571428,353.778571428571,6.851773708332505,6.7965349340790375,2.0518181267540245,7.9397423731551395,3.75,10.5,2022-03-08 18:00:00+00:00,2022-03-09 02:15:00+00:00,2022-03-09 03:15:00+00:00,True,True,True,True,True,True,2022-03-08 18:30:00+00:00,-0.7644091592804219,True,2022-03-08 18:45:00+00:00,-1.2319332360838948,True,2022-03-08 18:30:00+00:00,-0.7644091592804219,True,2022-03-08 19:00:00+00:00,-1.5552387742534677
702,2022-03-09 17:15:00+00:00,2022-03-09 17:45:00+00:00,1,42197.7,42314.271428571425,233.14285714285663,-13.051531862745104,-13.142279381127457,13.829595588235307,0.15324754901962512,11.25,0.0,,,,True,True,True,True,True,True,2022-03-09 18:00:00+00:00,-0.7404411458333056,True,2022-03-09 18:15:00+00:00,-1.0381127144607634,True,2022-03-09 18:15:00+00:00,-1.0381127144607634,True,2022-03-09 18:30:00+00:00,-1.5907475183823432
703,2022-03-10 05:15:00+00:00,2022-03-10 05:45:00+00:00,-1,39271.4,39107.14642857143,328.50714285714275,-0.2601269813659049,-0.3196495020764788,3.596736317975238,1.8116696745015437,7.75,7.75,2022-03-10 05:45:00+00:00,2022-03-10 05:45:00+00:00,2022-03-10 13:30:00+00:00,True,True,True,True,True,True,2022-03-10 06:45:00+00:00,-0.7996999467287068,False,2022-03-10 17:15:00+00:00,-0.3196495020764788,True,2022-03-10 06:00:00+00:00,-0.4274097160313875,True,2022-03-10 13:30:00+00:00,-1.5595225207105794
704,2022-03-10 17:30:00+00:00,2022-03-10 17:45:00+00:00,-1,39187.8,39054.89285714286,265.8142857142858,1.4205137851346348,1.3470510426183775,2.2858332885473005,3.215752136292817,3.0,9.0,2022-03-11 01:00:00+00:00,2022-03-11 01:15:00+00:00,2022-03-11 01:15:00+00:00,True,True,True,True,True,True,2022-03-10 19:15:00+00:00,-0.782255132477016,True,2022-03-10 19:30:00+00:00,-0.5907680577201986,True,2022-03-10 18:00:00+00:00,-0.17920251786959934,True,2022-03-10 19:45:00+00:00,-1.5734627425162584
705,2022-03-11 05:30:00+00:00,2022-03-11 05:45:00+00:00,-1,38677.3,38576.39642857143,201.80714285714205,-0.9712419920008442,-1.0668193731639068,8.253442112342068,0.1308002689979995,6.75,10.75,,,,True,True,True,True,True,True,2022-03-11 05:45:00+00:00,-0.9493805171131998,True,2022-03-11 06:00:00+00:00,-0.6575177060843101,True,2022-03-11 06:00:00+00:00,-0.6575177060843101,True,2022-03-11 06:15:00+00:00,-1.5955773811630625
706,2022-03-11 17:30:00+00:00,2022-03-11 18:30:00+00:00,-1,38772.4,38635.275,274.2500000000005,-1.7605287146763762,-1.8309667730173058,2.385870556061972,1.2699179580674596,6.5,2.25,2022-03-11 20:45:00+00:00,2022-03-11 20:45:00+00:00,,True,True,True,True,True,True,2022-03-11 19:15:00+00:00,-0.7677033272561464,True,2022-03-11 19:30:00+00:00,-0.6083596627165037,True,2022-03-11 19:15:00+00:00,-0.7677033272561464,True,2022-03-11 22:45:00+00:00,-1.5704380583409268
707,2022-03-12 06:00:00+00:00,2022-03-12 06:15:00+00:00,1,39174.9,39232.739285714284,115.6785714285709,-1.1872491509725007,-1.3568256715035296,5.142173510342695,2.988113615313409,8.25,10.75,2022-03-12 17:00:00+00:00,2022-03-12 17:00:00+00:00,2022-03-12 17:00:00+00:00,True,True,True,True,True,True,2022-03-12 06:15:00+00:00,-0.983377076258107,True,2022-03-12 06:30:00+00:00,-1.2349361994442642,True,2022-03-12 06:30:00+00:00,-1.2349361994442642,True,2022-03-12 06:30:00+00:00,-1.6695765205310178
708,2022-03-13 00:15:00+00:00,2022-03-13 00:30:00+00:00,-1,38901.5,38847.228571428575,108.54285714285548,3.561989997367833,3.383041195051431,4.171360884443302,4.737562516451806,0.75,11.75,2022-03-13 00:30:00+00:00,2022-03-13 11:30:00+00:00,2022-03-13 11:30:00+00:00,True,True,True,True,True,True,2022-03-13 01:00:00+00:00,-2.2866087128191617,True,2022-03-13 01:15:00+00:00,-2.4994278757567665,True,2022-03-13 00:45:00+00:00,-0.6531525401420895,True,2022-03-13 01:00:00+00:00,-1.6789488023163828
709,2022-03-13 12:15:00+00:00,2022-03-13 12:30:00+00:00,-1,38460.6,38383.55357142857,154.0928571428563,4.088791544986818,3.9642447156167715,4.346382051638658,5.733903490474241,2.5,10.25,2022-03-13 22:45:00+00:00,2022-03-13 22:45:00+00:00,2022-03-13 22:45:00+00:00,True,True,True,True,True,True,2022-03-13 12:30:00+00:00,-0.6602395934733105,True,2022-03-13 12:45:00+00:00,-0.7186459347332191,True,2022-03-13 12:45:00+00:00,-0.7186459347332191,True,2022-03-13 13:00:00+00:00,-1.6245468293700536
713,2022-03-15 12:15:00+00:00,2022-03-15 12:30:00+00:00,1,38696.3,38767.80714285715,143.01428571428602,3.5765158325841253,3.4409775996403638,2.3131055838577965,7.929227849365656,1.0,9.5,2022-03-15 12:30:00+00:00,2022-03-15 12:30:00+00:00,2022-03-15 14:15:00+00:00,True,True,True,True,True,True,2022-03-15 13:30:00+00:00,-1.6634075766656888,False,2022-03-16 00:15:00+00:00,3.4409775996403638,True,2022-03-15 13:45:00+00:00,-0.5418412995705368,True,2022-03-15 13:30:00+00:00,-1.6355382329437815
718,2022-03-18 15:00:00+00:00,2022-03-18 15:15:00+00:00,1,40589.4,40678.19642857143,177.59285714285787,5.685496520934713,5.57096996541044,0.7218557696174951,9.260527691750779,0.0,4.75,2022-03-18 15:30:00+00:00,2022-03-18 15:30:00+00:00,2022-03-18 15:30:00+00:00,True,False,False,False,True,True,2022-03-18 15:15:00+00:00,-0.6240990125889956,False,2022-03-19 03:00:00+00:00,5.57096996541044,False,2022-03-19 03:00:00+00:00,5.57096996541044,False,2022-03-19 03:00:00+00:00,5.57096996541044
721,2022-03-21 09:15:00+00:00,2022-03-21 09:30:00+00:00,1,41185.4,41262.31785714286,153.8357142857141,-0.5078005293216575,-0.641912162789643,3.4752518920927065,1.8336583553884078,4.75,4.0,2022-03-21 09:30:00+00:00,2022-03-21 10:00:00+00:00,2022-03-21 13:30:00+00:00,True,True,True,True,True,True,2022-03-21 12:00:00+00:00,-0.8863287482007868,True,2022-03-21 12:15:00+00:00,-0.7992228374425472,True,2022-03-21 11:45:00+00:00,-0.41764694479270725,True,2022-03-21 12:30:00+00:00,-1.6341116334679753
