period,year,event_id,signal_ts,confirm_ts,side,method,cost_model,filled,R,reason,entry_improve_atr,entry_fill,exit_fill,exit_ts
historical,2021,12,1609806000,1609806300,-1,MARKET_SIGNAL,IC,True,1.999999999999999,TP,0.38278013509116543,32476.649932463744,31495.4077896066,1609818480.0
historical,2021,12,1609806000,1609806300,-1,MARKET_SIGNAL,GETLEVERAGED,True,1.999999999999999,TP,0.38278013509116543,32473.32676879727,31492.084625940126,1609818480.0
historical,2021,12,1609806000,1609806300,-1,CONFIRM_MARKET,GROSS,True,-0.9999999999999957,SL,0.0,32352.58,32843.20107142857,1609807080.0
historical,2021,12,1609806000,1609806300,-1,CONFIRM_MARKET,IC,True,-1.0045803979803092,SL,0.0,32351.613667258498,32844.48197845174,1609807080.0
historical,2021,12,1609806000,1609806300,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0019520181877857,SL,0.0,32348.30329789114,32839.88207057445,1609807080.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_5,GROSS,True,1.999999999999999,TP,0.1910690458667991,32414.915,31433.672857142858,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_5,IC,True,1.999999999999999,TP,0.1910690458667991,32413.946805386848,31432.704662529704,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0019557230280405,SL,0.1910690458667991,32410.630057799437,32902.210648155444,1609807380.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_10,GROSS,True,1.999999999999999,TP,0.1910690458667991,32414.915,31433.672857142858,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_10,IC,True,1.999999999999999,TP,0.1910690458667991,32413.946805386848,31432.704662529704,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0019557230280405,SL,0.1910690458667991,32410.630057799437,32902.210648155444,1609807380.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_15,GROSS,True,1.999999999999999,TP,0.1910690458667991,32414.915,31433.672857142858,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_15,IC,True,1.999999999999999,TP,0.1910690458667991,32413.946805386848,31432.704662529704,1609818480.0
historical,2021,12,1609806000,1609806300,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0019557230280405,SL,0.1910690458667991,32410.630057799437,32902.210648155444,1609807380.0
historical,2021,13,1609807500,1609807800,-1,MARKET_SIGNAL,GROSS,True,2.000000000000003,TP,0.34305535482006133,32859.76,31821.91,1609818120.0
historical,2021,13,1609807500,1609807800,-1,MARKET_SIGNAL,IC,True,2.000000000000003,TP,0.34305535482006133,32858.77851840051,31820.92851840051,1609818120.0
historical,2021,13,1609807500,1609807800,-1,MARKET_SIGNAL,GETLEVERAGED,True,2.000000000000003,TP,0.34305535482006133,32855.41625353871,31817.566253538705,1609818120.0
historical,2021,13,1609807500,1609807800,-1,CONFIRM_MARKET,GROSS,True,2.000000000000003,TP,0.0,32741.08,31703.23,1609818180.0
historical,2021,13,1609807500,1609807800,-1,CONFIRM_MARKET,IC,True,2.000000000000003,TP,0.0,32740.102063229697,31702.252063229695,1609818180.0
historical,2021,13,1609807500,1609807800,-1,CONFIRM_MARKET,GETLEVERAGED,True,2.000000000000003,TP,0.0,32736.751941901315,31698.901941901313,1609818180.0
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2021,13,1609807500,1609807800,-1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,MARKET_SIGNAL,GROSS,True,0.8806023395106931,TIME,0.4134589288366092,31106.66,31843.66,1609854300.0
historical,2021,14,1609832700,1609834200,1,MARKET_SIGNAL,IC,True,0.8783557275635707,TIME,0.4134589288366092,31107.589118606207,31842.708868088193,1609854300.0
historical,2021,14,1609832700,1609834200,1,MARKET_SIGNAL,GETLEVERAGED,True,0.8706595013563009,TIME,0.4134589288366092,31110.772003383398,31839.45057225495,1609854300.0
historical,2021,14,1609832700,1609834200,1,CONFIRM_MARKET,GROSS,True,-0.12881646977292505,TIME,0.0,31337.37,31229.56,1609855800.0
historical,2021,14,1609832700,1609834200,1,CONFIRM_MARKET,IC,True,-0.13104939904846952,TIME,0.0,31338.306009637054,31228.627210518272,1609855800.0
historical,2021,14,1609832700,1609834200,1,CONFIRM_MARKET,GETLEVERAGED,True,-0.13869875248105099,TIME,0.0,31341.512501042114,31225.4317504103,1609855800.0
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2021,14,1609832700,1609834200,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,MARKET_SIGNAL,GROSS,True,1.9999999999999947,TP,0.5900025932264915,33475.47,34508.38071428571,1609906200.0
historical,2021,15,1609892700,1609893000,1,MARKET_SIGNAL,IC,True,1.9999999999999947,TP,0.5900025932264915,33476.46987211834,34509.38058640405,1609906200.0
historical,2021,15,1609892700,1609893000,1,MARKET_SIGNAL,GETLEVERAGED,True,1.9999999999999947,TP,0.5900025932264915,33479.895137443265,34512.805851728976,1609906200.0
historical,2021,15,1609892700,1609893000,1,CONFIRM_MARKET,GROSS,True,1.9999999999999947,TP,0.0,33678.61,34711.52071428571,1609906380.0
historical,2021,15,1609892700,1609893000,1,CONFIRM_MARKET,IC,True,1.9999999999999947,TP,0.0,33679.61593966637,34712.52665395208,1609906380.0
historical,2021,15,1609892700,1609893000,1,CONFIRM_MARKET,GETLEVERAGED,True,1.9999999999999947,TP,0.0,33683.06199061128,34715.97270489699,1609906380.0
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2021,15,1609892700,1609893000,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,16,1609907700,1609908300,-1,MARKET_SIGNAL,GROSS,True,2.000000000000001,TP,0.3289491831437993,35445.33,34248.975,1609921740.0
historical,2021,16,1609907700,1609908300,-1,MARKET_SIGNAL,IC,True,2.000000000000001,TP,0.3289491831437993,35444.2712905273,34247.9162905273,1609921740.0
historical,2021,16,1609907700,1609908300,-1,MARKET_SIGNAL,GETLEVERAGED,True,2.000000000000001,TP,0.3289491831437993,35440.6444658769,34244.2894658769,1609921740.0
historical,2021,16,1609907700,1609908300,-1,CONFIRM_MARKET,GROSS,True,2.000000000000001,TP,0.0,35314.15,34117.795,1609921800.0
historical,2021,16,1609907700,1609908300,-1,CONFIRM_MARKET,IC,True,2.000000000000001,TP,0.0,35313.095208716484,34116.74020871648,1609921800.0
historical,2021,16,1609907700,1609908300,-1,CONFIRM_MARKET,GETLEVERAGED,True,2.000000000000001,TP,0.0,35309.48180662013,34113.12680662013,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_10,GROSS,True,2.000000000000001,TP,0.1683488596612257,35381.285,34184.93,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_10,IC,True,2.000000000000001,TP,0.1683488596612257,35380.228203474595,34183.87320347459,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,2.000000000000001,TP,0.1683488596612257,35376.607932014274,34180.25293201427,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_15,GROSS,True,2.000000000000001,TP,0.1683488596612257,35381.285,34184.93,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_15,IC,True,2.000000000000001,TP,0.1683488596612257,35380.228203474595,34183.87320347459,1609921800.0
historical,2021,16,1609907700,1609908300,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,2.000000000000001,TP,0.1683488596612257,35376.607932014274,34180.25293201427,1609921800.0
historical,2021,17,1609935000,1609936500,-1,MARKET_SIGNAL,GROSS,True,-0.48712063335194244,TIME,0.3700980350821568,34870.53,35180.0,1609956600.0
historical,2021,17,1609935000,1609936500,-1,MARKET_SIGNAL,IC,True,-0.4904140537511028,TIME,0.3700980350821568,34869.488459113534,35181.050784384,1609956600.0
historical,2021,17,1609935000,1609936500,-1,MARKET_SIGNAL,GETLEVERAGED,True,-0.50169633524166,TIME,0.3700980350821568,34865.92044894756,35184.650460031,1609956600.0
historical,2021,17,1609935000,1609936500,-1,CONFIRM_MARKET,GROSS,True,-0.7487588912630814,TIME,0.0,34713.77,35189.46,1609958100.0
historical,2021,17,1609935000,1609936500,-1,CONFIRM_MARKET,IC,True,-0.7520453863638111,TIME,0.0,34712.73314134662,35190.51106694285,1609958100.0
historical,2021,17,1609935000,1609936500,-1,CONFIRM_MARKET,GETLEVERAGED,True,-0.7633039438359633,TIME,0.0,34709.1811711225,35194.11171055266,1609958100.0
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2021,17,1609935000,1609936500,-1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,MARKET_SIGNAL,GROSS,True,0.7982748297009209,TIME,0.5315615104316989,36825.77,37409.99,1609999200.0
historical,2021,18,1609977600,1609979400,1,MARKET_SIGNAL,IC,True,0.7952450786183224,TIME,0.5315615104316989,36826.86994155897,37408.87260849069,1609999200.0
historical,2021,18,1609977600,1609979400,1,MARKET_SIGNAL,GETLEVERAGED,True,0.7848660500044824,TIME,0.5315615104316989,36830.63801510789,37405.044756587406,1609999200.0
historical,2021,18,1609977600,1609979400,1,CONFIRM_MARKET,GROSS,True,-0.2743856228000506,TIME,0.0,37085.12,36884.31,1610001000.0
historical,2021,18,1609977600,1609979400,1,CONFIRM_MARKET,IC,True,-0.27740450427471847,TIME,0.0,37086.22768803226,36883.20830992147,1610001000.0
historical,2021,18,1609977600,1609979400,1,CONFIRM_MARKET,GETLEVERAGED,True,-0.287746296835609,TIME,0.0,37090.02229870111,36879.434246463155,1610001000.0
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2021,18,1609977600,1609979400,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,19,1610021400,1610022000,-1,MARKET_SIGNAL,GROSS,True,-1.0000000000000007,SL,0.5324499717555653,37978.53,38460.29357142857,1610025720.0
historical,2021,19,1610021400,1610022000,-1,MARKET_SIGNAL,IC,True,-1.0054623879055342,SL,0.5324499717555653,37977.39562688313,38461.7907778176,1610025720.0
historical,2021,19,1610021400,1610022000,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0023278933302664,SL,0.5324499717555653,37973.509601028956,38456.39466666222,1610025720.0
historical,2021,19,1610021400,1610022000,-1,CONFIRM_MARKET,GROSS,True,-1.0000000000000007,SL,0.0,37807.52,38289.28357142857,1610024520.0
historical,2021,19,1610021400,1610022000,-1,CONFIRM_MARKET,IC,True,-1.0054380999316352,SL,0.0,37806.39073474662,38290.774184620044,1610024520.0
historical,2021,19,1610021400,1610022000,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0023175425933901,SL,0.0,37802.52220691781,38285.40228594311,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_5,GROSS,True,-1.0000000000000007,SL,0.2662405536800125,37893.03,38374.79357142857,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_5,IC,True,-1.0054502446287088,SL,0.2662405536800125,37891.898180665536,38376.28748141159,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0023227182644574,SL,0.2662405536800125,37888.020903312434,38370.90347578751,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_10,GROSS,True,-1.0000000000000007,SL,0.2662405536800125,37893.03,38374.79357142857,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_10,IC,True,-1.0054502446287088,SL,0.2662405536800125,37891.898180665536,38376.28748141159,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0023227182644574,SL,0.2662405536800125,37888.020903312434,38370.90347578751,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_15,GROSS,True,-1.0000000000000007,SL,0.2662405536800125,37893.03,38374.79357142857,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_15,IC,True,-1.0054502446287088,SL,0.2662405536800125,37891.898180665536,38376.28748141159,1610024520.0
historical,2021,19,1610021400,1610022000,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0023227182644574,SL,0.2662405536800125,37888.020903312434,38370.90347578751,1610024520.0
historical,2021,20,1610025000,1610026800,-1,MARKET_SIGNAL,GROSS,True,-1.0000000000000067,SL,0.34108399046623494,38363.96,38882.71785714286,1610034780.0
historical,2021,20,1610025000,1610026800,-1,MARKET_SIGNAL,IC,True,-1.0051285646858341,SL,0.34108399046623494,38362.814114551555,38884.23245492105,1610034780.0
historical,2021,20,1610025000,1610026800,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0021856288364484,SL,0.34108399046623494,38358.88865086382,38878.78032013838,1610034780.0
historical,2021,20,1610025000,1610026800,-1,CONFIRM_MARKET,GROSS,True,-1.0000000000000067,SL,0.0,38245.97,38764.72785714286,1610034420.0
historical,2021,20,1610025000,1610026800,-1,CONFIRM_MARKET,IC,True,-1.0051130020107009,SL,0.0,38244.82763877127,38766.237905880764,1610034420.0
historical,2021,20,1610025000,1610026800,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0021789965353765,SL,0.0,38240.91424801501,38760.80247673128,1610034420.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_5,GROSS,True,-1.0000000000000067,SL,0.17052753762076855,38304.975,38823.73285714286,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_5,IC,True,-1.0051207846672472,SL,0.17052753762076855,38303.83087636272,38825.24518078645,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0021823132480145,SL,0.17052753762076855,38299.911448117506,38819.80139740452,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_10,GROSS,True,-1.0000000000000067,SL,0.17052753762076855,38304.975,38823.73285714286,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_10,IC,True,-1.0051207846672472,SL,0.17052753762076855,38303.83087636272,38825.24518078645,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0021823132480145,SL,0.17052753762076855,38299.911448117506,38819.80139740452,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_15,GROSS,True,-1.0000000000000067,SL,0.17052753762076855,38304.975,38823.73285714286,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_15,IC,True,-1.0051207846672472,SL,0.17052753762076855,38303.83087636272,38825.24518078645,1610034660.0
historical,2021,20,1610025000,1610026800,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0021823132480145,SL,0.17052753762076855,38299.911448117506,38819.80139740452,1610034660.0
historical,2021,21,1610104500,1610105700,-1,MARKET_SIGNAL,GROSS,True,-0.11951813778768751,TIME,0.630888504075513,41396.65,41504.69,1610126100.0
historical,2021,21,1610104500,1610105700,-1,MARKET_SIGNAL,IC,True,-0.12225736821770744,TIME,0.630888504075513,41395.41353174048,41505.92969528467,1610126100.0
historical,2021,21,1610104500,1610105700,-1,MARKET_SIGNAL,GETLEVERAGED,True,-0.13164115924145878,TIME,0.630888504075513,41391.17775820801,41510.17652364822,1610126100.0
historical,2021,21,1610104500,1610105700,-1,CONFIRM_MARKET,GROSS,True,-1.0000000000000013,SL,0.0,41016.45,41920.41321428571,1610118120.0
historical,2021,21,1610104500,1610105700,-1,CONFIRM_MARKET,IC,True,-1.0031730638772944,SL,0.0,41015.22488785824,41922.05643516561,1610118120.0
historical,2021,21,1610104500,1610105700,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.00135225860849,SL,0.0,41011.028017017095,41916.213623341086,1610118120.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_10,GROSS,True,-1.0000000000000013,SL,0.31822367929795115,41208.225,42112.188214285714,1610118600.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_10,IC,True,-1.003187579810856,SL,0.31822367929795115,41206.99415976912,42113.83882894645,1610118600.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0013584448226895,SL,0.31822367929795115,41202.77766619355,42107.96886462761,1610118600.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_15,GROSS,True,-1.0000000000000013,SL,0.31822367929795115,41208.225,42112.188214285714,1610118600.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_15,IC,True,-1.003187579810856,SL,0.31822367929795115,41206.99415976912,42113.83882894645,1610118600.0
historical,2021,21,1610104500,1610105700,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0013584448226895,SL,0.31822367929795115,41202.77766619355,42107.96886462761,1610118600.0
historical,2021,22,1610132100,1610132400,-1,MARKET_SIGNAL,GROSS,True,0.12010108198431325,TIME,0.5676253291637374,40317.69,40203.05,1610153700.0
historical,2021,22,1610132100,1610132400,-1,MARKET_SIGNAL,IC,True,0.1175814548603425,TIME,0.5676253291637374,40316.48575898093,40204.25081685984,1610153700.0
historical,2021,22,1610132100,1610132400,-1,MARKET_SIGNAL,GETLEVERAGED,True,0.1089499596308802,TIME,0.5676253291637374,40312.36038641594,40208.36445927087,1610153700.0
