time,archive_ratio_str,archive_ratio,archive_digits,source_date
2026-09-09 19:40:00+00:00,1.15035528,1.15035528,8,2026-09-09
2026-09-09 19:45:00+00:00,1.15037376,1.15037376,8,2026-09-09
2026-09-09 19:50:00+00:00,1.15184230,1.1518423,8,2026-09-09
2026-09-09 19:55:00+00:00,1.15387568,1.15387568,8,2026-09-09
2026-09-09 20:00:00+00:00,1.15690770,1.1569077,8,2026-09-09
2026-09-09 20:05:00+00:00,1.15768267,1.15768267,8,2026-09-09
2026-09-09 20:10:00+00:00,1.15924251,1.15924251,8,2026-09-09
2026-09-09 20:15:00+00:00,1.16096195,1.16096195,8,2026-09-09
2026-09-09 20:20:00+00:00,1.16026968,1.16026968,8,2026-09-09
2026-09-09 20:25:00+00:00,1.16535814,1.16535814,8,2026-09-09
2026-09-09 20:30:00+00:00,1.16945691,1.16945691,8,2026-09-09
2026-09-09 20:35:00+00:00,1.17246572,1.17246572,8,2026-09-09
2026-09-09 20:40:00+00:00,1.17426270,1.1742627,8,2026-09-09
2026-09-09 20:45:00+00:00,1.17422235,1.17422235,8,2026-09-09
2026-09-09 20:50:00+00:00,1.17500571,1.17500571,8,2026-09-09
2026-09-09 20:55:00+00:00,1.17771376,1.17771376,8,2026-09-09
2026-09-09 21:00:00+00:00,1.17852000,1.17852,8,2026-09-09
2026-09-09 21:05:00+00:00,1.18119612,1.18119612,8,2026-09-09
2026-09-09 21:10:00+00:00,1.18234494,1.18234494,8,2026-09-09
2026-09-09 21:15:00+00:00,1.18407786,1.18407786,8,2026-09-09
2026-09-09 21:20:00+00:00,1.18440032,1.18440032,8,2026-09-09
2026-09-09 21:25:00+00:00,1.18585395,1.18585395,8,2026-09-09
2026-09-09 21:30:00+00:00,1.18625349,1.18625349,8,2026-09-09
2026-09-09 21:35:00+00:00,1.18682652,1.18682652,8,2026-09-09
2026-09-09 21:40:00+00:00,1.18828943,1.18828943,8,2026-09-09
2026-09-09 21:45:00+00:00,1.19800661,1.19800661,8,2026-09-09
2026-09-09 21:50:00+00:00,1.19747042,1.19747042,8,2026-09-09
2026-09-09 21:55:00+00:00,1.19890893,1.19890893,8,2026-09-09
2026-09-09 22:00:00+00:00,1.19984487,1.19984487,8,2026-09-09
2026-09-09 22:05:00+00:00,1.19690423,1.19690423,8,2026-09-09
2026-09-09 22:10:00+00:00,1.22343188,1.22343188,8,2026-09-09
2026-09-09 22:15:00+00:00,1.22699276,1.22699276,8,2026-09-09
2026-09-09 22:20:00+00:00,1.23129299,1.23129299,8,2026-09-09
2026-09-09 22:25:00+00:00,1.23351817,1.23351817,8,2026-09-09
2026-09-09 22:30:00+00:00,1.23347588,1.23347588,8,2026-09-09
2026-09-09 22:35:00+00:00,1.23567545,1.23567545,8,2026-09-09
2026-09-09 22:40:00+00:00,1.23713827,1.23713827,8,2026-09-09
2026-09-09 22:45:00+00:00,1.23852430,1.2385243,8,2026-09-09
2026-09-09 22:50:00+00:00,1.23901160,1.2390116,8,2026-09-09
2026-09-09 22:55:00+00:00,1.23904799,1.23904799,8,2026-09-09
2026-09-09 23:00:00+00:00,1.24827374,1.24827374,8,2026-09-09
2026-09-09 23:05:00+00:00,1.25357578,1.25357578,8,2026-09-09
2026-09-09 23:10:00+00:00,1.25626534,1.25626534,8,2026-09-09
2026-09-09 23:15:00+00:00,1.25736491,1.25736491,8,2026-09-09
2026-09-09 23:20:00+00:00,1.25917296,1.25917296,8,2026-09-09
2026-09-09 23:25:00+00:00,1.26103623,1.26103623,8,2026-09-09
2026-09-09 23:30:00+00:00,1.26587748,1.26587748,8,2026-09-09
2026-09-09 23:35:00+00:00,1.26941888,1.26941888,8,2026-09-09
2026-09-09 23:40:00+00:00,1.27035179,1.27035179,8,2026-09-09
2026-09-09 23:45:00+00:00,1.26638066,1.26638066,8,2026-09-09
2026-09-09 23:50:00+00:00,1.26878956,1.26878956,8,2026-09-09
2026-09-09 23:55:00+00:00,1.27072995,1.27072995,8,2026-09-09
