flow_id,signal_time,side,origin,entry,extension050,atr14,reaccept_time,state,class_time,class_price,residual_atr,class_delay_h,post_class_mae_atr,post_class_mfe_atr
1029,2022-09-24 01:45:00+00:00,1,19110.1,19159.057142857146,19208.01428571429,97.9142857142867,2022-09-24 12:30:00+00:00,EXTENSION050_FIRST,2022-09-24 13:00:00+00:00,19208.01428571429,-1.0142982200175255,0.5,1.102130142982239,0.0
1031,2022-09-25 06:15:00+00:00,1,19017.1,19038.08571428572,19059.071428571435,41.971428571428206,2022-09-25 16:00:00+00:00,EXTENSION050_FIRST,2022-09-25 16:15:00+00:00,19059.071428571435,-2.0292716133425412,0.25,4.623893805309923,0.04118447923741102
1042,2022-09-30 21:00:00+00:00,-1,19381.3,19323.14642857143,19264.992857142857,116.30714285714306,2022-10-01 05:15:00+00:00,EXTENSION050_FIRST,2022-10-01 06:15:00+00:00,19264.992857142857,-0.5580666953264247,1.0,0.7910704415648199,0.08677762083153033
1043,2022-10-01 09:00:00+00:00,-1,19329.9,19314.089285714286,19298.27857142857,31.621428571428105,2022-10-01 14:30:00+00:00,EXTENSION050_FIRST,2022-10-01 14:45:00+00:00,19298.27857142857,1.3401852270159986,0.25,1.9044499661170504,3.4115653941721167
1058,2022-10-10 11:45:00+00:00,1,19323.2,19348.76071428572,19374.321428571435,51.121428571428886,2022-10-10 14:15:00+00:00,EXTENSION050_FIRST,2022-10-10 14:30:00+00:00,19374.321428571435,-4.896604722649246,0.25,7.322202039960954,0.0
1062,2022-10-12 11:45:00+00:00,1,19107.2,19122.839285714286,19138.47857142857,31.27857142857179,2022-10-12 13:30:00+00:00,EXTENSION050_FIRST,2022-10-12 13:45:00+00:00,19138.47857142857,0.30440739894951835,0.25,3.4489609499885985,3.2457182005023504
1075,2022-10-21 00:45:00+00:00,-1,19039.6,19019.08571428572,18998.571428571435,41.02857142857101,2022-10-21 07:00:00+00:00,SECOND_FAIL_FIRST,2022-10-21 07:30:00+00:00,19045.8,4.282381615598947,0.5,0.11699164345402245,10.865598885793965
1078,2022-10-23 15:45:00+00:00,1,19180.6,19193.05357142857,19205.50714285714,24.90714285714395,2022-10-23 17:00:00+00:00,EXTENSION050_FIRST,2022-10-23 17:15:00+00:00,19205.50714285714,7.166332090622148,0.25,0.6025236593058171,19.451964439345442
1090,2022-11-04 06:00:00+00:00,1,20563.0,20586.757142857143,20610.514285714286,47.51428571428551,2022-11-04 12:30:00+00:00,EXTENSION050_FIRST,2022-11-04 12:45:00+00:00,20610.514285714286,2.727300060132276,0.25,0.0,14.447985568250216
1092,2022-11-07 01:30:00+00:00,-1,20968.2,20927.88928571429,20887.578571428574,80.62142857142759,2022-11-07 03:00:00+00:00,EXTENSION050_FIRST,2022-11-07 03:15:00+00:00,20887.578571428574,2.2423141667405653,0.25,0.46788340568792536,4.023478337910942
1093,2022-11-07 17:30:00+00:00,-1,20689.9,20658.66071428572,20627.421428571437,62.47857142857148,2022-11-07 21:30:00+00:00,EXTENSION050_FIRST,2022-11-07 22:00:00+00:00,20627.421428571437,15.162341374185582,0.5,0.66548530924875,20.68583514347788
1097,2022-11-09 18:30:00+00:00,1,16502.3,16665.55,16828.8,326.5,2022-11-10 05:45:00+00:00,EXTENSION050_FIRST,2022-11-10 06:30:00+00:00,16828.8,-0.4052067381316976,0.75,0.0,0.0
1098,2022-11-10 06:45:00+00:00,1,16674.0,16767.382142857143,16860.764285714286,186.7642857142859,2022-11-10 08:45:00+00:00,SECOND_FAIL_FIRST,2022-11-10 10:15:00+00:00,16541.4,4.307033311660978,1.5,1.5591846100891138,7.740237885799503
1102,2022-11-13 07:00:00+00:00,-1,16742.4,16716.139285714286,16689.87857142857,52.52142857142878,2022-11-13 08:15:00+00:00,EXTENSION050_FIRST,2022-11-13 08:45:00+00:00,16689.87857142857,3.4458044335644544,0.5,0.6287229702162991,5.256493948048373
1106,2022-11-15 08:00:00+00:00,1,16816.2,16850.06428571429,16883.928571428572,67.72857142857174,2022-11-15 10:45:00+00:00,EXTENSION050_FIRST,2022-11-15 11:00:00+00:00,16883.928571428572,-0.7888631090487356,0.25,4.103564648808264,3.591858257751508
1107,2022-11-15 22:15:00+00:00,1,16858.0,16899.057142857142,16940.114285714284,82.11428571428534,2022-11-16 02:30:00+00:00,EXTENSION050_FIRST,2022-11-16 02:45:00+00:00,16940.114285714284,-2.804801670146139,0.25,3.4112734864300576,0.38100208768271193
1117,2022-11-22 15:15:00+00:00,1,16197.7,16249.842857142858,16301.985714285714,104.28571428571442,2022-11-23 02:15:00+00:00,EXTENSION050_FIRST,2022-11-23 02:30:00+00:00,16301.985714285714,2.4693150684931453,0.25,0.0,2.69465753424657
1131,2022-12-05 15:30:00+00:00,-1,17072.0,17046.47142857143,17020.942857142858,51.05714285714281,2022-12-05 18:45:00+00:00,EXTENSION050_FIRST,2022-12-05 19:00:00+00:00,17020.942857142858,0.1320649132624532,0.25,1.4426412982652057,3.140458869613926
1133,2022-12-07 07:15:00+00:00,-1,16807.2,16786.100000000002,16765.000000000004,42.20000000000021,2022-12-07 18:45:00+00:00,NONE,2022-12-07 19:15:00+00:00,,,0.5,0.0,0.0
1141,2022-12-16 12:30:00+00:00,-1,17005.5,16977.714285714286,16949.928571428572,55.57142857142883,2022-12-16 15:00:00+00:00,EXTENSION050_FIRST,2022-12-16 15:15:00+00:00,16949.928571428572,4.8537275064267185,0.25,0.44935732647815446,7.716709511568132
1142,2022-12-17 05:00:00+00:00,-1,16707.0,16686.032142857144,16665.06428571429,41.9357142857147,2022-12-17 09:30:00+00:00,EXTENSION050_FIRST,2022-12-17 10:30:00+00:00,16665.06428571429,-0.23454266734794954,1.0,2.0253789814340832,0.7622210866974174
1144,2022-12-18 11:00:00+00:00,1,16702.9,16715.535714285717,16728.171428571433,25.27142857142852,2022-12-18 12:30:00+00:00,SECOND_FAIL_FIRST,2022-12-18 14:30:00+00:00,16689.7,4.336913510457837,2.0,1.0446579988694775,7.213680045223276
1157,2022-12-30 07:30:00+00:00,-1,16480.7,16464.489285714288,16448.278571428575,32.421428571428415,2022-12-30 13:45:00+00:00,EXTENSION050_FIRST,2022-12-30 14:00:00+00:00,16448.278571428575,-3.223837849746534,0.25,3.748182419034926,3.956598369685071
1158,2022-12-30 21:00:00+00:00,-1,16601.0,16587.428571428572,16573.857142857145,27.142857142857142,2022-12-30 21:45:00+00:00,EXTENSION050_FIRST,2022-12-30 22:30:00+00:00,16573.857142857145,0.9157894736842871,0.75,1.5599999999999503,1.615789473684287
1160,2023-01-01 21:00:00+00:00,1,16586.6,16593.65714285714,16600.714285714283,14.11428571428561,2023-01-02 03:30:00+00:00,EXTENSION050_FIRST,2023-01-02 03:45:00+00:00,16600.714285714283,8.061740890688538,0.25,0.0,11.8380566801622
1161,2023-01-02 09:00:00+00:00,1,16714.5,16730.17142857143,16745.84285714286,31.34285714285709,2023-01-02 15:30:00+00:00,SECOND_FAIL_FIRST,2023-01-02 17:00:00+00:00,16705.2,0.5168641750228136,1.5,0.07976298997265283,0.8582497721056748
1163,2023-01-04 03:30:00+00:00,1,16809.6,16827.40714285714,16845.214285714283,35.61428571428639,2023-01-04 14:30:00+00:00,NONE,2023-01-04 15:30:00+00:00,,,1.0,0.0,0.0
1168,2023-01-09 02:00:00+00:00,1,17196.2,17227.27142857143,17258.342857142856,62.142857142857146,2023-01-09 09:30:00+00:00,EXTENSION050_FIRST,2023-01-09 09:45:00+00:00,17258.342857142856,-0.5478160919540129,0.25,1.2301149425286904,0.49333333333335505
1180,2023-01-16 15:45:00+00:00,1,21000.6,21053.76785714285,21106.935714285708,106.33571428571432,2023-01-16 17:30:00+00:00,EXTENSION050_FIRST,2023-01-16 17:45:00+00:00,21106.935714285708,0.21313898031844447,0.25,2.62504198293808,3.6776382078323953
1191,2023-01-24 10:45:00+00:00,-1,22897.1,22860.382142857143,22823.664285714287,73.43571428571444,2023-01-24 13:30:00+00:00,EXTENSION050_FIRST,2023-01-24 13:45:00+00:00,22823.664285714287,0.9949421262523448,0.25,3.5600622507537736,2.3634860422138244
1192,2023-01-24 23:45:00+00:00,-1,22627.4,22560.914285714287,22494.428571428572,132.97142857142848,2023-01-25 01:15:00+00:00,EXTENSION050_FIRST,2023-01-25 01:30:00+00:00,22494.428571428572,-0.7631070047271201,0.25,2.0475934679845285,0.4341426729694913
1206,2023-02-03 09:00:00+00:00,-1,23445.1,23419.439285714285,23393.77857142857,51.32142857142857,2023-02-03 13:30:00+00:00,EXTENSION050_FIRST,2023-02-03 13:45:00+00:00,23393.77857142857,0.5899791231732696,0.25,6.35448851774534,3.7562978427278972
1207,2023-02-03 21:00:00+00:00,-1,23363.5,23320.72142857143,23277.942857142858,85.55714285714306,2023-02-04 05:00:00+00:00,EXTENSION050_FIRST,2023-02-04 05:15:00+00:00,23277.942857142858,-0.3816997829353539,0.25,0.8936383369510821,0.3265987644014115
1209,2023-02-05 02:30:00+00:00,-1,23315.9,23288.107142857145,23260.31428571429,55.58571428571434,2023-02-05 12:45:00+00:00,EXTENSION050_FIRST,2023-02-05 13:00:00+00:00,23260.31428571429,1.626574145463912,0.25,0.0,3.191724492418421
1219,2023-02-10 17:30:00+00:00,1,21609.5,21655.80357142857,21702.10714285714,92.60714285714336,2023-02-11 01:15:00+00:00,EXTENSION050_FIRST,2023-02-11 03:00:00+00:00,21702.10714285714,-0.1728499807173138,1.75,0.5000385653682876,0.08522946394139702
1226,2023-02-14 22:45:00+00:00,1,22176.7,22206.74642857143,22236.79285714286,60.09285714285683,2023-02-15 10:45:00+00:00,NONE,2023-02-15 10:45:00+00:00,,,0.0,0.0,0.0
1231,2023-02-17 15:45:00+00:00,1,24131.4,24218.03571428572,24304.671428571437,173.27142857142852,2023-02-17 17:00:00+00:00,EXTENSION050_FIRST,2023-02-17 17:15:00+00:00,24304.671428571437,1.8192761150960113,0.25,1.5788605820760737,4.2622639953829236
1233,2023-02-19 07:30:00+00:00,-1,24612.4,24581.739285714288,24551.078571428574,61.32142857142832,2023-02-19 17:00:00+00:00,EXTENSION050_FIRST,2023-02-19 17:15:00+00:00,24551.078571428574,0.28992428654635544,0.25,1.9393127548048594,4.759813628421714
1234,2023-02-19 19:30:00+00:00,-1,24533.3,24448.28214285714,24363.264285714282,170.03571428571482,2023-02-19 23:00:00+00:00,EXTENSION050_FIRST,2023-02-19 23:30:00+00:00,24363.264285714282,-0.8929636630959995,0.5,1.1305608065532642,3.153833228313347
1253,2023-03-01 20:00:00+00:00,-1,23419.8,23378.92857142857,23338.05714285714,81.7428571428575,2023-03-02 07:15:00+00:00,NONE,2023-03-02 08:00:00+00:00,,,0.75,0.0,0.0
1256,2023-03-03 09:00:00+00:00,-1,22396.2,22374.964285714286,22353.72857142857,42.47142857142872,2023-03-03 18:15:00+00:00,EXTENSION050_FIRST,2023-03-03 18:30:00+00:00,22353.72857142857,2.8896737302388136,0.25,0.7598385469222908,2.9344096871846936
1261,2023-03-06 08:15:00+00:00,1,22385.5,22399.807142857146,22414.114285714288,28.61428571428561,2023-03-06 13:30:00+00:00,EXTENSION050_FIRST,2023-03-06 13:45:00+00:00,22414.114285714288,-1.926110833749452,0.25,2.2406390414379205,6.3040439340988055
1266,2023-03-08 23:00:00+00:00,-1,21717.7,21667.610714285714,21617.52142857143,100.17857142857144,2023-03-09 08:00:00+00:00,EXTENSION050_FIRST,2023-03-09 08:15:00+00:00,21617.52142857143,-0.2932620320855791,0.25,0.7684135472370797,1.062317290552596
1267,2023-03-09 12:00:00+00:00,-1,21640.0,21612.66071428572,21585.321428571435,54.67857142857117,2023-03-09 16:15:00+00:00,EXTENSION050_FIRST,2023-03-09 16:30:00+00:00,21585.321428571435,25.4235140431093,0.25,0.0,28.929457870673016
1274,2023-03-13 06:30:00+00:00,1,22338.6,22389.717857142856,22440.835714285713,102.23571428571424,2023-03-13 13:15:00+00:00,EXTENSION050_FIRST,2023-03-13 13:30:00+00:00,22440.835714285713,17.505274924893474,0.25,1.1750855865297094,20.309578704674102
1275,2023-03-13 18:30:00+00:00,1,24230.5,24351.257142857143,24472.014285714286,241.5142857142855,2023-03-14 01:45:00+00:00,EXTENSION050_FIRST,2023-03-14 02:00:00+00:00,24472.014285714286,-0.7573642493789245,0.25,1.04347568910446,1.5650656571631396
1278,2023-03-15 11:15:00+00:00,1,24319.3,24391.542857142857,24463.785714285714,144.48571428571475,2023-03-15 18:15:00+00:00,EXTENSION050_FIRST,2023-03-15 18:30:00+00:00,24463.785714285714,-0.7252323511963555,0.25,2.0935337156416796,1.256970535890854
1281,2023-03-17 12:30:00+00:00,1,26544.1,26659.56071428571,26775.021428571425,230.92142857142863,2023-03-17 19:00:00+00:00,EXTENSION050_FIRST,2023-03-17 19:15:00+00:00,26775.021428571425,2.7540907544310227,0.25,0.8826440656995063,4.280150948065227
1283,2023-03-18 16:30:00+00:00,1,27278.2,27385.02857142857,27491.85714285714,213.6571428571432,2023-03-18 19:30:00+00:00,SECOND_FAIL_FIRST,2023-03-18 21:45:00+00:00,27188.3,-0.20640545600427207,2.25,1.8642016581973724,0.4418293661406854
1291,2023-03-23 20:45:00+00:00,-1,28277.3,28171.071428571428,28064.842857142856,212.45714285714325,2023-03-24 04:30:00+00:00,EXTENSION050_FIRST,2023-03-24 08:30:00+00:00,28064.842857142856,0.19930069930069258,4.0,0.0,0.6789268423883801
1297,2023-03-28 01:15:00+00:00,1,26995.6,27039.714285714286,27083.828571428574,88.228571428572,2023-03-28 06:00:00+00:00,EXTENSION050_FIRST,2023-03-28 06:15:00+00:00,27083.828571428574,-2.0733484455958533,0.25,5.370466321243517,1.3167098445595486
1308,2023-04-04 10:30:00+00:00,1,28191.9,28238.72857142857,28285.557142857142,93.65714285714344,2023-04-04 22:00:00+00:00,NONE,2023-04-04 22:30:00+00:00,,,0.5,0.0,0.0
1319,2023-04-11 14:00:00+00:00,-1,30212.4,30168.360714285714,30124.321428571428,88.07857142857158,2023-04-11 19:45:00+00:00,EXTENSION050_FIRST,2023-04-11 20:00:00+00:00,30124.321428571428,1.0016219284729573,0.25,2.5622415051496303,2.592247181899262
1320,2023-04-12 04:45:00+00:00,-1,29962.1,29915.56071428571,29869.021428571425,93.07857142857132,2023-04-12 08:45:00+00:00,SECOND_FAIL_FIRST,2023-04-12 09:30:00+00:00,29983.3,0.6564346558207202,0.75,5.336351776532897,3.903154017343255
1321,2023-04-13 09:30:00+00:00,1,30167.3,30209.60357142857,30251.907142857144,84.60714285714259,2023-04-13 12:45:00+00:00,EXTENSION050_FIRST,2023-04-13 13:00:00+00:00,30251.907142857144,0.5684254959898549,0.25,1.2044744617982468,4.692190797804997
1322,2023-04-14 10:00:00+00:00,-1,30792.6,30748.30357142857,30704.00714285714,88.59285714285735,2023-04-14 12:30:00+00:00,EXTENSION050_FIRST,2023-04-14 12:45:00+00:00,30704.00714285714,3.3107312746915487,0.25,0.4096589534790301,8.79311456905581
1327,2023-04-18 13:15:00+00:00,1,30327.4,30381.407142857144,30435.414285714287,108.01428571428576,2023-04-18 20:45:00+00:00,EXTENSION050_FIRST,2023-04-18 21:00:00+00:00,30435.414285714287,-1.2620023806375062,0.25,1.9906097077106175,0.0
1330,2023-04-20 02:00:00+00:00,-1,28880.4,28810.425000000003,28740.450000000004,139.95000000000047,2023-04-20 08:30:00+00:00,EXTENSION050_FIRST,2023-04-20 11:00:00+00:00,28740.450000000004,-0.7249017506252,2.5,1.4258663808502676,3.1471954269382127
1335,2023-04-22 16:00:00+00:00,-1,27640.0,27596.48214285714,27552.964285714283,87.03571428571455,2023-04-22 18:15:00+00:00,EXTENSION050_FIRST,2023-04-22 18:30:00+00:00,27552.964285714283,0.03865408288877848,0.25,3.849405006155133,1.8689372178908163
1336,2023-04-23 07:15:00+00:00,1,27584.0,27606.257142857143,27628.514285714286,44.514285714286025,2023-04-23 11:45:00+00:00,EXTENSION050_FIRST,2023-04-23 12:00:00+00:00,27628.514285714286,-4.079910141206609,0.25,7.83600770218221,2.2573812580230954
1339,2023-04-24 19:30:00+00:00,1,27389.4,27459.110714285714,27528.821428571428,139.4214285714284,2023-04-24 23:00:00+00:00,EXTENSION050_FIRST,2023-04-24 23:15:00+00:00,27528.821428571428,-1.9804805574055944,0.25,2.195655515139085,0.3928992263947923
1342,2023-04-26 10:30:00+00:00,1,28953.4,29020.56785714285,29087.735714285707,134.3357142857141,2023-04-26 12:00:00+00:00,EXTENSION050_FIRST,2023-04-26 12:15:00+00:00,29087.735714285707,-6.005370340830498,0.25,14.052374116020598,7.149731482958542
1346,2023-04-28 10:30:00+00:00,-1,29293.7,29243.675,29193.649999999998,100.05000000000004,2023-04-28 12:45:00+00:00,EXTENSION050_FIRST,2023-04-28 13:00:00+00:00,29193.649999999998,-1.9715142428785963,0.25,2.3963018490754977,3.2348825587206167
1349,2023-05-01 03:15:00+00:00,-1,28573.1,28494.16071428572,28415.221428571436,157.87857142857163,2023-05-01 13:45:00+00:00,EXTENSION050_FIRST,2023-05-01 14:00:00+00:00,28415.221428571436,2.002307379088867,0.25,0.9486947473193185,2.249966067954622
1351,2023-05-02 07:15:00+00:00,-1,28056.8,28026.425,27996.05,60.75,2023-05-02 13:30:00+00:00,EXTENSION050_FIRST,2023-05-02 13:45:00+00:00,27996.05,-13.052674897119353,0.25,14.682304526748982,1.5810699588477246
1353,2023-05-03 07:15:00+00:00,-1,28644.1,28610.56071428571,28577.021428571425,67.07857142857081,2023-05-03 10:45:00+00:00,EXTENSION050_FIRST,2023-05-03 11:00:00+00:00,28577.021428571425,3.533489511234134,0.25,3.3241401341711043,7.409541049941443
1357,2023-05-05 09:30:00+00:00,-1,29100.2,29065.439285714285,29030.67857142857,69.52142857142852,2023-05-05 12:30:00+00:00,EXTENSION050_FIRST,2023-05-05 12:45:00+00:00,29030.67857142857,-6.471694236103998,0.25,9.526867358471225,2.1170245556354312
1358,2023-05-06 05:15:00+00:00,-1,29365.5,29336.85357142857,29308.207142857143,57.29285714285704,2023-05-06 08:00:00+00:00,EXTENSION050_FIRST,2023-05-06 08:15:00+00:00,29308.207142857143,8.77783318788185,0.25,0.774841042264022,17.02144371026061
1359,2023-05-06 17:15:00+00:00,-1,28805.3,28740.2,28675.100000000002,130.19999999999968,2023-05-06 21:30:00+00:00,EXTENSION050_FIRST,2023-05-06 21:45:00+00:00,28675.100000000002,-1.120583717357897,0.25,3.54761904761904,0.0
1362,2023-05-08 11:30:00+00:00,-1,27898.0,27847.864285714288,27797.728571428575,100.271428571428,2023-05-08 16:00:00+00:00,EXTENSION050_FIRST,2023-05-08 17:00:00+00:00,27797.728571428575,1.7425559196467226,1.0,0.9870351901980073,5.462459039749322
1370,2023-05-12 14:45:00+00:00,1,26302.1,26350.89642857143,26399.692857142858,97.59285714285788,2023-05-12 19:45:00+00:00,EXTENSION050_FIRST,2023-05-12 20:00:00+00:00,26399.692857142858,3.768791627021847,0.25,0.5348020200541653,5.885749835321604
1371,2023-05-13 02:45:00+00:00,1,26767.5,26805.51428571429,26843.528571428575,76.02857142857154,2023-05-13 09:45:00+00:00,EXTENSION050_FIRST,2023-05-13 10:00:00+00:00,26843.528571428575,-0.823750469748237,0.25,1.5879368658399595,0.7033070274332524
1373,2023-05-14 02:45:00+00:00,1,26799.0,26840.360714285714,26881.72142857143,82.72142857142846,2023-05-14 12:45:00+00:00,EXTENSION050_FIRST,2023-05-14 13:45:00+00:00,26881.72142857143,0.8266125550470383,1.0,0.5623866678179748,1.1034452983334737
1377,2023-05-16 06:00:00+00:00,1,27019.9,27047.29285714286,27074.68571428572,54.785714285714285,2023-05-16 15:15:00+00:00,EXTENSION050_FIRST,2023-05-16 15:30:00+00:00,27074.68571428572,-0.6604954367667067,0.25,2.2758800521513223,1.2651890482398123
1389,2023-05-23 18:00:00+00:00,-1,27185.0,27158.885714285712,27132.771428571425,52.22857142857226,2023-05-24 00:30:00+00:00,EXTENSION050_FIRST,2023-05-24 00:45:00+00:00,27132.771428571425,7.769146608314899,0.25,0.8659737417943726,9.354485776805014
1390,2023-05-24 06:00:00+00:00,-1,26727.0,26681.06785714285,26635.13571428571,91.86428571428588,2023-05-24 11:15:00+00:00,EXTENSION050_FIRST,2023-05-24 13:30:00+00:00,26635.13571428571,3.995412487364849,2.25,0.09105046263904701,6.26071067568611
1391,2023-05-24 18:00:00+00:00,-1,26268.1,26214.353571428568,26160.607142857138,107.49285714285725,2023-05-25 00:30:00+00:00,EXTENSION050_FIRST,2023-05-25 01:15:00+00:00,26160.607142857138,-0.6920725629610418,0.75,1.1944315236893288,2.1136952621436
1396,2023-05-27 18:15:00+00:00,1,26736.2,26753.532142857144,26770.864285714288,34.66428571428566,2023-05-27 21:00:00+00:00,SECOND_FAIL_FIRST,2023-05-27 21:30:00+00:00,26732.9,12.958582320214235,0.5,0.12981660828353617,15.753966618586423
1397,2023-05-28 06:15:00+00:00,1,27182.1,27209.725,27237.35,55.24999999999974,2023-05-28 11:00:00+00:00,EXTENSION050_FIRST,2023-05-28 11:15:00+00:00,27237.35,6.388235294117691,0.25,2.8171945701357206,9.821719457013648
1399,2023-05-29 10:15:00+00:00,-1,27902.6,27871.842857142856,27841.085714285713,61.51428571428524,2023-05-29 13:30:00+00:00,EXTENSION050_FIRST,2023-05-29 14:30:00+00:00,27841.085714285713,4.372735717603381,1.0,0.0,5.325359962842565
1400,2023-05-29 23:00:00+00:00,-1,27788.1,27755.91071428572,27723.721428571436,64.37857142857138,2023-05-30 04:30:00+00:00,EXTENSION050_FIRST,2023-05-30 05:00:00+00:00,27723.721428571436,-3.5256851214910743,0.5,4.891046266503801,0.913680239653931
1405,2023-06-01 17:00:00+00:00,1,26980.3,27028.90714285714,27077.514285714286,97.21428571428623,2023-06-02 04:30:00+00:00,EXTENSION050_FIRST,2023-06-02 04:45:00+00:00,27077.514285714286,-0.29228508449670487,0.25,0.3005143277002242,0.0842027920646675
1406,2023-06-02 05:15:00+00:00,1,27110.5,27145.860714285714,27181.22142857143,70.72142857142846,2023-06-02 08:45:00+00:00,SECOND_FAIL_FIRST,2023-06-02 09:45:00+00:00,27074.6,-0.12584587415409518,1.0,3.310170689829295,2.4702555297444846
1413,2023-06-06 04:00:00+00:00,1,25720.3,25744.489285714284,25768.67857142857,48.378571428571895,2023-06-06 10:00:00+00:00,EXTENSION050_FIRST,2023-06-06 10:15:00+00:00,25768.67857142857,7.6856636645504,0.25,9.24125203011948,8.894876716373805
1417,2023-06-08 06:30:00+00:00,-1,26458.4,26421.91785714286,26385.43571428572,72.96428571428545,2023-06-08 11:15:00+00:00,EXTENSION050_FIRST,2023-06-08 12:15:00+00:00,26385.43571428572,-2.3335291238374496,1.0,5.681742535486986,1.3984336759667633
1418,2023-06-08 18:30:00+00:00,-1,26555.7,26511.80357142857,26467.90714285714,87.79285714285781,2023-06-08 23:30:00+00:00,EXTENSION050_FIRST,2023-06-09 00:00:00+00:00,26467.90714285714,-0.9749410137499169,0.5,1.3895533317061584,2.641526320071551
1426,2023-06-13 06:00:00+00:00,1,26086.7,26116.16071428572,26145.621428571434,58.92142857142816,2023-06-13 08:30:00+00:00,EXTENSION050_FIRST,2023-06-13 08:45:00+00:00,26145.621428571434,-3.730755243059897,0.25,7.427203297369523,4.834889077463876
1428,2023-06-14 06:00:00+00:00,1,25868.0,25886.832142857143,25905.664285714287,37.66428571428592,2023-06-14 08:15:00+00:00,EXTENSION050_FIRST,2023-06-14 08:30:00+00:00,25905.664285714287,-1.031860421012753,0.25,4.1329413995827915,5.141096150199047
1429,2023-06-14 18:00:00+00:00,-1,25866.8,25831.189285714285,25795.57857142857,71.22142857142846,2023-06-14 20:00:00+00:00,EXTENSION050_FIRST,2023-06-14 20:15:00+00:00,25795.57857142857,10.290141410089248,0.25,0.0,14.023568348209825
1430,2023-06-15 07:00:00+00:00,1,24950.7,24988.107142857145,25025.51428571429,74.8142857142853,2023-06-15 11:30:00+00:00,EXTENSION050_FIRST,2023-06-15 11:45:00+00:00,25025.51428571429,6.114951308000752,0.25,1.5319839602826393,6.561390108840949
1433,2023-06-16 19:00:00+00:00,1,26283.7,26363.44285714285,26443.185714285708,159.48571428571424,2023-06-17 05:00:00+00:00,EXTENSION050_FIRST,2023-06-17 05:30:00+00:00,26443.185714285708,1.21085632389828,0.5,0.0,2.116266571121507
1435,2023-06-17 19:00:00+00:00,-1,26487.9,26463.29642857143,26438.692857142858,49.20714285714296,2023-06-18 00:30:00+00:00,EXTENSION050_FIRST,2023-06-18 00:45:00+00:00,26438.692857142858,-3.550442734794605,0.25,4.135723617360999,0.43475105240241135
1450,2023-06-28 08:15:00+00:00,-1,30249.2,30205.367857142857,30161.535714285714,87.66428571428618,2023-06-28 12:30:00+00:00,EXTENSION050_FIRST,2023-06-28 12:45:00+00:00,30161.535714285714,1.542654607675379,0.25,3.6898068931801378,4.0716206306526415
1455,2023-07-04 06:30:00+00:00,-1,31016.0,30978.40357142857,30940.807142857142,75.19285714285719,2023-07-04 14:30:00+00:00,EXTENSION050_FIRST,2023-07-04 14:45:00+00:00,30940.807142857142,0.5147715398499177,0.25,2.715588486748371,2.2037617554859
1471,2023-07-14 12:00:00+00:00,-1,31211.4,31184.81785714285,31158.235714285707,53.164285714285406,2023-07-14 16:15:00+00:00,EXTENSION050_FIRST,2023-07-14 16:30:00+00:00,31158.235714285707,17.094854225446667,0.25,1.6545747682387697,24.107080478301796
1486,2023-07-23 18:00:00+00:00,1,30093.2,30116.57142857143,30139.94285714286,46.74285714285751,2023-07-23 20:00:00+00:00,SECOND_FAIL_FIRST,2023-07-23 21:15:00+00:00,30032.0,-5.703545232273763,1.25,8.392726161369112,1.2772004889975606
1487,2023-07-24 06:00:00+00:00,-1,29765.4,29738.35357142857,29711.307142857142,54.09285714285683,2023-07-24 09:00:00+00:00,EXTENSION050_FIRST,2023-07-24 09:30:00+00:00,29711.307142857142,12.591443285355913,0.5,0.0,16.292486465073367
1493,2023-07-27 22:30:00+00:00,-1,29202.6,29184.1,29165.6,36.99999999999922,2023-07-28 02:30:00+00:00,SECOND_FAIL_FIRST,2023-07-28 03:00:00+00:00,29208.0,0.4486486486486188,0.5,1.9351351351351367,2.572972972973047
1498,2023-07-31 15:45:00+00:00,-1,29231.3,29201.39642857143,29171.492857142857,59.80714285714281,2023-07-31 17:15:00+00:00,EXTENSION050_FIRST,2023-07-31 17:30:00+00:00,29171.492857142857,5.875432939209395,0.25,2.7723635495043477,8.139376567538513
1506,2023-08-06 19:30:00+00:00,1,29066.8,29078.37857142857,29089.95714285714,23.15714285714369,2023-08-07 01:00:00+00:00,EXTENSION050_FIRST,2023-08-07 01:15:00+00:00,29089.95714285714,-0.8574953732263053,0.25,2.3084515731028095,5.645897594077688
1511,2023-08-09 08:45:00+00:00,-1,29823.5,29804.367857142857,29785.235714285714,38.26428571428551,2023-08-09 14:45:00+00:00,EXTENSION050_FIRST,2023-08-09 15:00:00+00:00,29785.235714285714,7.624229979466165,0.25,0.09576255366813091,11.060854956132227
1520,2023-08-16 07:45:00+00:00,-1,29187.0,29173.114285714284,29159.228571428568,27.7714285714293,2023-08-16 11:00:00+00:00,EXTENSION050_FIRST,2023-08-16 11:30:00+00:00,29159.228571428568,1.9346707818928335,0.5,2.5339506172839514,7.894032921810372
1522,2023-08-17 08:15:00+00:00,1,28572.8,28588.85357142857,28604.907142857144,32.10714285714312,2023-08-17 10:15:00+00:00,SECOND_FAIL_FIRST,2023-08-17 10:45:00+00:00,28532.3,-22.561957730811763,0.5,25.92258064516106,1.1523915461623933
1528,2023-08-20 12:45:00+00:00,1,26174.0,26192.617857142857,26211.235714285714,37.23571428571423,2023-08-20 20:30:00+00:00,EXTENSION050_FIRST,2023-08-20 20:45:00+00:00,26211.235714285714,-2.267600230193775,0.25,2.842317283713763,0.5442163821216143
