signal_ts,confirm_ts,entry_ts,side,atr,entry,signal_to_confirm_s,confirm_to_entry_s,mfe_1h,mae_1h,tmfe_1h,tmae_1h,mfe_3h,mae_3h,tmfe_3h,tmae_3h,mfe_6h,mae_6h,tmfe_6h,tmae_6h,mfe_12h,mae_12h,tmfe_12h,tmae_12h,mfe_24h,mae_24h,tmfe_24h,tmae_24h,fav0.25_before_mae1,fav0.5_before_mae1,fav1.0_before_mae1,fav1.5_before_mae1,fav2.0_before_mae1,fav3.0_before_mae1
1780152300,1780152539,1780152624,1,94.82857142857081,73936.91,239,85,0.7834136788188589,1.4110726122325847,1443,3092,0.7834136788188589,1.733760168725568,1443,9763,1.8126393492015724,1.733760168725568,14087,9763,3.30164206086169,1.9710304308527162,38053,31763,3.30164206086169,5.788445314853946,38053,84470,1,1,0,0,0,0
1780152900,1780153286,1780153464,1,94.82857142857081,73871.70999999999,386,178,1.4709701717385402,0.7235161193129035,603,2252,1.4709701717385402,1.0462036758058866,603,8923,2.500195842121254,1.0462036758058866,13247,8923,3.9891985537813714,1.2834739379330349,37213,30923,3.9891985537813714,5.100888821934265,37213,83630,1,1,1,0,0,0
1780153500,1780153868,1780154505,1,98.82142857142857,73831.41249999999,368,637,1.1646006505241215,0.28650162630993586,3221,1211,2.4851644380196043,0.5961510661365217,10750,7882,2.8069569931334755,0.5961510661365217,12206,7882,4.235796891940819,0.8238344777736739,36172,29882,4.235796891940819,4.487007589446966,36172,82589,1,1,1,1,1,1
1780154700,1780154797,1780155716,1,107.43571428571366,73811.89749999999,97,919,1.2528655009641148,0.08188617778060311,2010,0,2.4675453759724326,0.36670766571364216,9539,6671,2.7635363340204635,0.36670766571364216,10995,6671,4.077810650887674,0.5761352303702486,34961,28671,4.077810650887674,3.9455920484009845,34961,81378,1,1,1,1,1,1
1780236900,1780236901,1780236969,1,94.60000000000166,73656.59,1,68,0.5910147991543606,2.8392177589851144,1248,125,0.9409090909091729,3.339217758985136,4213,8376,0.9409090909091729,3.339217758985136,4213,8376,5.5318181818180605,5.1330866807609725,31673,42339,5.5318181818180605,24.38255813953442,31673,85151,1,0,0,0,0,0
1780264200,1780264269,1780264334,-1,97.09285714285735,73843.4825,69,65,2.038074744353629,1.2618590450967562,711,2687,3.8384131538291206,3.464904730375879,6416,4308,6.9261789156183,3.464904730375879,14974,4308,13.08008165967773,3.464904730375879,38240,4308,32.88174428014416,3.464904730375879,66059,4308,1,1,0,0,0,0
1780264500,1780264974,1780265674,-1,97.09285714285735,73856.2825,474,700,0.852611638343275,3.333072169498928,417,2968,3.970245714706072,3.333072169498928,5076,2968,7.058011476495252,3.333072169498928,13634,2968,13.21191422055468,3.333072169498928,36900,2968,33.01357684102111,3.333072169498928,64719,2968,0,0,0,0,0,0
1780265700,1780265861,1780266376,-1,119.15000000000042,73921.2025,161,515,1.3839907679395378,2.1711917750733853,3388,2266,3.7801300881241704,2.1711917750733853,4374,2266,6.296286193873242,2.1711917750733853,12932,2266,11.310973562736002,2.1711917750733853,36198,2266,27.446936634494282,2.1711917750733853,64017,2266,1,1,0,0,0,0
1780279200,1780279306,1780279444,-1,220.02857142856894,73334.91,106,138,0.01004415011040449,2.7350538891053127,54,3598,0.1236657576938365,3.0172899623425846,9905,3609,3.0310154525386817,3.0172899623425846,20703,3609,9.021146604337217,3.0172899623425846,42676,3609,12.631132320478033,3.0172899623425846,86153,3609,0,0,0,0,0,0
1780322400,1780322442,1780322488,-1,342.97142857143,71818.84,42,46,1.2573642119293245,0.192610796401192,2508,11,3.405356547817387,0.192610796401192,7905,11,3.405356547817387,0.192610796401192,7905,11,3.6829306897700596,0.192610796401192,43109,11,9.239370209929975,0.192610796401192,86377,11,1,1,1,1,1,1
1780324200,1780324993,1780326136,-1,366.40000000000043,71643.73999999999,793,1143,1.6605895196506197,0.0514737991266788,3397,0,2.7097161572052273,0.39508733624456643,4257,10124,2.7097161572052273,0.39508733624456643,4257,10124,4.382478165938834,0.39508733624456643,39923,10124,11.10873362445411,0.39508733624456643,84316,10124,1,1,1,1,1,1
1780381200,1780381517,1780381703,-1,227.02857142856894,70336.06000000001,317,186,2.9479108985653895,0.25168638308576546,2086,232,4.320865844450114,0.25168638308576546,10782,232,4.955587717090468,0.25168638308576546,20980,232,14.538082053863793,0.25168638308576546,32975,232,21.922174679084115,0.25168638308576546,76919,232,1,1,1,1,1,1
1780410300,1780410325,1780410364,1,250.50714285714326,67894.8225,25,39,1.4178338228165908,1.9453437312879347,661,3579,1.4178338228165908,3.4303313278777074,661,4314,1.4178338228165908,6.015087964415013,661,18453,1.4178338228165908,6.96236634256221,661,32391,1.4178338228165908,10.122356077670979,661,48258,0,0,0,0,0,0
1780500000,1780500380,1780501086,1,301.5928571428563,66222.04250000001,380,706,0.46207161973326794,2.366576273594992,751,2977,0.46207161973326794,2.366576273594992,751,2977,0.46207161973326794,5.009874949672033,751,19022,0.46207161973326794,16.171611443999787,751,37606,0.46207161973326794,16.171611443999787,751,37606,1,0,0,0,0,0
1780533000,1780533005,1780533523,1,437.4928571428557,63157.1775,5,518,1.086240591683141,1.4084287090401475,364,2686,3.03027233097685,4.142644777873927,10417,5169,3.617481918072155,4.142644777873927,13569,5169,3.617481918072155,4.142644777873927,13569,5169,3.617481918072155,4.142644777873927,13569,5169,1,1,1,0,0,0
1780533600,1780533611,1780534441,1,437.4928571428557,62937.97749999999,11,830,1.235500171431389,1.6477469019902307,454,3588,3.561023853450698,3.6416080262534805,10020,4251,4.118518669692601,3.6416080262534805,12651,4251,4.118518669692601,3.6416080262534805,12651,4251,4.118518669692601,3.6416080262534805,12651,4251,1,1,1,0,0,0
1780534500,1780534748,1780535766,1,447.7285714285702,62995.895,248,1018,0.33257873073611105,3.687714176318557,1158,2926,3.781766695383059,3.687714176318557,10755,2926,3.895004945598442,3.687714176318557,11326,2926,3.895004945598442,3.687714176318557,11326,2926,3.895004945598442,3.687714176318557,11326,2926,0,0,0,0,0,0
1780536000,1780536016,1780536157,1,479.999999999999,62687.8,16,141,0.9520833333333354,2.797916666666673,767,2535,4.169375,2.797916666666673,10364,2535,4.275000000000009,2.797916666666673,10935,2535,4.275000000000009,2.797916666666673,10935,2535,4.275000000000009,2.797916666666673,10935,2535,1,1,0,0,0,0
1780538100,1780538846,1780538979,1,489.30714285714254,62038.2425,746,133,3.9941323737646517,0.2032312453469139,3470,32,5.521189582937983,0.2032312453469139,8113,32,5.521189582937983,0.2032312453469139,8113,32,5.521189582937983,0.2032312453469139,8113,32,5.521189582937983,0.2032312453469139,8113,32,1,1,1,1,1,1
1780575900,1780575918,1780576321,-1,437.45714285714246,63417.01,18,403,0.8663934426229563,1.213353144797861,3007,1136,0.8663934426229563,2.39266866958395,3007,6078,1.158993534060485,2.39266866958395,18824,6078,1.158993534060485,2.39266866958395,18824,6078,5.370606100189419,2.39266866958395,64349,6078,0,0,0,0,0,0
1780576500,1780579117,1780579900,-1,476.2499999999995,63627.7875,2617,783,0.15367454068241487,1.7551968503936997,66,2499,0.2496325459317527,1.7551968503936997,10788,2499,1.5071653543307073,1.7551968503936997,15245,2499,1.5071653543307073,1.7551968503936997,15245,2499,5.375721784776909,1.7551968503936997,60770,2499,0,0,0,0,0,0
1780629600,1780629616,1780630333,-1,322.9571428571435,62855.535,16,717,1.2371146105188742,1.1622749590834611,1917,3465,5.536137037200872,2.5370703764320672,10337,5276,5.536137037200872,2.5370703764320672,10337,5276,7.912922988454899,2.5370703764320672,39437,5276,11.690514000088456,2.5370703764320672,56740,5276,1,1,1,0,0,0
1780669200,1780669396,1780670132,-1,501.3999999999999,60930.39,196,736,0.9198045472676554,0.4693059433585914,2417,144,2.3759274032708437,1.2357598723574006,5798,6429,3.6904467491025126,1.2357598723574006,16941,6429,3.6904467491025126,2.1035301156761057,16941,23335,3.6904467491025126,2.1035301156761057,16941,23335,1,1,1,1,1,0
1780795200,1780795218,1780795423,-1,218.50714285714275,61564.2775,18,205,1.895944885750696,0.3529518485829394,3439,343,1.895944885750696,0.913574253865539,3439,6970,1.895944885750696,3.1606403844268165,3439,18795,1.895944885750696,6.306990618155693,3439,26677,1.895944885750696,12.291234349972235,3439,75098,1,1,1,1,0,0
1780821600,1780821634,1780821999,-1,239.61428571428613,62616.465,34,365,0.636710785190463,1.3602486138436956,3019,101,1.4334078578667928,1.3602486138436956,7296,101,4.621448160734498,1.3602486138436956,14180,101,6.11927204435699,1.3602486138436956,39596,101,6.11927204435699,6.817352292374653,39596,48522,0,0,0,0,0,0
1780968000,1780971546,1780972132,-1,260.9857142857155,62722.645000000004,3546,586,0.8270376046855334,0.8550468005911569,595,2992,0.8270376046855334,2.6030351962340297,595,8489,0.8270376046855334,2.978151513492778,595,11159,4.224924735891396,2.978151513492778,42765,11159,7.539282390935444,2.978151513492778,51073,11159,1,1,0,0,0,0
1781017200,1781017224,1781017775,-1,296.83571428571304,61615.392499999994,24,551,2.3804160550568914,0.2206860456722337,3599,283,2.8985477777510344,0.824050099862861,5430,7847,2.8985477777510344,2.1486885482590354,5430,18348,2.8985477777510344,2.1486885482590354,5430,18348,3.111123276463642,2.7948372115408056,65529,81572,1,1,1,1,1,0
1781074200,1781074244,1781075023,-1,183.2214285714295,61503.72749999999,44,779,0.2277435577559968,1.5264180733694945,152,1866,4.430854547580926,1.5264180733694945,8281,1866,4.430854547580926,2.2610483022104635,8281,19781,4.430854547580926,7.29430236637946,8281,31840,4.430854547580926,8.130449105298041,8281,83890,0,0,0,0,0,0
1781076000,1781076278,1781076886,-1,174.10714285714388,61690.83750000001,278,608,1.8393128205128682,0.5316410256409807,3595,3,5.737487179487188,0.5316410256409807,6418,3,5.737487179487188,1.3047282051281472,6418,17918,5.737487179487188,6.6014666666665605,6418,29977,5.737487179487188,7.481384615384529,6418,82027,1,1,1,1,1,1
1781084100,1781084774,1781085365,-1,230.22857142857174,61344.58,674,591,1.0050012410027491,0.3566890047157897,1314,2140,2.258972449739394,2.490655249441538,4215,9439,2.258972449739394,6.4962397617274465,4215,21498,2.258972449739394,6.4962397617274465,4215,21498,2.258972449739394,7.377537850583248,4215,82357,1,1,1,1,1,0
1781100000,1781100379,1781100882,1,334.5928571428568,62006.7925,379,503,1.1748831202100594,0.6718389086950127,2821,1390,2.4908107935016814,0.6718389086950127,5981,1390,2.4908107935016814,1.3592415088700662,5981,16565,2.4908107935016814,2.803982452020596,5981,29135,3.673442136498515,2.803982452020596,76669,29135,1,1,1,1,1,0
1781100900,1781101460,1781101917,1,339.80714285714254,61856.267499999994,560,457,1.599826582305111,0.21855779538812425,1786,355,2.895561558026622,0.2506348138649957,4946,10800,2.895561558026622,0.8954123137073395,4946,15530,2.895561558026622,2.317983940470425,4946,28100,4.060045614108867,2.317983940470425,75634,28100,1,1,1,1,1,0
1781183400,1781183796,1781184290,1,209.65714285714162,62789.12,396,494,1.9597710547833187,0.688838920686866,1749,470,1.9597710547833187,1.4047696920142005,1749,5795,4.672294903243392,2.2614063777596334,16658,14571,5.371531752521156,2.2614063777596334,22147,14571,5.441169255928072,2.2614063777596334,72572,14571,1,1,1,1,0,0
1781336700,1781336804,1781337693,1,92.57142857142806,63767.6,104,889,1.3924382716049617,0.4083333333332884,2064,1418,1.3924382716049617,0.9128086419753138,2064,7403,4.854629629629672,0.9128086419753138,20403,7403,5.99969135802474,0.9128086419753138,27612,7403,10.48271604938279,0.9128086419753138,49247,7403,1,1,1,1,1,1
1781338200,1781338201,1781338363,1,93.5,63766.775,1,162,1.3874331550801984,0.3954545454545299,1394,748,1.7970588235294274,0.8949197860962879,10637,6733,4.815240641711214,0.8949197860962879,19733,6733,5.948930481283407,0.8949197860962879,26942,6733,10.387433155080199,0.8949197860962879,48577,6733,1,1,1,1,1,1
1781358300,1781358533,1781358609,1,93.0642857142853,64097.527500000004,233,76,0.9657034308081763,0.7621344692609392,2822,319,2.422760764448508,2.521133624990442,6696,10779,2.422760764448508,2.521133624990442,6696,10779,6.8820439020646145,2.521133624990442,28331,10779,6.8820439020646145,2.521133624990442,28331,10779,1,1,1,1,1,0
1781388600,1781388674,1781389248,-1,121.35000000000115,64430.472499999996,74,574,0.23380716934484883,1.166275236918026,232,3463,0.7554388133497523,2.0743922538112773,6030,10566,0.7554388133497523,2.0743922538112773,6030,10566,2.010486196950918,2.0743922538112773,31619,10566,6.431582200247127,10.066151627523627,70541,84585,0,0,0,0,0,0
1781412300,1781415798,1781416542,1,76.37857142857163,64324.46749999999,3498,744,1.6448658000561986,1.518325072477207,964,2957,2.1266763303096723,1.8063639764330652,8602,4325,4.13902085476488,1.8063639764330652,16777,4325,4.13902085476488,7.887912653137435,16777,43139,21.895310015898342,8.830585429720244,78887,43247,1,1,1,1,0,0
1781469600,1781470770,1781471631,-1,112.37857142857163,64039.232500000006,1170,861,0.1426650988369146,14.351201296637566,0,2202,0.1426650988369146,15.490208478993122,0,10433,0.1426650988369146,16.3800578402084,0,10863,0.1426650988369146,17.41940189410787,0,23798,0.1426650988369146,28.619045954363287,0,67226,0,0,0,0,0,0
1781472000,1781472073,1781472219,-1,108.3357142857146,64756.8175,73,146,1.8121217116107045,8.263041471616008,354,1614,1.8121217116107045,10.367610601964786,354,10275,1.8121217116107045,10.367610601964786,354,10275,1.8121217116107045,11.445740752950503,354,23210,1.8121217116107045,23.06333157513012,354,66638,1,0,0,0,0,0
1781472300,1781472467,1781472602,-1,108.3357142857146,64800.11749999999,167,135,1.4235148678050211,7.863357948177005,100,1231,1.4235148678050211,9.967927078525783,100,9892,1.4235148678050211,9.967927078525783,100,9892,1.4235148678050211,11.046057229511499,100,22827,1.4235148678050211,22.663648051691116,100,66255,1,1,1,0,0,0
1781472900,1781472908,1781473200,-1,159.51428571428602,64977.93,8,292,0.37444922084902527,4.22576571735625,1658,633,0.37444922084902527,5.655104782375054,1658,9294,0.37444922084902527,5.655104782375054,1658,9294,0.37444922084902527,6.387327601647864,1658,22229,0.37444922084902527,14.277530001791087,1658,65657,0,0,0,0,0,0
1781522400,1781522401,1781522418,-1,138.52142857143085,66257.5825,1,17,1.452356520394004,0.6397385654617036,2692,374,1.452356520394004,4.747406280616589,2692,7544,1.452356520394004,7.203343990099331,2692,16439,1.452356520394004,7.203343990099331,2692,16439,4.6958980044345005,7.203343990099331,57664,16439,1,1,1,0,0,0
1781524200,1781525108,1781525181,-1,161.60714285714494,66172.7625,908,73,0.18849723756902234,2.62016574585632,155,3266,0.18849723756902234,4.594088397789996,155,4781,0.18849723756902234,6.699193370165641,155,13676,0.6661988950275617,6.699193370165641,37244,13676,3.500232044198796,6.699193370165641,54901,13676,0,0,0,0,0,0
1781543400,1781543586,1781544714,1,207.81428571428737,66717.065,186,1128,0.9620849659723466,0.39441465594278613,1211,86,0.9620849659723466,1.9953633051488513,1211,6487,0.9620849659723466,3.137248229875534,1211,17711,0.9620849659723466,5.341139066474128,1211,35368,1.1531209184023854,6.68031552897499,55446,75701,1,1,0,0,0,0
1781568300,1781569487,1781570306,-1,154.17142857142815,66336.26,1187,819,0.8766864343957794,0.5879169755374329,1133,259,4.729540400296457,0.5879169755374329,9776,259,4.729540400296457,1.3442179392142704,9776,21539,4.729540400296457,4.024351371386238,9776,29854,6.53467383246846,4.024351371386238,50109,29854,1,1,1,1,1,1
1781592000,1781592229,1781592682,-1,168.99285714285466,66485.64749999999,229,453,1.2636480831818118,0.11984234329432214,3274,4,1.2636480831818118,2.787410710511928,3274,7478,1.2636480831818118,2.787410710511928,3274,7478,6.845540808994498,2.787410710511928,27733,7478,6.845540808994498,2.787410710511928,27733,7478,1,1,1,0,0,0
1781615700,1781615766,1781616179,1,200.17142857143128,66103.74,66,413,0.6772195261204473,2.3162146731372766,2533,3550,0.6772195261204473,3.8713816728518005,2533,4236,0.7111904082215177,3.8713816728518005,16843,4236,0.7111904082215177,3.8713816728518005,16843,4236,0.7111904082215177,7.88693976591485,16843,78151,0,0,0,0,0,0
1781616300,1781618646,1781618860,1,200.17142857143128,66064.04000000001,2346,214,0.2980445332571488,3.673051669997122,149,1555,0.2980445332571488,3.673051669997122,149,1555,0.9095204110761964,3.673051669997122,14162,1555,0.9095204110761964,3.673051669997122,14162,1555,0.9095204110761964,7.688609763060171,14162,75470,1,0,0,0,0,0
1781687100,1781687210,1781688382,-1,197.00000000000105,65029.049999999996,110,1172,1.3093908629441406,0.08096446700509786,2288,7,2.55862944162433,0.08096446700509786,5948,7,2.55862944162433,2.0560913705583794,5948,17355,5.147461928933961,7.056598984771544,37420,25334,6.948984771573552,7.056598984771544,70904,25334,1,1,1,1,1,0
1781700600,1781700744,1781701644,-1,177.97857142857174,65050.092500000006,144,900,1.3821467271341252,1.589559336998799,1386,2364,1.8400670225147882,4.494403419352207,6019,10663,1.8400670225147882,7.692541236906465,6019,12072,6.567602440101175,7.692541236906465,32153,12072,7.8098868242565604,7.692541236906465,57642,12072,1,1,1,0,0,0
1781838900,1781839326,1781840260,1,149.4142857142859,62659.30499999999,426,934,1.5359642413233265,1.1598957835356627,2411,3381,1.5359642413233265,1.8981116741561994,2411,4769,1.5895066449948054,2.589477961564143,12174,20738,5.0262596806578665,2.589477961564143,36482,20738,7.347992159862337,2.589477961564143,75479,20738,1,1,1,1,0,0
1781913600,1781913899,1781914058,-1,119.62857142857008,63554.37,299,159,1.1466324337234888,1.6954979699068273,3599,1681,2.264258418915739,1.6954979699068273,10467,1681,2.264258418915739,2.839037497014579,10467,18378,2.264258418915739,2.839037497014579,10467,18378,3.4955696202532502,6.825543348459584,50804,54768,1,1,0,0,0,0
1781914200,1781914243,1781914570,-1,119.62857142857008,63523.670000000006,43,327,1.0337831382852263,1.9521256269404816,3263,1169,2.007630761882085,1.9521256269404816,9955,1169,2.007630761882085,3.095665154048233,9955,17866,2.007630761882085,3.095665154048233,9955,17866,3.2389419632195957,7.0821710054932385,50292,54256,1,1,0,0,0,0
1781949900,1781950014,1781950170,1,112.6714285714266,63669.065,114,156,0.2204196779510548,0.969766704703955,523,1944,0.8958349182198504,1.5244769874477202,6115,9742,6.22904146063152,4.72937111702815,18656,14692,6.22904146063152,4.72937111702815,18656,14692,7.978375808292245,4.72937111702815,66432,14692,1,1,0,0,0,0
1781950200,1781950687,1781950951,1,112.6714285714266,63616.265,487,264,0.6269113731457118,0.5011474578419963,3321,1163,1.3644541650818092,1.6957715227590207,5334,10795,6.697660707493479,4.2607518701661915,17875,13911,6.697660707493479,4.2607518701661915,17875,13911,8.446995055154204,4.2607518701661915,65651,13911,1,1,1,0,0,0
1781951100,1781951459,1781951741,1,114.87857142856903,63594.0925,359,282,1.0820773487533875,0.29851084996577315,2820,373,1.5312472797364096,3.0649101535783663,4544,10347,6.761987813219091,3.9858826089660875,17085,13121,6.761987813219091,3.9858826089660875,17085,13121,8.477712491450786,3.9858826089660875,64861,13121,1,1,1,1,0,0
1782002700,1782003756,1782004298,1,104.02142857142982,64228.4925,1056,542,0.6585902629952513,0.2835233125042911,2142,1282,2.1294410492343325,0.2835233125042911,7843,1282,3.2638227013664345,0.5748094486026469,12304,17621,3.2638227013664345,3.433835748128753,12304,26657,3.2638227013664345,9.695045663668086,12304,81327,1,1,1,1,1,1
1782030300,1782030311,1782030743,1,88.72142857142899,64013.847499999996,11,432,0.5957129055631663,1.6066862571450744,3289,212,4.953172047339236,1.6066862571450744,9040,212,4.953172047339236,1.6066862571450744,9040,212,4.953172047339236,1.6066862571450744,9040,212,8.725654134127689,8.947641091699456,60858,54882,0,0,0,0,0,0
1782030900,1782031052,1782031231,1,77.92857142857247,63911.625,152,179,4.01489459211727,0.21975252062327846,3576,516,6.950916590284088,0.21975252062327846,8552,516,6.950916590284088,0.21975252062327846,8552,516,6.950916590284088,0.21975252062327846,8552,516,11.245875343721206,8.8751145737854,60370,54394,1,1,1,1,1,1
1782128400,1782128980,1782129669,1,163.39999999999887,64560.11,580,689,3.909975520195862,0.08818849449206605,3111,7,6.346940024479827,0.08818849449206605,7136,7,6.346940024479827,1.255263157894749,7136,19869,6.346940024479827,4.90703794369647,7136,38609,6.346940024479827,16.46334149326817,7136,73619,1,1,1,1,1,1
1782133800,1782133881,1782134919,1,220.07142857142804,64952.674999999996,81,1038,2.9287082116196177,0.1684680298604221,1886,4,2.9287082116196177,1.647987666342081,1886,10095,2.9287082116196177,3.1947581953911013,1886,19634,2.9287082116196177,5.427215189873397,1886,33359,2.9287082116196177,14.007611165206116,1886,68369,1,1,1,1,1,0
1782136500,1782136803,1782136942,1,258.9071428571427,65406.8825,303,139,0.12250531078433637,2.335132562694833,48,3210,0.12250531078433637,3.576118023560572,48,9818,0.12250531078433637,4.5069536789251545,48,20643,0.12250531078433637,6.367466273070867,48,31336,0.12250531078433637,13.660814688112128,48,66346,0,0,0,0,0,0
1782196200,1782196220,1782196375,-1,210.68571428571417,62813.840000000004,20,155,0.061418497423390526,1.216314076484923,0,2932,4.479848114998664,1.216314076484923,6913,2932,4.479848114998664,1.216314076484923,6913,2932,4.479848114998664,1.216314076484923,6913,2932,4.479848114998664,1.3150393273664123,6913,68345,0,0,0,0,0,0
1782197100,1782198002,1782198454,-1,216.79285714285757,62989.07749999999,902,452,0.9275098019834221,0.3737323317189178,3431,853,5.161966656782267,0.3737323317189178,4834,853,5.161966656782267,0.3737323317189178,4834,853,5.161966656782267,0.3737323317189178,4834,853,5.161966656782267,0.4696764521762471,4834,66266,1,1,1,1,1,1
1782309600,1782309609,1782310051,-1,332.2214285714285,61424.4775,9,442,1.6810399690395852,0.030168132269783023,780,19,6.515165229730606,0.030168132269783023,9813,19,7.117173356840322,0.030168132269783023,13238,19,7.117173356840322,0.030168132269783023,13238,19,10.21751521145536,1.5249543118832039,85923,63282,1,1,1,1,1,1
1782396300,1782397015,1782397044,-1,454.6285714285727,59037.020000000004,715,29,0.44392282554048673,3.145160884866753,3488,976,0.44392282554048673,3.145160884866753,3488,976,0.44392282554048673,3.145160884866753,3488,976,1.3536764705882438,3.145160884866753,43157,976,1.6475427350427394,3.732673453996964,45891,62554,1,0,0,0,0,0
1782397200,1782399799,1782399915,-1,544.7642857142865,59384.3675,2599,116,1.0080827880997068,0.4512639804895892,617,3088,1.0080827880997068,1.1956226152857647,617,3949,1.0080827880997068,1.1956226152857647,617,3949,2.012553922404183,1.5798254815319834,43020,24795,2.012553922404183,2.4774614184378523,43020,59683,1,1,1,0,0,0
1782433800,1782434405,1782435279,1,224.71428571428467,59670.15,605,874,0.40562619198983674,2.09221233312144,423,2308,0.8715511760966282,6.150699300699336,10735,7656,3.425905912269558,6.150699300699336,21140,7656,4.734233947870327,6.150699300699336,24319,7656,4.734233947870327,6.150699300699336,24319,7656,1,0,0,0,0,0
1782435300,1782435379,1782435897,1,225.21428571428467,59540.175,79,518,0.5888836029178587,1.510450364732021,398,1690,2.5998572787820984,5.559927053599785,10289,7038,3.9954170631144996,5.559927053599785,20522,7038,5.300840469394239,5.559927053599785,23701,7038,5.300840469394239,5.559927053599785,23701,7038,1,1,0,0,0,0
1782435900,1782436279,1782437004,1,227.55714285714203,59461.455,379,725,0.1065446669596133,4.831995103270783,57,3597,3.398465063720276,5.156748697344493,10452,5931,4.958952225500676,5.156748697344493,21291,5931,5.592199761441409,5.156748697344493,22594,5931,5.592199761441409,5.156748697344493,22594,5931,0,0,0,0,0,0
1782448500,1782450957,1782451392,1,431.61428571428615,59735.735,2457,435,0.7130556383013914,0.16110449144408828,3566,2442,2.312863667957498,0.16110449144408828,8206,2442,2.312863667957498,1.217139972859362,8206,20131,2.312863667957498,3.1225449309899695,8206,28580,2.312863667957498,3.1225449309899695,8206,28580,1,1,1,1,1,0
1782481200,1782481204,1782481335,-1,356.07142857142964,59322.325,4,131,0.15678034102306057,2.6732698094282767,4,1085,0.15678034102306057,3.5320862587763266,4,8319,0.15678034102306057,3.5320862587763266,4,8319,0.15678034102306057,3.5320862587763266,4,8319,0.15678034102306057,3.709297893681036,4,86182,0,0,0,0,0,0
1782481500,1782481508,1782481890,-1,392.4214285714292,59592.247500000005,8,382,0.18308760625421783,1.7378064762736625,2964,530,0.5948897868545157,2.517070751196765,3864,7764,0.5948897868545157,2.517070751196765,3864,7764,0.5948897868545157,2.517070751196765,3864,7764,0.5948897868545157,2.6778672709732407,3864,85627,0,0,0,0,0,0
1782661200,1782661794,1782661951,-1,157.87857142857163,59951.8575,594,157,2.545358096186024,0.12631543229428802,3156,8,3.7070103605845293,0.12631543229428802,6329,8,4.606435777948687,0.12631543229428802,14119,8,6.979145364882575,1.6946093290503732,37284,41673,6.979145364882575,5.107992127765485,37284,73242,1,1,1,1,1,1
1782687600,1782687630,1782687661,-1,238.07142857142804,59123.325000000004,30,31,0.15426042604262905,2.928007800780072,0,2272,0.6095859585958915,2.928007800780072,5811,2272,1.148079807980819,4.603975397539752,11574,15963,1.148079807980819,5.04753975397539,11574,26276,1.148079807980819,6.8675817581758265,11574,47532,0,0,0,0,0,0
1782687900,1782687943,1782688043,-1,238.07142857142804,59301.525,43,100,0.347899789979017,2.1794929492949344,519,1890,1.3581008100810295,2.1794929492949344,5429,1890,1.8965946594659568,3.855460546054614,11192,15581,1.8965946594659568,4.2990249024902525,11192,25894,1.8965946594659568,6.119066906690689,11192,47150,1,0,0,0,0,0
1782735900,1782735955,1782736557,1,259.1857142857142,60309.284999999996,55,602,0.014333351705906681,2.1617125062007245,2211,957,0.014333351705906681,5.0978311194399915,2211,5980,1.378606073967931,5.0978311194399915,17704,5980,1.378606073967931,5.0978311194399915,17704,5980,1.378606073967931,6.114476657664101,17704,85791,0,0,0,0,0,0
1782743400,1782743550,1782743624,-1,451.4214285714287,59639.597499999996,150,74,1.2671031187202275,0.1289316286650253,2320,3519,1.2671031187202275,2.275041535467338,2320,10637,1.2671031187202275,2.275041535467338,2320,10637,1.2671031187202275,2.275041535467338,2320,10637,3.189032263168712,2.275041535467338,82855,10637,1,1,1,0,0,0
1782780600,1782780627,1782780828,-1,139.02142857142877,59877.0575,27,201,0.9858731952936515,1.0634511637465862,867,2265,2.1432487283563946,1.0634511637465862,10403,2265,3.940813338128791,1.0634511637465862,15548,2265,9.410473719364933,1.0634511637465862,43055,2265,12.35102759081334,1.0634511637465862,51872,2265,1,1,0,0,0,0
1782782400,1782782476,1782782816,-1,142.39285714285714,59995.03749999999,76,340,1.934349134687684,0.20971908703292833,3016,277,4.178843742161965,0.20971908703292833,9836,277,4.6760596940054775,0.20971908703292833,13560,277,12.009292701279096,0.20971908703292833,41753,277,15.706107348883823,0.20971908703292833,85590,277,1,1,1,1,1,1
1782827100,1782827171,1782827472,-1,220.92857142857196,58612.325,71,301,0.28436792757838897,2.9515195602974584,0,690,2.0473811833171496,2.9515195602974584,5228,690,2.0473811833171496,2.9515195602974584,5228,690,3.8642580019398483,2.9515195602974584,40934,690,3.8642580019398483,3.7667151632719085,40934,53715,1,0,0,0,0,0
1782827700,1782827721,1782828011,-1,220.92857142857196,58722.125,21,290,1.4575978014872324,2.4545263498221797,3397,151,2.5443743937924284,2.4545263498221797,4689,151,2.5443743937924284,2.4545263498221797,4689,151,4.3612512124151275,2.4545263498221797,40395,151,4.3612512124151275,3.460733915292575,40395,86384,1,0,0,0,0,0
1782861000,1782861427,1782862296,1,139.77857142857206,58545.47750000001,427,869,1.248564055393671,1.970813531606161,2037,3322,3.6101563697684265,5.629457304921091,10787,6110,6.431761970463401,5.629457304921091,18891,6110,6.431761970463401,5.629457304921091,18891,6110,19.863720680668255,5.629457304921091,82189,6110,1,1,1,0,0,0
1782868500,1782868507,1782868593,1,190.56428571428583,58070.60250000001,7,86,4.8330016117545105,0.37049177255523574,1748,24,6.442957007384046,0.37049177255523574,9485,24,7.209627422317131,0.37049177255523574,12594,24,7.209627422317131,0.37049177255523574,12594,24,17.06194572510209,0.37049177255523574,75892,24,1,1,1,1,1,1
