impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac,d7_aligned_ret30d,d30_aligned_ret30d,d7_aligned_ret60d,d30_aligned_ret60d,d7_aligned_ret90d,d30_aligned_ret90d,curve_ret30_60,curve_ret60_90,d7_eff30d,d30_eff30d,d7_eff60d,d30_eff60d,d7_eff90d,d30_eff90d,d7_rv30d,d30_rv30d,d7_rv60d,d30_rv60d,d7_rv90d,d30_rv90d,d7_rv30_90_ratio,d30_rv30_90_ratio,d7_oriented_pos30d,d30_oriented_pos30d,d7_oriented_pos90d,d30_oriented_pos90d
1.0,-0.8427785075959978,2.712609116931009,-0.768298739866626,-1.8260946547980141,0.7290445853058283,1.486903007478892,0.014404463384479567,-0.7071067811865477,0.7071067811865474,156782,2025-06-22 21:00:00+00:00,BRIDGE_2025,99536.0,99667.01,99196.62,99383.44,103915.77,0.0456082665178017,0.0456082665178017,-0.0456082665178017,1,0,0.26980991308485985,0.32913569101890366,0.32913569101890366,REV,True,True,2025,False,1288,-0.09718691910276299,0.026597783594638075,0.0017806032784565768,0.014733708769106952,0.050262511100474576,0.006542125760413538,0.0018673202604281432,0.33519357046927695,0.10722649038095836,0.008183363467879136,0.0022429153608560866,0.6394945559350982,0.7938789441332051,0.3,0.45,-0.0023203239532489928,-0.0005009448449425691,0.2,-0.006439819383775603,-0.3236503119193933,1.0,21.0,True,-1.105889405599609,-1.0,0.10588940559960897,SL,2025-06-22 22:00:00+00:00,0.004721907703312733,-0.10839063510465394,-0.24463634930600053,-0.1690903719250286,-0.15415089838324672,-0.11346306818146604,-0.00931084301450509,-0.14744943020323756,-0.05696397928048378,0.023643498033671863,-0.009999663639068401,-0.022287822399697576,-0.015091127023067061,-0.008688484490264445,0.0008884962425437844,-8.418781526973052e-05,-0.00016865663317995648,1.4606464367796944e-05,-0.0005738131195443276,4.072375864054654e-06,-0.0005960719029724447,-0.039047306714593444,0.10727497923628326,-0.3910205551961436,-0.8150757547198021,-0.1764253309137488,-0.26821600128095635
-1.0,-1.5501108919153448,-2.657907982990776,-1.1892137461101373,-0.5824740756262694,-0.2443945848576341,0.4305303507792875,-0.04939152354958597,0.8968727415326884,0.44228869021900125,159787,2025-07-24 04:15:00+00:00,BRIDGE_2025,118575.0,118575.0,118250.07,118279.99,115335.2,-0.02489677248028177,0.02489677248028177,-0.02489677248028177,1,0,0.1336341595721928,0.3983570314754895,0.3983570314754895,REV,True,True,2025,False,1311,-0.1273644629386095,0.038643976656371544,0.001632736619976019,0.2133799885781763,-0.09769004107488123,0.01382176850061799,0.001756544414555853,0.15860620353345567,-0.24717510619048297,0.022314372253258108,0.0018207557575591765,0.13044944784320045,0.8967356622091874,0.6,0.55,0.001582216407923609,0.002602703308207116,0.6,0.004626127355088672,0.005978352175079133,1.0,18.0,True,-1.1817584171975541,-1.0,0.18175841719755415,SL,2025-07-24 04:30:00+00:00,0.002750904237114628,-0.03435491639370544,-0.15703888480233777,0.03583938820302003,0.02212060217699223,0.08267867485629629,-0.06192360828140042,-0.029674421863728276,0.14948506511560172,0.011643993256872466,0.030776944285927844,-0.004447505790652107,-0.0015758723950847417,-0.007472516812577545,0.008265848797151311,-0.0001308689785841418,-0.00023904891053817823,-7.552340933145033e-05,-0.0001512370126676827,-8.712023089439344e-06,-0.0004432595309848779,-0.0672636042522834,0.0699808518572188,-0.00020942704257687073,-0.2442642037848205,-0.005628648380539336,-0.05611091722938688
-1.0,-0.3988930235734204,-3.0936681803633954,-2.1440405444214674,-1.6150330439118803,1.5550315581888776,0.13415299329082359,-0.019815972746190437,0.9238795325112868,-0.3826834323650895,163256,2025-08-29 07:30:00+00:00,BRIDGE_2025,110141.13,110334.85,110061.31,110061.31,108492.8,-0.014251238695959456,0.014251238695959456,-0.014251238695959456,0,0,0.2133862834837704,0.35587277452124016,0.35587277452124016,REV,True,True,2025,False,1343,0.061482507730641976,0.017496388442047598,0.0017496239527368942,0.8368460474690872,-0.03165073628754393,0.004575045181644613,0.0017114124644525108,0.6827934206023492,-0.06831228061766009,0.006541970727459568,0.0017339328764631196,0.5034752987744537,1.009049413899909,0.5,0.6,-0.0012906521844196716,-0.0006652483312880542,0.7,0.0014776315314024013,0.16909463523196758,1.0,27.0,True,-1.200929553264599,-1.0,0.20092955326459883,SL,2025-08-29 07:45:00+00:00,0.002488434338683684,0.013970360253727339,0.15461575174882805,0.07248986314283519,0.09814405206075817,-0.023210963325301467,0.15236529406693955,0.0931332440181859,0.03666154433011616,0.0034307900182076016,-0.009862637384074752,-0.010855719204783298,-0.01415937653038182,0.00221843263653484,-0.013573159304117214,0.00012660390486845825,7.772677397876863e-05,4.8611258340719964e-05,-1.443543385860847e-05,2.2166654103141555e-05,-6.892764249763852e-05,0.06089421217451785,0.0816913841606618,-0.08308465190959669,0.5653998848258099,0.06392250894420337,0.338668154241764
-1.0,0.004594428868437949,-3.054644868085848,-3.3972584919016073,-5.0832690203495785,1.7278414850326802,0.4927753852084853,0.10761280349088438,0.7933533402912352,0.6087614290087207,167368,2025-10-11 03:30:00+00:00,BRIDGE_2025,111880.25,112187.67,111800.0,111880.48,110954.7,-0.00827481181035239,0.00827481181035239,-0.00827481181035239,0,0,0.35033090239424536,0.46379492720509236,0.46379492720509236,REV,True,True,2025,False,1377,0.006219497476617296,0.001904452372391032,0.0019204140315097226,0.5383160816921582,0.05163092518773987,0.007660780355630885,0.0018385237304137326,0.5383160816921582,0.03757208174381943,0.0036533854600037936,0.0017938745739480685,0.5383160816921582,1.0705397464233848,0.6,0.6,0.00032559049171486664,0.0012331622224021454,0.5,-0.0031321598301454977,0.061703020304342965,1.0,21.0,False,0.0,0.0,0.0,NO_FILL,,,0.09326786520747775,-0.03919193023450528,0.1119045432726685,0.020278340920537707,0.15623193046674352,0.13634482347178037,-0.045411427711122575,0.014058843443920443,-0.02847574134733423,-0.01116781194229259,-0.0017840818091479412,0.0031935918533521424,-0.008285590546569596,-0.005905314607451346,0.0005114238386256258,0.000167628714042222,0.00024076492818086472,0.00011139305778156642,0.00015128537769591526,7.506618866391992e-05,0.21275363891765675,0.05077202101882494,0.398061991981704,-0.07701291534599775,0.38027089904508204,0.13505239896398558
-1.0,-0.5580908726523315,-3.5904153893253397,-1.5608894483203037,-5.228415341092612,2.045090751934183,0.8542717868232655,0.10658355426377639,0.9238795325112868,-0.3826834323650895,167384,2025-10-11 07:30:00+00:00,BRIDGE_2025,110754.18,110999.99,110501.78,110632.88,111584.69,0.008603228208175828,-0.008603228208175828,0.008603228208175828,0,0,0.3472157884868742,0.416711994181687,0.416711994181687,REV,True,True,2025,False,1378,0.01976159062036479,0.005989833145249085,0.001939448502811802,0.5805840833103645,0.05899759910052687,0.008713949440448676,0.0018480367924924215,0.5805840833103645,0.05062416112524803,0.004903545625867472,0.001801016741310574,0.5805840833103645,1.0768631175524184,0.6,0.6,0.00032559049171486664,0.0012331622224021454,0.5,-0.0031321598301454977,0.061703020304342965,1.0,21.0,True,1.3892196312799838,1.5,0.11078036872001625,TP,2025-10-11 07:45:00+00:00,0.004513435058730383,0.12368073988994727,-0.01947441785979729,0.1281584542147645,0.028135028595643582,0.17530331123945483,0.14595040043397978,-0.03923600848016208,0.008373437975278841,-0.030310528619200937,-0.005313176087563674,-0.0021278956789560176,0.004320577274939334,-0.007632939228531495,-0.004334255133104253,0.0005311866906626715,0.00018759331023372435,0.00025056678588340113,0.00012039071976517818,0.00015808942653828964,8.412381126377336e-05,0.21969688780699548,0.056499435042336676,0.4896003007439089,-0.00516363723089841,0.466246433040314,0.19670686628973555
-1.0,-0.8412204430543463,-2.589002462379408,-0.7343554077051264,-1.2635787383829653,1.2764682684243938,1.7377590996029626,0.10693080503681308,0.13052619222005157,0.9914448613738104,167452,2025-10-12 00:30:00+00:00,BRIDGE_2025,109924.91,110472.02,109701.01,109742.33,115136.36,0.04915177215573974,-0.04915177215573974,0.04915177215573974,0,1,0.25238487696964235,0.3265214940144805,0.3265214940144805,REV,True,True,2025,False,1379,0.040099827219441,0.012002229874330646,0.0019531814254428394,0.6345063953457142,0.08139647077429919,0.011974845516415915,0.0018551067485288151,0.6345063953457142,0.06845748737743382,0.006601750429264032,0.001807499869621432,0.6345063953457142,1.0805983769458969,0.5,0.65,0.006452080608501154,0.006960996041685191,0.6,0.010086820898104499,0.1216447555217935,-1.0,24.0,False,0.0,0.0,0.0,NO_FILL,,,0.13904660982060474,-0.0011968163354171696,0.15050836777090507,0.05303881061630636,0.18244318101251447,0.153041904109147,-0.041296643554858195,0.012938983396865375,-0.023181099442696827,5.385577433662976e-05,0.0010701350067864913,0.007940215355382915,-0.004873553251475794,-0.0016283364776545454,0.0005677536335310178,0.00020163230257119096,0.0002661296296528363,0.0001250495744453148,0.00016562299598032798,9.596727578086101e-05,0.23679101589851748,0.0572178528617584,0.5327061895181219,0.10636829208768561,0.5105735304871277,0.2883843735751427
-1.0,-2.5267222656979156,-3.1176441673624584,-2.21704026151645,-1.8852216670484203,1.8715655651419105,1.1367813217166105,0.08870871822469585,0.4422886902190017,-0.8968727415326881,167683,2025-10-14 10:15:00+00:00,BRIDGE_2025,110951.9,110965.94,110348.11,110378.14,112397.99,0.018299366160727137,-0.018299366160727137,0.018299366160727137,0,0,0.2826015719387426,0.3308854404716048,0.3308854404716048,REV,True,True,2025,False,1382,0.03732543061994232,0.010429744285603768,0.0020442392515687023,0.5963611840346319,0.06029064404613676,0.008836597437966758,0.001855791504427833,0.5963611840346319,0.06388678570598837,0.006167728269735253,0.0018044833320359996,0.5963611840346319,1.132866796426535,0.5,0.65,0.0022803426244449197,0.0047194600009971555,0.6,0.008235844419533511,0.06362851102508083,1.0,28.0,True,1.4109227255070167,1.5,0.08907727449298326,TP,2025-10-14 10:30:00+00:00,0.005613103935273476,0.14740541544294541,0.01436021719374785,0.12328782860868495,0.03372928896009082,0.19728399660043555,0.14527508290269814,-0.02296521342619444,-0.003596141659851608,-0.02783641733103312,0.0033506437525708177,-0.001054985299977702,0.004918697415814484,-0.007182892703505468,-0.001795038520198632,0.0006410832393405274,0.0003983359533371645,0.0002586870346502168,0.00018403797893160154,0.0001530862520419951,9.844693983037745e-05,0.28318864861651893,0.16811404803782237,0.4774406877309697,0.3342948085490841,0.4860095962759896,0.27454227560805045
-1.0,-0.959668241028813,-2.843814453195849,-1.3227873014648275,-0.40114674071819634,0.6092996680179569,0.8968038151013522,0.09683723563723355,0.7518398074789774,0.6593458151000688,167751,2025-10-15 03:15:00+00:00,BRIDGE_2025,112486.44,112499.99,111938.18,112260.0,111730.04,-0.004720826652414134,0.004720826652414134,-0.004720826652414134,0,0,0.2102690691765522,0.3661779549434231,0.3661779549434231,REV,True,True,2025,False,1384,0.01580216506269531,0.004302002380833379,0.0020874938781484413,0.5219364924174459,0.03519491244645333,0.0051058804968343845,0.0018763222185972075,0.5219364924174459,0.041658408476707286,0.004009733984915536,0.0018136577842394668,0.5219364924174459,1.1509855366809478,0.6,0.65,0.006939409304222188,0.005570160270397478,0.6,0.009610634041449928,0.2509028088200646,2.0,29.0,True,1.4003407780210413,1.5,0.0996592219789587,TP,2025-10-15 03:30:00+00:00,0.005017097164430666,0.11305025319181768,-0.0035905823210628032,0.08329353037113268,0.009338669032441332,0.13500991502832344,0.11983286887864794,-0.019392747383758017,-0.006463496030253958,-0.028824275200257522,-0.0017209571339726329,-0.0023853434433459015,0.0012559955852084652,-0.005328010503976131,-0.0036800064766327406,0.000646592965754362,0.00044934288769405556,0.0002635745377479455,0.0002164378371147112,0.00016010699656166666,0.00011757918641130765,0.2795874985126495,0.18513938276328745,0.2936247485512734,0.23950274683440753,0.31007592823646113,0.1757330213053201
1.0,4.643323689742168,2.659043092590555,-0.41809772970613446,-2.2476833183054166,2.1443211674039384,3.100889820954182,0.07759034947974539,0.258819045102521,-0.9659258262890682,167974,2025-10-17 11:00:00+00:00,BRIDGE_2025,104751.99,105923.43,104674.0,105816.0,106877.96,0.010035815941274118,0.010035815941274118,-0.010035815941274118,0,0,0.3331042321700747,0.3660690355065715,0.3660690355065715,REV,True,True,2025,False,1388,-0.1071930773930401,0.02763888983633136,0.002179558474107204,0.10904588210646174,-0.0951737098169777,0.013290530675150476,0.0019349774736602695,0.10904588210646174,-0.12207839068747645,0.011628738078197668,0.001834373320681615,0.10904588210646174,1.188176065108342,0.5,0.55,-0.006065501412713903,0.0015005927982085,0.5,-0.0032890981180535906,0.22699516296288633,2.0,32.0,True,1.4574042903564022,1.5,0.04259570964359772,TP,2025-10-17 11:15:00+00:00,0.011738271393610923,-0.1843672657168975,-0.1192124449691025,-0.09558066780671709,-0.0802883965225413,-0.15014704723775915,-0.2258261114058186,-0.012019367576062395,0.026904680870498743,0.002112674543400271,0.02397743366201824,0.013228046160431063,0.011041874660848753,0.008828555054024195,0.0013210160058490985,0.0006873727469840184,0.0005251873530548639,0.0003038706440915218,0.00030042836936646053,0.0001844020618039701,0.0001534369741254093,0.283805325863944,0.20397989108800552,-0.6144847409580515,-0.7975419565615216,-0.6344059562245057,-0.5866483403187495
-1.0,-1.4181899418272448,-3.3013509162547345,-2.7472169086182574,-0.8790858841391068,1.2429874248946187,0.40988503729600384,-0.0006163988021755568,0.9238795325112867,0.38268343236508984,168332,2025-10-21 04:30:00+00:00,BRIDGE_2025,108234.68,108234.69,107807.64,107887.08,108491.06,0.005598167491587702,-0.005598167491587702,0.005598167491587702,0,0,0.20591901129655768,0.35729529196003157,0.35729529196003157,REV,True,True,2025,False,1392,0.05449808766244956,0.01336518174943919,0.0022472685553939185,0.690384109178529,0.0324646662152492,0.004522724486664166,0.0019472386865208443,0.690384109178529,0.0814161668538365,0.007716191961037016,0.0018450850273343097,0.690384109178529,1.2179756065988268,0.7,0.65,0.0046503459793207245,0.005794877641771457,0.7,0.0029392215461045866,0.40300477890604564,-1.0,36.0,True,1.3739333157709879,1.5,0.12606668422901213,TP,2025-10-21 04:45:00+00:00,0.00396615492076957,0.035007379823849286,0.0765315091096501,-0.014577916889746828,0.005546587023862241,0.04695849483635682,0.21567732483169577,0.022033421447200364,-0.0489515006385873,0.0078720412662175,0.006258783921703256,-0.0023869704055538383,0.0003646725148261547,0.0043869469000084515,-0.005914481254992443,0.0002125342585654424,0.0006557573331184212,9.529195920231085e-05,0.0003405861189913308,4.214989586317922e-05,0.00020557400580913316,0.08940793862720886,0.24725250600327653,0.1654831086260411,0.47669881091643473,0.1654831086260411,0.33445323523184967
-1.0,-1.0548828196317857,-2.7060685207937194,-2.2560557113158115,-1.7682962312524837,1.1163257159364888,0.8039958129275834,-0.11581548025423732,-0.13052619222005177,-0.9914448613738104,169228,2025-10-30 12:30:00+00:00,BRIDGE_2025,108784.3,109104.99,108500.0,108500.27,109768.2,0.011685961703136627,-0.011685961703136627,0.011685961703136627,0,0,0.14863293424005,0.3468545360796531,0.3468545360796531,REV,True,True,2025,False,1400,0.02751018487472873,0.006080574936995012,0.002462390855871459,0.6716524178262231,-0.014356852710561658,0.0019419329315419594,0.0020105622560199145,0.6716524178262231,0.04646524339104119,0.004276562836724526,0.0019238796970943676,0.6716524178262231,1.2799089566725008,0.7,0.65,0.006330903330230975,0.002514045244194679,0.7,0.0027871496245570615,0.550410686313316,4.0,36.0,True,-1.0894211267954834,-1.0,0.08942112679548345,SL,2025-10-30 13:15:00+00:00,0.005591519788646349,-0.007037348755601299,0.06937722246001918,-0.06295048712922718,-0.03331191122687423,-0.018317393781178526,0.09611177229064098,0.04186703758529039,-0.06082209610160284,-0.001930963671967015,-0.00851334619560043,-0.004631837135199028,-0.0010474386467650798,-0.0017809221338939444,-0.0007863508948464104,9.978739285437322e-05,0.0010407501501817136,1.9818371558216058e-05,0.00042302573622655893,4.092164981819835e-05,0.0002991511378401645,0.025179215648925002,0.4049069770542445,-0.030098807295814156,0.21251761275341852,-0.030098807295814156,0.008674843916146813
-1.0,0.02244510011274395,-3.0509618843381223,-2.7306428899705777,-1.5650779554825822,0.9372613658868286,-0.21449260596204478,-0.04967257653149234,-0.7518398074789772,0.6593458151000691,170701,2025-11-14 20:45:00+00:00,BRIDGE_2025,94377.76,94475.95,94211.18,94377.47,95277.52,0.009536811013985735,-0.009536811013985735,0.009536811013985735,0,0,0.1606105779527473,0.3418182211441683,0.3418182211441683,REV,True,True,2025,False,1418,0.1499391864744222,0.031006537688970513,0.0024072745688378788,0.9442382433313554,0.18556885980676122,0.02173288831519917,0.0022583822312153183,0.9615093957960312,0.20586607145931243,0.017430244366684475,0.0020768197604863225,0.9615093957960312,1.1591157858947638,0.5,0.6,-0.0030537513346981958,0.0019788123060175632,0.6,0.004190358503619018,0.1663982909743945,1.0,30.0,True,1.3220246157041988,1.5,0.17797538429580115,TP,2025-11-14 21:00:00+00:00,0.002809377274157099,-0.02733800640207329,0.11430951314208324,0.10476054936301628,0.12964197482187106,0.08622751635309087,0.13905685523049888,-0.03562967333233902,-0.020297211652551217,-0.004653264132496761,0.021384414975203485,0.011553706891350287,0.013714841617730409,0.006978883737415162,0.011003582674342843,-0.0002444552642776564,0.00030850777025476705,0.00011683915763334614,0.0003684914580007767,5.067511787824972e-05,0.0002625210048553142,-0.1496406460755635,0.0023235034389639253,0.12357525616609455,0.32737344002651125,0.12481322657811478,0.34464459249118706
-1.0,-1.6059119187497863,-3.7635924010760884,-2.0219073548865167,-2.492078527014166,1.8112874377438175,1.0913285177655,-0.06300410291886424,0.7518398074789774,0.6593458151000688,171015,2025-11-18 03:15:00+00:00,BRIDGE_2025,90385.58,90544.44,90008.0,90027.77,92299.9,0.02523821541266824,-0.02523821541266824,0.02523821541266824,0,1,0.2146678654739451,0.3388955534326028,0.3388955534326028,REV,True,True,2025,False,1421,0.15358575150053927,0.03130358568818833,0.0024290520414964743,0.9644396396227746,0.2449151022151932,0.027748183124734493,0.0023182303217931504,0.9742724010412933,0.21190842407412855,0.017536078984109634,0.0021182999457347914,0.9742724010412933,1.146698816844793,0.5,0.5,4.9294355819939904e-05,-0.0007151545417316107,0.6,0.005478624130458076,-0.15520193053644127,-2.0,29.0,True,1.4163377544552982,1.5,0.08366224554470175,TP,2025-11-18 03:30:00+00:00,0.005976411423631272,0.11595425808823057,0.062256400785885374,0.1623738855026501,0.18659242964160383,0.09734317956701227,0.11267559088139652,-0.09132935071465392,0.033006678141064644,0.023343199207059545,0.008005379289621736,0.017527784742313444,0.019622768171156012,0.007601981707031115,0.00815814983924501,7.66946721116944e-05,0.0002272672685643927,0.00015495544577644963,0.0003740022189599537,8.299851409063327e-05,0.0002715688122132006,-0.009079552300507387,-0.04556178512677156,0.38974687556485377,0.16646628217887982,0.24666045663567904,0.17629904359739856
-1.0,-0.980998586854364,-2.5035109051256215,0.5394294433763304,-1.891272161939336,0.5454023966656402,1.054309998961398,-0.07587282053898554,-0.13052619222005168,0.9914448613738104,171288,2025-11-20 23:30:00+00:00,BRIDGE_2025,87265.52,87297.92,86768.81,87042.48,85252.93,-0.020559501521555945,0.020559501521555945,-0.020559501521555945,0,0,0.1524861276496204,0.3249634036406929,0.3249634036406929,REV,True,True,2025,False,1428,0.21405839296299595,0.04148895394928252,0.002526710192388411,0.9329699669966999,0.2705102263595306,0.028822786545339683,0.0024306832826522067,0.9493509042352761,0.280475865358624,0.022614134203287083,0.0021658995635118823,0.9493509042352761,1.1665869622742315,0.3,0.4,-0.008140011331466602,-0.005596881333082398,0.5,0.0030216481407859376,-0.40631473569617593,-1.0,31.0,True,-1.0820036712592844,-1.0,0.08200367125928436,SL,2025-11-20 23:45:00+00:00,0.006097287991156745,0.09009931292688493,0.15760655956646136,0.1194273408706703,0.20409275396390256,0.11738607674101995,0.19778867148370427,-0.056451833396534645,-0.009965638999093418,0.015332470939946889,0.028130367379725917,0.010845914535375947,0.019653247740326743,0.00858037383717788,0.014842117161808194,0.00017689293829856612,0.00019632810797243347,0.00020936155973806268,0.0004702662923568618,0.00012066860943461995,0.00029288909125920696,0.017661825284017496,-0.07760367036714388,0.029491087021048856,0.22914970197611895,0.01232957422023706,0.2455306392146952
-1.0,-6.490860427670505,-4.788952504148521,-3.6692434749538045,-4.905548694656347,3.161002039562973,6.887127650597971,-0.04034413811020805,-0.06540312923014287,-0.9978589232386035,171339,2025-11-21 12:15:00+00:00,BRIDGE_2025,82310.85,82310.85,80600.0,80945.66,83666.32,0.03361094344032778,-0.03361094344032778,0.03361094344032778,0,1,0.2829609617187981,0.33150650691678285,0.33150650691678285,REV,True,True,2025,False,1430,0.2625219566585145,0.05026302593895145,0.002560623039286172,0.9632472951197054,0.30763540176552095,0.03249482097084648,0.002449955224577876,0.9713314641910971,0.33160091870673025,0.026514800305512433,0.002183206953294997,0.9713314641910971,1.172872336001661,0.3,0.4,-0.008140011331466602,-0.005596881333082398,0.5,0.0030216481407859376,-0.40631473569617593,-1.0,31.0,False,0.0,0.0,0.0,NO_FILL,,,0.11343487304537542,0.2174085115515081,0.1332571438719763,0.2385564397173051,0.13501354733682724,0.23607777995335816,-0.045113445107006434,-0.023965516941209297,0.019107159154058206,0.03963371604754559,0.011901238466477834,0.023010243820011773,0.009723297035866996,0.01755322589815029,0.0001818465609037252,0.0002271874700092171,0.0002109850468076384,0.0004829511759103654,0.00012312947741376914,0.000308033841218926,0.01816990066490698,-0.07151174472650457,-0.0076257275395509305,0.20373857535828765,-0.008972429170008067,0.2118227444296793
1.0,7.0141708539838215,4.728794915056703,1.9836563464759456,-1.0607213986817443,1.3253125618637787,6.5527153216122365,-0.06094560728083891,-0.9469301294951056,-0.3214394653031618,171357,2025-11-21 16:45:00+00:00,BRIDGE_2025,83369.4,84919.6,83142.55,84919.59,84694.66,-0.002648623556546048,-0.002648623556546048,0.002648623556546048,0,0,0.18581873407393748,0.34024778562075797,0.34024778562075797,REV,True,True,2025,False,1431,-0.2679536292694222,0.05072310433930937,0.0026384432052465076,0.06515279329608942,-0.3077270787965169,0.03219898470529921,0.0024989031193663118,0.051151072936337444,-0.32527692344088466,0.025803680311352262,0.0022211053948791074,0.051151072936337444,1.1878964462152934,0.3,0.45,-0.002217292670132731,-0.0015486037315905088,0.5,-0.008288842698319287,-0.1203863132706456,1.0,32.0,False,0.0,0.0,0.0,NO_FILL,,,-0.13285193286073874,-0.2281801797423276,-0.13676908879164415,-0.25040378462505464,-0.12994300714349283,-0.2313554532746011,0.03977344952709472,0.017549844644367762,0.02263992972499208,0.04141799962059824,0.012098778361443342,0.02437131317941919,0.009195462044217475,0.017015937472230423,0.00024216614576409766,0.00028801507035824394,0.00024786313693128887,0.000519769139091888,0.00015074285900826961,0.00033889177892737097,0.030477386526558403,-0.060860929126386853,-0.03721484115741519,-0.1999958887292142,-0.019510117392732798,-0.21399760908896617
1.0,1.525671025216648,3.3250629534374294,-0.14041782043786488,-0.7068011973534613,0.36962654486223573,1.1529000889625218,-0.05543026608131892,-0.6593458151000687,0.7518398074789775,171375,2025-11-21 21:15:00+00:00,BRIDGE_2025,84622.63,85000.01,84427.34,84963.57,84308.01,-0.007715777479689434,-0.007715777479689434,0.007715777479689434,0,0,0.19993859982463766,0.328641454636457,0.328641454636457,REV,True,True,2025,False,1432,-0.253428116283738,0.047459764881295004,0.002685654869023288,0.08205223463687154,-0.2957005668397659,0.030768135097406488,0.0025232844902321654,0.06441872445017648,-0.32160274709977127,0.025381715764361035,0.0022402877755775073,0.06441872445017648,1.1987990553271544,0.4,0.5,0.0007916080845826401,0.0017017155884181067,0.5,-0.008288842698319287,0.10835642466977867,2.0,33.0,True,1.425568036565561,1.5,0.07443196343443892,TP,2025-11-21 21:30:00+00:00,0.006717544142717792,-0.09653615160626805,-0.21115566572771008,-0.1014897481096666,-0.2275259360237326,-0.10699206049417012,-0.22197134272347596,0.04227245055602791,0.025902180260005347,0.01504488774431486,0.037561652353731975,0.008038864031793495,0.021468374977243437,0.007223364935106672,0.016055169051909575,0.00027622863221754687,0.00033650621437050733,0.00026346524917861616,0.0005433780556246045,0.0001623111659030947,0.000358572603894249,0.03929310824950094,-0.04960914693620255,0.0649424263626971,-0.15070256368029283,0.052608356598954235,-0.1683360738669879
-1.0,-1.4904699683674838,-2.8578864478283372,0.33284303255838615,-4.02592429633939,0.9844012745196445,0.7725581513225833,-0.048198334856801396,0.9914448613738104,-0.1305261922200516,178036,2026-01-30 06:30:00+00:00,OOS_2026,82410.53,82494.5,82161.12,82161.57,83774.72,0.019633875058619132,-0.019633875058619132,0.019633875058619132,0,0,0.21259055424262047,0.38803598269242245,0.38803598269242245,REV,True,True,2026_JAN_JUL,False,1479,0.06315144017288364,0.01713260939547711,0.002010933055397189,0.8815713453552767,0.03129638150449627,0.0038646380328599163,0.0022223032474928215,0.8815713453552767,0.2828882300328287,0.020661227324838532,0.0024192911736773143,0.9181608749882955,0.8312075360241064,0.3,0.45,0.000330028686037831,0.003614161163119067,0.4,0.0020180484205556846,-0.05877130139241276,1.0,21.0,False,0.0,0.0,0.0,NO_FILL,,,0.09484820653535146,0.09500649884127108,0.05484694536870456,-0.18844040835544879,0.06661067590482897,-0.00850126360640896,0.03185505866838737,-0.25159184852833244,0.0076997115041362255,0.00991268299221907,0.0009870332273040489,-0.018096509311585744,0.00482665804274672,0.0007220467882072951,0.0001755649969309588,-0.000404199979891654,5.418965852134906e-06,-0.00037720460769355294,1.4583978448696935e-05,-0.00014741253449693063,0.06796781099315918,-0.10973980729304744,0.16176803377866644,0.3184271435316117,0.1707731654910889,0.09197917132096312
-1.0,-5.368610394121277,-4.127234941760493,-5.35112428834905,-3.5464076653119814,4.0116556284461975,15.60865692147959,-0.04805050002562539,-0.9914448613738105,0.13052619222005127,178180,2026-01-31 18:30:00+00:00,OOS_2026,78436.94,78729.43,75719.9,77540.28,77990.7,0.005589552690085764,-0.005589552690085764,0.005589552690085764,0,0,0.24568028363833877,0.3326861573656365,0.3326861573656365,REV,True,True,2026_JAN_JUL,False,1482,0.11300656012382139,0.028962593846556476,0.0021329644711986463,0.9621859092447653,0.15050457947126117,0.018652051204843107,0.0022199269463048566,0.9621859092447653,0.3326616791536697,0.023949294867341736,0.0024537622151665846,0.9770672688945414,0.869262904944455,0.4,0.45,0.0035398246246873934,0.004442477425032665,0.3,0.0005518779676601749,-0.26209090631291526,-2.0,24.0,False,0.0,0.0,0.0,NO_FILL,,,0.12730441449522864,0.07550854077638158,0.16619123094531218,-0.06915053955858705,0.0929006375316693,0.005161619345594504,-0.03749801934743978,-0.1821570996824085,0.02473527977129827,0.01996433418355956,0.016699475303603644,-0.003338885152162095,0.006429408898135005,0.0013974144566997193,0.0002782998776627169,-0.00017056980471783466,2.6451624635092166e-05,-0.0003794295873457555,4.433362381123934e-05,-0.00010474566371950801,0.09951002652748209,-0.031079945248126517,0.19986028616423102,0.3466111670123123,0.22102062084984864,0.1469741299809143
