decision_time,entry_time,split,impulse_dir,entry,cont_24h,rev_24h,tail_cont_24h,tail_rev_24h,paxg_z24h,paxg_corr30d,BTC_ONLY_side,BTC_ONLY_conf,BTC_ONLY_top20,BTC_ONLY_chosen_ret,BTC_ONLY_tail_hit,BTC_PLUS_PAXG_side,BTC_PLUS_PAXG_conf,BTC_PLUS_PAXG_top20,BTC_PLUS_PAXG_chosen_ret,BTC_PLUS_PAXG_tail_hit
2021-02-14 06:00:00+00:00,2021-02-14 06:15:00+00:00,DEV_2021_2024,1.0,49195.55,-0.045030495644423185,0.045030495644423185,0,1,1.2294284532917854,0.16553932014670983,CONT,0.295059280550758,False,-0.045030495644423185,0,CONT,0.31134082889973685,False,-0.045030495644423185,0
2021-02-15 02:15:00+00:00,2021-02-15 02:30:00+00:00,DEV_2021_2024,-1.0,46365.2,-0.04569051788841638,0.04569051788841638,0,1,-0.8602086108648518,0.16422151251069636,REV,0.29376869224135504,False,0.04569051788841638,1,REV,0.2788188545408548,False,0.04569051788841638,1
2021-02-20 12:30:00+00:00,2021-02-20 12:45:00+00:00,DEV_2021_2024,1.0,57582.9,-0.00919734851839693,0.00919734851839693,0,0,3.561637371272002,0.1700256005814948,REV,0.2287969944458119,False,0.00919734851839693,0,CONT,0.1724284484153084,False,-0.00919734851839693,0
2021-02-20 22:30:00+00:00,2021-02-20 22:45:00+00:00,DEV_2021_2024,-1.0,54856.84,-0.04130533220652155,0.04130533220652155,0,1,0.2765903192502244,0.19387657917701512,REV,0.26814355816324653,False,0.04130533220652155,1,REV,0.23851016679952639,False,0.04130533220652155,1
2021-02-22 12:30:00+00:00,2021-02-22 12:45:00+00:00,DEV_2021_2024,-1.0,53534.06,0.10927043456072627,-0.10927043456072627,1,0,-0.5629770955424904,0.20060033647630934,REV,0.3484409954554018,True,-0.10927043456072627,0,REV,0.38623850903021334,True,-0.10927043456072627,0
2021-02-22 19:00:00+00:00,2021-02-22 19:15:00+00:00,DEV_2021_2024,1.0,53517.69,-0.12071429091950725,0.12071429091950725,0,1,-0.3757306355503569,0.2044677289170349,REV,0.3502970714979331,True,0.12071429091950725,1,REV,0.4842438849978083,True,0.12071429091950725,1
2021-02-23 02:30:00+00:00,2021-02-23 02:45:00+00:00,DEV_2021_2024,-1.0,51574.18,0.02944225191752925,-0.02944225191752925,1,0,1.007617881354763,0.20818662972113647,REV,0.39635375863786637,True,-0.02944225191752925,0,REV,0.4878020353304991,True,-0.02944225191752925,0
2021-02-23 08:00:00+00:00,2021-02-23 08:15:00+00:00,DEV_2021_2024,-1.0,48438.18,-0.042398991869636804,0.042398991869636804,0,1,1.080718700465358,0.21087117241339962,REV,0.40372629202636245,True,0.042398991869636804,1,REV,0.646246102193892,True,0.042398991869636804,1
2021-02-23 12:00:00+00:00,2021-02-23 12:15:00+00:00,DEV_2021_2024,-1.0,46576.83,-0.09107253542158178,0.09107253542158178,0,1,0.3072395712023409,0.21305516446430864,REV,0.38270908680684923,True,0.09107253542158178,1,REV,0.4218108998088283,True,0.09107253542158178,1
2021-02-23 16:30:00+00:00,2021-02-23 16:45:00+00:00,DEV_2021_2024,-1.0,47428.01,-0.04531583762422242,0.04531583762422242,0,1,-1.094894759994889,0.22136218556680276,REV,0.3331239825508831,True,0.04531583762422242,1,REV,0.28657608401440765,False,0.04531583762422242,1
2021-02-23 20:30:00+00:00,2021-02-23 20:45:00+00:00,DEV_2021_2024,1.0,47264.16,0.02889081282730932,-0.02889081282730932,1,0,-0.331290291297482,0.2271430963192722,REV,0.36933592975369733,True,-0.02889081282730932,0,REV,0.30216422037772134,False,-0.02889081282730932,0
2021-02-24 01:15:00+00:00,2021-02-24 01:30:00+00:00,DEV_2021_2024,1.0,49171.09,0.033791400597383614,-0.033791400597383614,1,0,0.19599302905441607,0.23244040018690268,REV,0.3449305269001731,True,-0.033791400597383614,0,REV,0.3057468561753176,False,-0.033791400597383614,0
2021-02-24 13:15:00+00:00,2021-02-24 13:30:00+00:00,DEV_2021_2024,-1.0,49599.98,-0.03689678907128591,0.03689678907128591,0,1,-0.4575045101599952,0.2420222054991675,REV,0.2712721349362627,False,0.03689678907128591,1,REV,0.2720027666595072,False,0.03689678907128591,1
2021-02-26 00:15:00+00:00,2021-02-26 00:30:00+00:00,DEV_2021_2024,-1.0,46752.35,0.0006716239932325063,-0.0006716239932325063,0,0,-3.029709210730124,0.25821238952202075,REV,0.36392337916083556,True,-0.0006716239932325063,0,REV,0.36274923425787814,True,-0.0006716239932325063,0
