method,filled,fill_bar,entry,price_improvement_vs_mkt0,rev_return,mfe,mae,event_row,event_time,split,impulse_dir
LIMIT_R0.25_T60_AUDIT,True,64906.0,18654.595,0.0048526157660800815,-0.11432062716987423,0.010496877578955677,0.11863377360912966,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,64908.0,18382.72,0.019356050179349143,-0.10122169080527799,0.01889165477143746,0.10559862740660807,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,64940.0,18004.44,,-0.09146688261339975,0.028500747593371584,0.13421356065503837,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,64941.0,18203.64,,-0.10140883911129861,0.01724600134918084,0.14368774596729003,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,64942.0,18241.26,,-0.10326205536240363,0.015148076393845786,0.14545376799628965,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,64944.0,18319.71,,-0.10710213207523478,0.01080093516764199,0.14911316827613533,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,534,2022-11-09 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,64966.0,17840.18,,-0.061726955669729855,0.00979922848312067,0.12624199980045045,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,64967.0,17763.68,,-0.0576862451924377,0.014147969339686355,0.12247912594687589,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,64968.0,17401.61,,-0.03807980985667425,0.035249037301720895,0.10422081634975158,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,64970.0,17683.78,,-0.053428622161099004,0.018730158371117554,0.11851425430535774,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,64966.0,17726.53,0.00637045141921222,-0.05571141108835176,0.016273348478241436,0.12064008015105038,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,64966.0,17783.96,0.0031513134957159156,-0.0587608159262617,0.012991482212060805,0.12347980989610859,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,64967.0,17611.67,0.012808727266204828,-0.04955293847772524,0.022901292154577153,0.1149050601107106,535,2022-11-09 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,65006.0,16934.42,,-0.023335904034504917,0.0795078898480136,0.06227435011060325,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,65007.0,16784.64,,-0.03246778006558371,0.0712937542896362,0.07175369861969041,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,65008.0,16736.18,,-0.0354573146321322,0.06860466366877031,0.07485698648078593,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,65010.0,16315.05,,-0.062184915155025555,0.04456314874916101,0.10260158565251107,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,537,2022-11-09 19:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,65024.0,16120.14,,-0.09155503612251503,0.012475077759870482,0.12896041845790426,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,65025.0,16202.11,,-0.08603262167705306,0.00971725287632293,0.12324876204395596,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,65026.0,16142.4,,-0.09004980672019025,0.006054242244028123,0.12740360788978097,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,65028.0,16339.68,,-0.07688889868100235,0.01805482114704818,0.11379170216307784,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,65027.0,16410.67,0.018022796328071522,-0.07223044519206123,0.022302562905719157,0.10897361289941251,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,65026.0,16263.574999999999,0.00889787557676295,-0.08192817384861573,0.01345983278584191,0.11900366309375406,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,538,2022-11-10 00:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,65044.0,16696.68,,-0.027588119314738035,0.026229166516936332,0.08997716911385974,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,65045.0,16635.1,,-0.031392056555115566,0.022624450709643994,0.094012058839442,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,65046.0,16610.55,,-0.03291642961852559,0.02117991276628405,0.09562898278503727,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,65048.0,16659.06,,-0.029908650308000606,0.02403016736838702,0.09243858897200674,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,65046.0,16769.665,0.004371228292091636,-0.023115846380950433,0.030467215653980032,0.08523336631948218,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,539,2022-11-10 05:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,65067.0,16403.74,,0.05687117693891741,0.10944211502986503,0.00883944758939131,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,65068.0,16371.47,,0.05895438833531741,0.1116289496300577,0.00688575918961459,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,65069.0,16450.84,,0.053845274770163654,0.10626569828653125,0.0039013205404708996,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,65071.0,16399.03,,0.05717472313911243,0.10976076024008745,0.0007543129075316639,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,65068.0,16325.460000000001,0.004772082464121027,0.061938836639212624,0.11476185050834702,0.004086867996368933,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,65067.0,16364.600000000002,0.002386041232060458,0.05939894650648325,0.11209562103564998,0.0064688412793470285,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,540,2022-11-10 10:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,65434.0,16394.67,,-0.019614911431581117,0.013032894227209104,0.04851149794414903,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
MKT_15,True,65435.0,16639.75,,-0.004597424841118469,0.027569524782523776,0.03306840547484187,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
MKT_30,True,65436.0,16503.29,,-0.012904093668595795,0.01952883334171555,0.041610490999067405,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
MKT_60,True,65438.0,16825.62,,0.006500206233113537,0.03831181258105193,0.021656259917910963,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,65434.0,16719.265,0.019798812662896,0.00018033089373248323,0.03219429801489476,0.02815524486273772,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,65434.0,16555.4175,0.009804863409876583,-0.009714795776065488,0.02261601074089491,0.038330806214944474,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,545,2022-11-14 06:30:00+00:00,DEV_2021_2024,1.0
MKT_0,True,72027.0,22757.14,,-0.0035443821148000154,0.014130510248651619,0.020423040856627873,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,72028.0,22930.75,,-0.01108860373079823,0.00645247102689616,0.02783947319647203,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,72029.0,22809.64,,-0.005837882579470821,0.011796328219121377,0.022677692414259955,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,72031.0,22783.35,,-0.004690706151641355,0.012963852989134635,0.021549947659145807,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,585,2023-01-21 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,77851.0,28045.31,,0.001579943313160026,0.009737456993700556,0.025126839389544943,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
MKT_15,True,77852.0,28347.23,,0.012213891798246279,0.02028452162698078,0.014208442941338552,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
MKT_30,True,77853.0,28476.15,,0.016685893282624265,0.02471998496987831,0.00851344019468925,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
MKT_60,True,77855.0,28580.86,,0.020288402798236294,0.028293060460741887,0.0023158855261877593,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,77851.0,28395.29,0.012479091869549652,0.013885753588007033,0.021942723599582877,0.012491860445869689,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,77851.0,28220.295,0.006239367651846135,0.0077708259251010325,0.01587775747914744,0.01877035658202729,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,77852.0,28745.280000000002,0.024958540304956554,0.025892250832136754,0.03385112268866406,0.00016420087054283436,637,2023-03-23 14:45:00+00:00,DEV_2021_2024,1.0
MKT_0,True,77968.0,27191.98,,0.007650417512810703,0.02189432325266502,0.00706016994716823,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,77969.0,27247.75,,0.0055879843289812214,0.019802736005725307,0.00336394748190217,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,77970.0,27335.13,,0.0023735025222122452,0.016542815051547248,0.006549813372023505,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,77972.0,27414.99,,-0.0005464163948264433,0.0135816208577862,0.009443738626204184,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,77968.0,27000.805,0.00703056563001294,0.014784929560433424,0.029129687059330323,2.981392591814544e-05,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,77968.0,27096.3875,0.0035154666927527467,0.011205275980054497,0.02549943235053016,0.003557208502424935,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,638,2023-03-24 21:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,78230.0,26960.38,,-0.0006442787527476401,0.013094770919400884,0.016774244279939732,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,78231.0,26720.0,,0.008346182634730415,0.022208832335329276,0.00330164670658687,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,78232.0,26956.4,,-0.0004967280497396587,0.013244350135774687,0.012042409223783688,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,78234.0,26903.63,,0.0014637429967627735,0.015231773556207738,0.010104584399949084,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,78230.0,26721.65,0.00885484551775604,0.008283919593288447,0.022145713307374238,0.007990150308832053,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,78230.0,26841.015,0.0044274227588780865,0.0037999680712521577,0.017600116836118115,0.012401729219256426,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,639,2023-03-27 14:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,80190.0,29842.86,,-0.016040687789307118,0.008660362981296053,0.02017936618675285,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,80191.0,29914.9,,-0.018410223667804426,0.006231342909386288,0.022538935446884328,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,80192.0,29944.76,,-0.01938903500979794,0.005227959749886221,0.023513629763604618,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,80194.0,29946.22,,-0.019436843781953206,0.005178950799132583,0.023561237444993048,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,80190.0,29782.364999999998,0.0020271180443162157,-0.014042034606721043,0.010709189817531394,0.01818911963505909,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,80190.0,29812.6125,0.0010135590221581078,-0.015042375102148453,0.009683737042501795,0.01918525255040959,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,643,2023-04-17 00:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,91981.0,27734.51,,-0.05504009264991516,0.000904288556026472,0.0926106139967859,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,91982.0,27679.56,,-0.05316413989239721,0.0021051635213854714,0.09080924696779867,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,91983.0,27598.01,,-0.05036631264355651,0.004320239031727404,0.08812265811919043,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,91985.0,25188.0,,0.040495474035254775,0.07789423535016675,0.0008734317929172622,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,91981.0,27669.52,0.0023432900022390146,-0.05282057657668082,0.0032552064509973324,0.09047934333519339,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,91981.0,27702.02,0.0011714647203068655,-0.05393180713897394,0.002078187800023237,0.09154639264573487,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,91981.0,27604.52,0.004686940566103312,-0.05059026565214686,0.005617558283933201,0.0883377070131993,725,2023-08-17 20:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,91999.0,26590.17,,-0.019977307403450162,0.0035528166988026467,0.03652364764873629,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,92000.0,26600.13,,-0.020344261475413794,0.0031770521422263124,0.036884406204029864,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,92001.0,26649.99,,-0.022177119015804547,0.0013001881051361676,0.03868631845640473,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,92003.0,26672.0,,-0.022984028194361072,0.00045440911817632655,0.03947960407918416,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,726,2023-08-18 01:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,92016.0,26442.01,,0.018639657121376163,0.031125092230129194,0.006353147888530471,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
MKT_15,True,92017.0,26453.37,,0.01906108749093216,0.0315411609182497,0.005920984736538333,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
MKT_30,True,92018.0,26443.75,,0.018704230678326605,0.031188844244859373,0.006286929803828882,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
MKT_60,True,92020.0,26512.91,,0.02126398045329614,0.033716027399481985,0.0036487884581512028,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,92016.0,26488.25,0.0017487324148202654,0.0203527979387087,0.03281643747699452,0.004596377639141884,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,92016.0,26465.129999999997,0.0008743662074100639,0.019496975831972074,0.03197150363516058,0.005473995404519178,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,92016.0,26534.489999999998,0.003497464829640393,0.022059967988832585,0.03450188792021245,0.0028457302175395886,727,2023-08-18 05:15:00+00:00,DEV_2021_2024,1.0
MKT_0,True,103043.0,41714.0,,0.0014611401447954808,0.020041233159131228,0.03576736826964568,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,103044.0,42230.06,,-0.010776920515859989,0.007576119948681161,0.04755048891713622,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,103045.0,42007.67,,-0.0055399406822611574,0.012910261387979904,0.04250818957585599,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,103047.0,42203.66,,-0.0101581237267101,0.00820639726507124,0.046954695398456044,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,824,2023-12-11 02:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,111273.0,62330.0,,0.07205374618963578,0.0852093694849993,0.053345098668377985,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,111274.0,61410.98,,0.08809711227536177,0.10144961047682356,0.003958086974023207,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,111275.0,63052.53,,0.059768894285447516,0.07277376498611565,0.02554996603625577,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,111277.0,62068.26,,0.0765745648419982,0.08978566500817009,0.0032839651055145054,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,111273.0,61480.33,0.013631798491897934,0.08686973540968301,0.10020717195239524,0.04026214563259504,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,111273.0,61905.165,0.006815899245948967,0.07941090214362556,0.0926568082000913,0.04684851417486733,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,111273.0,60630.66,0.02726359698379587,0.10210098323191596,0.11562532883527908,0.0268125070715048,899,2024-03-05 19:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,111310.0,64607.97,,-0.019124575497419416,0.005396238265960057,0.04694668475112288,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
MKT_15,True,111311.0,65347.62,,-0.0075894118255570575,0.01044720526929679,0.03509661101659101,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
MKT_30,True,111312.0,65759.64,,-0.001276314773012821,0.016647293081288175,0.028611166362832983,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
MKT_60,True,111314.0,66406.8,,0.008481510929603586,0.026230446279597943,0.018586951938656927,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,True,111310.0,65099.185000000005,0.0076030093500848855,-0.011434628559481963,0.012901159976119564,0.03904680219882938,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,111310.0,64853.582500000004,0.003801582064875323,-0.015264962425167505,0.009162986485750457,0.04298170421040351,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,True,111311.0,65590.39000000001,0.015205863920504123,-0.003860016688420176,0.01410984139597303,0.03126540336168136,901,2024-03-06 04:45:00+00:00,DEV_2021_2024,1.0
MKT_0,True,112190.0,67066.25,,0.029160867053100503,0.0534359681658062,0.021862710379661903,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,112191.0,66136.0,,0.04363674851820498,0.06825329623805491,0.00204366759404868,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,112192.0,67014.38,,0.029957450923219886,0.05425134127928954,0.00707310878650224,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,112194.0,67799.31,,0.01803336936614852,0.042046003123040666,0.01562405281115697,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,112190.0,66793.26,0.0040704527239856896,0.0333671391394883,0.05774145475157232,0.017864976196700008,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,112190.0,66929.76,0.002035151808845809,0.03125963696866707,0.055584242346005806,0.019867992952611737,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,112190.0,66520.26,0.00814105455426545,0.03760809112892849,0.06208243924482564,0.013834281465526364,909,2024-03-15 08:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,112374.0,64961.1,,0.05418627455508007,0.06149680347161612,0.006590097766201597,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,112375.0,65167.98,,0.05083969151721446,0.058127012683222595,0.009743742248877488,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,112376.0,65288.37,,0.048901971361821506,0.056175854903407714,0.0040518701876000405,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,112378.0,65636.68,,0.04333582990486429,0.05057111359075455,0.0052818027968506796,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,112375.0,64584.369999999995,0.005799316821913472,0.06033549603410249,0.06768866832640784,0.0007953936842613057,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,112375.0,64772.74,0.002899581441816727,0.0572518624347218,0.06458365046777398,0.0037012483955441437,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,911,2024-03-17 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,112567.0,63956.07,,-0.028016730859166228,0.028143223934804003,0.0497383594708055,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,112568.0,64451.6,,-0.035489731829776106,0.0202384424901787,0.05704435576463577,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,112569.0,64172.7,,-0.03129788835439362,0.024672485340339473,0.05294619051403474,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,112571.0,64390.01,,-0.0345671634466278,0.021214315698972527,0.05614240469911407,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,112567.0,63701.32,0.003983202845328051,-0.024129641269600044,0.0322549046079422,0.04593813754565839,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,913,2024-03-19 07:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,112630.0,62633.97,,0.08059476351251571,0.0872694162608565,0.029679900539595384,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,112631.0,61940.0,,0.0927016467549242,0.09945108169195996,0.018808524378430738,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,112632.0,61647.99,,0.0978774814880421,0.10465888668876312,0.014160883428640544,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,112634.0,61937.41,,0.09274733961268322,0.0994970567868433,0.018767494475471342,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,112630.0,62448.75,0.002957181222905097,0.08379975579975585,0.09049420524830361,0.026801977621649754,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,112630.0,62541.354999999996,0.001478670440337811,0.08219497323011327,0.08887951020568717,0.0282429921769363,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,112630.0,62263.54,0.005914202788039786,0.08702364176530919,0.09373800461714832,0.02390708912471088,915,2024-03-19 22:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,112652.0,61829.28,,0.08079020166497153,0.10369181074080117,0.017051468171714095,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,112653.0,61320.31,,0.08976096174334414,0.11285265844220298,0.008892812185717875,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,112654.0,61646.91,,0.08398750237440922,0.10695686126036158,0.014143612388682635,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,112656.0,60983.94,,0.09577177204359044,0.1189908359479561,0.0034261479333739723,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,112652.0,61517.765,0.005038308710694988,0.08626313065827396,0.10928070940158509,0.012073991959883448,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,112652.0,61673.517499999994,0.0025192352231823557,0.08351984301852089,0.10647929234780563,0.014568935524068245,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,112652.0,61206.259999999995,0.010076455685720489,0.09179159125226732,0.11492631636045082,0.007046011306686519,916,2024-03-20 04:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,115047.0,62183.57,,0.048508150947268014,0.059242015213986546,0.00035202224639079775,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,115048.0,62735.61,,0.0392818369025183,0.04992124887284903,0.0025814684833700844,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,115049.0,63396.99,,0.02843967828756555,0.03896809611938988,0.012986894172735875,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,115051.0,63691.29,,0.023687540321447376,0.03416730921920401,0.017547611298185314,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,929,2024-04-14 03:00:00+00:00,DEV_2021_2024,-1.0
