signal_ts,entry_ts,exit_ts,side,R,reason,entry_fill,exit_fill,period,cost_model,mode
1615593600,1615593600,1615594200,1,-1.0000000000000007,INITIAL_STOP,57291.03,56813.57892857143,historical,GROSS,MARKET_RAW
1615594500,1615594500,1615598400,1,-0.9999999999999932,INITIAL_STOP,56708.66,56167.20178571429,historical,GROSS,MARKET_RAW
1615598700,1615598700,1615605300,-1,-0.9999999999999933,INITIAL_STOP,56186.81,56701.594999999994,historical,GROSS,MARKET_RAW
1615690800,1615690800,1615703700,1,-1.0000000000000036,INITIAL_STOP,61152.98,60712.10642857143,historical,GROSS,MARKET_RAW
1615706100,1615706100,1615709100,1,-0.9999999999999928,INITIAL_STOP,60850.66,60490.230357142864,historical,GROSS,MARKET_RAW
1615714800,1615714800,1615719000,-1,1.4999999999999971,PROTECTED_STOP,61128.99,60507.891964285714,historical,GROSS,MARKET_RAW
1615766400,1615766400,1615767600,-1,-0.9999999999999978,INITIAL_STOP,59037.12,59658.57535714286,historical,GROSS,MARKET_RAW
1615767900,1615767900,1615780200,-1,-1.0000000000000033,INITIAL_STOP,59844.67,60510.959285714285,historical,GROSS,MARKET_RAW
1615787700,1615787700,1615792500,-1,2.3284155025007967,PROTECTED_STOP,59307.49,58294.953571428574,historical,GROSS,MARKET_RAW
1615855200,1615855200,1615856100,1,-0.9999999999999962,INITIAL_STOP,54856.46,54161.39,historical,GROSS,MARKET_RAW
1615856400,1615856400,1615856700,1,-0.9999999999999992,INITIAL_STOP,54146.33,53360.00535714286,historical,GROSS,MARKET_RAW
1615877700,1615877700,1615882500,-1,-1.0000000000000024,INITIAL_STOP,55110.01,55756.58928571429,historical,GROSS,MARKET_RAW
1615940700,1615940700,1615954200,-1,1.4999999999999978,PROTECTED_STOP,56527.64,55751.5025,historical,GROSS,MARKET_RAW
1615954500,1615954500,1615963200,-1,-1.0000000000000016,INITIAL_STOP,55736.8,56253.69678571429,historical,GROSS,MARKET_RAW
1615973700,1615973700,1615974300,1,-1.0000000000000018,INITIAL_STOP,55380.01,54941.55142857143,historical,GROSS,MARKET_RAW
1616025600,1616025600,1616047200,1,0.08474777539004523,TIME,58959.0,59014.31,historical,GROSS,MARKET_RAW
1616052900,1616052900,1616057400,1,-1.0,INITIAL_STOP,58513.9,58105.22928571429,historical,GROSS,MARKET_RAW
1616057700,1616057700,1616070900,1,-1.0000000000000049,INITIAL_STOP,58114.97,57683.0075,historical,GROSS,MARKET_RAW
1616122200,1616122200,1616143800,1,1.172913584014326,TIME,57510.12,58218.44,historical,GROSS,MARKET_RAW
1616145900,1616145900,1616163300,1,-0.999999999999997,INITIAL_STOP,58620.49,58013.856785714284,historical,GROSS,MARKET_RAW
1616168400,1616168400,1616177700,1,-1.0000000000000033,INITIAL_STOP,59130.31,58567.15321428571,historical,GROSS,MARKET_RAW
1616208000,1616208000,1616212500,1,-0.999999999999992,INITIAL_STOP,58688.0,58269.17642857143,historical,GROSS,MARKET_RAW
1616214900,1616214900,1616227500,-1,-0.9999999999999941,INITIAL_STOP,58351.45,58699.07178571428,historical,GROSS,MARKET_RAW
1616231100,1616231100,1616246100,1,2.2075957896270157,PROTECTED_STOP,58833.73,59526.43571428571,historical,GROSS,MARKET_RAW
1616286600,1616286600,1616295300,-1,2.0193619018096327,PROTECTED_STOP,58516.94,57672.40607142857,historical,GROSS,MARKET_RAW
1616296200,1616296200,1616302800,-1,1.499999999999997,PROTECTED_STOP,57758.32,57103.383571428574,historical,GROSS,MARKET_RAW
1616303100,1616303100,1616320200,-1,3.6298974343941666,PROTECTED_STOP,57141.84,55549.75142857143,historical,GROSS,MARKET_RAW
1616373900,1616373900,1616388600,1,1.5000000000000004,PROTECTED_STOP,56699.02,57515.81339285714,historical,GROSS,MARKET_RAW
1616388900,1616388900,1616403900,1,-1.0000000000000033,INITIAL_STOP,57552.71,57148.31,historical,GROSS,MARKET_RAW
1616404200,1616404200,1616408700,1,3.1689721384066645,PROTECTED_STOP,57159.37,58372.405,historical,GROSS,MARKET_RAW
1616458200,1616458200,1616477400,1,-1.000000000000002,INITIAL_STOP,54488.78,53614.458928571425,historical,GROSS,MARKET_RAW
1616477700,1616477700,1616499300,1,1.9511466525513825,TIME,53554.21,54691.64,historical,GROSS,MARKET_RAW
1616499600,1616499600,1616500500,1,-0.9999999999999943,INITIAL_STOP,54671.99,54270.13035714286,historical,GROSS,MARKET_RAW
1616549100,1616549100,1616556900,-1,-0.999999999999995,INITIAL_STOP,54167.06,54731.45214285714,historical,GROSS,MARKET_RAW
1616568000,1616568000,1616569500,-1,-1.0000000000000033,INITIAL_STOP,54854.41,55327.15428571429,historical,GROSS,MARKET_RAW
1616569800,1616569800,1616573400,-1,-1.0000000000000013,INITIAL_STOP,55323.51,55905.25714285715,historical,GROSS,MARKET_RAW
1616630400,1616630400,1616652000,-1,-0.3861608684320146,TIME,52311.54,52683.0,historical,GROSS,MARKET_RAW
1616652600,1616652600,1616674200,-1,2.530730128431225,TIME,52982.58,51675.72,historical,GROSS,MARKET_RAW
1616674500,1616674500,1616675400,1,-0.9999999999999982,INITIAL_STOP,51264.94,50681.365000000005,historical,GROSS,MARKET_RAW
1616717100,1616717100,1616738700,1,1.274560660497656,TIME,51947.91,52675.02,historical,GROSS,MARKET_RAW
1616745300,1616745300,1616766900,-1,0.4583080037014073,TIME,53455.72,53243.28,historical,GROSS,MARKET_RAW
1616776500,1616776500,1616782800,1,-0.9999999999999993,INITIAL_STOP,53917.13,53474.41678571428,historical,GROSS,MARKET_RAW
1616805000,1616805000,1616808600,1,-0.9999999999999942,INITIAL_STOP,55182.49,54727.9375,historical,GROSS,MARKET_RAW
1616808900,1616808900,1616830500,1,0.3178639994838934,TIME,54806.07,54959.16,historical,GROSS,MARKET_RAW
1616843100,1616843100,1616847600,1,-1.0,INITIAL_STOP,54338.31,54021.06,historical,GROSS,MARKET_RAW
1616904000,1616904000,1616925600,1,0.25759674564809654,TIME,56054.33,56141.4,historical,GROSS,MARKET_RAW
1616927400,1616927400,1616928600,-1,-1.0000000000000089,INITIAL_STOP,55802.98,56124.83928571429,historical,GROSS,MARKET_RAW
1616928900,1616928900,1616934600,-1,2.0385063132443886,PROTECTED_STOP,56094.59,55411.67,historical,GROSS,MARKET_RAW
1616983800,1616983800,1617001800,-1,-0.999999999999998,INITIAL_STOP,55220.01,55617.092142857146,historical,GROSS,MARKET_RAW
1617002100,1617002100,1617008100,1,3.6852758206493554,PROTECTED_STOP,55733.7,57055.16357142857,historical,GROSS,MARKET_RAW
1617008400,1617008400,1617011700,1,2.1078392084572926,PROTECTED_STOP,57169.9,58127.953571428574,historical,GROSS,MARKET_RAW
1617062400,1617062400,1617084000,-1,-0.07263064808329273,TIME,57677.64,57708.41,historical,GROSS,MARKET_RAW
1617087000,1617087000,1617096900,-1,-1.0000000000000062,INITIAL_STOP,58200.13,58534.77785714286,historical,GROSS,MARKET_RAW
1617097500,1617097500,1617098700,-1,-0.9999999999999916,INITIAL_STOP,58858.99,59291.65535714285,historical,GROSS,MARKET_RAW
1617162300,1617162300,1617166200,-1,-1.0000000000000027,INITIAL_STOP,58515.07,58816.423214285714,historical,GROSS,MARKET_RAW
1617166500,1617166500,1617172200,-1,-1.0000000000000056,INITIAL_STOP,58815.4,59097.0025,historical,GROSS,MARKET_RAW
1617172500,1617172500,1617177600,-1,7.012371825597827,PROTECTED_STOP,59715.18,57505.05821428572,historical,GROSS,MARKET_RAW
1617235200,1617235200,1617238500,-1,-1.0000000000000024,INITIAL_STOP,58807.24,59223.877857142856,historical,GROSS,MARKET_RAW
1617243900,1617243900,1617252900,1,-1.000000000000006,INITIAL_STOP,59219.76,58873.31785714286,historical,GROSS,MARKET_RAW
1617254700,1617254700,1617264900,-1,-0.9999999999999912,INITIAL_STOP,58849.04,59147.48857142857,historical,GROSS,MARKET_RAW
1617329400,1617329400,1617331200,1,3.9614965815455716,PROTECTED_STOP,59194.26,60275.30714285714,historical,GROSS,MARKET_RAW
1617331500,1617331500,1617332100,1,-1.0000000000000007,INITIAL_STOP,60152.23,59752.94392857143,historical,GROSS,MARKET_RAW
1617332400,1617332400,1617354000,1,-0.5088328151212012,TIME,59833.18,59582.62,historical,GROSS,MARKET_RAW
1617408000,1617408000,1617409200,-1,-0.9999999999999907,INITIAL_STOP,59031.36,59337.33857142857,historical,GROSS,MARKET_RAW
1617415500,1617415500,1617437100,1,0.05240810666814457,TIME,59386.04,59402.13,historical,GROSS,MARKET_RAW
1617437700,1617437700,1617438600,1,-1.0000000000000042,INITIAL_STOP,59797.22,59550.02107142857,historical,GROSS,MARKET_RAW
1617498900,1617498900,1617508800,-1,-1.0000000000000029,INITIAL_STOP,56914.07,57549.58142857143,historical,GROSS,MARKET_RAW
1617509100,1617509100,1617530700,-1,-0.3421440074836757,TIME,57615.99,57753.93,historical,GROSS,MARKET_RAW
1617540000,1617540000,1617561600,1,0.7599818334155566,TIME,57899.6,58176.9,historical,GROSS,MARKET_RAW
1617581400,1617581400,1617585300,-1,1.4999999999999862,PROTECTED_STOP,58155.05,57819.17803571429,historical,GROSS,MARKET_RAW
1617585600,1617585600,1617600300,-1,2.297354800023082,PROTECTED_STOP,57827.94,57173.89785714286,historical,GROSS,MARKET_RAW
1617600600,1617600600,1617616800,-1,-1.0000000000000104,INITIAL_STOP,57212.74,57562.59357142857,historical,GROSS,MARKET_RAW
1617667200,1617667200,1617668100,-1,-0.9999999999999984,INITIAL_STOP,59243.39,59563.65285714286,historical,GROSS,MARKET_RAW
1617675900,1617675900,1617697500,-1,-0.337223349763216,TIME,58813.47,58953.04,historical,GROSS,MARKET_RAW
1617706800,1617706800,1617711900,-1,-1.0000000000000038,INITIAL_STOP,58463.44,58866.145000000004,historical,GROSS,MARKET_RAW
1617753600,1617753600,1617759000,-1,2.309283987602672,PROTECTED_STOP,58059.99,57382.75535714286,historical,GROSS,MARKET_RAW
1617759300,1617759300,1617762300,-1,-0.9999999999999934,INITIAL_STOP,57413.27,57772.06571428571,historical,GROSS,MARKET_RAW
1617762600,1617762600,1617765900,-1,-1.0000000000000044,INITIAL_STOP,57789.45,58150.42607142857,historical,GROSS,MARKET_RAW
1617840300,1617840300,1617841200,-1,-0.9999999999999911,INITIAL_STOP,55966.87,56287.2475,historical,GROSS,MARKET_RAW
1617841800,1617841800,1617843300,-1,-0.9999999999999953,INITIAL_STOP,56188.14,56532.667499999996,historical,GROSS,MARKET_RAW
1617843600,1617843600,1617856500,-1,-0.9999999999999978,INITIAL_STOP,56482.8,56849.949642857144,historical,GROSS,MARKET_RAW
1617926400,1617926400,1617948000,1,-0.4195044711025242,TIME,58122.26,58002.85,historical,GROSS,MARKET_RAW
1617961200,1617961200,1617963900,1,2.4937347843431064,PROTECTED_STOP,57887.54,58604.20464285714,historical,GROSS,MARKET_RAW
1617964200,1617964200,1617976800,1,-0.9999999999999918,INITIAL_STOP,58611.0,58293.52821428572,historical,GROSS,MARKET_RAW
1618012800,1618012800,1618019700,-1,-0.9999999999999939,INITIAL_STOP,58176.03,58390.94464285714,historical,GROSS,MARKET_RAW
1618020900,1618020900,1618024200,1,2.5838538004723497,PROTECTED_STOP,58426.84,59100.148928571434,historical,GROSS,MARKET_RAW
1618024500,1618024500,1618028400,1,3.181372515456751,PROTECTED_STOP,59000.0,59995.67642857143,historical,GROSS,MARKET_RAW
1618109100,1618109100,1618116300,1,-0.9999999999999936,INITIAL_STOP,60518.2,60115.35035714286,historical,GROSS,MARKET_RAW
1618116600,1618116600,1618121400,1,-1.0000000000000027,INITIAL_STOP,59996.99,59605.66035714286,historical,GROSS,MARKET_RAW
1618122000,1618122000,1618129500,-1,-1.0000000000000073,INITIAL_STOP,59614.18,60051.925,historical,GROSS,MARKET_RAW
1618188900,1618188900,1618199100,-1,-0.9999999999999966,INITIAL_STOP,59909.94,60302.37642857143,historical,GROSS,MARKET_RAW
1618199400,1618199400,1618211400,1,2.2236880533373315,PROTECTED_STOP,60294.47,60960.6925,historical,GROSS,MARKET_RAW
1618211700,1618211700,1618220400,1,-1.0000000000000093,INITIAL_STOP,60937.76,60548.63321428571,historical,GROSS,MARKET_RAW
1618272000,1618272000,1618272600,-1,-0.9999999999999978,INITIAL_STOP,59911.18,60143.631785714286,historical,GROSS,MARKET_RAW
1618272900,1618272900,1618278600,-1,-0.9999999999999982,INITIAL_STOP,60379.94,60661.47607142857,historical,GROSS,MARKET_RAW
1618278900,1618278900,1618288500,1,-0.9999999999999921,INITIAL_STOP,60780.0,60486.26678571429,historical,GROSS,MARKET_RAW
1618363800,1618363800,1618371000,-1,-1.0000000000000038,INITIAL_STOP,63333.01,63686.82785714286,historical,GROSS,MARKET_RAW
1618375800,1618375800,1618376100,-1,-1.0000000000000058,INITIAL_STOP,63963.28,64321.68142857143,historical,GROSS,MARKET_RAW
1618376400,1618376400,1618380900,-1,-0.9999999999999992,INITIAL_STOP,64401.09,64794.74571428571,historical,GROSS,MARKET_RAW
1618446000,1618446000,1618447500,1,-0.9999999999999948,INITIAL_STOP,63335.31,62897.78464285714,historical,GROSS,MARKET_RAW
1618447800,1618447800,1618453200,1,-1.0000000000000084,INITIAL_STOP,63010.0,62584.373928571425,historical,GROSS,MARKET_RAW
1618453500,1618453500,1618461300,1,1.5000000000000013,PROTECTED_STOP,62605.91,63315.609821428574,historical,GROSS,MARKET_RAW
1618537500,1618537500,1618548000,-1,2.029701713895957,PROTECTED_STOP,62974.28,62243.08285714286,historical,GROSS,MARKET_RAW
1618548300,1618548300,1618564500,-1,2.405493473358291,PROTECTED_STOP,62106.64,60900.181071428575,historical,GROSS,MARKET_RAW
1618564800,1618564800,1618586400,-1,-0.4760988761410768,TIME,61027.96,61318.07,historical,GROSS,MARKET_RAW
1618620600,1618620600,1618622700,-1,-1.0000000000000087,INITIAL_STOP,61458.49,61850.18607142857,historical,GROSS,MARKET_RAW
1618623000,1618623000,1618644600,1,0.3674154153528683,TIME,61948.84,62100.03,historical,GROSS,MARKET_RAW
1618645200,1618645200,1618653600,-1,1.5000000000000082,PROTECTED_STOP,62264.19,61795.45553571429,historical,GROSS,MARKET_RAW
1618704000,1618704000,1618706400,-1,1.4999999999999905,PROTECTED_STOP,60090.14,59535.75928571429,historical,GROSS,MARKET_RAW
1618706700,1618706700,1618712700,-1,1.4999999999999991,PROTECTED_STOP,59770.01,59017.31910714286,historical,GROSS,MARKET_RAW
1618713300,1618713300,1618716300,-1,2.230204898132335,PROTECTED_STOP,59213.73,57734.14357142857,historical,GROSS,MARKET_RAW
1618790400,1618790400,1618793100,-1,-1.0000000000000058,INITIAL_STOP,56140.05,56624.865000000005,historical,GROSS,MARKET_RAW
1618793700,1618793700,1618815300,1,0.27562365515120946,TIME,56655.47,56821.99,historical,GROSS,MARKET_RAW
1618816500,1618816500,1618823700,1,-1.0000000000000029,INITIAL_STOP,57190.64,56715.7175,historical,GROSS,MARKET_RAW
1618876800,1618876800,1618878300,1,-1.0000000000000056,INITIAL_STOP,55634.39,55065.83107142857,historical,GROSS,MARKET_RAW
1618878600,1618878600,1618885500,1,-1.0000000000000024,INITIAL_STOP,54769.72,54109.57535714286,historical,GROSS,MARKET_RAW
1618885800,1618885800,1618907400,1,1.0160815653980533,TIME,53975.04,54744.97,historical,GROSS,MARKET_RAW
1618966200,1618966200,1618979100,-1,1.4999999999999936,PROTECTED_STOP,55941.17,55208.58285714286,historical,GROSS,MARKET_RAW
1618979400,1618979400,1619001000,-1,0.3330245296270943,TIME,55336.89,55175.51,historical,GROSS,MARKET_RAW
1619002200,1619002200,1619009400,-1,-0.9999999999999964,INITIAL_STOP,54990.0,55496.485714285714,historical,GROSS,MARKET_RAW
1619049600,1619049600,1619057400,1,-0.9999999999999997,INITIAL_STOP,53800.0,53145.99464285714,historical,GROSS,MARKET_RAW
1619057700,1619057700,1619076000,1,1.4999999999999962,PROTECTED_STOP,52925.9,54175.47928571428,historical,GROSS,MARKET_RAW
1619079300,1619079300,1619081400,1,-1.000000000000002,INITIAL_STOP,53833.54,53343.216785714285,historical,GROSS,MARKET_RAW
1619139900,1619139900,1619143200,-1,2.3056459731505847,PROTECTED_STOP,51624.35,49794.57535714286,historical,GROSS,MARKET_RAW
1619143500,1619143500,1619144400,1,-0.9999999999999981,INITIAL_STOP,51080.36,50127.995,historical,GROSS,MARKET_RAW
1619144700,1619144700,1619164200,1,-1.0000000000000027,INITIAL_STOP,48987.23,47952.915714285715,historical,GROSS,MARKET_RAW
1619224500,1619224500,1619225400,1,-1.0000000000000064,INITIAL_STOP,50289.42,49729.10785714285,historical,GROSS,MARKET_RAW
1619225700,1619225700,1619247300,1,0.8544751338047468,TIME,49880.84,50372.96,historical,GROSS,MARKET_RAW
1619256300,1619256300,1619277900,-1,0.26738501341173043,TIME,49483.12,49374.75,historical,GROSS,MARKET_RAW
1619308800,1619308800,1619322600,1,-1.0000000000000062,INITIAL_STOP,50092.4,49641.646785714285,historical,GROSS,MARKET_RAW
1619322900,1619322900,1619340600,-1,-0.9999999999999916,INITIAL_STOP,49730.01,50102.74821428571,historical,GROSS,MARKET_RAW
1619340900,1619340900,1619343300,-1,2.1018392532612724,PROTECTED_STOP,50186.85,49476.82392857143,historical,GROSS,MARKET_RAW
1619401200,1619401200,1619402700,-1,-1.0000000000000042,INITIAL_STOP,51401.79,52201.96285714286,historical,GROSS,MARKET_RAW
1619403000,1619403000,1619419500,-1,-0.9999999999999979,INITIAL_STOP,52136.35,52994.296428571426,historical,GROSS,MARKET_RAW
1619419800,1619419800,1619430600,-1,-0.9999999999999969,INITIAL_STOP,52862.83,53348.01892857143,historical,GROSS,MARKET_RAW
1619481600,1619481600,1619503200,-1,0.11846722332065712,TIME,53984.33,53904.34,historical,GROSS,MARKET_RAW
1619504100,1619504100,1619511900,-1,-1.0000000000000073,INITIAL_STOP,54602.71,54996.426785714284,historical,GROSS,MARKET_RAW
1619533800,1619533800,1619542500,1,-1.0000000000000062,INITIAL_STOP,55015.31,54560.76821428571,historical,GROSS,MARKET_RAW
1619570100,1619570100,1619572200,-1,-0.9999999999999977,INITIAL_STOP,55329.15,55670.69571428571,historical,GROSS,MARKET_RAW
1619572800,1619572800,1619582700,-1,2.0284240531011215,PROTECTED_STOP,55620.01,54899.24428571429,historical,GROSS,MARKET_RAW
1619584200,1619584200,1619590500,-1,2.4102678275801503,PROTECTED_STOP,54962.0,54208.04928571428,historical,GROSS,MARKET_RAW
1619654700,1619654700,1619655000,-1,-1.0000000000000058,INITIAL_STOP,54721.99,55114.25821428571,historical,GROSS,MARKET_RAW
1619655600,1619655600,1619668800,-1,2.187410964738382,PROTECTED_STOP,55061.8,54210.69714285714,historical,GROSS,MARKET_RAW
1619669100,1619669100,1619672100,-1,1.5000000000000082,PROTECTED_STOP,54182.91,53681.42517857143,historical,GROSS,MARKET_RAW
1619740800,1619740800,1619756100,-1,-0.999999999999995,INITIAL_STOP,53558.8,53926.14464285714,historical,GROSS,MARKET_RAW
1619756400,1619756400,1619762700,-1,-1.0000000000000095,INITIAL_STOP,54011.99,54338.27428571429,historical,GROSS,MARKET_RAW
1619765100,1619765100,1619772600,-1,-0.9999999999999974,INITIAL_STOP,54329.99,54638.32142857143,historical,GROSS,MARKET_RAW
1619827200,1619827200,1619828100,-1,-0.9999999999999989,INITIAL_STOP,57684.16,58093.467142857146,historical,GROSS,MARKET_RAW
1619828400,1619828400,1619850000,-1,-0.10407008846003293,TIME,58062.87,58111.0,historical,GROSS,MARKET_RAW
1619858400,1619858400,1619859900,1,-1.0000000000000056,INITIAL_STOP,57620.66,57247.658214285715,historical,GROSS,MARKET_RAW
1619919300,1619919300,1619922000,-1,-1.0000000000000087,INITIAL_STOP,57364.15,57630.81142857143,historical,GROSS,MARKET_RAW
1619922300,1619922300,1619927100,-1,4.621729998917354,PROTECTED_STOP,57748.99,56605.48321428572,historical,GROSS,MARKET_RAW
1619927400,1619927400,1619927700,1,-0.9999999999999957,INITIAL_STOP,56741.54,56439.00178571429,historical,GROSS,MARKET_RAW
1620003900,1620003900,1620006600,1,1.4999999999999944,PROTECTED_STOP,57541.97,58160.29571428571,historical,GROSS,MARKET_RAW
1620008400,1620008400,1620030000,1,1.4606971860047366,TIME,58092.5,58772.61,historical,GROSS,MARKET_RAW
1620031500,1620031500,1620050100,-1,2.116403470328769,PROTECTED_STOP,58735.58,57964.63392857143,historical,GROSS,MARKET_RAW
1620086400,1620086400,1620090000,-1,3.11338255111065,PROTECTED_STOP,57214.83,55501.00964285714,historical,GROSS,MARKET_RAW
1620090300,1620090300,1620111900,1,1.0400179324290773,TIME,55475.0,56253.81,historical,GROSS,MARKET_RAW
1620112200,1620112200,1620123600,-1,-0.9999999999999943,INITIAL_STOP,56170.22,56575.03892857143,historical,GROSS,MARKET_RAW
1620172800,1620172800,1620176100,1,2.377356234991543,PROTECTED_STOP,53263.32,54726.40785714286,historical,GROSS,MARKET_RAW
1620176400,1620176400,1620198000,1,-0.20088458298230802,TIME,54599.99,54456.92,historical,GROSS,MARKET_RAW
1620203700,1620203700,1620212100,-1,-1.0000000000000009,INITIAL_STOP,55236.97,55730.87285714286,historical,GROSS,MARKET_RAW
