candidate,period,signal_time,action_time_utc,direction,side,xau_atr14,entry_bid,entry_ask,entry_lag_ms,pre_move_atr,gc_delta_frac,gc_impact,gc_body_atr,gc_close_pos,gc_buy_loc,gc_sell_loc,ret_1m_atr,ret_1m_bps,ret_3m_atr,ret_3m_bps,ret_5m_atr,ret_5m_bps,ret_10m_atr,ret_10m_bps,ret_15m_atr,ret_15m_bps,ret_30m_atr,ret_30m_bps
CHASE_Q80,VALID,2026-08-20T08:34:00+00:00,2026-08-20T08:35:00+00:00,1,LONG,2.0489285714286,4492.89,4493.34,609,1.715530765207989,0.6155419222903885,1.6912751677854987,1.6912751677854987,1.0,0.053164556962025315,0.26595744680851063,0.2977165766078193,1.3575647513868805,0.7662541397941648,3.4940600978330347,-0.9273139271398734,-4.228480373175735,-1.4104932891756674,-6.431741199197762,-2.5867177967579402,-11.795234725171435,-1.3177618964614581,-6.008893161879177
CHASE_Q80,VALID,2026-08-20T11:17:00+00:00,2026-08-20T11:18:00+00:00,-1,SHORT,1.8557142857143845,4482.04,4482.49,156,1.6839876828328588,-0.5700934579439252,1.7701149425289318,-1.7701149425289318,0.0,0.2608695652173913,0.19047619047619047,0.12394149345626315,0.5131591864409141,-1.0184757505774895,-4.216829836414506,-1.6651270207852091,-6.894182113502212,-2.7752117013083555,-11.490303522502334,-1.648960739030151,-6.827248306575577,6.315627405696491,26.148807239561126
CHASE_Q80,VALID,2026-08-20T13:35:00+00:00,2026-08-20T13:36:00+00:00,1,LONG,3.9400000000000546,4483.0,4483.45,161,1.878172588832369,0.28653061224489795,1.9335664335663199,1.9335664335663199,0.7719298245613825,0.23604060913705585,0.09382151029748284,-0.2360406091368956,-2.074295464428914,0.1624365482234311,1.4274721475656635,-0.9644670050761749,-8.475615876167197,0.47715736040611245,4.193199433472235,-0.13959390862948587,-1.2267338768140201,-0.2868020304568765,-2.5203805105445785
CHASE_Q80,VALID,2026-08-20T14:20:00+00:00,2026-08-20T14:21:00+00:00,1,LONG,3.3328571428569376,4487.22,4487.64,7,1.5647235319332733,0.37623762376237624,1.458917835671249,1.458917835671249,1.0,0.31654676258992803,0.36507936507936506,0.3510501500214751,2.6071610022195912,1.0831547363908816,8.044317280351526,0.6630947278183115,4.924637448636781,1.7132447492500094,12.723837027925672,2.973424774967992,22.08287652307194,5.85683669095607,43.49725022506156
CHASE_Q80,VALID,2026-08-20T15:43:00+00:00,2026-08-20T15:44:00+00:00,-1,SHORT,4.113214285714158,4511.38,4511.83,10,1.6021533385431084,-0.38377192982456143,1.5505617977527455,-1.5505617977527455,0.3727272727273058,0.06761565836298933,0.16798732171156894,-0.10454111313717568,-0.9531451573582608,-1.7626117912651411,-16.070470676378402,-2.0446296778675284,-18.641745984598625,-1.670226621516045,-15.22815635127143,-3.0365546583312035,-27.68554189627072,-0.40357732048274175,-3.679583630729077
CHASE_Q80,VALID,2026-08-20T18:12:00+00:00,2026-08-20T18:13:00+00:00,-1,SHORT,2.0324999999998647,4509.85,4510.3,458,1.4760147601476996,-0.38215102974828374,1.53900709219837,-1.53900709219837,0.2765957446809005,0.14814814814814814,0.13245033112582782,-0.43296432964293147,-1.951284410787941,-0.9052890528902132,-4.079958313467711,-0.20172201722011404,-0.9091211459357948,-3.699876998770001,-16.674612237656522,-4.880688806888429,-21.996296994356957,-5.908979089790951,-26.630597469980838
CHASE_Q80,VALID,2026-08-20T22:49:00+00:00,2026-08-20T22:50:00+00:00,1,LONG,1.2471428571428598,4521.91,4522.44,607,1.315005727376392,0.4482758620689655,1.4943820224715325,1.4943820224715325,1.0,0.2857142857142857,0.125,-0.3367697594495002,-0.9287022050025281,0.9060710194731669,2.498651170607259,0.9541809851092266,2.6313229141801977,1.154639175258138,3.1841218457304232,5.2600229095077555,14.505443963878793,7.136311569301682,19.67964196318922
CHASE_Q80,VALID,2026-08-20T23:12:00+00:00,2026-08-20T23:13:00+00:00,1,LONG,1.8321428571427663,4531.39,4531.89,9,1.5419103313839928,0.44493392070484583,1.431818181818105,1.431818181818105,0.6279069767441172,0.3353658536585366,0.015873015873015872,-0.3001949317739933,-1.2136216898472423,-0.5021442495127352,-2.0300580993803305,-0.769590643275309,-3.1112846957908595,-1.9812865497077603,-8.009903152989391,-1.5555555555558314,-6.288766938298068,-4.453801169591281,-18.005732707547544
CHASE_Q80,VALID,2026-08-21T00:29:00+00:00,2026-08-21T00:30:00+00:00,-1,SHORT,2.1749999999998573,4514.74,4515.24,8,1.931034482759082,-0.5636363636363636,1.7278481012660445,-1.7278481012660445,0.2040816326530385,0.041666666666666664,0.38372093023255816,0.1701149425286966,0.8195377806914482,-0.05517241379305689,-0.26579603698084686,0.06896551724121658,0.332245046225555,0.7402298850573693,3.5660968294955473,0.3126436781606557,1.5061775428914657,1.7885057471262866,8.616221532135667
CHASE_Q80,VALID,2026-08-21T01:12:00+00:00,2026-08-21T01:13:00+00:00,1,LONG,3.451785714285766,4517.88,4518.38,306,1.5499224004139465,0.3931034482758621,1.5774647887323041,1.5774647887323041,0.9062499999999512,0.25742574257425743,0.2727272727272727,0.08401448525606683,0.6418229542445825,1.6020693222968498,12.238899782664905,1.6136575271597466,12.327427086698572,2.1669943093635244,16.55460585430965,3.3229177444387203,25.3852044316774,2.3118468701498647,17.661197154731482
CHASE_Q80,VALID,2026-08-21T05:44:00+00:00,2026-08-21T05:45:00+00:00,1,LONG,2.4860714285712544,4543.06,4543.56,4,1.6391323085767615,0.4479166666666667,1.8011695906430876,1.8011695906430876,0.9574468085106753,0.34532374100719426,0.05660377358490566,-0.4746444476369841,-2.5970824639716232,-0.25341186611125255,-1.386577925679663,0.9734233587125602,5.326219968481022,1.7698606522051206,9.684036306331679,3.974141646315141,21.745063342399348,2.1318776037924154,11.664861914444339
CHASE_Q80,VALID,2026-08-21T06:35:00+00:00,2026-08-21T06:36:00+00:00,1,LONG,2.40214285714293,4564.64,4565.09,157,1.3862622658340045,0.38837920489296635,1.488505747126317,1.488505747126317,0.9249999999999545,0.2687224669603524,0.05,-0.24977698483511265,-1.314322390139874,-0.27475468331839675,-1.4457546291526662,-1.7859054415699576,-9.397405089494322,-0.8076122509665866,-4.249642394784132,0.7160273565269948,3.7677241850659122,-0.49955396966984666,-2.6286447802777557
CHASE_Q80,VALID,2026-08-21T07:47:00+00:00,2026-08-21T07:48:00+00:00,1,LONG,2.2092857142858002,4567.14,4567.59,8,1.7064338829616572,0.359375,1.4893617021277172,1.4893617021277172,0.8260869565217134,0.6091954022988506,0.12195121951219512,-1.5118008406078312,-7.312390122581373,-1.1542192046557116,-5.5828128181386285,-2.1952796637569496,-10.618291046263705,-1.5932751374071839,-7.7064710273917685,-1.4122211445197792,-6.83073568336889,1.072744907856359,5.188731913328234
CHASE_Q80,VALID,2026-08-21T08:17:00+00:00,2026-08-21T08:18:00+00:00,1,LONG,2.0703571428571843,4569.96,4570.41,308,1.9344488528544996,0.5361344537815126,1.838383838383622,1.838383838383622,0.9756097560974744,0.4617067833698031,0.043478260869565216,-0.5023287907538105,-2.275507011405899,1.5842677246850272,7.176599035972146,2.366741417975031,10.721138803740903,4.849404864585016,21.967394610111487,5.0764188373296575,22.99574874026667,6.187338278419942,28.028120015491826
CHASE_Q80,VALID,2026-08-21T08:19:00+00:00,2026-08-21T08:20:00+00:00,1,LONG,2.2785714285715324,4572.55,4573.0,8,1.3999999999997605,0.3739130434782609,1.433734939759235,1.433734939759235,0.7959183673469615,0.2481012658227848,0.07222222222222222,0.3028213166142306,1.5088563306354685,1.0137931034484053,5.051388585174722,1.9749216300939538,9.840367373715287,2.738557993730187,13.645309424884719,3.344200626959047,16.663022086157643,3.475862068965391,17.319046577739062
CHASE_Q80,VALID,2026-08-21T09:04:00+00:00,2026-08-21T09:05:00+00:00,1,LONG,1.8182142857143455,4585.88,4586.33,3,1.479473580828645,0.3392857142857143,1.3946360153254556,1.3946360153254556,1.0,0.4666666666666667,0.10810810810810811,-0.3409939108229498,-1.3518434129246932,1.7489687684149522,6.933648472744637,5.015910430170665,19.885180525605204,7.0453741897466005,27.930829225111143,3.7069338047532447,14.695846134054422,-2.023963857788347,-8.023844773490548
CHASE_Q80,VALID,2026-08-21T11:32:00+00:00,2026-08-21T11:33:00+00:00,-1,SHORT,2.390714285714434,4593.7,4594.15,155,1.4932775619963636,-0.47058823529411764,1.4818941504179133,-1.4818941504179133,0.09523809523801274,0.1111111111111111,0.43,-0.970421272781794,-5.05039510634264,-1.890648341798691,-9.839562879596919,-3.9486106961457703,-20.549883536148442,-0.30534807290128435,-1.5891329429446264,-2.2336420675230775,-11.624616322354846,-1.8111741858379213,-9.425952935541998
CHASE_Q80,VALID,2026-08-21T11:36:00+00:00,2026-08-21T11:37:00+00:00,1,LONG,2.5592857142857093,4601.66,4602.11,6,1.5199553446830019,0.3795620437956204,1.453551912568325,1.453551912568325,0.7547169811320495,0.49206349206349204,0.023529411764705882,0.22662573262626284,1.2602914749971803,-1.934133407758794,-10.755935864201026,-2.8484510186994054,-15.840560090914742,-1.8247278816634425,-10.147519290064935,-1.7465810773092647,-9.712936022822891,-2.4577169969299377,-13.667643754712435
CHASE_Q80,VALID,2026-08-21T14:02:00+00:00,2026-08-21T14:03:00+00:00,1,LONG,3.566428571428657,4586.66,4587.11,3,1.424394151812483,0.35873015873015873,1.373076923077069,1.373076923077069,1.0,0.0529595015576324,0.7458745874587459,-0.6140596835568528,-4.774247837962465,0.7907069897858544,6.147661599570577,-1.0935309433205207,-8.50208519089282,0.3869417184057894,3.0084301444702857,0.9869817744843767,7.673676890243392,2.501101542158983,19.445794846864526
CHASE_Q80,VALID,2026-08-21T16:08:00+00:00,2026-08-21T16:09:00+00:00,-1,SHORT,2.4842857142855013,4610.08,4610.53,4,1.9683726279470306,-0.3775933609958506,1.7595628415301765,-1.7595628415301765,0.03636363636360329,0.37333333333333335,0.21686746987951808,-0.1851638872915774,-0.9978134869677671,-1.1029327199540033,-5.943497726720104,-2.274295572167961,-12.255752611667555,-1.9039677975851725,-10.260125637733994,-1.8073605520414702,-9.739527296705875,-3.9488211615876185,-21.279457189463958
CHASE_Q80,VALID,2026-08-21T17:12:00+00:00,2026-08-21T17:13:00+00:00,-1,SHORT,2.349642857143018,4625.4,4625.85,3,1.4981000151999615,-0.23348017621145375,1.4399999999997817,-1.4399999999997817,0.0500000000001819,0.10344827586206896,0.17857142857142858,0.9575923392612203,4.864444156181087,0.7873537011701044,3.9996540839699364,0.9661042711655632,4.907683659790563,2.034351725185951,10.334241362908603,2.502507979935648,12.712414061484845,0.9490804073564904,4.821204652569645
CHASE_Q80,VALID,2026-08-21T19:28:00+00:00,2026-08-21T19:29:00+00:00,-1,SHORT,1.2925000000002131,4618.14,4618.59,3,2.359767891682537,-0.28662420382165604,2.1666666666660714,-2.1666666666660714,0.2121212121214209,0.03571428571428571,0.26732673267326734,-0.10058027079310461,-0.28149861199554177,-0.35589941972917644,-0.996072011675775,-0.09284332688578033,-0.25984487261081485,0.6653771760158145,1.8622215870471273,-1.1218568665373918,-3.1397922107164744,0.18568665377226432,0.5196897452235991
CHASE_Q80,VALID,2026-08-21T20:48:00+00:00,2026-08-21T20:49:00+00:00,-1,SHORT,1.4871428571429013,4604.55,4605.02,10,1.8222862632084238,-0.30434782608695654,1.6129032258065326,-1.6129032258065326,0.29268292682919794,0.10416666666666667,0.3888888888888889,,,,,,,,,,,,
CHASE_Q80,VALID,2026-08-23T22:41:00+00:00,2026-08-23T22:42:00+00:00,-1,SHORT,1.9228571428571481,4607.07,4607.6,4,1.2065378900448949,-0.42105263157894735,1.3900709219859149,-1.3900709219859149,0.0,0.22727272727272727,0.16666666666666666,-2.8187221396731355,-11.764527128956306,-2.2362555720654673,-9.333480932567081,-1.6849925705798496,-7.0326693538424445,-0.5512630014860908,-2.30081157872661,-0.39524517087678407,-1.6496384904076091,-0.9465081723628748,-3.950450069134219
CHASE_Q80,VALID,2026-08-23T23:21:00+00:00,2026-08-23T23:22:00+00:00,1,LONG,1.1282142857140312,4611.11,4611.61,7,2.5881608103836813,0.8426966292134831,2.6666666666670378,2.6666666666670378,0.933333333333394,0.24390243902439024,0.0,0.8863564419121974,2.1684400892529943,1.0193099081995107,2.4937061026421263,3.1022475466926913,7.58954031238548,5.069958847737995,12.403477310527679,5.681544792657863,13.89970097211335,5.318138651473185,13.010640535517965
CHASE_Q80,VALID,2026-08-23T23:34:00+00:00,2026-08-23T23:35:00+00:00,1,LONG,1.9192857142855766,4618.03,4618.53,8,2.0893189430589634,0.475,1.8445945945947733,1.8445945945947733,0.906976744186135,0.1864406779661017,0.047619047619047616,-1.1671008559731744,-4.85002803922413,-0.8284331968739722,-3.4426538314142068,-2.5842947525122995,-10.73934780114027,-5.272794938593548,-21.911733820068054,-1.9434313360624351,-8.076162761743593,4.407889839970562,18.317516612428708
CHASE_Q80,VALID,2026-08-23T23:39:00+00:00,2026-08-23T23:40:00+00:00,-1,SHORT,2.1996428571427975,4613.57,4614.07,756,1.650267900633314,-0.5862068965517241,1.688888888888872,-1.688888888888872,0.02127659574475908,0.2222222222222222,0.14492753623188406,0.2773177463872592,1.3221865063273617,2.109433349569528,10.057287523543412,2.118525734697182,10.100637900801017,-0.7910375060889865,-3.7714828213307507,-4.200681928884987,-20.027874292577533,-9.906153596363298,-47.230236021128896
CHASE_Q80,VALID,2026-08-23T23:54:00+00:00,2026-08-23T23:55:00+00:00,1,LONG,2.18749999999987,4622.31,4622.81,154,1.579428571429048,0.5151515151515151,1.4085365853660017,1.4085365853660017,0.9428571428571948,0.096,0.0125,0.14628571428558995,0.6922196672580291,0.5851428571427756,2.7688786690340836,0.6445714285714004,3.05009290885815,1.9108571428569738,9.042119403564891,5.513142857142952,26.088028709809596,-4.813714285714871,-22.778353425731652
CHASE_Q80,VALID,2026-08-24T01:30:00+00:00,2026-08-24T01:31:00+00:00,-1,SHORT,4.006428571428581,4609.1,4609.61,5,1.3116420039222918,-0.4666666666666667,1.3824057450628184,-1.3824057450628184,0.0,0.09375,0.19318181818181818,0.0474237832056895,0.41222798377234016,-0.8062043144944513,-7.00787572411005,-1.507577108218921,-13.104510641990764,-0.10233553218038774,-0.8895445965586654,-1.7347120698876308,-15.078865722157943,-5.1642003922266655,-44.889457811719424
CHASE_Q80,VALID,2026-08-24T02:10:00+00:00,2026-08-24T02:11:00+00:00,1,LONG,3.8539285714284364,4649.31,4649.81,9,1.7566490594015278,0.3968253968253968,1.6396396396396127,1.6396396396396127,0.9594594594595558,0.11363636363636363,0.4152046783625731,0.41256602724474256,3.4194945599911306,-0.38142896858501135,-3.1614194988617914,0.06486887220832402,0.5376563773573544,0.487813919006389,4.043175957725584,0.7732369567231091,6.408864018098725,-2.3171161152814097,-19.20508579920532
CHASE_Q80,VALID,2026-08-24T05:37:00+00:00,2026-08-24T05:38:00+00:00,-1,SHORT,3.5767857142857014,4631.28,4632.37,154,1.5656515227160335,-0.44086021505376344,1.6502946954813182,-1.6502946954813182,0.0,0.19230769230769232,0.14925373134328357,-0.8163754368447562,-6.304952410564839,-0.9170244633052288,-7.082275310498727,-0.6877683474787945,-5.311706482873064,-0.631852221667562,-4.879860427355328,-2.980329505741358,-23.01739475911596,-4.244033949076482,-32.77711561382661
CHASE_Q80,VALID,2026-08-24T06:06:00+00:00,2026-08-24T06:07:00+00:00,1,LONG,2.5799999999999272,4649.24,4649.69,8,1.4379844961244381,0.403921568627451,1.4608695652175003,1.4608695652175003,0.900000000000091,0.2737430167597765,0.09210526315789473,-1.4263565891470873,-7.914506128364217,-0.3100775193795717,-1.7205448105126846,-0.6201550387594958,-3.4410896210273254,2.484496124031374,13.785865294247067,1.348837209302547,7.484369925738003,0.9651162790700626,5.355195722727089
CHASE_Q80,VALID,2026-08-24T09:12:00+00:00,2026-08-24T09:13:00+00:00,1,LONG,2.2821428571425195,4642.77,4643.22,7,1.2312989045390972,0.5428571428571428,1.3749999999999865,1.3749999999999865,0.8461538461537744,0.6018518518518519,0.0,-1.2312989045386986,-6.051834718149044,-1.4065727699532757,-6.913305852404228,-3.0147104851335143,-14.8173035092029,-2.2435054773085783,-11.026830518476165,-2.572143974961209,-12.642088895206108,-1.954303599374327,-9.605403146954131
CHASE_Q80,VALID,2026-08-24T10:03:00+00:00,2026-08-24T10:04:00+00:00,1,LONG,1.4142857142855974,4649.69,4650.14,9,2.0222222222221578,0.5,1.8490566037737208,1.8490566037737208,1.0,0.05333333333333334,0.32,-0.9969696969703196,-3.0321667734751294,-2.2202020202024353,-6.752484871423929,-1.711111111111304,-5.204144391351814,-0.8979797979801809,-2.731100569016065,-2.1707070707076874,-6.6019517691953755,-3.6767676767684954,-11.182459022740664
CHASE_Q80,VALID,2026-08-24T13:01:00+00:00,2026-08-24T13:02:00+00:00,1,LONG,2.378928571428852,4665.84,4666.29,153,1.6646149226844829,0.4375,1.5689655172412247,1.5689655172412247,1.0,0.15217391304347827,0.2222222222222222,1.3703648100885055,6.986278178167705,0.2900465395584224,1.4786907800406743,3.0854226092175323,15.729841051456608,4.665966071160089,23.787634287625423,4.333883801230703,22.09464049598375,3.051794024920915,15.558398642176586
CHASE_Q80,VALID,2026-08-24T13:05:00+00:00,2026-08-24T13:06:00+00:00,1,LONG,2.7410714285716886,4671.38,4671.95,157,1.627100977198556,0.34293948126801155,1.4554455445543728,1.4554455445543728,0.7704918032787277,0.43776824034334766,0.15789473684210525,0.612899022801351,3.5959288947875963,-0.018241042345341504,-0.1070216932976207,0.9558306188923776,5.607936728774689,1.8532899022799278,10.87340403899855,-0.1751140065144821,-1.0274082556524866,2.714267100977127,15.924827962629116
CHASE_Q80,VALID,2026-08-24T14:42:00+00:00,2026-08-24T14:43:00+00:00,-1,SHORT,2.563214285714431,4670.31,4670.76,6,2.3778737634108604,-0.26095238095238094,2.339522546419008,-2.339522546419008,0.17948717948724527,0.05670103092783505,0.3806646525679758,-0.3862338024243043,-2.119773633869661,-0.8075797687054279,-4.432253961727827,-0.11313919464955442,-0.6209437917396566,3.7335934234360058,20.491145127412565,-1.4278946635082919,-7.8367388888528895,-1.7087919743621378,-9.378392440757036
CHASE_Q80,VALID,2026-08-24T15:45:00+00:00,2026-08-24T15:46:00+00:00,-1,SHORT,3.141428571428475,4654.94,4655.39,5,1.7730786721239438,-0.41216216216216217,1.7345132743363678,-1.7345132743363678,0.1304347826086498,0.20114942528735633,0.2583732057416268,-2.4415643474307482,-16.47711893171571,0.8212824010914072,5.54249893661342,1.2669395179626102,8.55005649911613,2.1105047748974908,14.242933313854099,1.9990904956798348,13.491043923229398,-0.9772623919965888,-6.595144083491127
CHASE_Q80,VALID,2026-08-24T15:48:00+00:00,2026-08-24T15:49:00+00:00,-1,SHORT,3.8982142857144026,4651.91,4652.36,156,2.229225836005561,-0.455531453362256,2.063943161634108,-2.063943161634108,0.1600000000000364,0.035856573705179286,0.3502235469448584,1.2262024736599986,10.275349265140008,-0.2334402198808535,-1.9561857387607553,-0.6926248282179811,-5.804067576543438,1.559688502061318,13.069900320513353,-2.126614750343491,-17.820637114647454,-2.039395327530813,-17.089754530934215
CHASE_Q80,VALID,2026-08-24T17:49:00+00:00,2026-08-24T17:50:00+00:00,-1,SHORT,1.8907142857145638,4633.74,4634.18,7,1.5020778239514994,-0.34210526315789475,1.7034220532318305,-1.7034220532318305,0.0,0.06,0.30392156862745096,-2.559879108424332,-10.445126398978246,-0.3014733660750844,-1.2301078610379919,-0.4019644880997919,-1.6401438147160141,-1.681904042311958,-6.862707014205137,-3.5277672837169356,-14.394420058095779,2.670948243293999,10.89832403199183
CHASE_Q80,VALID,2026-08-24T18:06:00+00:00,2026-08-24T18:07:00+00:00,-1,SHORT,2.175357142857268,4633.62,4634.07,157,2.723690691184059,-0.37373737373737376,2.4347826086956865,-2.4347826086956865,0.0172413793102502,0.005376344086021506,0.4362745098039216,-0.5976030208504843,-2.8055818129241974,0.5424396650797283,2.5466050301930045,-0.5930060745361502,-2.784000414362774,1.1952060417005506,5.611163625846432,-0.28501067148244863,-1.3380467107788099,1.2089968806435532,5.675907821530703
CHASE_Q80,VALID,2026-08-24T18:08:00+00:00,2026-08-24T18:09:00+00:00,-1,SHORT,2.7775000000000154,4626.98,4627.43,5,2.6966696669666033,-0.3333333333333333,2.5422885572138902,-2.5422885572138902,0.14942528735634586,0.1013215859030837,0.18061674008810572,-1.965796579657968,-11.800353578360046,-2.855085508550944,-17.138608768571057,-1.5697569756977707,-9.422992967336324,-1.2097209720974125,-7.261756048222777,-3.297929792979555,-19.796930179081745,0.4644464446444488,2.7879956256563974
CHASE_Q80,VALID,2026-08-24T18:39:00+00:00,2026-08-24T18:40:00+00:00,1,LONG,2.7650000000000676,4630.01,4630.46,5,1.7251356238699167,0.47368421052631576,1.6038186157517602,1.6038186157517602,1.0,0.22321428571428573,0.5,0.7341772151897633,4.384013683305213,1.4502712477396456,8.660046734018259,1.5804701627485656,9.437507288692464,0.9547920433997334,5.701377400950073,1.1392405063289546,6.802779853404708,2.92224231464728,17.4496702271479
CHASE_Q80,VALID,2026-08-24T20:11:00+00:00,2026-08-24T20:12:00+00:00,-1,SHORT,1.3910714285713897,4651.08,4651.5,11,2.278818998716419,-0.7068403908794788,2.1834862385318585,-2.1834862385318585,0.0,0.32222222222222224,0.04580152671755725,0.16534017971727744,0.49450880225574156,0.25160462130963956,0.7525133947392086,-1.8115532734278357,-5.4180964421176085,0.07907573812556914,0.23650420977423003,0.9057766367139178,2.7090482210588043,2.1781771501924325,6.514615960163543
CHASE_Q80,VALID,2026-08-24T20:15:00+00:00,2026-08-24T20:16:00+00:00,1,LONG,1.3885714285714,4653.26,4653.74,155,2.138888888889116,0.6557377049180327,1.92417061611399,1.92417061611399,1.0,0.2871287128712871,0.0,-0.44650205761309936,-1.332261793739854,-0.8641975308640844,-2.5785712136901036,-1.5195473251026763,-4.533987717405083,-2.4917695473251804,-7.43488033280767,-2.794238683127708,-8.337380257599499,-4.277777777777578,-12.763927507767088
CHASE_Q80,VALID,2026-08-24T23:00:00+00:00,2026-08-24T23:01:00+00:00,1,LONG,1.0917857142854441,4669.23,4669.73,9,1.296041871114927,0.5294117647058824,1.4456521739126524,1.4456521739126524,0.9499999999998181,0.3230769230769231,0.1,-1.566241413149735,-3.6618819503464373,-0.9250899574742442,-2.1628659472802685,-1.1723912332352548,-2.7410578341783047,1.245665685313239,2.9123739488162745,5.284919856069748,12.356174768135281,0.009159306509852179,0.0214145143299897
CHASE_Q80,VALID,2026-08-24T23:15:00+00:00,2026-08-24T23:16:00+00:00,1,LONG,1.3039285714287092,4675.5,4676.0,457,2.5384826075041342,0.5128205128205128,2.174757281553236,2.174757281553236,0.8648648648648583,0.3305084745762712,0.13157894736842105,-0.2377430840868334,-0.6629597946971775,-0.7208983840039993,-2.0102651839170225,-0.9663105998357268,-2.6946107784435807,-1.7562311695423776,-4.897348160821137,-4.800876472199057,-13.387510692900381,0.14571350314949966,0.40633019674850257
CHASE_Q80,VALID,2026-08-24T23:27:00+00:00,2026-08-24T23:28:00+00:00,-1,SHORT,1.3892857142856363,4669.99,4670.49,306,2.0802056555273447,-0.5,1.5849056603778684,-1.5849056603778684,0.22580645161281804,0.037037037037037035,0.35802469135802467,0.20154241645227017,0.5995730183570958,-0.17994858611826203,-0.5353330521050367,-0.10796915167135,-0.3211998312641905,-2.900771208226855,-8.629568799934592,-5.0385604113113365,-14.989325458941027,-6.67249357326547,-19.850149572055695
CHASE_Q80,VALID,2026-08-25T02:05:00+00:00,2026-08-25T02:06:00+00:00,-1,SHORT,3.651071428571023,4641.49,4641.99,1,2.6567543773845745,-0.5091575091575091,2.466192170818609,-2.466192170818609,0.2720588235293911,0.0945273631840796,0.1634304207119741,0.3286706446248522,2.585376678609279,-0.8161987674853028,-6.420352085215034,-0.9942286999903585,-7.820764452794489,-0.2656754377385322,-2.0898461485433657,-3.007336398317983,-23.656196609279505,-0.8408490658322103,-6.614255336111073
CHASE_Q80,VALID,2026-08-25T02:44:00+00:00,2026-08-25T02:45:00+00:00,-1,SHORT,4.843571428571328,4630.86,4631.36,3,2.5497714201446495,-0.523102310231023,2.6569343065694135,-2.6569343065694135,0.0,0.09688581314878893,0.2535211267605634,-0.5182126530010882,-5.420159538401546,-1.0488128594602635,-10.969884643456998,-0.5182126530010882,-5.420159538401546,0.7577053531927752,7.925093827064677,0.19613626308800663,2.0514548053705317,-0.6709924789854144,-7.018134860479479
CHASE_Q80,VALID,2026-08-25T03:39:00+00:00,2026-08-25T03:40:00+00:00,-1,SHORT,1.7485714285715273,4635.54,4636.04,161,1.9501633986926172,-0.5618374558303887,1.8283582089552115,-1.8283582089552115,0.2553191489361414,0.03225806451612903,0.2579185520361991,0.3316993464051684,1.2512026646300696,-1.0408496732023893,-3.9261876717700828,0.41748366013044574,1.5747895606543432,1.0465686274508796,3.9477601315055577,1.0408496732023893,3.9261876717700828,-0.5375816993461461,-2.027811215089504
CHASE_Q80,VALID,2026-08-25T05:05:00+00:00,2026-08-25T05:06:00+00:00,1,LONG,1.9267857142856104,4633.04,4633.54,8,2.0863762743279484,0.47717842323651455,1.9569892473116073,1.9569892473116073,0.8510638297871023,0.1404494382022472,0.20634920634920634,1.095088044485524,4.553753717459378,0.9964782205746976,4.143700065177105,1.6088971269696917,6.690349063567734,3.4617238183505488,14.395041372255497,6.4667284522709885,26.890886881304656,6.5030583873959555,27.041959279513602
CHASE_Q80,VALID,2026-08-25T07:30:00+00:00,2026-08-25T07:31:00+00:00,1,LONG,1.913571428571556,4637.68,4638.1,10,1.6957820082118495,0.42574257425742573,1.6133828996279906,1.6133828996279906,0.9687499999998845,0.3055555555555556,0.0,-0.09929078014210352,-0.40965050344000625,-2.0903322135123656,-8.624221125029644,-1.5782008212020642,-6.511286949398323,-0.7681970884659274,-3.1694012634489437,0.543486375513196,2.2422974925076296,-5.011571481895972,-20.67657014725889
CHASE_Q80,VALID,2026-08-25T07:44:00+00:00,2026-08-25T07:45:00+00:00,1,LONG,1.796785714285761,4639.47,4639.92,5,1.5583383025239035,0.45614035087719296,1.4108527131779884,1.4108527131779884,0.7647058823528625,0.10843373493975904,0.06451612903225806,-0.4341085271316299,-1.6810634666109445,-1.586165772212445,-6.142347281850471,-2.3319419598491593,-9.030328109106426,-4.74180083482421,-18.362385558372637,-5.509838998210745,-21.336574768529708,-7.596899224805801,-29.418610665700346
CHASE_Q80,VALID,2026-08-25T08:08:00+00:00,2026-08-25T08:09:00+00:00,-1,SHORT,2.1146428571430858,4621.17,4621.62,305,2.0358047627084894,-0.46534653465346537,1.8260869565220659,-1.8260869565220659,0.15686274509791334,0.5833333333333334,0.0777027027027027,-1.12075662894764,-5.1285713358303,-1.309913865900665,-5.994152995885299,-1.9388616787704405,-8.872212015572602,-4.152001351122552,-18.999517438223968,-7.987164330348895,-36.54918559585631,-4.6816416145914515,-21.423146086379933
CHASE_Q80,VALID,2026-08-25T11:47:00+00:00,2026-08-25T11:48:00+00:00,1,LONG,1.4674999999999403,4644.81,4645.26,757,1.604770017035543,0.3424657534246575,1.4807692307690954,1.4807692307690954,0.888888888888814,0.24489795918367346,0.5416666666666666,0.16354344122643372,0.5166556877328324,0.640545144803842,2.023568110287906,-1.45826235093725,-4.606846548955984,-1.0902896081774642,-3.444371251556132,-5.533219761499299,-17.48018410164316,-5.328790459966567,-16.834364491978096
