gc_end_ms,gc_end_utc,period,direction,side,xau_atr,mfe_5m_atr,mae_5m_atr,time_to_mfe_ms,gc_delta_frac,gc_volume,gc_impact,mid_10s_atr,mid_30s_atr,mid_60s_atr,mid_120s_atr,mid_180s_atr,mid_300s_atr,fp_0.25_hit,fp_0.25_ms,fp_0.50_hit,fp_0.50_ms,variant,filled,fill_delay_ms,entry_price,hold300_atr,G1_r,G1_reason,G2_r,G2_reason
1787946930000,2026-08-28T19:55:30+00:00,VALID,1,LONG,2.653214285714252,1.513258850451421,-0.7481491452411639,169657,-0.5902439024390244,205.0,-0.21483375959060044,0.10930138645880402,0.13945349306801105,0.8762955983311509,1.249427917620345,1.170278637771091,-0.2694844528197451,PRED,30760,PRED,43356,CONFIRM_005,True,1212.0,4457.86,-0.5238928523352294,-1.0,SL,-1.0,SL
1788137190000,2026-08-31T00:46:30+00:00,VALID,-1,SHORT,2.561428571428743,1.2336865588397936,-0.673452314556706,300157,0.5277777777777778,72.0,-0.0375335120644777,-0.027328499721022307,-0.23034021193534537,-0.5934188510873384,-0.29670942554349167,-0.24595649749026596,1.2336865588397936,OPP,24156,OPP,44709,MARKET_NOW,True,10.0,4467.04,1.0580033463468481,-1.0,SL,-1.0,SL
1788137190000,2026-08-31T00:46:30+00:00,VALID,-1,SHORT,2.561428571428743,1.2336865588397936,-0.673452314556706,300157,0.5277777777777778,72.0,-0.0375335120644777,-0.027328499721022307,-0.23034021193534537,-0.5934188510873384,-0.29670942554349167,-0.24595649749026596,1.2336865588397936,OPP,24156,OPP,44709,LIMIT_RETRACE_010,True,1055.0,4467.2961428571425,1.1580033463467212,-1.0,SL,-1.0,SL
1788137190000,2026-08-31T00:46:30+00:00,VALID,-1,SHORT,2.561428571428743,1.2336865588397936,-0.673452314556706,300157,0.5277777777777778,72.0,-0.0375335120644777,-0.027328499721022307,-0.23034021193534537,-0.5934188510873384,-0.29670942554349167,-0.24595649749026596,1.2336865588397936,OPP,24156,OPP,44709,CONFIRM_005,True,16662.0,4466.84,0.979921918572245,-1.0,SL,-1.0,SL
1788151650000,2026-08-31T04:47:30+00:00,VALID,1,LONG,1.9232142857141687,0.002599814299035551,-1.3155060352826689,304,-0.8823529411764706,34.0,-0.04999999999972553,-0.184586815227268,-0.11439182915472682,-0.23918291550559584,-0.998328690807898,-1.0087279480035674,-0.37957288765067815,OPP,37806,OPP,63006,MARKET_NOW,True,5.0,4421.61,-0.5979572887649354,-1.0,SL,-1.0,SL
1788151650000,2026-08-31T04:47:30+00:00,VALID,1,LONG,1.9232142857141687,0.002599814299035551,-1.3155060352826689,304,-0.8823529411764706,34.0,-0.04999999999972553,-0.184586815227268,-0.11439182915472682,-0.23918291550559584,-0.998328690807898,-1.0087279480035674,-0.37957288765067815,OPP,37806,OPP,63006,LIMIT_RETRACE_010,True,2552.0,4421.417678571428,-0.4979572887648239,-1.0,SL,-1.0,SL
1788151650000,2026-08-31T04:47:30+00:00,VALID,1,LONG,1.9232142857141687,0.002599814299035551,-1.3155060352826689,304,-0.8823529411764706,34.0,-0.04999999999972553,-0.184586815227268,-0.11439182915472682,-0.23918291550559584,-0.998328690807898,-1.0087279480035674,-0.37957288765067815,OPP,37806,OPP,63006,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788158190000,2026-08-31T06:36:30+00:00,VALID,1,LONG,2.6371428571430573,2.068526543878472,0.0,219609,-0.5833333333333334,72.0,-0.039106145251539715,0.1080715059591114,0.4531419284938964,0.4057421451786237,0.9366197183098847,1.7291440953412989,2.0343986998914203,PRED,12457,PRED,34508,MARKET_NOW,True,457.0,4435.75,1.877031419284729,2.0,TP,1.5,TP
1788158190000,2026-08-31T06:36:30+00:00,VALID,1,LONG,2.6371428571430573,2.068526543878472,0.0,219609,-0.5833333333333334,72.0,-0.039106145251539715,0.1080715059591114,0.4531419284938964,0.4057421451786237,0.9366197183098847,1.7291440953412989,2.0343986998914203,PRED,12457,PRED,34508,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788158190000,2026-08-31T06:36:30+00:00,VALID,1,LONG,2.6371428571430573,2.068526543878472,0.0,219609,-0.5833333333333334,72.0,-0.039106145251539715,0.1080715059591114,0.4531419284938964,0.4057421451786237,0.9366197183098847,1.7291440953412989,2.0343986998914203,PRED,12457,PRED,34508,CONFIRM_005,True,5256.0,4435.96,1.797399783315057,2.0,TP,1.5,TP
1788160770000,2026-08-31T07:19:30+00:00,VALID,-1,SHORT,1.8367857142855297,0.03538790589178386,-4.3391016916197565,454,0.6616161616161617,396.0,-1.0500000000001062,-0.49543068248101274,-0.9745284853194351,-1.1923002138833447,-2.017110635815835,-3.3727396461211216,-4.290103052692976,OPP,3907,OPP,8706,MARKET_NOW,True,312.0,4437.24,-4.513319074470587,-1.0,SL,-1.0,SL
1788160770000,2026-08-31T07:19:30+00:00,VALID,-1,SHORT,1.8367857142855297,0.03538790589178386,-4.3391016916197565,454,0.6616161616161617,396.0,-1.0500000000001062,-0.49543068248101274,-0.9745284853194351,-1.1923002138833447,-2.017110635815835,-3.3727396461211216,-4.290103052692976,OPP,3907,OPP,8706,LIMIT_RETRACE_010,True,3767.0,4437.423678571428,-4.413319074470577,-1.0,SL,-1.0,SL
1788160770000,2026-08-31T07:19:30+00:00,VALID,-1,SHORT,1.8367857142855297,0.03538790589178386,-4.3391016916197565,454,0.6616161616161617,396.0,-1.0500000000001062,-0.49543068248101274,-0.9745284853194351,-1.1923002138833447,-2.017110635815835,-3.3727396461211216,-4.290103052692976,OPP,3907,OPP,8706,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788175200000,2026-08-31T11:20:00+00:00,VALID,-1,SHORT,1.31785714285687,0.2883468834682871,-1.479674796748826,72615,0.5757575757575758,33.0,-0.28717948717923936,-0.2579945799459633,-0.21246612466178752,-0.3186991869919911,-0.09105691056973186,-0.9333333333331953,-1.1761517615179968,OPP,7207,OPP,125408,MARKET_NOW,True,4.0,4456.39,-1.5176151761520758,-1.0,SL,-1.0,SL
1788175200000,2026-08-31T11:20:00+00:00,VALID,-1,SHORT,1.31785714285687,0.2883468834682871,-1.479674796748826,72615,0.5757575757575758,33.0,-0.28717948717923936,-0.2579945799459633,-0.21246612466178752,-0.3186991869919911,-0.09105691056973186,-0.9333333333331953,-1.1761517615179968,OPP,7207,OPP,125408,LIMIT_RETRACE_010,True,4657.0,4456.521785714286,-1.417615176151992,-1.0,SL,-1.0,SL
1788175200000,2026-08-31T11:20:00+00:00,VALID,-1,SHORT,1.31785714285687,0.2883468834682871,-1.479674796748826,72615,0.5757575757575758,33.0,-0.28717948717923936,-0.2579945799459633,-0.21246612466178752,-0.3186991869919911,-0.09105691056973186,-0.9333333333331953,-1.1761517615179968,OPP,7207,OPP,125408,CONFIRM_005,True,1508.0,4456.27,-1.6086720867211175,-1.0,SL,-1.0,SL
1788188490000,2026-08-31T15:01:30+00:00,VALID,-1,SHORT,3.055357142856792,2.173232028054424,-0.0032729398013576147,220207,0.43859649122807015,114.0,0.03167420814490979,0.6349503214496843,0.36656925774431337,1.1193454120398951,1.8492109877268668,1.5546464056109324,1.6037405026304037,PRED,2410,PRED,4510,MARKET_NOW,True,161.0,4434.67,1.4630040911750029,2.0,TP,1.5,TP
1788188490000,2026-08-31T15:01:30+00:00,VALID,-1,SHORT,3.055357142856792,2.173232028054424,-0.0032729398013576147,220207,0.43859649122807015,114.0,0.03167420814490979,0.6349503214496843,0.36656925774431337,1.1193454120398951,1.8492109877268668,1.5546464056109324,1.6037405026304037,PRED,2410,PRED,4510,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788188490000,2026-08-31T15:01:30+00:00,VALID,-1,SHORT,3.055357142856792,2.173232028054424,-0.0032729398013576147,220207,0.43859649122807015,114.0,0.03167420814490979,0.6349503214496843,0.36656925774431337,1.1193454120398951,1.8492109877268668,1.5546464056109324,1.6037405026304037,PRED,2410,PRED,4510,CONFIRM_005,True,1061.0,4434.5,1.4073641145531142,2.0,TP,1.5,TP
1788228600000,2026-09-01T02:10:00+00:00,VALID,1,LONG,2.0464285714287405,3.5085514834200016,-0.019546247818924167,161853,-0.6216216216216216,37.0,0.04929577464806729,0.6059336823733162,1.177661431064404,2.169633507853028,2.584991273996278,2.8342059336817838,1.485514834205793,PRED,456,PRED,4507,MARKET_NOW,True,157.0,4442.22,1.265619546247785,2.0,TP,1.5,TP
1788228600000,2026-09-01T02:10:00+00:00,VALID,1,LONG,2.0464285714287405,3.5085514834200016,-0.019546247818924167,161853,-0.6216216216216216,37.0,0.04929577464806729,0.6059336823733162,1.177661431064404,2.169633507853028,2.584991273996278,2.8342059336817838,1.485514834205793,PRED,456,PRED,4507,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788228600000,2026-09-01T02:10:00+00:00,VALID,1,LONG,2.0464285714287405,3.5085514834200016,-0.019546247818924167,161853,-0.6216216216216216,37.0,0.04929577464806729,0.6059336823733162,1.177661431064404,2.169633507853028,2.584991273996278,2.8342059336817838,1.485514834205793,PRED,456,PRED,4507,CONFIRM_005,True,456.0,4443.19,0.7916230366495404,-1.0,SL,-1.0,SL
1788249030000,2026-09-01T07:50:30+00:00,VALID,-1,SHORT,2.7464285714283636,1.1360208062419188,-0.2403120936280536,211203,0.6140350877192983,57.0,-0.14285714285700366,0.10923276983069262,-0.140182054616475,0.04369310793267444,0.42782834850431883,0.6481144343305866,0.37685305591675056,PRED,74407,PRED,78604,MARKET_NOW,True,5.0,4421.73,0.22574772431727252,-1.0,SL,-1.0,SL
1788249030000,2026-09-01T07:50:30+00:00,VALID,-1,SHORT,2.7464285714283636,1.1360208062419188,-0.2403120936280536,211203,0.6140350877192983,57.0,-0.14285714285700366,0.10923276983069262,-0.140182054616475,0.04369310793267444,0.42782834850431883,0.6481144343305866,0.37685305591675056,PRED,74407,PRED,78604,LIMIT_RETRACE_010,True,24756.0,4422.004642857142,0.32574772431721577,-1.0,SL,1.5,TP
1788249030000,2026-09-01T07:50:30+00:00,VALID,-1,SHORT,2.7464285714283636,1.1360208062419188,-0.2403120936280536,211203,0.6140350877192983,57.0,-0.14285714285700366,0.10923276983069262,-0.140182054616475,0.04369310793267444,0.42782834850431883,0.6481144343305866,0.37685305591675056,PRED,74407,PRED,78604,CONFIRM_005,True,9454.0,4421.54,0.15656697009114512,-1.0,SL,-1.0,SL
1788261660000,2026-09-01T11:21:00+00:00,VALID,-1,SHORT,2.0157142857145636,0.6399716513105694,-2.029057406094761,75158,0.5151515151515151,132.0,0.0,-0.18851878100685782,-0.48618001417496326,0.014883061657818709,0.38199858256481783,-4.512021908157066e-13,0.024805102763632784,OPP,5255,OPP,12158,MARKET_NOW,True,453.0,4377.37,-0.17859673990059255,-1.0,SL,-1.0,SL
1788261660000,2026-09-01T11:21:00+00:00,VALID,-1,SHORT,2.0157142857145636,0.6399716513105694,-2.029057406094761,75158,0.5151515151515151,132.0,0.0,-0.18851878100685782,-0.48618001417496326,0.014883061657818709,0.38199858256481783,-4.512021908157066e-13,0.024805102763632784,OPP,5255,OPP,12158,LIMIT_RETRACE_010,True,3006.0,4377.571571428572,-0.07859673990047328,-1.0,SL,-1.0,SL
1788261660000,2026-09-01T11:21:00+00:00,VALID,-1,SHORT,2.0157142857145636,0.6399716513105694,-2.029057406094761,75158,0.5151515151515151,132.0,0.0,-0.18851878100685782,-0.48618001417496326,0.014883061657818709,0.38199858256481783,-4.512021908157066e-13,0.024805102763632784,OPP,5255,OPP,12158,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788274050000,2026-09-01T14:47:30+00:00,VALID,1,LONG,2.921785714285761,0.17455078841224647,-2.9605182740497664,17705,-0.4689655172413793,290.0,-0.0,0.051338467179926,-0.13690257914698814,-0.7118934115633423,-2.734629018457283,-2.2999633296666615,-1.7728883999511775,OPP,4510,OPP,58358,MARKET_NOW,True,9.0,4369.54,-1.9269038014912667,-1.0,SL,-1.0,SL
1788274050000,2026-09-01T14:47:30+00:00,VALID,1,LONG,2.921785714285761,0.17455078841224647,-2.9605182740497664,17705,-0.4689655172413793,290.0,-0.0,0.051338467179926,-0.13690257914698814,-0.7118934115633423,-2.734629018457283,-2.2999633296666615,-1.7728883999511775,OPP,4510,OPP,58358,LIMIT_RETRACE_010,True,4206.0,4369.247821428571,-1.8269038014911734,-1.0,SL,-1.0,SL
1788274050000,2026-09-01T14:47:30+00:00,VALID,1,LONG,2.921785714285761,0.17455078841224647,-2.9605182740497664,17705,-0.4689655172413793,290.0,-0.0,0.051338467179926,-0.13690257914698814,-0.7118934115633423,-2.734629018457283,-2.2999633296666615,-1.7728883999511775,OPP,4510,OPP,58358,CONFIRM_005,True,9010.0,4369.72,-1.988509962107427,-1.0,SL,-1.0,SL
1788276870000,2026-09-01T15:34:30+00:00,VALID,-1,SHORT,2.200357142856969,1.1952605096580806,-1.0316507060540787,46355,0.3577981651376147,109.0,-0.3456790123457615,-0.036357734134038956,0.5635448790780171,0.37266677487410593,0.32267489044031905,0.3453984742737834,0.37266677487451927,PRED,2705,PRED,23557,MARKET_NOW,True,3.0,4364.17,0.1726992371368917,-1.0,SL,1.5,TP
1788276870000,2026-09-01T15:34:30+00:00,VALID,-1,SHORT,2.200357142856969,1.1952605096580806,-1.0316507060540787,46355,0.3577981651376147,109.0,-0.3456790123457615,-0.036357734134038956,0.5635448790780171,0.37266677487410593,0.32267489044031905,0.3453984742737834,0.37266677487451927,PRED,2705,PRED,23557,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788276870000,2026-09-01T15:34:30+00:00,VALID,-1,SHORT,2.200357142856969,1.1952605096580806,-1.0316507060540787,46355,0.3577981651376147,109.0,-0.3456790123457615,-0.036357734134038956,0.5635448790780171,0.37266677487410593,0.32267489044031905,0.3453984742737834,0.37266677487451927,PRED,2705,PRED,23557,CONFIRM_005,True,1807.0,4364.02,0.10452848563567199,-1.0,SL,-1.0,SL
1788315030000,2026-09-02T02:10:30+00:00,VALID,-1,SHORT,3.545714285714374,0.8926269137791778,-1.3946414182110032,41854,0.6027397260273972,146.0,-0.05333333333328668,0.141015310233679,0.6134165995165549,-0.09448025785657518,-0.2072925060434158,-0.525987107171561,-1.3579774375504723,PRED,16203,PRED,20852,MARKET_NOW,True,8.0,4292.39,-1.4806607574536295,2.0,TP,1.5,TP
1788315030000,2026-09-02T02:10:30+00:00,VALID,-1,SHORT,3.545714285714374,0.8926269137791778,-1.3946414182110032,41854,0.6027397260273972,146.0,-0.05333333333328668,0.141015310233679,0.6134165995165549,-0.09448025785657518,-0.2072925060434158,-0.525987107171561,-1.3579774375504723,PRED,16203,PRED,20852,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788315030000,2026-09-02T02:10:30+00:00,VALID,-1,SHORT,3.545714285714374,0.8926269137791778,-1.3946414182110032,41854,0.6027397260273972,146.0,-0.05333333333328668,0.141015310233679,0.6134165995165549,-0.09448025785657518,-0.2072925060434158,-0.525987107171561,-1.3579774375504723,PRED,16203,PRED,20852,CONFIRM_005,True,3454.0,4292.21,-1.531426269137836,2.0,TP,1.5,TP
1788316350000,2026-09-02T02:32:30+00:00,VALID,-1,SHORT,2.7514285714286677,0.08722741433013569,-2.173416407061363,7203,0.5,180.0,-0.14070351758780145,0.05451713395625216,-0.4579439252337082,-0.5742471443405558,-1.1285046728973287,-0.9158878504674164,-2.169781931464191,OPP,12305,OPP,14710,MARKET_NOW,True,456.0,4303.86,-2.333333333333278,-1.0,SL,-1.0,SL
1788316350000,2026-09-02T02:32:30+00:00,VALID,-1,SHORT,2.7514285714286677,0.08722741433013569,-2.173416407061363,7203,0.5,180.0,-0.14070351758780145,0.05451713395625216,-0.4579439252337082,-0.5742471443405558,-1.1285046728973287,-0.9158878504674164,-2.169781931464191,OPP,12305,OPP,14710,LIMIT_RETRACE_010,True,10656.0,4304.1351428571425,-2.233333333333309,-1.0,SL,-1.0,SL
1788316350000,2026-09-02T02:32:30+00:00,VALID,-1,SHORT,2.7514285714286677,0.08722741433013569,-2.173416407061363,7203,0.5,180.0,-0.14070351758780145,0.05451713395625216,-0.4579439252337082,-0.5742471443405558,-1.1285046728973287,-0.9158878504674164,-2.169781931464191,OPP,12305,OPP,14710,CONFIRM_005,True,7203.0,4303.62,-2.420560747663414,-1.0,SL,-1.0,SL
1788362880000,2026-09-02T15:28:00+00:00,VALID,1,LONG,2.231428571428491,2.2519206145965893,-0.02688860435316581,211060,-0.5431472081218274,197.0,-0.3913043478259531,0.329385403329338,0.34282970550551334,0.4078104993597446,1.4452624839950936,1.0464148527529349,1.7858514724711085,PRED,1362,PRED,1810,MARKET_NOW,True,165.0,4369.72,1.595390524967819,2.0,TP,1.5,TP
1788362880000,2026-09-02T15:28:00+00:00,VALID,1,LONG,2.231428571428491,2.2519206145965893,-0.02688860435316581,211060,-0.5431472081218274,197.0,-0.3913043478259531,0.329385403329338,0.34282970550551334,0.4078104993597446,1.4452624839950936,1.0464148527529349,1.7858514724711085,PRED,1362,PRED,1810,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788362880000,2026-09-02T15:28:00+00:00,VALID,1,LONG,2.231428571428491,2.2519206145965893,-0.02688860435316581,211060,-0.5431472081218274,197.0,-0.3913043478259531,0.329385403329338,0.34282970550551334,0.4078104993597446,1.4452624839950936,1.0464148527529349,1.7858514724711085,PRED,1362,PRED,1810,CONFIRM_005,True,611.0,4369.92,1.5057618437899203,2.0,TP,1.5,TP
1788375000000,2026-09-02T18:50:00+00:00,VALID,-1,SHORT,1.0132142857141844,0.27634825519893036,-1.8011984490659154,21308,0.6666666666666666,48.0,-0.3733333333329938,-0.3405005287278145,-0.8339795558692104,-1.1892844554097945,-1.7025026436372772,-1.213958406767403,-0.7550229115266588,OPP,7209,OPP,18305,MARKET_NOW,True,9.0,4373.83,-1.1942192456822138,-1.0,SL,-1.0,SL
1788375000000,2026-09-02T18:50:00+00:00,VALID,-1,SHORT,1.0132142857141844,0.27634825519893036,-1.8011984490659154,21308,0.6666666666666666,48.0,-0.3733333333329938,-0.3405005287278145,-0.8339795558692104,-1.1892844554097945,-1.7025026436372772,-1.213958406767403,-0.7550229115266588,OPP,7209,OPP,18305,LIMIT_RETRACE_010,True,5409.0,4373.931321428571,-1.0942192456823485,-1.0,SL,-1.0,SL
1788375000000,2026-09-02T18:50:00+00:00,VALID,-1,SHORT,1.0132142857141844,0.27634825519893036,-1.8011984490659154,21308,0.6666666666666666,48.0,-0.3733333333329938,-0.3405005287278145,-0.8339795558692104,-1.1892844554097945,-1.7025026436372772,-1.213958406767403,-0.7550229115266588,OPP,7209,OPP,18305,CONFIRM_005,True,3308.0,4373.74,-1.2830454705678087,-1.0,SL,-1.0,SL
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,1.119629874422097,-0.17580964970250423,151810,0.5555555555555556,45.0,-0.059322033898517694,-0.15730337078659878,0.31769112139204764,0.34236615994733627,0.7556730557394442,0.8975545274289877,0.7248292575458944,PRED,15606,PRED,58209,MARKET_NOW,True,158.0,4389.23,0.46265697290156316,-1.0,SL,-1.0,SL
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,1.119629874422097,-0.17580964970250423,151810,0.5555555555555556,45.0,-0.059322033898517694,-0.15730337078659878,0.31769112139204764,0.34236615994733627,0.7556730557394442,0.8975545274289877,0.7248292575458944,PRED,15606,PRED,58209,LIMIT_RETRACE_010,True,3760.0,4389.392107142857,0.5626569729015872,-1.0,SL,-1.0,SL
1788379620000,2026-09-02T20:07:00+00:00,VALID,-1,SHORT,1.621071428571278,1.119629874422097,-0.17580964970250423,151810,0.5555555555555556,45.0,-0.059322033898517694,-0.15730337078659878,0.31769112139204764,0.34236615994733627,0.7556730557394442,0.8975545274289877,0.7248292575458944,PRED,15606,PRED,58209,CONFIRM_005,True,15606.0,4388.47,-0.006168759638261114,-1.0,SL,-1.0,SL
1788426540000,2026-09-03T09:09:00+00:00,VALID,1,LONG,1.9746428571426284,0.005064206908675681,-1.4534273828903284,307,-0.5919395465994962,397.0,0.049295774647620534,-0.20763248327044168,-0.258274552359962,-0.44818231144888737,-0.5393380358110372,-0.9925845541690609,-0.595044311810615,OPP,5406,OPP,21306,MARKET_NOW,True,155.0,4441.06,-0.8153373123534368,-1.0,SL,-1.0,SL
1788426540000,2026-09-03T09:09:00+00:00,VALID,1,LONG,1.9746428571426284,0.005064206908675681,-1.4534273828903284,307,-0.5919395465994962,397.0,0.049295774647620534,-0.20763248327044168,-0.258274552359962,-0.44818231144888737,-0.5393380358110372,-0.9925845541690609,-0.595044311810615,OPP,5406,OPP,21306,LIMIT_RETRACE_010,True,911.0,4440.862535714286,-0.7153373123535816,-1.0,SL,-1.0,SL
1788426540000,2026-09-03T09:09:00+00:00,VALID,1,LONG,1.9746428571426284,0.005064206908675681,-1.4534273828903284,307,-0.5919395465994962,397.0,0.049295774647620534,-0.20763248327044168,-0.258274552359962,-0.44818231144888737,-0.5393380358110372,-0.9925845541690609,-0.595044311810615,OPP,5406,OPP,21306,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,2.709208819714774,-0.4939040207525604,257855,0.7,40.0,-0.21761658031100048,-0.07263294422855086,1.336446173799919,1.4817120622563602,-0.19610894941669096,1.2274967574570927,0.8788586251616339,PRED,12316,PRED,25209,MARKET_NOW,True,8.0,4468.49,0.5810635538264252,-1.0,SL,-1.0,SL
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,2.709208819714774,-0.4939040207525604,257855,0.7,40.0,-0.21761658031100048,-0.07263294422855086,1.336446173799919,1.4817120622563602,-0.19610894941669096,1.2274967574570927,0.8788586251616339,PRED,12316,PRED,25209,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788523110000,2026-09-04T11:58:30+00:00,VALID,-1,SHORT,1.3767857142854933,2.709208819714774,-0.4939040207525604,257855,0.7,40.0,-0.21761658031100048,-0.07263294422855086,1.336446173799919,1.4817120622563602,-0.19610894941669096,1.2274967574570927,0.8788586251616339,PRED,12316,PRED,25209,CONFIRM_005,True,453.0,4468.42,0.5302204928668358,-1.0,SL,-1.0,SL
1788528570000,2026-09-04T13:29:30+00:00,VALID,1,LONG,4.240000000000107,2.2040094339620544,-0.0070754716982674715,295057,-0.2898172323759791,383.0,-0.13680781758945496,0.6049528301887841,0.3030660377358071,1.0058962264149318,0.9563679245283464,1.6827830188679336,1.7323113207545189,PRED,1202,PRED,4659,MARKET_NOW,True,7.0,4411.57,1.6250000000000362,2.0,TP,1.5,TP
1788528570000,2026-09-04T13:29:30+00:00,VALID,1,LONG,4.240000000000107,2.2040094339620544,-0.0070754716982674715,295057,-0.2898172323759791,383.0,-0.13680781758945496,0.6049528301887841,0.3030660377358071,1.0058962264149318,0.9563679245283464,1.6827830188679336,1.7323113207545189,PRED,1202,PRED,4659,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788528570000,2026-09-04T13:29:30+00:00,VALID,1,LONG,4.240000000000107,2.2040094339620544,-0.0070754716982674715,295057,-0.2898172323759791,383.0,-0.13680781758945496,0.6049528301887841,0.3030660377358071,1.0058962264149318,0.9563679245283464,1.6827830188679336,1.7323113207545189,PRED,1202,PRED,4659,CONFIRM_005,True,756.0,4411.8,1.5707547169810583,2.0,TP,1.5,TP
1788534420000,2026-09-04T15:07:00+00:00,VALID,-1,SHORT,3.513214285714509,0.0028463962590840096,-1.4772796584322412,309,0.4889867841409692,227.0,-0.02718446601926865,-0.45542340144360416,-1.3463454305172244,-1.3008030903729157,-0.14516620921017795,-0.7656805936767714,-0.6205143844668524,OPP,6755,OPP,10508,MARKET_NOW,True,9.0,4433.92,-0.7486022161227851,-1.0,SL,-1.0,SL
1788534420000,2026-09-04T15:07:00+00:00,VALID,-1,SHORT,3.513214285714509,0.0028463962590840096,-1.4772796584322412,309,0.4889867841409692,227.0,-0.02718446601926865,-0.45542340144360416,-1.3463454305172244,-1.3008030903729157,-0.14516620921017795,-0.7656805936767714,-0.6205143844668524,OPP,6755,OPP,10508,LIMIT_RETRACE_010,True,759.0,4434.271321428571,-0.6486022161228332,-1.0,SL,-1.0,SL
1788534420000,2026-09-04T15:07:00+00:00,VALID,-1,SHORT,3.513214285714509,0.0028463962590840096,-1.4772796584322412,309,0.4889867841409692,227.0,-0.02718446601926865,-0.45542340144360416,-1.3463454305172244,-1.3008030903729157,-0.14516620921017795,-0.7656805936767714,-0.6205143844668524,OPP,6755,OPP,10508,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788547650000,2026-09-04T18:47:30+00:00,VALID,-1,SHORT,1.402142857142735,0.09984717269509702,-1.0056036678553073,159755,0.5737704918032787,61.0,-0.6862745098039338,,-0.1925624044832624,-0.17829852266939913,-0.33520122261800334,-0.449312277126315,-1.0056036678553073,OPP,12457,OPP,208955,MARKET_NOW,True,159.0,4423.52,-1.2908813041260865,-1.0,SL,-1.0,SL
1788547650000,2026-09-04T18:47:30+00:00,VALID,-1,SHORT,1.402142857142735,0.09984717269509702,-1.0056036678553073,159755,0.5737704918032787,61.0,-0.6862745098039338,,-0.1925624044832624,-0.17829852266939913,-0.33520122261800334,-0.449312277126315,-1.0056036678553073,OPP,12457,OPP,208955,LIMIT_RETRACE_010,True,2553.0,4423.660214285715,-1.1908813041261836,-1.0,SL,-1.0,SL
1788547650000,2026-09-04T18:47:30+00:00,VALID,-1,SHORT,1.402142857142735,0.09984717269509702,-1.0056036678553073,159755,0.5737704918032787,61.0,-0.6862745098039338,,-0.1925624044832624,-0.17829852266939913,-0.33520122261800334,-0.449312277126315,-1.0056036678553073,OPP,12457,OPP,208955,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1788787500000,2026-09-07T13:25:00+00:00,POST_CHECK,1,LONG,1.6035714285716753,0.8293986636969317,-0.5425389755009621,80859,-0.7551020408163265,49.0,-0.17500000000011273,0.5986636971040404,0.45523385300633923,0.6423162583516354,0.3616926503339747,0.2057906458796557,0.1278396436524962,PRED,3909,PRED,4057,MARKET_NOW,True,155.0,4403.94,-0.14342984409770124,-1.0,SL,-1.0,SL
1788787500000,2026-09-07T13:25:00+00:00,POST_CHECK,1,LONG,1.6035714285716753,0.8293986636969317,-0.5425389755009621,80859,-0.7551020408163265,49.0,-0.17500000000011273,0.5986636971040404,0.45523385300633923,0.6423162583516354,0.3616926503339747,0.2057906458796557,0.1278396436524962,PRED,3909,PRED,4057,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1788787500000,2026-09-07T13:25:00+00:00,POST_CHECK,1,LONG,1.6035714285716753,0.8293986636969317,-0.5425389755009621,80859,-0.7551020408163265,49.0,-0.17500000000011273,0.5986636971040404,0.45523385300633923,0.6423162583516354,0.3616926503339747,0.2057906458796557,0.1278396436524962,PRED,3909,PRED,4057,CONFIRM_005,True,3005.0,4404.15,-0.2743875278393519,-1.0,SL,-1.0,SL
1788847590000,2026-09-08T06:06:30+00:00,POST_CHECK,-1,SHORT,2.4171428571428026,1.1335697399526539,-0.7405437352245879,291457,0.7090909090909091,55.0,0.03899721448482292,-0.11790780141838217,-0.17789598108759486,-0.33924349881785415,-0.3413120567375211,0.07239952718683812,0.9929078014183116,OPP,22213,OPP,25359,MARKET_NOW,True,5.0,4413.67,0.815011820331093,-1.0,SL,-1.0,SL
