state,entry_kind,period,gc_end_ms,gc_end_utc,direction,side,r5,r10,r30,slope_5_30,xau_atr,gc_delta_frac,gc_volume,gc_impact,filled,fill_delay_ms,entry_price,hold_120s_atr,hold_300s_atr,G1_r,G1_reason,G2_r,G2_reason
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,VALID,1788534420000,2026-09-04T15:07:00+00:00,-1,SHORT,-0.2077869269084729,-0.45542340144360416,-1.3463454305172244,-1.1385585036087515,3.513214285714509,0.4889867841409692,227.0,-0.02718446601926865,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,True,5710.0,4404.66,-0.3429844097996152,-0.5924276169262988,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,True,3005.0,4404.15,-0.024944320712668354,-0.2743875278393519,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,True,5710.0,4404.66,-0.3429844097996152,-0.5924276169262988,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,True,3005.0,4404.15,-0.024944320712668354,-0.2743875278393519,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788787500000,2026-09-07T13:25:00+00:00,1,LONG,0.44899777282803033,0.5986636971040404,0.45523385300633923,0.0062360801783089,1.6035714285716753,-0.7551020408163265,49.0,-0.17500000000011273,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,5263.0,4413.89,-0.42198581560265075,0.9060283687945574,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,21308.0,4414.131714285714,-0.3219858156028093,1.0060283687943987,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,2413.0,4413.65,-0.5212765957447829,0.8067375886524252,-1.0,SL,-1.0,SL
CROWD_PERSISTS,MARKET_5S,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,5263.0,4413.89,-0.42198581560265075,0.9060283687945574,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,21308.0,4414.131714285714,-0.3219858156028093,1.0060283687943987,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788847590000,2026-09-08T06:06:30+00:00,-1,SHORT,-0.09929078014175591,-0.11790780141838217,-0.17789598108759486,-0.07860520094583895,2.4171428571428026,0.7090909090909091,55.0,0.03899721448482292,True,2413.0,4413.65,-0.5212765957447829,0.8067375886524252,-1.0,SL,-1.0,SL
ALL,MARKET_5S,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,5110.0,4403.58,-0.5979572887645153,-3.371092541007984,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,8255.0,4403.464607142857,-0.49795728876444767,-3.2710925410079166,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,755.0,4403.54,-0.5632930981115113,-3.33642835035498,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,5110.0,4403.58,-0.5979572887645153,-3.371092541007984,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,8255.0,4403.464607142857,-0.49795728876444767,-3.2710925410079166,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,True,755.0,4403.54,-0.5632930981115113,-3.33642835035498,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788861480000,2026-09-08T09:58:00+00:00,1,LONG,0.15165583410797603,0.14732281027546384,0.04333023831645198,-0.10832559579152405,1.153928571429008,-0.7619047619047619,42.0,-0.07954545454501061,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,5108.0,4422.13,1.021636506687618,0.0633359559400819,-1.0,SL,1.5,TP
ALL,LIMIT_010_FROM_5S,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,8708.0,4421.766857142858,1.1216365066875216,0.16333595593998532,2.0,TP,1.5,TP
ALL,CONFIRM_010,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,1054.0,4421.8,1.112509834775714,0.15420928402817796,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,5108.0,4422.13,1.021636506687618,0.0633359559400819,-1.0,SL,1.5,TP
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,8708.0,4421.766857142858,1.1216365066875216,0.16333595593998532,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,True,1054.0,4421.8,1.112509834775714,0.15420928402817796,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788964080000,2026-09-09T14:28:00+00:00,1,LONG,0.22718332022024013,0.11152635719898144,0.43646734854444635,0.20928402832420623,3.6314285714287116,-0.4603174603174603,189.0,-0.10467289719616826,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,5110.0,4406.34,-0.062333036509007185,1.0845948352625074,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,7508.0,4406.5004285714285,0.037666963490871334,1.184594835262386,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,4355.0,4407.07,0.3926981300089562,1.5396260017804708,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,5110.0,4406.34,-0.062333036509007185,1.0845948352625074,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,7508.0,4406.5004285714285,0.037666963490871334,1.184594835262386,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,True,4355.0,4407.07,0.3926981300089562,1.5396260017804708,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1788979890000,2026-09-09T18:51:30+00:00,-1,SHORT,0.6731967943009058,0.5485307212828915,0.5672306322349701,-0.10596616206593579,1.6042857142857818,0.6078431372549019,51.0,0.0,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,5408.0,4372.71,-0.6000639727050388,-1.041902121761307,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,9454.0,4373.34,-0.7881437253439437,-1.2299818744002118,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,8404.0,4372.97,-0.6776841880798766,-1.1195223371361447,-1.0,SL,-1.0,SL
STALL_THEN_GO,MARKET_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,5408.0,4372.71,-0.6000639727050388,-1.041902121761307,-1.0,SL,-1.0,SL
STALL_THEN_GO,LIMIT_010_FROM_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_010,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,9454.0,4373.34,-0.7881437253439437,-1.2299818744002118,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,8404.0,4372.97,-0.6776841880798766,-1.1195223371361447,-1.0,SL,-1.0,SL
REVERSAL_CONFIRM,MARKET_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,5408.0,4372.71,-0.6000639727050388,-1.041902121761307,-1.0,SL,-1.0,SL
REVERSAL_CONFIRM,LIMIT_010_FROM_5S,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,False,,,,,,NOFILL,,NOFILL
REVERSAL_CONFIRM,CONFIRM_010,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,9454.0,4373.34,-0.7881437253439437,-1.2299818744002118,-1.0,SL,-1.0,SL
REVERSAL_CONFIRM,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789042710000,2026-09-10T12:18:30+00:00,1,LONG,-0.07463482247574299,0.28062693250840265,0.23286064612397056,0.30749546859971355,3.3496428571428885,-0.5966386554621849,119.0,-0.77932405566608,True,8404.0,4372.97,-0.6776841880798766,-1.1195223371361447,-1.0,SL,-1.0,SL
ALL,MARKET_5S,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,5257.0,4366.88,0.9225510971357763,0.047850160639825313,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,16058.0,4366.357535714285,1.0225510971358571,0.14785016063990614,-1.0,SL,1.5,TP
ALL,CONFIRM_010,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,3308.0,4367.36,0.8306787887073953,-0.04402214778855573,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,2258.0,4366.8,0.9378631485405065,0.06316221204455548,-1.0,SL,-1.0,SL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,5257.0,4366.88,0.9225510971357763,0.047850160639825313,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,16058.0,4366.357535714285,1.0225510971358571,0.14785016063990614,-1.0,SL,1.5,TP
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,3308.0,4367.36,0.8306787887073953,-0.04402214778855573,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789047960000,2026-09-10T13:46:00+00:00,1,LONG,0.03445211566055585,0.36174721443696795,-0.0918723084287292,-0.12632442408928507,5.224642857142824,-0.40932642487046633,386.0,-0.20183486238521567,True,2258.0,4366.8,0.9378631485405065,0.06316221204455548,-1.0,SL,-1.0,SL
ALL,MARKET_5S,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,5109.0,4364.82,-1.689795918367539,-0.3816326530612154,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,24759.0,4365.3099999999995,-1.58979591836758,-0.2816326530612565,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,454.0,4366.63,-1.3204081632654037,-0.012244897959080155,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,5109.0,4364.82,-1.689795918367539,-0.3816326530612154,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,24759.0,4365.3099999999995,-1.58979591836758,-0.2816326530612565,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_010,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,True,454.0,4366.63,-1.3204081632654037,-0.012244897959080155,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789048260000,2026-09-10T13:51:00+00:00,-1,SHORT,0.47142857142848377,0.6571428571427462,0.1530612244898012,-0.31836734693868257,4.899999999999831,0.388646288209607,458.0,-0.019553072625768615,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,5257.0,4364.32,-0.28945554789815436,-0.15437629221255375,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,8862.0,4364.527285714285,-0.18945554789816063,-0.054376292212560025,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,29408.0,4363.85,-0.5161957270845886,-0.38111647139898797,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,27754.0,4364.07,-0.41006202618897886,-0.27498277050337827,-1.0,SL,-1.0,SL
STALL_THEN_GO,MARKET_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,5257.0,4364.32,-0.28945554789815436,-0.15437629221255375,-1.0,SL,-1.0,SL
STALL_THEN_GO,LIMIT_010_FROM_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,8862.0,4364.527285714285,-0.18945554789816063,-0.054376292212560025,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_010,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,29408.0,4363.85,-0.5161957270845886,-0.38111647139898797,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,27754.0,4364.07,-0.41006202618897886,-0.27498277050337827,-1.0,SL,-1.0,SL
CROWD_PERSISTS,MARKET_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,5257.0,4364.32,-0.28945554789815436,-0.15437629221255375,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,8862.0,4364.527285714285,-0.18945554789816063,-0.054376292212560025,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,29408.0,4363.85,-0.5161957270845886,-0.38111647139898797,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,27754.0,4364.07,-0.41006202618897886,-0.27498277050337827,-1.0,SL,-1.0,SL
REVERSAL_CONFIRM,MARKET_5S,POST_CHECK,1789060890000,2026-09-10T17:21:30+00:00,-1,SHORT,-0.12060647829082452,-0.2219159200546959,0.2291523087527421,0.3497587870435666,2.072857142857304,0.58,100.0,-0.09688581314869592,True,5257.0,4364.32,-0.28945554789815436,-0.15437629221255375,-1.0,SL,-1.0,SL
