sl_atr,tp_atr,rr_nominal,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,max_consec_losses
0.75,4.0,5.333333333333333,TRAIN,54,-0.26644981924938616,0.6262396486765883,25.925925925925924,1.8518518518518516,70.37037037037037,27.77777777777778,-14.388290239466851,18.195108443173815,8
0.75,4.0,5.333333333333333,VALID,74,0.12233896382190212,1.1935225666239506,35.13513513513514,1.3513513513513513,60.810810810810814,37.83783783783784,9.053083322820758,8.796479516699106,6
0.75,4.0,5.333333333333333,POST_CHECK,45,-0.03610687664209137,0.9507876747251152,24.444444444444443,2.2222222222222223,71.11111111111111,26.666666666666668,-1.6248094488941116,11.705393158318914,7
0.75,4.0,5.333333333333333,FULL,173,-0.040231308471330676,0.941162830022103,29.47976878612717,1.7341040462427744,66.47398843930635,31.79190751445087,-6.960016365540207,18.758104610765685,10
1.0,1.5,1.5,TRAIN,54,-0.10161342557256763,0.8202102083649541,37.03703703703704,25.925925925925924,51.85185185185185,22.22222222222222,-5.487124980918652,9.705383034325957,8
1.0,1.5,1.5,VALID,74,-0.07670179484814929,0.861452736559072,40.54054054054054,28.37837837837838,52.702702702702695,18.91891891891892,-5.675932818763047,15.65624387135095,6
1.0,1.5,1.5,POST_CHECK,45,-0.2932260028596167,0.5462814873393294,31.11111111111111,20.0,62.22222222222222,17.77777777777778,-13.19517012868275,16.195170128682754,7
1.0,1.5,1.5,FULL,173,-0.14079900536626852,0.757796913013192,36.99421965317919,25.43352601156069,54.91329479768786,19.653179190751445,-24.358227928364453,30.858227928364457,8
1.0,1.75,1.75,TRAIN,54,-0.17187745446725677,0.7145917302895619,33.33333333333333,18.51851851851852,55.55555555555556,25.925925925925924,-9.281382541231865,13.036677631675909,8
1.0,1.75,1.75,VALID,74,-0.03922153223802875,0.9291537314048899,40.54054054054054,21.62162162162162,52.702702702702695,25.675675675675674,-2.9023933856141277,14.062619528685515,6
1.0,1.75,1.75,POST_CHECK,45,-0.2562830839563505,0.6034445153609554,31.11111111111111,17.77777777777778,62.22222222222222,20.0,-11.532738778035773,15.032738778035778,7
1.0,1.75,1.75,FULL,173,-0.13708968037503913,0.7687760061824613,35.83815028901734,19.653179190751445,56.06936416184971,24.277456647398843,-23.716514704881767,28.966514704881764,8
1.0,2.0,2.0,TRAIN,54,-0.15348099161244735,0.7451396729994287,33.33333333333333,14.814814814814813,55.55555555555556,29.629629629629626,-8.287973547072157,13.723516644602078,8
1.0,2.0,2.0,VALID,74,0.005595907206671867,1.0101079463849398,40.54054054054054,17.56756756756757,52.702702702702695,29.72972972972973,0.41409713329371817,12.522482073740724,6
1.0,2.0,2.0,POST_CHECK,45,-0.21183863951190607,0.6722149075932479,31.11111111111111,17.77777777777778,62.22222222222222,20.0,-9.532738778035773,13.532738778035776,7
1.0,2.0,2.0,FULL,173,-0.10061627278505327,0.8302943272407619,35.83815028901734,16.76300578034682,56.06936416184971,27.167630057803464,-17.406615191814215,23.406615191814208,8
1.0,2.25,2.25,TRAIN,54,-0.20738416159220183,0.6659052739488389,31.48148148148148,9.25925925925926,57.407407407407405,33.33333333333333,-11.198744725978898,16.72351664460208,8
1.0,2.25,2.25,VALID,74,0.03780352634464245,1.0682849095492009,40.54054054054054,13.513513513513514,52.702702702702695,33.78378378378378,2.797460949503541,11.022482073740724,6
1.0,2.25,2.25,POST_CHECK,45,-0.18714132150424348,0.7104299031388818,31.11111111111111,15.555555555555555,62.22222222222222,22.22222222222222,-8.421359467690957,12.92135946769096,7
1.0,2.25,2.25,FULL,173,-0.09724071239402496,0.8375713545891064,35.26011560693642,12.716763005780345,56.64739884393064,30.63583815028902,-16.82264324416632,23.57264324416631,8
1.0,2.5,2.5,TRAIN,54,-0.21856345420033677,0.6478954959952796,31.48148148148148,7.4074074074074066,57.407407407407405,35.18518518518518,-11.802426526818186,16.72351664460208,8
1.0,2.5,2.5,VALID,74,0.05319639713902233,1.0960892149019403,40.54054054054054,10.81081081081081,52.702702702702695,36.486486486486484,3.936533388287652,9.960045836238217,6
1.0,2.5,2.5,POST_CHECK,45,-0.14907547788284461,0.7693304705600578,31.11111111111111,13.333333333333334,62.22222222222222,24.444444444444443,-6.708396504728007,11.70839650472801,7
1.0,2.5,2.5,FULL,173,-0.08424444880496267,0.8592800138348402,35.26011560693642,10.404624277456648,56.64739884393064,32.947976878612714,-14.574289643258542,22.07428964325854,8
1.0,2.75,2.75,TRAIN,54,-0.23684862957697672,0.6184381805891561,31.48148148148148,3.7037037037037033,57.407407407407405,38.88888888888889,-12.789825997156743,16.72351664460208,8
1.0,2.75,2.75,VALID,74,0.05180401041615249,1.093574132034753,40.54054054054054,8.108108108108109,52.702702702702695,39.189189189189186,3.8334967707952843,9.086534899926843,6
1.0,2.75,2.75,POST_CHECK,45,-0.11574214454951127,0.8209082647342771,31.11111111111111,13.333333333333334,62.22222222222222,24.444444444444443,-5.208396504728007,10.708396504728007,7
1.0,2.75,2.75,FULL,173,-0.08187702734733797,0.8632345000887097,35.26011560693642,8.092485549132949,56.64739884393064,35.26011560693642,-14.164725731089469,21.980578293271204,8
1.0,3.0,3.0,TRAIN,54,-0.22758937031771748,0.6333547955413715,31.48148148148148,3.7037037037037033,57.407407407407405,38.88888888888889,-12.289825997156743,16.72351664460208,8
1.0,3.0,3.0,VALID,74,0.036716796641896504,1.066321938190923,40.54054054054054,5.405405405405405,52.702702702702695,41.891891891891895,2.7170429515003414,10.50129074188446,6
1.0,3.0,3.0,POST_CHECK,45,-0.09042338316514788,0.860084840637143,31.11111111111111,11.11111111111111,62.22222222222222,26.666666666666668,-4.069052242431654,10.069052242431656,7
1.0,3.0,3.0,FULL,173,-0.07885453923750325,0.8682831945847114,35.26011560693642,6.358381502890173,56.64739884393064,36.99421965317919,-13.641835288088062,21.95768785026979,8
1.0,3.25,3.25,TRAIN,54,-0.2183301110584582,0.6482714104935869,31.48148148148148,3.7037037037037033,57.407407407407405,38.88888888888889,-11.789825997156743,16.72351664460208,8
1.0,3.25,3.25,VALID,74,0.04917713579286715,1.0888291806137447,40.54054054054054,4.054054054054054,52.702702702702695,43.24324324324324,3.639108048672169,10.079225644712633,6
1.0,3.25,3.25,POST_CHECK,45,-0.08233330906168179,0.8726028859460258,31.11111111111111,6.666666666666667,62.22222222222222,31.11111111111111,-3.7049989077756806,9.487712529513063,7
1.0,3.25,3.25,FULL,173,-0.06853015523849859,0.8855288077273324,35.26011560693642,4.624277456647398,56.64739884393064,38.72832369942196,-11.855716856260257,19.954283040179373,8
1.0,3.5,3.5,TRAIN,54,-0.26678788195572534,0.570206212222529,31.48148148148148,1.8518518518518516,57.407407407407405,40.74074074074074,-14.40654562560917,16.77582181457792,8
1.0,3.5,3.5,VALID,74,0.032323680910282905,1.0583866067713736,40.54054054054054,1.3513513513513513,52.702702702702695,45.94594594594595,2.3919523873609347,11.489159236300917,6
1.0,3.5,3.5,POST_CHECK,45,-0.06566664239501513,0.8983917830331355,31.11111111111111,6.666666666666667,62.22222222222222,31.11111111111111,-2.9549989077756806,8.987712529513063,7
1.0,3.5,3.5,FULL,173,-0.08652943437008044,0.8554632265963673,35.26011560693642,2.8901734104046244,56.64739884393064,40.46242774566474,-14.969592146023917,23.39781848840539,8
1.0,3.75,3.75,TRAIN,54,-0.26215825232609574,0.5776645196986367,31.48148148148148,1.8518518518518516,57.407407407407405,40.74074074074074,-14.15654562560917,16.72351664460208,8
1.0,3.75,3.75,VALID,74,0.035702059288661284,1.0644890073751532,40.54054054054054,1.3513513513513513,52.702702702702695,45.94594594594595,2.6419523873609347,11.489159236300917,6
1.0,3.75,3.75,POST_CHECK,45,-0.07115316619595274,0.889902299173034,31.11111111111111,4.444444444444445,62.22222222222222,33.33333333333333,-3.2018924788178738,9.484606100555256,7
1.0,3.75,3.75,FULL,173,-0.0850663914281278,0.8579070598158979,35.26011560693642,2.312138728323699,56.64739884393064,41.040462427745666,-14.71648571706611,23.31505190098522,8
1.0,4.0,4.0,TRAIN,54,-0.2575286226964661,0.5851228271747444,31.48148148148148,1.8518518518518516,57.407407407407405,40.74074074074074,-13.90654562560917,16.72351664460208,8
1.0,4.0,4.0,VALID,74,0.039080437667039655,1.070591407978933,40.54054054054054,1.3513513513513513,52.702702702702695,45.94594594594595,2.8919523873609347,11.489159236300917,6
1.0,4.0,4.0,POST_CHECK,45,-0.07300310299937099,0.8870398293825733,31.11111111111111,2.2222222222222223,62.22222222222222,35.55555555555556,-3.2851396349716944,9.817853256709077,7
1.0,4.0,4.0,FULL,173,-0.08265741545213832,0.8619309577797656,35.26011560693642,1.7341040462427744,56.64739884393064,41.61849710982659,-14.29973287321993,23.148299057139045,8
1.25,2.0,1.6,TRAIN,54,-0.08631945807856861,0.8195244130123147,44.44444444444444,14.814814814814813,42.592592592592595,42.592592592592595,-4.661250736242705,10.840787721849885,7
1.25,2.0,1.6,VALID,74,-0.0019946244078178953,0.9958046097553918,45.94594594594595,17.56756756756757,44.5945945945946,37.83783783783784,-0.14760220617852426,10.109404443833037,6
1.25,2.0,1.6,POST_CHECK,45,-0.18295194213394164,0.6852387577275906,35.55555555555556,17.77777777777778,55.55555555555556,26.666666666666668,-8.232837396027374,11.432837396027374,7
1.25,2.0,1.6,FULL,173,-0.07538549328583008,0.8503799817088487,42.77456647398844,16.76300578034682,46.82080924855491,36.41618497109826,-13.041690338448603,17.841690338448615,7
1.25,2.25,1.8,TRAIN,54,-0.12936619341806888,0.7376087499325755,42.592592592592595,9.25925925925926,42.592592592592595,48.148148148148145,-6.985774444575719,13.236694487057507,7
1.25,2.25,1.8,VALID,74,0.023771470902558565,1.0499996875269775,45.94594594594595,13.513513513513514,44.5945945945946,41.891891891891895,1.7590888467893337,9.309404443833039,6
1.25,2.25,1.8,POST_CHECK,45,-0.16319408772781158,0.7192313282626324,35.55555555555556,15.555555555555555,55.55555555555556,28.888888888888886,-7.343733947751521,10.943733947751522,7
1.25,2.25,1.8,FULL,173,-0.0726613846562885,0.8570915043975552,42.19653179190752,12.716763005780345,46.82080924855491,40.46242774566474,-12.570419545537911,17.97041954553791,7
1.25,2.5,2.0,TRAIN,54,-0.13830962750457684,0.7194689346697831,42.592592592592595,7.4074074074074066,42.592592592592595,50.0,-7.4687198852471495,13.236694487057505,7
1.25,2.5,2.0,VALID,74,0.03608576753806246,1.0759009448119625,45.94594594594595,10.81081081081081,44.5945945945946,44.5945945945946,2.670346797816622,8.859455453831032,6
1.25,2.5,2.0,POST_CHECK,45,-0.13274141283069246,0.7716238946892707,35.55555555555556,13.333333333333334,55.55555555555556,31.11111111111111,-5.973363577381161,9.97336357738116,7
1.25,2.5,2.0,FULL,173,-0.06226437378503864,0.8775400712587701,42.19653179190752,10.404624277456648,46.82080924855491,42.77456647398844,-10.771736664811685,16.771736664811687,7
1.25,2.75,2.2,TRAIN,54,-0.15293776780588877,0.6897989264674175,42.592592592592595,3.7037037037037033,42.592592592592595,53.70370370370371,-8.258639461517994,13.236694487057507,7
1.25,2.75,2.2,VALID,74,0.03497185815976659,1.073558005198488,45.94594594594595,8.108108108108109,44.5945945945946,47.2972972972973,2.5879175038227276,8.54176960078521,6
1.25,2.75,2.2,POST_CHECK,45,-0.10607474616402576,0.8175027906953003,35.55555555555556,13.333333333333334,55.55555555555556,31.11111111111111,-4.77336357738116,9.17336357738116,7
1.25,2.75,2.2,FULL,173,-0.06037043661893889,0.8812650169428249,42.19653179190752,8.092485549132949,46.82080924855491,45.08670520231214,-10.444085535076429,16.696767584821814,7
1.25,3.0,2.4,TRAIN,54,-0.1455303603984814,0.7048232449391462,42.592592592592595,3.7037037037037033,42.592592592592595,53.70370370370371,-7.858639461517996,13.236694487057507,7
1.25,3.0,2.4,VALID,74,0.02290208714036178,1.0481710704999094,45.94594594594595,5.405405405405405,44.5945945945946,50.0,1.6947544483867716,9.752618509266988,6
1.25,3.0,2.4,POST_CHECK,45,-0.08581973705653513,0.8523506953119409,35.55555555555556,11.11111111111111,55.55555555555556,33.33333333333333,-3.861888167544081,8.676159690204447,7
1.25,3.0,2.4,FULL,173,-0.057952446131071124,0.8860206568833073,42.19653179190752,6.358381502890173,46.82080924855491,46.82080924855491,-10.025773180675305,16.69272675308105,7
1.25,3.25,2.6,TRAIN,54,-0.138122952991074,0.7198475634108751,42.592592592592595,3.7037037037037033,42.592592592592595,53.70370370370371,-7.458639461517996,13.236694487057507,7
1.25,3.25,2.6,VALID,74,0.03287035846113831,1.0691378189718905,45.94594594594595,4.054054054054054,44.5945945945946,51.35135135135135,2.432406526124235,9.552618509266987,6
1.25,3.25,2.6,POST_CHECK,45,-0.07934767777376223,0.8634856053661606,35.55555555555556,6.666666666666667,55.55555555555556,37.77777777777778,-3.5706454998193005,8.41108791986957,7
1.25,3.25,2.6,FULL,173,-0.0496929389318674,0.9022652378782774,42.19653179190752,4.624277456647398,46.82080924855491,48.554913294797686,-8.59687843521306,15.290002905008718,7
1.25,3.5,2.8,TRAIN,54,-0.17688916970888774,0.6412187053126889,42.592592592592595,1.8518518518518516,42.592592592592595,55.55555555555556,-9.552015164279938,13.236694487057507,7
1.25,3.5,2.8,VALID,74,0.01938759455507091,1.040778867812885,45.94594594594595,1.3513513513513513,44.5945945945946,54.054054054054056,1.4346819970752474,10.680565382537615,6
1.25,3.5,2.8,POST_CHECK,45,-0.06601434444042886,0.8864250533691754,35.55555555555556,6.666666666666667,55.55555555555556,37.77777777777778,-2.970645499819299,8.21108791986957,7
1.25,3.5,2.8,FULL,173,-0.06409236223713288,0.8739448317666637,42.19653179190752,2.8901734104046244,46.82080924855491,50.28901734104046,-11.08797866702399,18.181103136819644,7
1.25,3.75,3.0,TRAIN,54,-0.17318546600518403,0.6487308645485534,42.592592592592595,1.8518518518518516,42.592592592592595,55.55555555555556,-9.352015164279937,13.236694487057507,7
1.25,3.75,3.0,VALID,74,0.022090297257773617,1.0464635934727895,45.94594594594595,1.3513513513513513,44.5945945945946,54.054054054054056,1.6346819970752475,10.680565382537615,6
1.25,3.75,3.0,POST_CHECK,45,-0.07040356348117896,0.8788735837222409,35.55555555555556,4.444444444444445,55.55555555555556,40.0,-3.168160356653053,8.808602776703324,7
1.25,3.75,3.0,FULL,173,-0.06292192788357077,0.8762468111943914,42.19653179190752,2.312138728323699,46.82080924855491,50.86705202312138,-10.885493523857745,18.3786179936534,7
1.25,4.0,3.2,TRAIN,54,-0.16948176230148032,0.6562430237844178,42.592592592592595,1.8518518518518516,42.592592592592595,55.55555555555556,-9.152015164279938,13.236694487057507,7
1.25,4.0,3.2,VALID,74,0.02479299996047632,1.0521483191326944,45.94594594594595,1.3513513513513513,44.5945945945946,54.054054054054056,1.8346819970752477,10.680565382537615,6
1.25,4.0,3.2,POST_CHECK,45,-0.07188351292391361,0.8763273919755882,35.55555555555556,2.2222222222222223,55.55555555555556,42.22222222222222,-3.2347580815761123,8.808602776703324,7
1.25,4.0,3.2,FULL,173,-0.060994747102779176,0.8800371395433437,42.19653179190752,1.7341040462427744,46.82080924855491,51.445086705202314,-10.552091248780798,17.9786179936534,7
1.5,2.25,1.5,TRAIN,54,-0.09171771368248356,0.7790177151075843,44.44444444444444,9.25925925925926,31.48148148148148,59.25925925925925,-4.952756538854112,10.582107384653764,6
1.5,2.25,1.5,VALID,74,-0.021010500611450794,0.9519225603802175,45.94594594594595,13.513513513513514,39.189189189189186,47.2972972972973,-1.5547770452473588,9.709110907542234,6
1.5,2.25,1.5,POST_CHECK,45,-0.07350955436829212,0.8468710459083131,42.22222222222222,17.77777777777778,42.22222222222222,40.0,-3.3079299465731458,6.422879391513372,7
1.5,2.25,1.5,FULL,173,-0.05673678341430414,0.8714474825068143,44.50867052023121,13.294797687861271,37.57225433526011,49.13294797687861,-9.815463530674617,14.43041297561483,7
1.5,2.5,1.6666666666666667,TRAIN,54,-0.09917057542124016,0.7610609829792709,44.44444444444444,7.4074074074074066,31.48148148148148,61.111111111111114,-5.355211072746969,10.582107384653762,6
1.5,2.5,1.6666666666666667,VALID,74,-0.010748586748530875,0.9754044637033139,45.94594594594595,10.81081081081081,39.189189189189186,50.0,-0.7953954193912848,9.334153415873896,6
1.5,2.5,1.6666666666666667,POST_CHECK,45,-0.04442862158365577,0.9074500122697641,42.22222222222222,15.555555555555555,42.22222222222222,42.22222222222222,-1.9992879712645097,5.963601849580641,7
1.5,2.5,1.6666666666666667,FULL,173,-0.04710921655146107,0.8932613373479477,44.50867052023121,10.982658959537572,37.57225433526011,51.445086705202314,-8.149894463402765,13.840479930891734,7
1.5,2.75,1.8333333333333333,TRAIN,54,-0.11136069233900016,0.7316904308641372,44.44444444444444,3.7037037037037033,31.48148148148148,64.81481481481481,-6.0134773863060085,10.582107384653764,6
1.5,2.75,1.8333333333333333,VALID,74,-0.011676844563777437,0.9732803706181741,45.94594594594595,8.108108108108109,39.189189189189186,52.702702702702695,-0.8640864977195303,8.834153415873898,6
1.5,2.75,1.8333333333333333,POST_CHECK,45,-0.01850269565772991,0.9614567322806802,42.22222222222222,15.555555555555555,42.22222222222222,42.22222222222222,-0.8326213045978459,5.963601849580641,7
1.5,2.75,1.8333333333333333,FULL,173,-0.04456754444290973,0.8990201824662999,44.50867052023121,8.670520231213873,37.57225433526011,53.75722543352601,-7.710185188623383,14.558284637594674,7
1.5,3.0,2.0,TRAIN,54,-0.10518785283282732,0.7465631105633996,44.44444444444444,3.7037037037037033,31.48148148148148,64.81481481481481,-5.680144052972675,10.582107384653764,6
1.5,3.0,2.0,VALID,74,-0.02173498707994812,0.9502647486465197,45.94594594594595,5.405405405405405,39.189189189189186,55.4054054054054,-1.6083890439161608,10.078455962070528,6
1.5,3.0,2.0,POST_CHECK,45,0.0020801823022160667,1.0043332617507446,42.22222222222222,13.333333333333334,42.22222222222222,44.44444444444444,0.093608203599723,5.963601849580641,7
1.5,3.0,2.0,FULL,173,-0.04158916123288504,0.9057685146181644,44.50867052023121,6.9364161849710975,37.57225433526011,55.49132947976878,-7.1949248932891114,15.135920517124635,7
1.5,3.25,2.1666666666666665,TRAIN,54,-0.0990150133266545,0.7614357902626623,44.44444444444444,3.7037037037037033,31.48148148148148,64.81481481481481,-5.346810719639342,10.582107384653764,6
1.5,3.25,2.1666666666666665,VALID,74,-0.013428094312634333,0.9692730599111679,45.94594594594595,4.054054054054054,39.189189189189186,56.75675675675676,-0.9936789791349406,9.91178929540386,6
1.5,3.25,2.1666666666666665,POST_CHECK,45,0.011177268741563814,1.0232835511887644,42.22222222222222,8.88888888888889,42.22222222222222,48.888888888888886,0.5029770933703717,5.963601849580641,7
1.5,3.25,2.1666666666666665,FULL,173,-0.033742847430080415,0.9235464592194046,44.50867052023121,5.202312138728324,37.57225433526011,57.22543352601156,-5.837512605403911,14.302587183791303,7
1.5,3.5,2.3333333333333335,TRAIN,54,-0.13132019392483255,0.68360052446917,44.44444444444444,1.8518518518518516,31.48148148148148,66.66666666666666,-7.091290471940958,10.582107384653764,6
1.5,3.5,2.3333333333333335,VALID,74,-0.024663730901023806,0.9435630280724349,45.94594594594595,1.3513513513513513,39.189189189189186,59.45945945945946,-1.8251160866757616,10.851745023129384,6
1.5,3.5,2.3333333333333335,POST_CHECK,45,0.025992083556378658,1.0541445340521451,42.22222222222222,8.88888888888889,42.22222222222222,48.888888888888886,1.1696437600370395,5.963601849580641,7
1.5,3.5,2.3333333333333335,FULL,173,-0.04477897571433341,0.8985411277758037,44.50867052023121,3.4682080924855487,37.57225433526011,58.95953757225434,-7.74676279857968,16.87850404363374,7
1.5,3.75,2.5,TRAIN,54,-0.12823377417174614,0.6910368643188012,44.44444444444444,1.8518518518518516,31.48148148148148,66.66666666666666,-6.924623805274292,10.582107384653764,6
1.5,3.75,2.5,VALID,74,-0.022411478648771563,0.9487167616111382,45.94594594594595,1.3513513513513513,39.189189189189186,59.45945945945946,-1.6584494200090956,10.851745023129384,6
1.5,3.75,2.5,POST_CHECK,45,0.026038104726123928,1.0542404015029783,42.22222222222222,6.666666666666667,42.22222222222222,51.11111111111111,1.1717147126755767,5.963601849580641,7
1.5,3.75,2.5,FULL,173,-0.04284022261623012,0.9029338969206273,44.50867052023121,2.8901734104046244,37.57225433526011,59.53757225433526,-7.411358512607811,16.545170710300408,7
1.5,4.0,2.6666666666666665,TRAIN,54,-0.12514735441865973,0.6984732041684324,44.44444444444444,1.8518518518518516,31.48148148148148,66.66666666666666,-6.757957138607626,10.582107384653764,6
1.5,4.0,2.6666666666666665,VALID,74,-0.020159226396519306,0.9538704951498412,45.94594594594595,1.3513513513513513,39.189189189189186,59.45945945945946,-1.4917827533424286,10.851745023129382,6
1.5,4.0,2.6666666666666665,POST_CHECK,45,0.018118165411380484,1.0377422464786648,42.22222222222222,2.2222222222222223,42.22222222222222,55.55555555555556,0.8153174435121218,5.963601849580641,7
1.5,4.0,2.6666666666666665,FULL,173,-0.042973540164381124,0.9026318299825764,44.50867052023121,1.7341040462427744,37.57225433526011,60.69364161849711,-7.434422448437934,16.211837376967075,7
1.75,2.75,1.5714285714285714,TRAIN,54,-0.08973918345797266,0.743932755449982,46.2962962962963,3.7037037037037033,22.22222222222222,74.07407407407408,-4.845915906730523,9.00793020614603,6
1.75,2.75,1.5714285714285714,VALID,74,-0.024090406601472193,0.9403312692756314,47.2972972972973,8.108108108108109,31.08108108108108,60.810810810810814,-1.7826900885089423,8.063993757513437,6
1.75,2.75,1.5714285714285714,POST_CHECK,45,-0.05468061139274574,0.8785664853111959,42.22222222222222,15.555555555555555,40.0,44.44444444444444,-2.4606275126735584,6.111658728211978,7
1.75,2.75,1.5714285714285714,FULL,173,-0.05253892201105795,0.8683940635287796,45.664739884393065,8.670520231213873,30.63583815028902,60.69364161849711,-9.089233507913026,14.063609044698145,7
1.75,3.0,1.7142857142857142,TRAIN,54,-0.08444817816696738,0.7590304317777569,46.2962962962963,3.7037037037037033,22.22222222222222,74.07407407407408,-4.560201621016239,9.00793020614603,6
1.75,3.0,1.7142857142857142,VALID,74,-0.032711671615332776,0.9189775433246534,47.2972972972973,5.405405405405405,31.08108108108108,63.51351351351351,-2.4206636995346256,8.425301877231805,6
1.75,3.0,1.7142857142857142,POST_CHECK,45,-0.037038144569934914,0.9177464926210401,42.22222222222222,13.333333333333334,40.0,46.666666666666664,-1.6667165056470712,6.111658728211978,7
1.75,3.0,1.7142857142857142,FULL,173,-0.04998602211675107,0.8747888803321551,45.664739884393065,6.9364161849710975,30.63583815028902,62.42774566473989,-8.647581826197936,14.415868370009543,7
1.75,3.25,1.8571428571428572,TRAIN,54,-0.07915717287596208,0.774128108105532,46.2962962962963,3.7037037037037033,22.22222222222222,74.07407407407408,-4.274487335301952,9.00793020614603,6
1.75,3.25,1.8571428571428572,VALID,74,-0.025591477814778104,0.9366133156724997,47.2972972972973,4.054054054054054,31.08108108108108,64.86486486486487,-1.8937693582935797,8.183520770802648,6
1.75,3.25,1.8571428571428572,POST_CHECK,45,-0.029240641907636825,0.9350630172530926,42.22222222222222,8.88888888888889,40.0,51.11111111111111,-1.315828885843657,6.111658728211978,7
1.75,3.25,1.8571428571428572,FULL,173,-0.04326061028577566,0.8916355168501988,45.664739884393065,5.202312138728324,30.63583815028902,64.16184971098265,-7.484085579439189,13.603259743054211,7
1.75,3.5,2.0,TRAIN,54,-0.10684732767440044,0.6951153361237112,46.2962962962963,1.8518518518518516,22.22222222222222,75.92592592592592,-5.769755694417624,9.00793020614603,6
1.75,3.5,2.0,VALID,74,-0.03522202346196909,0.9127597359277784,47.2972972972973,1.3513513513513513,31.08108108108108,67.56756756756756,-2.6064297361857127,8.995105112266796,6
1.75,3.5,2.0,POST_CHECK,45,-0.01654222920922414,0.9632633764967304,42.22222222222222,8.88888888888889,40.0,51.11111111111111,-0.7444003144150864,6.111658728211978,7
1.75,3.5,2.0,FULL,173,-0.0527201488151354,0.8679401043999785,45.664739884393065,3.4682080924855487,30.63583815028902,65.89595375722543,-9.120585745018424,15.81118848006202,7
1.75,3.75,2.142857142857143,TRAIN,54,-0.1042018250288978,0.7026641742875988,46.2962962962963,1.8518518518518516,22.22222222222222,75.92592592592592,-5.6268985515604815,9.00793020614603,6
1.75,3.75,2.142857142857143,VALID,74,-0.03329152153146716,0.9175413322602766,47.2972972972973,1.3513513513513513,31.08108108108108,67.56756756756756,-2.46357259332857,8.995105112266794,6
1.75,3.75,2.142857142857143,POST_CHECK,45,-0.01650278249229962,0.9633509789093054,42.22222222222222,6.666666666666667,40.0,53.333333333333336,-0.7426252121534829,6.111658728211978,7
1.75,3.75,2.142857142857143,FULL,173,-0.051058360445332567,0.8721027557497504,45.664739884393065,2.8901734104046244,30.63583815028902,66.47398843930635,-8.833096357042534,15.525474194347732,7
1.75,4.0,2.2857142857142856,TRAIN,54,-0.10155632238339515,0.7102130124514863,46.2962962962963,1.8518518518518516,22.22222222222222,75.92592592592592,-5.484041408703338,9.00793020614603,6
1.75,4.0,2.2857142857142856,VALID,74,-0.03136101960096524,0.922322928592775,47.2972972972973,1.3513513513513513,31.08108108108108,67.56756756756756,-2.3207154504714276,8.995105112266796,6
1.75,4.0,2.2857142857142856,POST_CHECK,45,-0.02329130190493686,0.9482751823735139,42.22222222222222,2.2222222222222223,40.0,57.77777777777777,-1.0481085857221586,6.111658728211978,7
1.75,4.0,2.2857142857142856,FULL,173,-0.05117263262946199,0.8718165127658954,45.664739884393065,1.7341040462427744,30.63583815028902,67.63005780346822,-8.852865444896924,15.239759908633447,7
2.0,3.0,1.5,TRAIN,54,-0.044653950376096055,0.8434926363968268,50.0,3.7037037037037033,16.666666666666664,79.62962962962963,-2.411313320309187,8.105127290433229,6
2.0,3.0,1.5,VALID,74,-0.04691877940275736,0.8749494094270173,48.64864864864865,5.405405405405405,27.027027027027028,67.56756756756756,-3.471989675804045,9.497139142577828,6
2.0,3.0,1.5,POST_CHECK,45,0.010547120209535008,1.0274390305926584,44.44444444444444,15.555555555555555,26.666666666666668,57.77777777777777,0.47462040942907535,6.222701387185481,7
2.0,3.0,1.5,FULL,173,-0.03126406119470611,0.9105544288703373,47.97687861271676,7.514450867052023,23.699421965317917,68.78612716763006,-5.408682586684156,13.263930664389576,7
2.0,3.25,1.625,TRAIN,54,-0.040024320746466426,0.8597189975964474,50.0,3.7037037037037033,16.666666666666664,79.62962962962963,-2.161313320309187,8.105127290433229,6
2.0,3.25,1.625,VALID,74,-0.04068860982727204,0.8915544105523978,48.64864864864865,4.054054054054054,27.027027027027028,68.91891891891892,-3.010957127218131,9.247139142577828,6
2.0,3.25,1.625,POST_CHECK,45,0.020147712816823607,1.0524156070443886,44.44444444444444,11.11111111111111,26.666666666666668,62.22222222222222,0.9066470767570622,6.222701387185481,7
2.0,3.25,1.625,FULL,173,-0.024656782490001476,0.9294576613606588,47.97687861271676,5.780346820809249,23.699421965317917,70.52023121387283,-4.265623370770255,12.552898115803663,7
2.0,3.5,1.75,TRAIN,54,-0.06425320619510001,0.7747993218976353,50.0,1.8518518518518516,16.666666666666664,81.48148148148148,-3.4696731345354004,8.105127290433229,6
2.0,3.5,1.75,VALID,74,-0.04911533726856416,0.8690950188856742,48.64864864864865,1.3513513513513513,27.027027027027028,71.62162162162163,-3.634534957873748,9.995716973233444,6
2.0,3.5,1.75,POST_CHECK,45,0.034036601705712495,1.0885484698115853,44.44444444444444,11.11111111111111,26.666666666666668,62.22222222222222,1.5316470767570622,6.222701387185481,7
2.0,3.5,1.75,FULL,173,-0.032211335350590085,0.9078443050204085,47.97687861271676,4.046242774566474,23.699421965317917,72.25433526011561,-5.572561015652084,14.484835760685497,7
2.0,3.75,1.875,TRAIN,54,-0.061938391380285195,0.7829125024974457,50.0,1.8518518518518516,16.666666666666664,81.48148148148148,-3.3446731345354004,8.105127290433229,6
