candidate,sl_atr,tp_atr,rr_nominal,cost_r,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,maxdd_pct_at_025,max_consec_losses
Q60,0.5,2.25,4.5,0.1,FULL,46,-0.18551540777760617,0.7718259690435859,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-8.533708757769883,16.544131884601327,4.136032971150332,7
Q60,0.5,2.25,4.5,0.15,TRAIN,12,-0.61031317610264,0.3631514684146365,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-7.32375811323168,8.545186684660251,2.136296671165063,6
Q60,0.5,2.25,4.5,0.15,VALID,22,-0.17535644743224507,0.7903346824179677,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,-3.8578418435093917,13.359972874367363,3.339993218591841,7
Q60,0.5,2.25,4.5,0.15,POST_CHECK,12,0.028990933247599122,1.037814260757738,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,0.3478911989711895,6.05210880102881,1.5130272002572025,3
Q60,0.5,2.25,4.5,0.15,FULL,46,-0.23551540777760618,0.7229230496734046,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-10.833708757769884,18.45513732919846,4.613784332299615,7
Q60,0.5,2.5,5.0,0.0,TRAIN,12,-0.46031317610264,0.447624188676832,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.52375811323168,6.895186684660251,1.7237966711650627,6
Q60,0.5,2.5,5.0,0.0,VALID,22,0.020098098022300306,1.027634884780663,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,0.44215815649060675,10.959972874367363,2.7399932185918408,7
Q60,0.5,2.5,5.0,0.0,POST_CHECK,12,0.26232426658093244,1.3934863998713989,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,3.1478911989711893,4.852108801028811,1.2130272002572027,3
Q60,0.5,2.5,5.0,0.0,FULL,46,-0.042037146908040945,0.9431262130067682,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-1.9337087577698835,13.944131884601333,3.4860329711503333,7
Q60,0.5,2.5,5.0,0.02,TRAIN,12,-0.48031317610263996,0.4349256751733647,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.763758113231679,7.115186684660251,1.7787966711650627,6
Q60,0.5,2.5,5.0,0.02,VALID,22,9.809802230032926e-05,1.0001322399810422,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,0.0021581564906072437,11.27997287436736,2.81999321859184,7
Q60,0.5,2.5,5.0,0.02,POST_CHECK,12,0.2423242665809325,1.356359215560195,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,2.90789119897119,5.012108801028809,1.2530272002572023,3
Q60,0.5,2.5,5.0,0.02,FULL,46,-0.06203714690804087,0.9177131269385845,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-2.8537087577698803,14.46413188460133,3.6160329711503323,7
Q60,0.5,2.5,5.0,0.05,TRAIN,12,-0.5103131761026399,0.4167849415969828,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.12375811323168,7.445186684660251,1.8612966711650627,6
Q60,0.5,2.5,5.0,0.05,VALID,22,-0.029901901977699666,0.9608427474101553,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,-0.6578418435093927,11.759972874367364,2.939993218591841,7
Q60,0.5,2.5,5.0,0.05,POST_CHECK,12,0.21232426658093254,1.3033203808299034,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,2.5478911989711905,5.25210880102881,1.3130272002572025,3
Q60,0.5,2.5,5.0,0.05,FULL,46,-0.09203714690804088,0.8814087182697513,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-4.233708757769881,15.244131884601334,3.8110329711503335,7
Q60,0.5,2.5,5.0,0.1,TRAIN,12,-0.56031317610264,0.3887492624334836,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.72375811323168,7.9951866846602515,1.9987966711650629,6
Q60,0.5,2.5,5.0,0.1,VALID,22,-0.07990190197769972,0.9001226225278754,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,-1.7578418435093939,12.55997287436736,3.13999321859184,7
Q60,0.5,2.5,5.0,0.1,POST_CHECK,12,0.1623242665809325,1.2213512726103626,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,1.94789119897119,5.65210880102881,1.4130272002572024,3
Q60,0.5,2.5,5.0,0.1,FULL,46,-0.14203714690804095,0.8253019048724629,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-6.533708757769883,16.544131884601327,4.136032971150332,7
Q60,0.5,2.5,5.0,0.15,TRAIN,12,-0.61031317610264,0.3631514684146365,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-7.32375811323168,8.545186684660251,2.136296671165063,6
Q60,0.5,2.5,5.0,0.15,VALID,22,-0.12990190197769963,0.8446825085049242,27.27272727272727,9.090909090909092,72.72727272727273,18.181818181818183,-2.8578418435093917,13.359972874367363,3.339993218591841,7
Q60,0.5,2.5,5.0,0.15,POST_CHECK,12,0.11232426658093246,1.1465099129316512,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,1.3478911989711895,6.05210880102881,1.5130272002572025,3
Q60,0.5,2.5,5.0,0.15,FULL,46,-0.19203714690804094,0.7740739448140697,26.08695652173913,8.695652173913043,73.91304347826086,17.391304347826086,-8.833708757769884,17.84413188460134,4.461032971150335,7
Q60,0.5,2.75,5.5,0.0,TRAIN,12,-0.46031317610264,0.447624188676832,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.52375811323168,6.895186684660251,1.7237966711650627,6
Q60,0.5,2.75,5.5,0.0,VALID,22,0.016910692928182126,1.0232522027762503,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,0.3720352444200068,10.959972874367363,2.7399932185918408,7
Q60,0.5,2.75,5.5,0.0,POST_CHECK,12,0.34565759991426576,1.5184863998713989,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,4.147891198971189,4.852108801028811,1.2130272002572027,3
Q60,0.5,2.75,5.5,0.0,FULL,46,-0.021822427605227863,0.9704755391223389,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-1.0038316698404817,13.944131884601333,3.4860329711503333,7
Q60,0.5,2.75,5.5,0.02,TRAIN,12,-0.48031317610263996,0.4349256751733647,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.763758113231679,7.115186684660251,1.7787966711650627,6
Q60,0.5,2.75,5.5,0.02,VALID,22,-0.00308930707181785,0.9958354929178925,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-0.06796475557999271,11.27997287436736,2.81999321859184,7
Q60,0.5,2.75,5.5,0.02,POST_CHECK,12,0.32565759991426585,1.478908235168038,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,3.9078911989711904,5.012108801028809,1.2530272002572023,3
Q60,0.5,2.75,5.5,0.02,FULL,46,-0.04182242760522783,0.9445261917577714,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-1.9238316698404803,14.46413188460133,3.6160329711503323,7
Q60,0.5,2.75,5.5,0.05,TRAIN,12,-0.5103131761026399,0.4167849415969828,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.12375811323168,7.445186684660251,1.8612966711650627,6
Q60,0.5,2.75,5.5,0.05,VALID,22,-0.03308930707181785,0.9566687645488099,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-0.7279647555799926,11.759972874367364,2.939993218591841,7
Q60,0.5,2.75,5.5,0.05,POST_CHECK,12,0.2956575999142659,1.4223679998775225,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,3.5478911989711905,5.25210880102881,1.3130272002572025,3
Q60,0.5,2.75,5.5,0.05,FULL,46,-0.07182242760522783,0.9074556955226757,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-3.3038316698404806,15.244131884601334,3.8110329711503335,7
Q60,0.5,2.75,5.5,0.1,TRAIN,12,-0.56031317610264,0.3887492624334836,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.72375811323168,7.9951866846602515,1.9987966711650629,6
Q60,0.5,2.75,5.5,0.1,VALID,22,-0.0830893070718179,0.8961383661602277,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-1.8279647555799938,12.559972874367363,3.1399932185918407,7
Q60,0.5,2.75,5.5,0.1,POST_CHECK,12,0.2456575999142658,1.3349876362467261,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,2.9478911989711896,5.65210880102881,1.4130272002572024,3
Q60,0.5,2.75,5.5,0.1,FULL,46,-0.12182242760522789,0.8501649286138907,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-5.603831669840483,16.544131884601327,4.136032971150332,7
Q60,0.5,2.75,5.5,0.15,TRAIN,12,-0.61031317610264,0.3631514684146365,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-7.32375811323168,8.545186684660251,2.136296671165063,6
Q60,0.5,2.75,5.5,0.15,VALID,22,-0.13308930707181785,0.8408714806750004,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-2.9279647555799926,13.359972874367363,3.339993218591841,7
Q60,0.5,2.75,5.5,0.15,POST_CHECK,12,0.1956575999142658,1.2552055651055642,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,2.3478911989711895,6.05210880102881,1.5130272002572025,3
Q60,0.5,2.75,5.5,0.15,FULL,46,-0.17182242760522787,0.7978559675232614,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-7.903831669840482,17.84413188460134,4.461032971150335,7
Q60,0.5,3.0,6.0,0.0,TRAIN,12,-0.46031317610264,0.447624188676832,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.52375811323168,6.895186684660251,1.7237966711650627,6
Q60,0.5,3.0,6.0,0.0,VALID,22,0.039637965655454854,1.0545022027762503,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,0.8720352444200068,10.959972874367363,2.7399932185918408,7
Q60,0.5,3.0,6.0,0.0,POST_CHECK,12,0.4289909332475991,1.6434863998713989,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,5.147891198971189,4.852108801028811,1.2130272002572027,3
Q60,0.5,3.0,6.0,0.0,FULL,46,0.010786268046946051,1.0145931861811623,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,0.49616833015951833,13.944131884601333,3.4860329711503333,7
Q60,0.5,3.0,6.0,0.02,TRAIN,12,-0.48031317610263996,0.4349256751733647,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.763758113231679,7.115186684660251,1.7787966711650627,6
Q60,0.5,3.0,6.0,0.02,VALID,22,0.019637965655454878,1.0264727478198534,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,0.4320352444200073,11.27997287436736,2.81999321859184,7
Q60,0.5,3.0,6.0,0.02,POST_CHECK,12,0.4089909332475992,1.6014572547758812,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,4.907891198971191,5.012108801028809,1.2530272002572023,3
Q60,0.5,3.0,6.0,0.02,FULL,46,-0.009213731953053918,0.9877787869134808,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-0.42383166984048026,14.46413188460133,3.6160329711503323,7
Q60,0.5,3.0,6.0,0.05,TRAIN,12,-0.5103131761026399,0.4167849415969828,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.12375811323168,7.445186684660251,1.8612966711650627,6
Q60,0.5,3.0,6.0,0.05,VALID,22,-0.010362034344545119,0.9864306693107147,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-0.22796475557999263,11.759972874367364,2.939993218591841,7
Q60,0.5,3.0,6.0,0.05,POST_CHECK,12,0.3789909332475992,1.5414156189251416,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,4.5478911989711905,5.25210880102881,1.3130272002572025,3
Q60,0.5,3.0,6.0,0.05,FULL,46,-0.03921373195305393,0.9494725022453648,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-1.8038316698404808,15.244131884601334,3.8110329711503335,7
Q60,0.5,3.0,6.0,0.1,TRAIN,12,-0.56031317610264,0.3887492624334836,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.72375811323168,7.9951866846602515,1.9987966711650629,6
Q60,0.5,3.0,6.0,0.1,VALID,22,-0.06036203434454517,0.9245474570693185,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-1.3279647555799938,12.55997287436736,3.13999321859184,7
Q60,0.5,3.0,6.0,0.1,POST_CHECK,12,0.32899093324759915,1.4486239998830897,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,3.9478911989711896,5.65210880102881,1.4130272002572024,3
Q60,0.5,3.0,6.0,0.1,FULL,46,-0.08921373195305397,0.8902718804855485,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-4.103831669840483,16.544131884601327,4.136032971150332,7
Q60,0.5,3.0,6.0,0.15,TRAIN,12,-0.61031317610264,0.3631514684146365,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-7.32375811323168,8.545186684660251,2.136296671165063,6
Q60,0.5,3.0,6.0,0.15,VALID,22,-0.11036203434454511,0.8680453937184787,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-2.4279647555799926,13.359972874367363,3.339993218591841,7
Q60,0.5,3.0,6.0,0.15,POST_CHECK,12,0.2789909332475991,1.3639012172794773,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,3.347891198971189,6.05210880102881,1.5130272002572025,3
Q60,0.5,3.0,6.0,0.15,FULL,46,-0.139213731953054,0.8362191388787601,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-6.403831669840484,17.84413188460134,4.461032971150335,7
Q60,0.5,3.25,6.5,0.0,TRAIN,12,-0.46031317610264,0.447624188676832,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.52375811323168,6.895186684660251,1.7237966711650627,6
Q60,0.5,3.25,6.5,0.0,VALID,22,0.06236523838272758,1.0857522027762503,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,1.3720352444200068,10.959972874367363,2.7399932185918408,7
Q60,0.5,3.25,6.5,0.0,POST_CHECK,12,0.5123242665809324,1.7684863998713989,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,6.147891198971189,4.852108801028811,1.2130272002572027,3
Q60,0.5,3.25,6.5,0.0,FULL,46,0.043394963699119965,1.058710833239986,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,1.9961683301595183,13.944131884601333,3.4860329711503333,7
Q60,0.5,3.25,6.5,0.02,TRAIN,12,-0.48031317610263996,0.4349256751733647,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.763758113231679,7.115186684660251,1.7787966711650627,6
Q60,0.5,3.25,6.5,0.02,VALID,22,0.042365238382727606,1.057110002721814,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,0.9320352444200073,11.27997287436736,2.81999321859184,7
Q60,0.5,3.25,6.5,0.02,POST_CHECK,12,0.4923242665809326,1.7240062743837243,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,5.907891198971191,5.012108801028809,1.2530272002572023,3
Q60,0.5,3.25,6.5,0.02,FULL,46,0.023394963699120034,1.03103138206919,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,1.0761683301595215,14.464131884601331,3.6160329711503327,7
Q60,0.5,3.25,6.5,0.05,TRAIN,12,-0.5103131761026399,0.4167849415969828,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.12375811323168,7.445186684660251,1.8612966711650627,6
Q60,0.5,3.25,6.5,0.05,VALID,22,0.012365238382727607,1.0161925740726194,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,0.27203524442000737,11.759972874367364,2.939993218591841,7
Q60,0.5,3.25,6.5,0.05,POST_CHECK,12,0.46232426658093256,1.6604632379727606,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,5.5478911989711905,5.25210880102881,1.3130272002572025,3
Q60,0.5,3.25,6.5,0.05,FULL,46,-0.006605036300880018,0.9914893089680539,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-0.3038316698404808,15.244131884601332,3.811032971150333,7
Q60,0.5,3.25,6.5,0.1,TRAIN,12,-0.56031317610264,0.3887492624334836,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.72375811323168,7.9951866846602515,1.9987966711650629,6
Q60,0.5,3.25,6.5,0.1,VALID,22,-0.037634761617272444,0.9529565479784093,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-0.8279647555799938,12.55997287436736,3.13999321859184,7
Q60,0.5,3.25,6.5,0.1,POST_CHECK,12,0.4123242665809325,1.5622603635194534,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,4.94789119897119,5.65210880102881,1.4130272002572024,3
Q60,0.5,3.25,6.5,0.1,FULL,46,-0.05660503630088004,0.9303788323572062,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-2.6038316698404818,16.544131884601327,4.136032971150332,7
Q60,0.5,3.25,6.5,0.15,TRAIN,12,-0.61031317610264,0.3631514684146365,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-7.32375811323168,8.545186684660251,2.136296671165063,6
Q60,0.5,3.25,6.5,0.15,VALID,22,-0.08763476161727239,0.8952193067619569,27.27272727272727,4.545454545454546,72.72727272727273,22.727272727272727,-1.9279647555799926,13.359972874367365,3.3399932185918413,7
Q60,0.5,3.25,6.5,0.15,POST_CHECK,12,0.36232426658093236,1.4725968694533902,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,4.347891198971189,6.05210880102881,1.5130272002572025,3
Q60,0.5,3.25,6.5,0.15,FULL,46,-0.10660503630088013,0.8745823102342588,26.08695652173913,6.521739130434782,73.91304347826086,19.565217391304348,-4.903831669840486,17.84413188460134,4.461032971150335,7
Q60,0.5,3.5,7.0,0.0,TRAIN,12,-0.46031317610264,0.447624188676832,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.52375811323168,6.895186684660251,1.7237966711650627,6
Q60,0.5,3.5,7.0,0.0,VALID,22,0.05408659690343391,1.0743690707422218,27.27272727272727,0.0,72.72727272727273,27.27272727272727,1.189905131875546,10.959972874367363,2.7399932185918408,7
Q60,0.5,3.5,7.0,0.0,POST_CHECK,12,0.5956575999142658,1.8934863998713987,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,7.147891198971189,4.852108801028811,1.2130272002572027,3
Q60,0.5,3.5,7.0,0.0,FULL,46,0.06117474386119688,1.0827658299298546,26.08695652173913,4.3478260869565215,73.91304347826086,21.73913043478261,2.8140382176150567,13.944131884601333,3.4860329711503333,7
Q60,0.5,3.5,7.0,0.02,TRAIN,12,-0.48031317610263996,0.4349256751733647,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-5.763758113231679,7.115186684660251,1.7787966711650627,6
Q60,0.5,3.5,7.0,0.02,VALID,22,0.034086596903433894,1.0459500693551194,27.27272727272727,0.0,72.72727272727273,27.27272727272727,0.7499051318755456,11.27997287436736,2.81999321859184,7
Q60,0.5,3.5,7.0,0.02,POST_CHECK,12,0.5756575999142659,1.8465552939915675,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,6.907891198971191,5.012108801028809,1.2530272002572023,3
Q60,0.5,3.5,7.0,0.02,FULL,46,0.041174743861196954,1.0546147121572966,26.08695652173913,4.3478260869565215,73.91304347826086,21.73913043478261,1.8940382176150599,14.46413188460133,3.6160329711503323,7
Q60,0.5,3.5,7.0,0.05,TRAIN,12,-0.5103131761026399,0.4167849415969828,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.12375811323168,7.445186684660251,1.8612966711650627,6
Q60,0.5,3.5,7.0,0.05,VALID,22,0.004086596903433937,1.005351495944973,27.27272727272727,0.0,72.72727272727273,27.27272727272727,0.0899051318755466,11.759972874367364,2.939993218591841,7
Q60,0.5,3.5,7.0,0.05,POST_CHECK,12,0.5456575999142659,1.7795108570203797,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,6.5478911989711905,5.25210880102881,1.3130272002572025,3
Q60,0.5,3.5,7.0,0.05,FULL,46,0.011174743861196941,1.0143988296250717,26.08695652173913,4.3478260869565215,73.91304347826086,21.73913043478261,0.5140382176150593,15.244131884601332,3.811032971150333,7
Q60,0.5,3.5,7.0,0.1,TRAIN,12,-0.56031317610264,0.3887492624334836,16.666666666666664,0.0,83.33333333333334,16.666666666666664,-6.72375811323168,7.9951866846602515,1.9987966711650629,6
Q60,0.5,3.5,7.0,0.1,VALID,22,-0.045913403096566156,0.9426082461292924,27.27272727272727,0.0,72.72727272727273,27.27272727272727,-1.0100948681244555,12.55997287436736,3.13999321859184,7
