candidate,gc_t0_ms,period,sl_atr,tp_atr,gross_r,reason,hold_ms,cost_r,net_r
Q65,1787925720000,VALID,2.5,5.0,-1.0,SL,165893,0.05,-1.05
Q65,1788258720000,VALID,2.5,5.0,0.5044597293099226,TIME,299702,0.05,0.45445972930992257
Q65,1788333960000,VALID,2.5,5.0,0.21850925462732299,TIME,299854,0.05,0.16850925462732297
Q65,1788353280000,VALID,2.5,5.0,0.4579496984850432,TIME,299098,0.05,0.4079496984850432
Q65,1788417360000,VALID,2.5,5.0,0.02011100228528482,TIME,299701,0.05,-0.029888997714715183
Q65,1788439920000,VALID,2.5,5.0,0.5735899581589681,TIME,299862,0.05,0.523589958158968
Q65,1788461400000,VALID,2.5,5.0,0.8378535553793085,TIME,299844,0.05,0.7878535553793085
Q65,1788852930000,POST_CHECK,2.5,5.0,-1.0,SL,205046,0.05,-1.05
Q65,1788853320000,POST_CHECK,2.5,5.0,-1.0,SL,217806,0.05,-1.05
Q65,1789047570000,POST_CHECK,2.5,5.0,0.36972502041928507,TIME,299852,0.05,0.3197250204192851
Q65,1789053690000,POST_CHECK,2.5,5.0,0.09214368482040142,TIME,299847,0.05,0.042143684820401414
Q65,1789347690000,POST_CHECK,2.5,5.0,2.0,TP,299247,0.05,1.95
Q65,1789383480000,POST_CHECK,2.5,5.0,-0.1709236947790525,TIME,299552,0.05,-0.2209236947790525
Q65,1789388280000,POST_CHECK,2.5,5.0,1.207859358841487,TIME,299550,0.05,1.157859358841487
Q65,1789445400000,POST_CHECK,2.5,5.0,-1.0,SL,58352,0.05,-1.05
Q65,1786096110000,TRAIN,2.5,5.0,0.2742857142857143,TIME,299850,0.1,0.1742857142857143
Q65,1786105620000,TRAIN,2.5,5.0,-1.0,SL,136506,0.1,-1.1
Q65,1786381140000,TRAIN,2.5,5.0,0.354856614246042,TIME,299547,0.1,0.254856614246042
Q65,1786553460000,TRAIN,2.5,5.0,1.0244101369063479,TIME,299846,0.1,0.9244101369063479
Q65,1786553820000,TRAIN,2.5,5.0,0.6209626630679497,TIME,299698,0.1,0.5209626630679497
Q65,1786633320000,TRAIN,2.5,5.0,1.364548494983273,TIME,299704,0.1,1.2645484949832728
Q65,1786670520000,TRAIN,2.5,5.0,0.006504065040673766,TIME,298799,0.1,-0.09349593495932623
Q65,1787143260000,TRAIN,2.5,5.0,0.06335727451848652,TIME,299851,0.1,-0.03664272548151348
Q65,1787234520000,VALID,2.5,5.0,0.88597541758588,TIME,299848,0.1,0.7859754175858801
Q65,1787246430000,VALID,2.5,5.0,0.10683624801262591,TIME,299397,0.1,0.006836248012625903
Q65,1787267280000,VALID,2.5,5.0,1.447884057971179,TIME,299548,0.1,1.3478840579711788
Q65,1787579790000,VALID,2.5,5.0,0.0942588726513573,TIME,299693,0.1,-0.005741127348642711
Q65,1787583030000,VALID,2.5,5.0,0.9312181303115447,TIME,299849,0.1,0.8312181303115447
Q65,1787666490000,VALID,2.5,5.0,0.3402941885700281,TIME,299853,0.1,0.24029418857002807
Q65,1787749530000,VALID,2.5,5.0,-0.193667190658022,TIME,299862,0.1,-0.293667190658022
Q65,1787788590000,VALID,2.5,5.0,-0.5766497461929372,TIME,299399,0.1,-0.6766497461929372
Q65,1787925720000,VALID,2.5,5.0,-1.0,SL,165893,0.1,-1.1
Q65,1788258720000,VALID,2.5,5.0,0.5044597293099226,TIME,299702,0.1,0.4044597293099226
Q65,1788333960000,VALID,2.5,5.0,0.21850925462732299,TIME,299854,0.1,0.11850925462732298
Q65,1788353280000,VALID,2.5,5.0,0.4579496984850432,TIME,299098,0.1,0.3579496984850432
Q65,1788417360000,VALID,2.5,5.0,0.02011100228528482,TIME,299701,0.1,-0.0798889977147152
Q65,1788439920000,VALID,2.5,5.0,0.5735899581589681,TIME,299862,0.1,0.4735899581589681
Q65,1788461400000,VALID,2.5,5.0,0.8378535553793085,TIME,299844,0.1,0.7378535553793085
Q65,1788852930000,POST_CHECK,2.5,5.0,-1.0,SL,205046,0.1,-1.1
Q65,1788853320000,POST_CHECK,2.5,5.0,-1.0,SL,217806,0.1,-1.1
Q65,1789047570000,POST_CHECK,2.5,5.0,0.36972502041928507,TIME,299852,0.1,0.26972502041928503
Q65,1789053690000,POST_CHECK,2.5,5.0,0.09214368482040142,TIME,299847,0.1,-0.007856315179598589
Q65,1789347690000,POST_CHECK,2.5,5.0,2.0,TP,299247,0.1,1.9
Q65,1789383480000,POST_CHECK,2.5,5.0,-0.1709236947790525,TIME,299552,0.1,-0.27092369477905254
Q65,1789388280000,POST_CHECK,2.5,5.0,1.207859358841487,TIME,299550,0.1,1.107859358841487
Q65,1789445400000,POST_CHECK,2.5,5.0,-1.0,SL,58352,0.1,-1.1
Q65,1786096110000,TRAIN,2.5,5.0,0.2742857142857143,TIME,299850,0.15,0.1242857142857143
Q65,1786105620000,TRAIN,2.5,5.0,-1.0,SL,136506,0.15,-1.15
Q65,1786381140000,TRAIN,2.5,5.0,0.354856614246042,TIME,299547,0.15,0.20485661424604198
Q65,1786553460000,TRAIN,2.5,5.0,1.0244101369063479,TIME,299846,0.15,0.8744101369063478
Q65,1786553820000,TRAIN,2.5,5.0,0.6209626630679497,TIME,299698,0.15,0.47096266306794965
Q65,1786633320000,TRAIN,2.5,5.0,1.364548494983273,TIME,299704,0.15,1.214548494983273
Q65,1786670520000,TRAIN,2.5,5.0,0.006504065040673766,TIME,298799,0.15,-0.14349593495932622
Q65,1787143260000,TRAIN,2.5,5.0,0.06335727451848652,TIME,299851,0.15,-0.08664272548151347
Q65,1787234520000,VALID,2.5,5.0,0.88597541758588,TIME,299848,0.15,0.73597541758588
Q65,1787246430000,VALID,2.5,5.0,0.10683624801262591,TIME,299397,0.15,-0.043163751987374085
Q65,1787267280000,VALID,2.5,5.0,1.447884057971179,TIME,299548,0.15,1.297884057971179
Q65,1787579790000,VALID,2.5,5.0,0.0942588726513573,TIME,299693,0.15,-0.0557411273486427
Q65,1787583030000,VALID,2.5,5.0,0.9312181303115447,TIME,299849,0.15,0.7812181303115446
Q65,1787666490000,VALID,2.5,5.0,0.3402941885700281,TIME,299853,0.15,0.19029418857002808
Q65,1787749530000,VALID,2.5,5.0,-0.193667190658022,TIME,299862,0.15,-0.343667190658022
Q65,1787788590000,VALID,2.5,5.0,-0.5766497461929372,TIME,299399,0.15,-0.7266497461929372
Q65,1787925720000,VALID,2.5,5.0,-1.0,SL,165893,0.15,-1.15
Q65,1788258720000,VALID,2.5,5.0,0.5044597293099226,TIME,299702,0.15,0.35445972930992253
Q65,1788333960000,VALID,2.5,5.0,0.21850925462732299,TIME,299854,0.15,0.06850925462732299
Q65,1788353280000,VALID,2.5,5.0,0.4579496984850432,TIME,299098,0.15,0.30794969848504317
Q65,1788417360000,VALID,2.5,5.0,0.02011100228528482,TIME,299701,0.15,-0.12988899771471518
Q65,1788439920000,VALID,2.5,5.0,0.5735899581589681,TIME,299862,0.15,0.42358995815896805
Q65,1788461400000,VALID,2.5,5.0,0.8378535553793085,TIME,299844,0.15,0.6878535553793085
Q65,1788852930000,POST_CHECK,2.5,5.0,-1.0,SL,205046,0.15,-1.15
Q65,1788853320000,POST_CHECK,2.5,5.0,-1.0,SL,217806,0.15,-1.15
Q65,1789047570000,POST_CHECK,2.5,5.0,0.36972502041928507,TIME,299852,0.15,0.21972502041928507
Q65,1789053690000,POST_CHECK,2.5,5.0,0.09214368482040142,TIME,299847,0.15,-0.05785631517959858
Q65,1789347690000,POST_CHECK,2.5,5.0,2.0,TP,299247,0.15,1.85
Q65,1789383480000,POST_CHECK,2.5,5.0,-0.1709236947790525,TIME,299552,0.15,-0.32092369477905247
Q65,1789388280000,POST_CHECK,2.5,5.0,1.207859358841487,TIME,299550,0.15,1.057859358841487
Q65,1789445400000,POST_CHECK,2.5,5.0,-1.0,SL,58352,0.15,-1.15
Q65,1786096110000,TRAIN,2.5,5.25,0.2742857142857143,TIME,299850,0.0,0.2742857142857143
Q65,1786105620000,TRAIN,2.5,5.25,-1.0,SL,136506,0.0,-1.0
Q65,1786381140000,TRAIN,2.5,5.25,0.354856614246042,TIME,299547,0.0,0.354856614246042
Q65,1786553460000,TRAIN,2.5,5.25,1.0244101369063479,TIME,299846,0.0,1.0244101369063479
Q65,1786553820000,TRAIN,2.5,5.25,0.6209626630679497,TIME,299698,0.0,0.6209626630679497
Q65,1786633320000,TRAIN,2.5,5.25,1.364548494983273,TIME,299704,0.0,1.364548494983273
Q65,1786670520000,TRAIN,2.5,5.25,0.006504065040673766,TIME,298799,0.0,0.006504065040673766
Q65,1787143260000,TRAIN,2.5,5.25,0.06335727451848652,TIME,299851,0.0,0.06335727451848652
Q65,1787234520000,VALID,2.5,5.25,0.88597541758588,TIME,299848,0.0,0.88597541758588
Q65,1787246430000,VALID,2.5,5.25,0.10683624801262591,TIME,299397,0.0,0.10683624801262591
Q65,1787267280000,VALID,2.5,5.25,1.447884057971179,TIME,299548,0.0,1.447884057971179
Q65,1787579790000,VALID,2.5,5.25,0.0942588726513573,TIME,299693,0.0,0.0942588726513573
Q65,1787583030000,VALID,2.5,5.25,0.9312181303115447,TIME,299849,0.0,0.9312181303115447
Q65,1787666490000,VALID,2.5,5.25,0.3402941885700281,TIME,299853,0.0,0.3402941885700281
Q65,1787749530000,VALID,2.5,5.25,-0.193667190658022,TIME,299862,0.0,-0.193667190658022
Q65,1787788590000,VALID,2.5,5.25,-0.5766497461929372,TIME,299399,0.0,-0.5766497461929372
Q65,1787925720000,VALID,2.5,5.25,-1.0,SL,165893,0.0,-1.0
Q65,1788258720000,VALID,2.5,5.25,0.5044597293099226,TIME,299702,0.0,0.5044597293099226
Q65,1788333960000,VALID,2.5,5.25,0.21850925462732299,TIME,299854,0.0,0.21850925462732299
Q65,1788353280000,VALID,2.5,5.25,0.4579496984850432,TIME,299098,0.0,0.4579496984850432
Q65,1788417360000,VALID,2.5,5.25,0.02011100228528482,TIME,299701,0.0,0.02011100228528482
Q65,1788439920000,VALID,2.5,5.25,0.5735899581589681,TIME,299862,0.0,0.5735899581589681
Q65,1788461400000,VALID,2.5,5.25,0.8378535553793085,TIME,299844,0.0,0.8378535553793085
Q65,1788852930000,POST_CHECK,2.5,5.25,-1.0,SL,205046,0.0,-1.0
Q65,1788853320000,POST_CHECK,2.5,5.25,-1.0,SL,217806,0.0,-1.0
Q65,1789047570000,POST_CHECK,2.5,5.25,0.36972502041928507,TIME,299852,0.0,0.36972502041928507
Q65,1789053690000,POST_CHECK,2.5,5.25,0.09214368482040142,TIME,299847,0.0,0.09214368482040142
Q65,1789347690000,POST_CHECK,2.5,5.25,2.0224067483854338,TIME,299699,0.0,2.0224067483854338
Q65,1789383480000,POST_CHECK,2.5,5.25,-0.1709236947790525,TIME,299552,0.0,-0.1709236947790525
Q65,1789388280000,POST_CHECK,2.5,5.25,1.207859358841487,TIME,299550,0.0,1.207859358841487
Q65,1789445400000,POST_CHECK,2.5,5.25,-1.0,SL,58352,0.0,-1.0
Q65,1786096110000,TRAIN,2.5,5.25,0.2742857142857143,TIME,299850,0.02,0.2542857142857143
Q65,1786105620000,TRAIN,2.5,5.25,-1.0,SL,136506,0.02,-1.02
Q65,1786381140000,TRAIN,2.5,5.25,0.354856614246042,TIME,299547,0.02,0.33485661424604196
Q65,1786553460000,TRAIN,2.5,5.25,1.0244101369063479,TIME,299846,0.02,1.0044101369063478
Q65,1786553820000,TRAIN,2.5,5.25,0.6209626630679497,TIME,299698,0.02,0.6009626630679497
Q65,1786633320000,TRAIN,2.5,5.25,1.364548494983273,TIME,299704,0.02,1.344548494983273
Q65,1786670520000,TRAIN,2.5,5.25,0.006504065040673766,TIME,298799,0.02,-0.013495934959326234
Q65,1787143260000,TRAIN,2.5,5.25,0.06335727451848652,TIME,299851,0.02,0.04335727451848652
Q65,1787234520000,VALID,2.5,5.25,0.88597541758588,TIME,299848,0.02,0.86597541758588
Q65,1787246430000,VALID,2.5,5.25,0.10683624801262591,TIME,299397,0.02,0.0868362480126259
Q65,1787267280000,VALID,2.5,5.25,1.447884057971179,TIME,299548,0.02,1.427884057971179
Q65,1787579790000,VALID,2.5,5.25,0.0942588726513573,TIME,299693,0.02,0.07425887265135729
Q65,1787583030000,VALID,2.5,5.25,0.9312181303115447,TIME,299849,0.02,0.9112181303115446
Q65,1787666490000,VALID,2.5,5.25,0.3402941885700281,TIME,299853,0.02,0.32029418857002806
Q65,1787749530000,VALID,2.5,5.25,-0.193667190658022,TIME,299862,0.02,-0.21366719065802198
Q65,1787788590000,VALID,2.5,5.25,-0.5766497461929372,TIME,299399,0.02,-0.5966497461929372
Q65,1787925720000,VALID,2.5,5.25,-1.0,SL,165893,0.02,-1.02
Q65,1788258720000,VALID,2.5,5.25,0.5044597293099226,TIME,299702,0.02,0.48445972930992254
Q65,1788333960000,VALID,2.5,5.25,0.21850925462732299,TIME,299854,0.02,0.198509254627323
Q65,1788353280000,VALID,2.5,5.25,0.4579496984850432,TIME,299098,0.02,0.43794969848504317
Q65,1788417360000,VALID,2.5,5.25,0.02011100228528482,TIME,299701,0.02,0.00011100228528481901
Q65,1788439920000,VALID,2.5,5.25,0.5735899581589681,TIME,299862,0.02,0.553589958158968
Q65,1788461400000,VALID,2.5,5.25,0.8378535553793085,TIME,299844,0.02,0.8178535553793085
Q65,1788852930000,POST_CHECK,2.5,5.25,-1.0,SL,205046,0.02,-1.02
Q65,1788853320000,POST_CHECK,2.5,5.25,-1.0,SL,217806,0.02,-1.02
Q65,1789047570000,POST_CHECK,2.5,5.25,0.36972502041928507,TIME,299852,0.02,0.34972502041928505
Q65,1789053690000,POST_CHECK,2.5,5.25,0.09214368482040142,TIME,299847,0.02,0.07214368482040141
Q65,1789347690000,POST_CHECK,2.5,5.25,2.0224067483854338,TIME,299699,0.02,2.0024067483854338
Q65,1789383480000,POST_CHECK,2.5,5.25,-0.1709236947790525,TIME,299552,0.02,-0.1909236947790525
Q65,1789388280000,POST_CHECK,2.5,5.25,1.207859358841487,TIME,299550,0.02,1.187859358841487
Q65,1789445400000,POST_CHECK,2.5,5.25,-1.0,SL,58352,0.02,-1.02
Q65,1786096110000,TRAIN,2.5,5.25,0.2742857142857143,TIME,299850,0.05,0.2242857142857143
Q65,1786105620000,TRAIN,2.5,5.25,-1.0,SL,136506,0.05,-1.05
Q65,1786381140000,TRAIN,2.5,5.25,0.354856614246042,TIME,299547,0.05,0.304856614246042
Q65,1786553460000,TRAIN,2.5,5.25,1.0244101369063479,TIME,299846,0.05,0.9744101369063478
Q65,1786553820000,TRAIN,2.5,5.25,0.6209626630679497,TIME,299698,0.05,0.5709626630679496
Q65,1786633320000,TRAIN,2.5,5.25,1.364548494983273,TIME,299704,0.05,1.3145484949832729
Q65,1786670520000,TRAIN,2.5,5.25,0.006504065040673766,TIME,298799,0.05,-0.043495934959326236
Q65,1787143260000,TRAIN,2.5,5.25,0.06335727451848652,TIME,299851,0.05,0.01335727451848652
Q65,1787234520000,VALID,2.5,5.25,0.88597541758588,TIME,299848,0.05,0.83597541758588
Q65,1787246430000,VALID,2.5,5.25,0.10683624801262591,TIME,299397,0.05,0.056836248012625906
Q65,1787267280000,VALID,2.5,5.25,1.447884057971179,TIME,299548,0.05,1.3978840579711789
Q65,1787579790000,VALID,2.5,5.25,0.0942588726513573,TIME,299693,0.05,0.04425887265135729
Q65,1787583030000,VALID,2.5,5.25,0.9312181303115447,TIME,299849,0.05,0.8812181303115446
Q65,1787666490000,VALID,2.5,5.25,0.3402941885700281,TIME,299853,0.05,0.2902941885700281
Q65,1787749530000,VALID,2.5,5.25,-0.193667190658022,TIME,299862,0.05,-0.243667190658022
Q65,1787788590000,VALID,2.5,5.25,-0.5766497461929372,TIME,299399,0.05,-0.6266497461929372
Q65,1787925720000,VALID,2.5,5.25,-1.0,SL,165893,0.05,-1.05
Q65,1788258720000,VALID,2.5,5.25,0.5044597293099226,TIME,299702,0.05,0.45445972930992257
Q65,1788333960000,VALID,2.5,5.25,0.21850925462732299,TIME,299854,0.05,0.16850925462732297
Q65,1788353280000,VALID,2.5,5.25,0.4579496984850432,TIME,299098,0.05,0.4079496984850432
Q65,1788417360000,VALID,2.5,5.25,0.02011100228528482,TIME,299701,0.05,-0.029888997714715183
Q65,1788439920000,VALID,2.5,5.25,0.5735899581589681,TIME,299862,0.05,0.523589958158968
Q65,1788461400000,VALID,2.5,5.25,0.8378535553793085,TIME,299844,0.05,0.7878535553793085
Q65,1788852930000,POST_CHECK,2.5,5.25,-1.0,SL,205046,0.05,-1.05
Q65,1788853320000,POST_CHECK,2.5,5.25,-1.0,SL,217806,0.05,-1.05
Q65,1789047570000,POST_CHECK,2.5,5.25,0.36972502041928507,TIME,299852,0.05,0.3197250204192851
Q65,1789053690000,POST_CHECK,2.5,5.25,0.09214368482040142,TIME,299847,0.05,0.042143684820401414
Q65,1789347690000,POST_CHECK,2.5,5.25,2.0224067483854338,TIME,299699,0.05,1.9724067483854337
Q65,1789383480000,POST_CHECK,2.5,5.25,-0.1709236947790525,TIME,299552,0.05,-0.2209236947790525
Q65,1789388280000,POST_CHECK,2.5,5.25,1.207859358841487,TIME,299550,0.05,1.157859358841487
Q65,1789445400000,POST_CHECK,2.5,5.25,-1.0,SL,58352,0.05,-1.05
Q65,1786096110000,TRAIN,2.5,5.25,0.2742857142857143,TIME,299850,0.1,0.1742857142857143
Q65,1786105620000,TRAIN,2.5,5.25,-1.0,SL,136506,0.1,-1.1
Q65,1786381140000,TRAIN,2.5,5.25,0.354856614246042,TIME,299547,0.1,0.254856614246042
Q65,1786553460000,TRAIN,2.5,5.25,1.0244101369063479,TIME,299846,0.1,0.9244101369063479
Q65,1786553820000,TRAIN,2.5,5.25,0.6209626630679497,TIME,299698,0.1,0.5209626630679497
Q65,1786633320000,TRAIN,2.5,5.25,1.364548494983273,TIME,299704,0.1,1.2645484949832728
Q65,1786670520000,TRAIN,2.5,5.25,0.006504065040673766,TIME,298799,0.1,-0.09349593495932623
Q65,1787143260000,TRAIN,2.5,5.25,0.06335727451848652,TIME,299851,0.1,-0.03664272548151348
Q65,1787234520000,VALID,2.5,5.25,0.88597541758588,TIME,299848,0.1,0.7859754175858801
Q65,1787246430000,VALID,2.5,5.25,0.10683624801262591,TIME,299397,0.1,0.006836248012625903
Q65,1787267280000,VALID,2.5,5.25,1.447884057971179,TIME,299548,0.1,1.3478840579711788
Q65,1787579790000,VALID,2.5,5.25,0.0942588726513573,TIME,299693,0.1,-0.005741127348642711
Q65,1787583030000,VALID,2.5,5.25,0.9312181303115447,TIME,299849,0.1,0.8312181303115447
Q65,1787666490000,VALID,2.5,5.25,0.3402941885700281,TIME,299853,0.1,0.24029418857002807
Q65,1787749530000,VALID,2.5,5.25,-0.193667190658022,TIME,299862,0.1,-0.293667190658022
Q65,1787788590000,VALID,2.5,5.25,-0.5766497461929372,TIME,299399,0.1,-0.6766497461929372
Q65,1787925720000,VALID,2.5,5.25,-1.0,SL,165893,0.1,-1.1
Q65,1788258720000,VALID,2.5,5.25,0.5044597293099226,TIME,299702,0.1,0.4044597293099226
Q65,1788333960000,VALID,2.5,5.25,0.21850925462732299,TIME,299854,0.1,0.11850925462732298
Q65,1788353280000,VALID,2.5,5.25,0.4579496984850432,TIME,299098,0.1,0.3579496984850432
Q65,1788417360000,VALID,2.5,5.25,0.02011100228528482,TIME,299701,0.1,-0.0798889977147152
Q65,1788439920000,VALID,2.5,5.25,0.5735899581589681,TIME,299862,0.1,0.4735899581589681
Q65,1788461400000,VALID,2.5,5.25,0.8378535553793085,TIME,299844,0.1,0.7378535553793085
Q65,1788852930000,POST_CHECK,2.5,5.25,-1.0,SL,205046,0.1,-1.1
Q65,1788853320000,POST_CHECK,2.5,5.25,-1.0,SL,217806,0.1,-1.1
Q65,1789047570000,POST_CHECK,2.5,5.25,0.36972502041928507,TIME,299852,0.1,0.26972502041928503
Q65,1789053690000,POST_CHECK,2.5,5.25,0.09214368482040142,TIME,299847,0.1,-0.007856315179598589
Q65,1789347690000,POST_CHECK,2.5,5.25,2.0224067483854338,TIME,299699,0.1,1.9224067483854337
Q65,1789383480000,POST_CHECK,2.5,5.25,-0.1709236947790525,TIME,299552,0.1,-0.27092369477905254
Q65,1789388280000,POST_CHECK,2.5,5.25,1.207859358841487,TIME,299550,0.1,1.107859358841487
Q65,1789445400000,POST_CHECK,2.5,5.25,-1.0,SL,58352,0.1,-1.1
Q65,1786096110000,TRAIN,2.5,5.25,0.2742857142857143,TIME,299850,0.15,0.1242857142857143
Q65,1786105620000,TRAIN,2.5,5.25,-1.0,SL,136506,0.15,-1.15
Q65,1786381140000,TRAIN,2.5,5.25,0.354856614246042,TIME,299547,0.15,0.20485661424604198
Q65,1786553460000,TRAIN,2.5,5.25,1.0244101369063479,TIME,299846,0.15,0.8744101369063478
Q65,1786553820000,TRAIN,2.5,5.25,0.6209626630679497,TIME,299698,0.15,0.47096266306794965
Q65,1786633320000,TRAIN,2.5,5.25,1.364548494983273,TIME,299704,0.15,1.214548494983273
Q65,1786670520000,TRAIN,2.5,5.25,0.006504065040673766,TIME,298799,0.15,-0.14349593495932622
Q65,1787143260000,TRAIN,2.5,5.25,0.06335727451848652,TIME,299851,0.15,-0.08664272548151347
Q65,1787234520000,VALID,2.5,5.25,0.88597541758588,TIME,299848,0.15,0.73597541758588
Q65,1787246430000,VALID,2.5,5.25,0.10683624801262591,TIME,299397,0.15,-0.043163751987374085
Q65,1787267280000,VALID,2.5,5.25,1.447884057971179,TIME,299548,0.15,1.297884057971179
Q65,1787579790000,VALID,2.5,5.25,0.0942588726513573,TIME,299693,0.15,-0.0557411273486427
Q65,1787583030000,VALID,2.5,5.25,0.9312181303115447,TIME,299849,0.15,0.7812181303115446
Q65,1787666490000,VALID,2.5,5.25,0.3402941885700281,TIME,299853,0.15,0.19029418857002808
Q65,1787749530000,VALID,2.5,5.25,-0.193667190658022,TIME,299862,0.15,-0.343667190658022
Q65,1787788590000,VALID,2.5,5.25,-0.5766497461929372,TIME,299399,0.15,-0.7266497461929372
Q65,1787925720000,VALID,2.5,5.25,-1.0,SL,165893,0.15,-1.15
Q65,1788258720000,VALID,2.5,5.25,0.5044597293099226,TIME,299702,0.15,0.35445972930992253
Q65,1788333960000,VALID,2.5,5.25,0.21850925462732299,TIME,299854,0.15,0.06850925462732299
Q65,1788353280000,VALID,2.5,5.25,0.4579496984850432,TIME,299098,0.15,0.30794969848504317
Q65,1788417360000,VALID,2.5,5.25,0.02011100228528482,TIME,299701,0.15,-0.12988899771471518
Q65,1788439920000,VALID,2.5,5.25,0.5735899581589681,TIME,299862,0.15,0.42358995815896805
Q65,1788461400000,VALID,2.5,5.25,0.8378535553793085,TIME,299844,0.15,0.6878535553793085
Q65,1788852930000,POST_CHECK,2.5,5.25,-1.0,SL,205046,0.15,-1.15
Q65,1788853320000,POST_CHECK,2.5,5.25,-1.0,SL,217806,0.15,-1.15
Q65,1789047570000,POST_CHECK,2.5,5.25,0.36972502041928507,TIME,299852,0.15,0.21972502041928507
Q65,1789053690000,POST_CHECK,2.5,5.25,0.09214368482040142,TIME,299847,0.15,-0.05785631517959858
Q65,1789347690000,POST_CHECK,2.5,5.25,2.0224067483854338,TIME,299699,0.15,1.8724067483854339
Q65,1789383480000,POST_CHECK,2.5,5.25,-0.1709236947790525,TIME,299552,0.15,-0.32092369477905247
Q65,1789388280000,POST_CHECK,2.5,5.25,1.207859358841487,TIME,299550,0.15,1.057859358841487
Q65,1789445400000,POST_CHECK,2.5,5.25,-1.0,SL,58352,0.15,-1.15
Q65,1786096110000,TRAIN,2.5,5.5,0.2742857142857143,TIME,299850,0.0,0.2742857142857143
Q65,1786105620000,TRAIN,2.5,5.5,-1.0,SL,136506,0.0,-1.0
Q65,1786381140000,TRAIN,2.5,5.5,0.354856614246042,TIME,299547,0.0,0.354856614246042
Q65,1786553460000,TRAIN,2.5,5.5,1.0244101369063479,TIME,299846,0.0,1.0244101369063479
Q65,1786553820000,TRAIN,2.5,5.5,0.6209626630679497,TIME,299698,0.0,0.6209626630679497
Q65,1786633320000,TRAIN,2.5,5.5,1.364548494983273,TIME,299704,0.0,1.364548494983273
Q65,1786670520000,TRAIN,2.5,5.5,0.006504065040673766,TIME,298799,0.0,0.006504065040673766
Q65,1787143260000,TRAIN,2.5,5.5,0.06335727451848652,TIME,299851,0.0,0.06335727451848652
Q65,1787234520000,VALID,2.5,5.5,0.88597541758588,TIME,299848,0.0,0.88597541758588
Q65,1787246430000,VALID,2.5,5.5,0.10683624801262591,TIME,299397,0.0,0.10683624801262591
Q65,1787267280000,VALID,2.5,5.5,1.447884057971179,TIME,299548,0.0,1.447884057971179
Q65,1787579790000,VALID,2.5,5.5,0.0942588726513573,TIME,299693,0.0,0.0942588726513573
Q65,1787583030000,VALID,2.5,5.5,0.9312181303115447,TIME,299849,0.0,0.9312181303115447
Q65,1787666490000,VALID,2.5,5.5,0.3402941885700281,TIME,299853,0.0,0.3402941885700281
Q65,1787749530000,VALID,2.5,5.5,-0.193667190658022,TIME,299862,0.0,-0.193667190658022
Q65,1787788590000,VALID,2.5,5.5,-0.5766497461929372,TIME,299399,0.0,-0.5766497461929372
Q65,1787925720000,VALID,2.5,5.5,-1.0,SL,165893,0.0,-1.0
Q65,1788258720000,VALID,2.5,5.5,0.5044597293099226,TIME,299702,0.0,0.5044597293099226
Q65,1788333960000,VALID,2.5,5.5,0.21850925462732299,TIME,299854,0.0,0.21850925462732299
Q65,1788353280000,VALID,2.5,5.5,0.4579496984850432,TIME,299098,0.0,0.4579496984850432
Q65,1788417360000,VALID,2.5,5.5,0.02011100228528482,TIME,299701,0.0,0.02011100228528482
Q65,1788439920000,VALID,2.5,5.5,0.5735899581589681,TIME,299862,0.0,0.5735899581589681
Q65,1788461400000,VALID,2.5,5.5,0.8378535553793085,TIME,299844,0.0,0.8378535553793085
Q65,1788852930000,POST_CHECK,2.5,5.5,-1.0,SL,205046,0.0,-1.0
Q65,1788853320000,POST_CHECK,2.5,5.5,-1.0,SL,217806,0.0,-1.0
Q65,1789047570000,POST_CHECK,2.5,5.5,0.36972502041928507,TIME,299852,0.0,0.36972502041928507
Q65,1789053690000,POST_CHECK,2.5,5.5,0.09214368482040142,TIME,299847,0.0,0.09214368482040142
Q65,1789347690000,POST_CHECK,2.5,5.5,2.0224067483854338,TIME,299699,0.0,2.0224067483854338
Q65,1789383480000,POST_CHECK,2.5,5.5,-0.1709236947790525,TIME,299552,0.0,-0.1709236947790525
Q65,1789388280000,POST_CHECK,2.5,5.5,1.207859358841487,TIME,299550,0.0,1.207859358841487
Q65,1789445400000,POST_CHECK,2.5,5.5,-1.0,SL,58352,0.0,-1.0
Q65,1786096110000,TRAIN,2.5,5.5,0.2742857142857143,TIME,299850,0.02,0.2542857142857143
Q65,1786105620000,TRAIN,2.5,5.5,-1.0,SL,136506,0.02,-1.02
Q65,1786381140000,TRAIN,2.5,5.5,0.354856614246042,TIME,299547,0.02,0.33485661424604196
Q65,1786553460000,TRAIN,2.5,5.5,1.0244101369063479,TIME,299846,0.02,1.0044101369063478
Q65,1786553820000,TRAIN,2.5,5.5,0.6209626630679497,TIME,299698,0.02,0.6009626630679497
Q65,1786633320000,TRAIN,2.5,5.5,1.364548494983273,TIME,299704,0.02,1.344548494983273
Q65,1786670520000,TRAIN,2.5,5.5,0.006504065040673766,TIME,298799,0.02,-0.013495934959326234
Q65,1787143260000,TRAIN,2.5,5.5,0.06335727451848652,TIME,299851,0.02,0.04335727451848652
Q65,1787234520000,VALID,2.5,5.5,0.88597541758588,TIME,299848,0.02,0.86597541758588
Q65,1787246430000,VALID,2.5,5.5,0.10683624801262591,TIME,299397,0.02,0.0868362480126259
Q65,1787267280000,VALID,2.5,5.5,1.447884057971179,TIME,299548,0.02,1.427884057971179
