flow_id,signal_time,side,horizon,state,signal_close,atr14,passage_time,delay_h,total12_atr,residual12_atr,mae12_atr,mfe12_atr,stop15_touch,frozen_signed12_atr
2464,2025-03-29 18:45:00+00:00,-1,2H,ADVERSE_FIRST,82307.4,280.8285714285718,2025-03-29 19:00:00+00:00,0.25,-2.9932851765184822,-2.4932851765184787,4.090039678502406,0.5067148234814921,True,-2.9932851765184822
2465,2025-03-30 06:45:00+00:00,1,2H,ACCEPT_FIRST,83148.0,169.12857142856956,2025-03-30 07:00:00+00:00,0.25,-2.6606976940620277,-3.1606976940620064,6.787735450629351,2.022130247487141,True,-2.660697694062028
2466,2025-03-30 18:45:00+00:00,-1,2H,ADVERSE_FIRST,82698.0,231.22857142856915,2025-03-30 19:00:00+00:00,0.25,2.948597553441287,3.4485975534412847,0.7793154578030348,6.383294204868467,False,2.948597553441287
2467,2025-03-31 06:45:00+00:00,1,2H,ACCEPT_FIRST,82016.2,237.71428571428365,2025-03-31 07:00:00+00:00,0.25,5.165865384615429,4.665865384615416,3.223197115384631,7.906971153846247,True,5.165865384615429
2468,2025-03-31 19:45:00+00:00,-1,2H,ADVERSE_FIRST,82426.7,342.58571428571514,2025-03-31 20:00:00+00:00,0.25,-2.885409282348519,-2.3854092823485007,3.3226721154247114,0.6004336766606797,True,-2.885409282348519
2469,2025-04-01 07:45:00+00:00,1,2H,ACCEPT_FIRST,83415.2,183.77142857142877,2025-04-01 08:00:00+00:00,0.25,8.143268034825862,7.643268034825853,4.952891791044755,11.208488805970154,True,8.143268034825862
2470,2025-04-02 00:45:00+00:00,1,2H,ACCEPT_FIRST,84918.5,227.8499999999975,2025-04-02 01:00:00+00:00,0.25,0.3985077902128765,-0.10149220978714178,4.707044107965819,2.2229536976081,True,0.3985077902128765
2471,2025-04-02 13:45:00+00:00,1,2H,ACCEPT_FIRST,85184.0,367.37857142856956,2025-04-02 14:00:00+00:00,0.25,-4.006766084031673,-4.506766084031663,8.293080318083755,9.026111640386569,True,-4.006766084031673
2472,2025-04-03 01:45:00+00:00,-1,2H,ACCEPT_FIRST,83712.0,421.45714285714246,2025-04-03 02:15:00+00:00,0.5,3.2669988475357497,2.766998847535757,0.31533455358957363,4.643414005830118,False,3.2669988475357497
2473,2025-04-03 13:45:00+00:00,-1,2H,ACCEPT_FIRST,82335.1,362.12857142857166,2025-04-03 14:00:00+00:00,0.25,-0.9121069864688615,-1.4121069864688485,2.874393467197899,3.211290386208551,True,-0.9121069864688616
2474,2025-04-04 01:45:00+00:00,1,2H,ACCEPT_FIRST,82665.4,284.41428571428696,2025-04-04 02:00:00+00:00,0.25,2.246019388216385,1.7460193882164106,3.659450499773915,7.105128333919312,True,2.246019388216385
2475,2025-04-04 13:45:00+00:00,-1,2H,ACCEPT_FIRST,83304.2,656.0428571428565,2025-04-04 14:00:00+00:00,0.25,-0.983015046926391,-1.4830150469263965,1.9446900246064127,2.298020599699486,True,-0.983015046926391
2476,2025-04-05 09:00:00+00:00,-1,2H,ACCEPT_FIRST,83711.5,142.64999999999938,2025-04-05 09:15:00+00:00,0.25,4.580441640378528,4.080441640378546,1.085173501577312,9.657903960743099,False,4.580441640378528
2477,2025-04-06 00:45:00+00:00,1,2H,ACCEPT_FIRST,83489.9,178.56428571428842,2025-04-06 01:15:00+00:00,0.5,-4.630825233009218,-5.130825233009238,4.983079323172786,1.683427337093491,True,-4.630825233009218
2478,2025-04-06 13:00:00+00:00,-1,2H,ACCEPT_FIRST,82771.1,167.6928571428559,2025-04-06 13:15:00+00:00,0.25,23.512033053627146,23.01203305362714,0.0858712782723176,33.75277931592651,False,23.512033053627142
2479,2025-04-07 01:00:00+00:00,-1,2H,ADVERSE_FIRST,78828.3,762.5928571428564,2025-04-07 01:15:00+00:00,0.25,2.1489841986456044,2.6489841986456013,0.6336277549338222,5.732154398059262,False,2.1489841986456044
2480,2025-04-07 13:00:00+00:00,1,2H,ADVERSE_FIRST,77189.5,604.3571428571439,2025-04-07 13:15:00+00:00,0.25,3.293416853799772,3.793416853799761,2.362841271717287,6.635976834889481,True,3.293416853799772
2481,2025-04-08 01:00:00+00:00,1,2H,ACCEPT_FIRST,79179.9,405.02142857142877,2025-04-08 01:15:00+00:00,0.25,2.0675449270761894,1.5675449270761854,0.9676031250550968,4.079290337371947,False,2.0675449270761894
2482,2025-04-08 14:00:00+00:00,1,2H,ADVERSE_FIRST,79934.0,438.0928571428553,2025-04-08 14:15:00+00:00,0.25,-8.57215528345265,-8.072155283452654,12.224577307485418,0.4768395480410107,True,-8.57215528345265
2483,2025-04-09 02:00:00+00:00,-1,2H,ACCEPT_FIRST,76178.6,588.442857142857,2025-04-09 02:15:00+00:00,0.25,-1.9622975892792072,-2.462297589279208,3.5860746279527045,2.0844844747639155,True,-1.9622975892792072
2484,2025-04-09 14:00:00+00:00,1,2H,ACCEPT_FIRST,77333.3,692.27857142857,2025-04-09 14:15:00+00:00,0.25,7.419845437943027,6.919845437943037,0.8446021935843309,8.987133585777821,False,7.419845437943027
2485,2025-04-10 11:30:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,81818.9,274.68571428571573,,,8.151861868108954,,2.4358747659663074,12.38833992094853,True,8.151861868108954
2486,2025-04-11 00:45:00+00:00,1,2H,ACCEPT_FIRST,79010.2,247.6071428571418,2025-04-11 01:00:00+00:00,0.25,12.381306793595886,11.88130679359591,0.12277513341985297,15.888475407471605,False,12.381306793595886
2487,2025-04-11 12:45:00+00:00,1,2H,ADVERSE_FIRST,82075.9,325.41428571428384,2025-04-11 13:00:00+00:00,0.25,3.831116379121178,4.331116379121161,2.368980201062378,6.8346722858774,True,3.831116379121178
2488,2025-04-12 16:30:00+00:00,1,2H,ADVERSE_FIRST,84708.1,472.4571428571435,2025-04-12 17:00:00+00:00,0.5,0.09186018384130347,0.5918601838412958,0.6743468795355703,2.946087324625044,False,0.0918601838413034
2489,2025-04-13 14:30:00+00:00,-1,2H,ACCEPT_FIRST,83990.7,335.278571428571,2025-04-13 15:00:00+00:00,0.5,-3.7929653379918578,-4.2929653379918795,4.605424061015383,2.980208355525251,True,-3.7929653379918578
2490,2025-04-14 14:45:00+00:00,1,2H,ADVERSE_FIRST,85380.0,401.8714285714294,2025-04-14 15:00:00+00:00,0.25,-0.45238349152181495,0.04761650847819536,4.257829440830406,0.12242721552734666,True,-0.4523834915218149
2491,2025-04-15 05:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,85617.3,248.27857142856894,,,-2.6474294427342944,,4.230328835697284,3.3256998187519997,True,-2.6474294427342944
2492,2025-04-15 17:00:00+00:00,-1,2H,ACCEPT_FIRST,84960.0,417.13571428571385,2025-04-15 17:15:00+00:00,0.25,2.9645028168290724,2.4645028168290697,0.016781109265569635,4.5455230397780975,False,2.9645028168290724
2493,2025-04-16 14:00:00+00:00,1,2H,ACCEPT_FIRST,83954.1,275.478571428566,2025-04-16 14:15:00+00:00,0.25,0.5412399201389579,0.04123992013895408,2.7439520833874376,5.5880934477663144,True,0.5412399201389579
2494,2025-04-17 07:30:00+00:00,1,2H,ADVERSE_FIRST,84680.4,203.94999999999916,2025-04-17 07:45:00+00:00,0.25,0.07894091689142381,0.5789409168914544,4.807060554057358,3.7317970090708945,True,0.0789409168914238
2495,2025-04-19 05:00:00+00:00,1,2H,ACCEPT_FIRST,85010.6,159.3214285714296,2025-04-19 05:15:00+00:00,0.25,-0.6521407756109001,-1.1521407756108708,2.492445639991054,3.699439587536366,True,-0.6521407756109001
2496,2025-04-20 09:30:00+00:00,-1,2H,ADVERSE_FIRST,84453.0,111.75714285714328,2025-04-20 09:45:00+00:00,0.25,-5.2300907580212,-4.730090758021153,6.929311006007847,4.948229579445207,True,-5.2300907580212
2497,2025-04-21 00:15:00+00:00,1,2H,ACCEPT_FIRST,86182.6,260.58571428571406,2025-04-21 00:30:00+00:00,0.25,4.220108546680548,3.7201085466805215,0.0,6.118524203716884,False,4.220108546680548
2498,2025-04-21 17:30:00+00:00,-1,2H,ACCEPT_FIRST,86909.8,467.3928571428582,2025-04-21 17:45:00+00:00,0.25,-2.837655688851532,-3.337655688851544,4.151111790326262,0.7058302131886776,True,-2.837655688851532
2499,2025-04-28 15:45:00+00:00,-1,2H,ACCEPT_FIRST,93772.8,452.67857142857247,2025-04-28 16:00:00+00:00,0.25,-1.8271242603550062,-2.327124260355014,3.6292859960552057,0.8960000000000108,True,-1.8271242603550064
2500,2025-04-29 23:15:00+00:00,-1,2H,ADVERSE_FIRST,93851.6,291.5642857142884,2025-04-29 23:30:00+00:00,0.25,-4.144197555060066,-3.6441975550600527,4.4528773365343755,0.050760675175785495,True,-4.144197555060066
2501,2025-04-30 13:45:00+00:00,-1,2H,ADVERSE_FIRST,92978.1,358.91428571428486,2025-04-30 14:00:00+00:00,0.25,-4.515284190415525,-4.015284190415542,4.941848431778383,0.3622034707849077,True,-4.515284190415525
2502,2025-05-03 13:30:00+00:00,-1,2H,ADVERSE_FIRST,96207.2,141.6357142857149,2025-05-03 13:45:00+00:00,0.25,4.059710524988636,4.559710524988639,1.7566190932472772,4.93166574209489,True,4.059710524988636
2503,2025-05-05 04:30:00+00:00,-1,2H,ACCEPT_FIRST,94385.1,249.6642857142849,2025-05-05 05:00:00+00:00,0.5,0.7814493748748578,0.2814493748748828,1.5757159614339076,3.306440076674402,True,0.7814493748748578
2504,2025-05-06 15:45:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,94513.2,323.83571428571304,,,5.992544720647635,,1.1357610781481042,9.840792288859037,False,5.992544720647635
2505,2025-05-08 04:45:00+00:00,1,2H,ACCEPT_FIRST,98905.3,304.54999999999774,2025-05-08 05:00:00+00:00,0.25,7.652602199967193,7.152602199967208,0.7394516499753694,8.497455261861807,False,7.652602199967193
2506,2025-05-08 21:15:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,103307.5,508.90000000000043,,,1.517193947730409,,2.093731577913144,1.9249361367655826,True,1.517193947730409
2507,2025-05-12 10:00:00+00:00,-1,2H,ADVERSE_FIRST,104230.0,448.68571428571676,2025-05-12 10:30:00+00:00,0.5,3.8494651044319643,4.349465104431951,0.86942817116659,7.916454406520588,False,3.849465104431964
2508,2025-05-14 05:00:00+00:00,-1,2H,ADVERSE_FIRST,103703.1,202.9428571428559,2025-05-14 05:15:00+00:00,0.25,3.0028157116711864,3.5028157116711913,3.03484443193016,4.581092496128482,True,3.0028157116711864
2509,2025-05-15 08:00:00+00:00,-1,2H,ADVERSE_FIRST,101925.5,250.72142857142794,2025-05-15 08:15:00+00:00,0.25,-3.8863850032762466,-3.3863850032762737,8.923449474373983,2.611264636335142,True,-3.886385003276247
2510,2025-05-17 10:15:00+00:00,-1,2H,ACCEPT_FIRST,102938.3,192.84285714285528,2025-05-17 10:30:00+00:00,0.25,0.27587228683604953,-0.2241277131639424,2.6980517075339328,1.8009482183865797,True,0.2758722868360495
2511,2025-05-18 16:00:00+00:00,1,2H,ADVERSE_FIRST,105385.0,323.29285714285754,2025-05-18 16:15:00+00:00,0.25,-5.443671151764187,-4.943671151764177,7.732926802324287,5.349020127703765,True,-5.443671151764187
2512,2025-05-19 04:00:00+00:00,-1,2H,ACCEPT_FIRST,103625.1,435.86428571428405,2025-05-19 04:15:00+00:00,0.25,-2.0940004260828253,-2.5940004260828253,2.971337736189172,3.6394356041363016,True,-2.0940004260828253
2513,2025-05-19 16:00:00+00:00,1,2H,ACCEPT_FIRST,104537.8,407.59999999999854,2025-05-19 16:15:00+00:00,0.25,2.519136408243392,2.019136408243383,0.019381746810620114,5.5500490677134575,False,2.519136408243392
2514,2025-05-20 09:00:00+00:00,-1,2H,ADVERSE_FIRST,105211.4,286.16428571428486,2025-05-20 10:00:00+00:00,1.0,-4.308014876569426,-3.808014876569448,7.272395976337311,3.830666699947584,True,-4.308014876569426
2515,2025-05-20 21:00:00+00:00,1,2H,ACCEPT_FIRST,106444.2,505.67857142857144,2025-05-20 21:15:00+00:00,0.25,-0.34092803164064106,-0.8409280316406492,1.1240341832050171,2.977780916731413,False,-0.340928031640641
2516,2025-05-21 09:45:00+00:00,-1,2H,ADVERSE_FIRST,106154.4,314.3928571428561,2025-05-21 10:00:00+00:00,0.25,-7.027831421106464,-6.527831421106443,11.609042371918711,0.21978870839483836,True,-7.027831421106464
2517,2025-05-21 21:45:00+00:00,1,2H,ACCEPT_FIRST,108363.9,546.1571428571416,2025-05-21 22:30:00+00:00,0.75,4.410452250791258,3.9104522507912525,0.2380267322330052,6.412989458816159,False,4.410452250791258
2518,2025-05-22 09:45:00+00:00,-1,2H,ACCEPT_FIRST,110772.7,349.35000000000065,2025-05-22 10:00:00+00:00,0.25,-0.0629740947473879,-0.5629740947473953,3.3971661657363694,0.9019607843136989,True,-0.0629740947473879
2519,2025-05-23 05:00:00+00:00,-1,2H,ACCEPT_FIRST,110832.5,234.1928571428559,2025-05-23 05:15:00+00:00,0.25,5.910513313203423,5.410513313203419,2.201177295879476,15.297221459724971,True,5.910513313203423
2520,2025-05-23 23:45:00+00:00,-1,2H,ACCEPT_FIRST,107271.5,409.7357142857145,2025-05-24 00:00:00+00:00,0.25,-4.590031902097161,-5.09003190209717,5.2929240102505,1.0628802538221496,True,-4.590031902097161
2521,2025-05-24 11:45:00+00:00,1,2H,ADVERSE_FIRST,109152.2,278.12857142856853,2025-05-24 12:00:00+00:00,0.25,-5.2252812162926325,-4.725281216292644,6.319019980481857,0.2692999126817333,True,-5.2252812162926325
2522,2025-05-25 00:15:00+00:00,-1,2H,ACCEPT_FIRST,107964.2,340.82142857142856,2025-05-25 00:30:00+00:00,0.25,1.6046526249606872,1.1046526249606994,0.8388557057529336,3.8471759404799246,False,1.6046526249606872
2523,2025-05-25 12:15:00+00:00,-1,2H,ADVERSE_FIRST,107417.3,285.58571428571514,2025-05-25 12:30:00+00:00,0.25,-4.694212395577965,-4.194212395577944,6.540243109399221,3.2225001250562757,True,-4.694212395577965
2524,2025-05-26 00:15:00+00:00,1,2H,ACCEPT_FIRST,108757.9,466.2714285714298,2025-05-26 00:30:00+00:00,0.25,2.0127761267195634,1.5127761267195612,0.07356230276660372,3.0883299120683763,False,2.0127761267195634
2525,2025-05-27 01:15:00+00:00,-1,2H,ADVERSE_FIRST,108319.7,352.4714285714269,2025-05-27 01:30:00+00:00,0.25,-5.890690228184692,-5.3906902281847096,6.753171482997649,1.3184047339196674,True,-5.890690228184692
2526,2025-05-27 18:00:00+00:00,1,2H,ACCEPT_FIRST,110089.9,353.1142857142872,2025-05-27 18:15:00+00:00,0.25,-4.225544137875191,-4.725544137875186,4.957884942147394,0.5335383121612006,True,-4.225544137875191
2527,2025-05-28 11:30:00+00:00,-1,2H,ADVERSE_FIRST,108762.7,262.6071428571418,2025-05-28 12:00:00+00:00,0.5,3.4062287501700124,3.9062287501699906,0.9493268053855718,7.763688290493718,False,3.4062287501700124
2528,2025-05-29 03:30:00+00:00,1,2H,ADVERSE_FIRST,107994.7,306.942857142858,2025-05-29 04:00:00+00:00,0.5,-2.4643023364050753,-1.9643023364050753,5.195429582053406,2.8190915014428017,True,-2.464302336405076
2529,2025-05-29 15:30:00+00:00,-1,2H,ACCEPT_FIRST,107238.3,434.499999999999,2025-05-29 15:45:00+00:00,0.25,2.7486766398158933,2.2486766398158924,0.053164556962005345,6.253855005753762,False,2.7486766398158933
2530,2025-05-30 03:45:00+00:00,-1,2H,ADVERSE_FIRST,105978.8,351.1714285714261,2025-05-30 05:00:00+00:00,1.25,1.3520462126759596,1.8520462126759596,0.817834187616953,4.01741111382316,False,1.3520462126759596
2531,2025-05-30 16:30:00+00:00,-1,2H,ACCEPT_FIRST,104357.9,444.81428571428427,2025-05-30 16:45:00+00:00,0.25,1.4792690368372081,0.9792690368371954,1.3479782894948307,2.980569740180476,False,1.479269036837208
2532,2025-05-31 12:45:00+00:00,-1,2H,ADVERSE_FIRST,103984.2,167.02142857142775,2025-05-31 13:00:00+00:00,0.25,-2.541590044049108,-2.0415900440490957,5.239447461831306,0.3801907368601139,True,-2.541590044049108
2533,2025-06-01 15:45:00+00:00,1,2H,ACCEPT_FIRST,104664.0,217.95000000000022,2025-06-01 16:00:00+00:00,0.25,0.5404909382886112,0.04049093828858491,1.761413168157806,5.320486350080315,True,0.5404909382886112
2534,2025-06-02 05:15:00+00:00,-1,2H,ACCEPT_FIRST,104764.6,209.30714285714097,2025-06-02 05:30:00+00:00,0.25,1.9330443981845313,1.433044398184529,5.424564037811849,5.561205337337524,True,1.9330443981845316
2535,2025-06-02 22:15:00+00:00,1,2H,ADVERSE_FIRST,105719.1,315.9071428571447,2025-06-02 22:30:00+00:00,0.25,-1.534628168313474,-1.0346281683134688,2.8384923236936914,2.3794966875437846,True,-1.534628168313474
2536,2025-06-03 10:15:00+00:00,-1,2H,ADVERSE_FIRST,105234.3,129.86428571428718,2025-06-03 10:30:00+00:00,0.25,-4.009570430669313,-3.5095704306693247,11.86392387657429,2.0398217919806836,True,-4.009570430669313
2537,2025-06-04 00:15:00+00:00,-1,2H,ACCEPT_FIRST,105236.3,224.53571428571428,2025-06-04 00:30:00+00:00,0.25,1.453220932082087,0.9532209320820964,3.255161444250014,1.6545252107523463,True,1.453220932082087
2538,2025-06-04 13:15:00+00:00,-1,2H,ADVERSE_FIRST,104913.3,209.00714285714326,2025-06-04 13:30:00+00:00,0.25,-0.13731588120705324,0.36268411879297163,2.8558832575783133,3.835275622842712,True,-0.1373158812070532
2539,2025-06-05 01:45:00+00:00,-1,2H,ADVERSE_FIRST,104732.9,167.87857142857268,2025-06-05 02:00:00+00:00,0.25,1.5344424116069655,2.0344424116069346,6.822788580181254,2.860996468535841,True,1.5344424116069657
2540,2025-06-05 13:45:00+00:00,1,2H,ADVERSE_FIRST,104475.3,310.4214285714271,2025-06-05 14:00:00+00:00,0.25,-8.628592466462683,-8.128592466462685,13.43399525990019,1.4261257737177544,True,-8.628592466462683
2541,2025-06-06 01:45:00+00:00,-1,2H,ACCEPT_FIRST,101796.8,249.11428571428718,2025-06-06 02:00:00+00:00,0.25,-8.977004243605878,-9.47700424360587,10.783805482279991,1.271705470810877,True,-8.977004243605878
2542,2025-06-06 13:45:00+00:00,1,2H,ACCEPT_FIRST,104033.1,277.10000000000167,2025-06-06 14:00:00+00:00,0.25,1.2753518585347963,0.7753518585347888,0.8408516780945456,4.510645976181835,False,1.2753518585347965
2543,2025-06-07 03:00:00+00:00,-1,2H,ADVERSE_FIRST,104686.4,192.75714285714432,2025-06-07 03:30:00+00:00,0.5,-3.3731564514934016,-2.8731564514933776,5.563477358630404,0.4990735937152409,True,-3.3731564514934016
2544,2025-06-09 09:45:00+00:00,1,2H,ACCEPT_FIRST,106562.0,188.4642857142878,2025-06-09 10:00:00+00:00,0.25,17.901534963047002,17.401534963047,0.268485882130026,21.710214136819953,False,17.901534963047002
2545,2025-06-09 23:15:00+00:00,1,2H,ACCEPT_FIRST,109999.9,446.4285714285735,2025-06-09 23:30:00+00:00,0.25,-0.6807359999999838,-1.180735999999991,2.2169279999999834,0.6274240000000101,True,-0.6807359999999838
2546,2025-06-10 11:15:00+00:00,-1,2H,ADVERSE_FIRST,109696.0,196.85714285714494,2025-06-10 11:30:00+00:00,0.25,-0.2738026124818253,0.22619738751821167,3.4095791001450872,7.1828737300434655,True,-0.2738026124818253
2547,2025-06-11 18:30:00+00:00,-1,2H,ACCEPT_FIRST,108765.8,313.40714285714574,2025-06-11 19:00:00+00:00,0.5,2.697449688903073,2.1974496889030695,1.2731043599152059,4.676983385372713,False,2.697449688903073
2548,2025-06-12 06:30:00+00:00,-1,2H,ACCEPT_FIRST,107920.4,232.95714285713933,2025-06-12 07:00:00+00:00,0.5,1.6419329122462996,1.1419329122463062,2.0518795609247875,5.929416814864822,True,1.6419329122462996
2549,2025-06-12 18:30:00+00:00,1,2H,ADVERSE_FIRST,107537.9,385.3428571428553,2025-06-12 18:45:00+00:00,0.25,-9.354007562838333,-8.854007562838339,12.777971379847306,0.7634759397939095,True,-9.354007562838332
2550,2025-06-13 08:45:00+00:00,1,2H,ADVERSE_FIRST,104679.3,370.2714285714309,2025-06-13 09:15:00+00:00,0.5,1.894556117134137,2.394556117134138,1.6468999575600887,3.329179366487876,True,1.894556117134137
2551,2025-06-15 06:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,105757.0,111.8071428571441,,,-2.1617581294320076,,8.450265124896118,0.7986967354500906,True,-2.161758129432008
2552,2025-06-15 21:45:00+00:00,-1,2H,ADVERSE_FIRST,104744.8,230.17857142857247,2025-06-15 22:00:00+00:00,0.25,-9.424856477889769,-8.924856477889753,10.883723816912273,0.30324282389450313,True,-9.424856477889769
2553,2025-06-16 09:45:00+00:00,1,2H,ACCEPT_FIRST,106914.2,188.32857142857185,2025-06-16 10:00:00+00:00,0.25,8.265872714860013,7.7658727148600075,2.48289463703249,10.448759766365766,True,8.265872714860013
2554,2025-06-16 21:45:00+00:00,1,2H,ACCEPT_FIRST,108470.9,273.8499999999975,2025-06-16 22:00:00+00:00,0.25,-8.61310936644155,-9.113109366441565,8.943582253058313,1.5669161949972967,True,-8.61310936644155
2555,2025-06-17 09:45:00+00:00,-1,2H,ACCEPT_FIRST,106112.2,223.62857142857268,2025-06-17 10:00:00+00:00,0.25,7.253992589753364,6.753992589753387,0.3800945445253588,12.575316213108387,False,7.253992589753364
2556,2025-06-17 21:45:00+00:00,1,2H,ACCEPT_FIRST,104490.0,375.4642857142857,2025-06-17 22:15:00+00:00,0.5,0.4277370874155962,-0.07226291258440933,0.9231237515457208,2.6900028536098164,False,0.4277370874155962
2557,2025-06-18 09:45:00+00:00,1,2H,ADVERSE_FIRST,104650.6,216.1285714285706,2025-06-18 10:00:00+00:00,0.25,1.7998545839116995,2.29985458391168,5.665609095115363,3.0046929737589902,True,1.7998545839116995
2558,2025-06-20 07:45:00+00:00,1,2H,ACCEPT_FIRST,105763.5,194.22857142856915,2025-06-20 08:00:00+00:00,0.25,-12.869373345101682,-13.369373345101678,18.062224183583602,3.7208737864077954,True,-12.869373345101682
2559,2025-06-20 19:45:00+00:00,-1,2H,ADVERSE_FIRST,103263.9,383.3285714285708,2025-06-20 20:00:00+00:00,0.25,-0.36078709052287183,0.13921290947713225,1.3901911824991866,0.9399247195617049,False,-0.3607870905228718
2560,2025-06-21 10:45:00+00:00,1,2H,ADVERSE_FIRST,103787.1,116.39999999999938,2025-06-21 11:00:00+00:00,0.25,-17.652061855670297,-17.15206185567032,23.772336769759626,0.9613402061855221,True,-17.652061855670297
2561,2025-06-22 00:00:00+00:00,-1,2H,ADVERSE_FIRST,101936.2,559.1785714285725,2025-06-22 00:15:00+00:00,0.25,-1.2779459666602877,-0.7779459666602813,2.5508845883630435,0.2088778182282733,True,-1.2779459666602877
2562,2025-06-22 12:30:00+00:00,1,2H,ACCEPT_FIRST,102610.1,202.0642857142853,2025-06-22 12:45:00+00:00,0.25,-7.292728622432792,-7.792728622432818,22.24391106083647,0.7675775036232749,True,-7.292728622432792
2563,2025-06-23 01:15:00+00:00,1,2H,ACCEPT_FIRST,100556.0,510.89999999999935,2025-06-23 01:45:00+00:00,0.5,1.07202975141906,0.5720297514190651,0.10550009786649882,3.129966725386588,False,1.07202975141906
2564,2025-06-23 15:30:00+00:00,1,2H,ADVERSE_FIRST,101525.8,503.000000000001,2025-06-23 15:45:00+00:00,0.25,6.620874751491046,7.120874751491045,3.932803180914499,8.99443339960236,True,6.620874751491046
2565,2025-06-24 03:30:00+00:00,1,2H,ADVERSE_FIRST,104856.1,292.3428571428584,2025-06-24 04:15:00+00:00,0.75,1.1951720093823048,1.6951720093822942,0.9759089132134537,3.1463057075839966,False,1.1951720093823048
2566,2025-06-24 19:45:00+00:00,1,2H,ADVERSE_FIRST,105582.1,334.1785714285735,2025-06-24 20:00:00+00:00,0.25,2.888874639307435,3.3888746393074443,0.5975846959495876,3.4975312600191804,False,2.888874639307435
2567,2025-06-25 09:30:00+00:00,1,2H,ACCEPT_FIRST,106462.1,216.8571428571418,2025-06-25 09:45:00+00:00,0.25,4.422727272727254,3.9227272727272804,0.2024374176548502,7.533069828721999,False,4.422727272727254
2568,2025-06-27 09:45:00+00:00,-1,2H,ACCEPT_FIRST,107042.6,217.2999999999977,2025-06-27 10:00:00+00:00,0.25,0.20340543028077362,-0.2965945697192049,2.8407731247123555,3.357109986194237,True,0.2034054302807736
2569,2025-06-29 10:30:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,107947.9,134.80000000000084,,,0.9873887240356454,,5.520029673590406,4.08827893175076,True,0.9873887240356454
2570,2025-06-30 00:30:00+00:00,1,2H,ADVERSE_FIRST,108719.3,249.74285714285776,2025-06-30 00:45:00+00:00,0.25,-4.575906646836747,-4.07590664683677,5.60296304770621,0.12172520306598715,True,-4.575906646836747
2571,2025-07-01 07:00:00+00:00,-1,2H,ACCEPT_FIRST,106874.5,126.42857142857247,2025-07-01 07:15:00+00:00,0.25,10.036497175141115,9.536497175141086,2.1498305084745817,11.672994350282412,True,10.036497175141117
2572,2025-07-02 01:15:00+00:00,-1,2H,ADVERSE_FIRST,105576.4,202.7714285714267,2025-07-02 01:30:00+00:00,0.25,-9.49739326475986,-8.997393264759847,10.965548823446628,0.48330280400169534,True,-9.49739326475986
2573,2025-07-02 13:15:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,107502.2,165.24285714285568,,,9.177401227630408,,1.0082130197976564,13.242327310452248,False,9.177401227630408
2574,2025-07-03 05:15:00+00:00,-1,2H,ADVERSE_FIRST,109061.6,191.30714285713995,2025-07-03 05:30:00+00:00,0.25,-1.783519396632204,-1.2835193966321985,7.435164096628541,1.8587910241571732,True,-1.783519396632204
2575,2025-07-04 09:00:00+00:00,-1,2H,ADVERSE_FIRST,108848.0,184.8857142857149,2025-07-04 09:15:00+00:00,0.25,6.386107247720563,6.886107247720566,1.206691392365968,8.913614588162542,False,6.386107247720563
2576,2025-07-04 22:15:00+00:00,-1,2H,ADVERSE_FIRST,108074.2,167.2357142857145,2025-07-04 22:30:00+00:00,0.25,-0.07713663349426474,0.422863366505757,1.7573997351899018,2.3075214624353615,True,-0.0771366334942647
2577,2025-07-06 15:45:00+00:00,1,2H,ADVERSE_FIRST,108856.8,216.87857142857163,2025-07-06 16:00:00+00:00,0.25,2.269011625992119,2.7690116259920976,2.9841583506240985,3.817343477258475,True,2.269011625992119
2578,2025-07-07 04:00:00+00:00,1,2H,ADVERSE_FIRST,109286.0,187.1428571428582,2025-07-07 04:15:00+00:00,0.25,-5.63580152671751,-5.135801526717479,7.38900763358776,0.1998473282442426,True,-5.63580152671751
2579,2025-07-07 16:00:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,108231.3,323.84285714285426,,,1.409016718867197,,0.7525254753187149,2.5669857514667926,False,1.409016718867197
2580,2025-07-08 04:00:00+00:00,-1,2H,ADVERSE_FIRST,107775.0,219.9500000000023,2025-07-08 04:30:00+00:00,0.5,-1.492157308479171,-0.9921573084791497,6.387815412593705,0.35689929529438136,True,-1.492157308479171
2581,2025-07-08 16:45:00+00:00,-1,2H,ADVERSE_FIRST,108391.6,329.60000000000167,2025-07-08 17:00:00+00:00,0.25,-0.3288834951456117,0.17111650485439456,2.1959951456310214,0.3583131067961324,True,-0.3288834951456117
2582,2025-07-09 04:45:00+00:00,-1,2H,ADVERSE_FIRST,108500.0,107.10000000000166,2025-07-09 05:00:00+00:00,0.25,-7.936507936507813,-7.436507936507795,11.563958916899914,0.6657329598506238,True,-7.936507936507813
2583,2025-07-09 16:45:00+00:00,-1,2H,ACCEPT_FIRST,109350.0,312.10714285714283,2025-07-09 17:15:00+00:00,0.5,-5.629156654079396,-6.129156654079376,8.608582217645049,1.1867719418697606,True,-5.629156654079396
