transition_time,destination,lag,window,seq_score,active_count,rank,top2
2025-08-13 16:00:00+00:00,EXPANSION,1,1,10.0,1.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,1,2,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,1,3,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,2,1,10.0,1.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,2,2,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,2,3,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,3,1,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,3.0,False
2025-08-13 16:00:00+00:00,EXPANSION,3,3,20.0,2.0,3.0,False
2025-08-15 08:00:00+00:00,PULLBACK,1,1,20.0,2.0,3.0,False
2025-08-15 08:00:00+00:00,PULLBACK,1,2,50.0,3.0,2.0,True
2025-08-15 08:00:00+00:00,PULLBACK,1,3,50.0,3.0,2.0,True
2025-08-15 08:00:00+00:00,PULLBACK,2,1,40.0,2.0,2.0,True
2025-08-15 08:00:00+00:00,PULLBACK,2,2,50.0,3.0,2.0,True
2025-08-15 08:00:00+00:00,PULLBACK,2,3,50.0,3.0,2.0,True
2025-08-15 08:00:00+00:00,PULLBACK,3,1,20.0,2.0,3.0,False
2025-08-15 08:00:00+00:00,PULLBACK,3,2,20.0,2.0,3.0,False
2025-08-15 08:00:00+00:00,PULLBACK,3,3,50.0,4.0,2.0,True
2025-08-15 20:00:00+00:00,EXPANSION,1,1,10.0,1.0,3.0,False
2025-08-15 20:00:00+00:00,EXPANSION,1,2,40.0,2.0,2.0,True
2025-08-15 20:00:00+00:00,EXPANSION,1,3,50.0,3.0,2.0,True
2025-08-15 20:00:00+00:00,EXPANSION,2,1,30.0,1.0,3.0,False
2025-08-15 20:00:00+00:00,EXPANSION,2,2,50.0,3.0,2.0,True
2025-08-15 20:00:00+00:00,EXPANSION,2,3,50.0,3.0,2.0,True
2025-08-15 20:00:00+00:00,EXPANSION,3,1,20.0,2.0,3.0,False
2025-08-15 20:00:00+00:00,EXPANSION,3,2,20.0,2.0,3.0,False
2025-08-15 20:00:00+00:00,EXPANSION,3,3,50.0,3.0,3.0,False
2025-08-16 08:00:00+00:00,PULLBACK,1,1,10.0,1.0,3.0,False
2025-08-16 08:00:00+00:00,PULLBACK,1,2,10.0,1.0,3.0,False
2025-08-16 08:00:00+00:00,PULLBACK,1,3,40.0,2.0,2.0,True
2025-08-16 08:00:00+00:00,PULLBACK,2,1,10.0,1.0,3.0,False
2025-08-16 08:00:00+00:00,PULLBACK,2,2,40.0,2.0,2.0,True
2025-08-16 08:00:00+00:00,PULLBACK,2,3,40.0,2.0,2.0,True
2025-08-16 08:00:00+00:00,PULLBACK,3,1,40.0,2.0,2.0,True
2025-08-16 08:00:00+00:00,PULLBACK,3,2,40.0,2.0,2.0,True
2025-08-16 08:00:00+00:00,PULLBACK,3,3,40.0,2.0,2.0,True
2025-08-18 04:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-08-18 04:00:00+00:00,EXPANSION,1,2,50.0,3.0,1.0,True
2025-08-18 04:00:00+00:00,EXPANSION,1,3,50.0,3.0,1.0,True
2025-08-18 04:00:00+00:00,EXPANSION,2,1,50.0,3.0,2.0,True
2025-08-18 04:00:00+00:00,EXPANSION,2,2,50.0,3.0,2.0,True
2025-08-18 04:00:00+00:00,EXPANSION,2,3,65.0,4.0,1.0,True
2025-08-18 04:00:00+00:00,EXPANSION,3,1,40.0,2.0,2.0,True
2025-08-18 04:00:00+00:00,EXPANSION,3,2,65.0,4.0,1.0,True
2025-08-18 04:00:00+00:00,EXPANSION,3,3,65.0,4.0,1.0,True
2025-08-19 00:00:00+00:00,RANGE,1,1,20.0,2.0,4.0,False
2025-08-19 00:00:00+00:00,RANGE,1,2,20.0,2.0,4.0,False
2025-08-19 00:00:00+00:00,RANGE,1,3,40.0,3.0,3.0,False
2025-08-19 00:00:00+00:00,RANGE,2,1,20.0,2.0,4.0,False
2025-08-19 00:00:00+00:00,RANGE,2,2,40.0,3.0,3.0,False
2025-08-19 00:00:00+00:00,RANGE,2,3,40.0,3.0,3.0,False
2025-08-19 00:00:00+00:00,RANGE,3,1,20.0,1.0,4.0,False
2025-08-19 00:00:00+00:00,RANGE,3,2,20.0,1.0,4.0,False
2025-08-19 00:00:00+00:00,RANGE,3,3,30.0,2.0,3.0,False
2025-08-19 20:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,1,3,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,2,2,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,2,3,50.0,2.0,3.0,False
2025-08-19 20:00:00+00:00,EXPANSION,3,1,0.0,0.0,4.0,False
2025-08-19 20:00:00+00:00,EXPANSION,3,2,50.0,2.0,2.0,True
2025-08-19 20:00:00+00:00,EXPANSION,3,3,50.0,2.0,2.0,True
2025-08-20 20:00:00+00:00,PULLBACK,1,1,20.0,1.0,3.0,False
2025-08-20 20:00:00+00:00,PULLBACK,1,2,60.0,3.0,1.0,True
2025-08-20 20:00:00+00:00,PULLBACK,1,3,60.0,3.0,1.0,True
2025-08-20 20:00:00+00:00,PULLBACK,2,1,40.0,2.0,1.0,True
2025-08-20 20:00:00+00:00,PULLBACK,2,2,60.0,3.0,1.0,True
2025-08-20 20:00:00+00:00,PULLBACK,2,3,60.0,3.0,1.0,True
2025-08-20 20:00:00+00:00,PULLBACK,3,1,20.0,1.0,4.0,False
2025-08-20 20:00:00+00:00,PULLBACK,3,2,30.0,2.0,2.0,True
2025-08-20 20:00:00+00:00,PULLBACK,3,3,30.0,2.0,2.0,True
2025-08-22 20:00:00+00:00,EXPANSION,1,1,20.0,2.0,3.0,False
2025-08-22 20:00:00+00:00,EXPANSION,1,2,100.0,6.0,1.0,True
2025-08-22 20:00:00+00:00,EXPANSION,1,3,100.0,6.0,1.0,True
2025-08-22 20:00:00+00:00,EXPANSION,2,1,90.0,5.0,1.0,True
2025-08-22 20:00:00+00:00,EXPANSION,2,2,90.0,5.0,1.0,True
2025-08-22 20:00:00+00:00,EXPANSION,2,3,90.0,5.0,1.0,True
2025-08-22 20:00:00+00:00,EXPANSION,3,1,0.0,0.0,4.0,False
2025-08-22 20:00:00+00:00,EXPANSION,3,2,10.0,1.0,4.0,False
2025-08-22 20:00:00+00:00,EXPANSION,3,3,70.0,4.0,1.0,True
2025-08-23 08:00:00+00:00,PULLBACK,1,1,20.0,2.0,4.0,False
2025-08-23 08:00:00+00:00,PULLBACK,1,2,20.0,2.0,4.0,False
2025-08-23 08:00:00+00:00,PULLBACK,1,3,20.0,2.0,4.0,False
2025-08-23 08:00:00+00:00,PULLBACK,2,1,10.0,1.0,3.0,False
2025-08-23 08:00:00+00:00,PULLBACK,2,2,10.0,1.0,3.0,False
2025-08-23 08:00:00+00:00,PULLBACK,2,3,20.0,2.0,3.0,False
2025-08-23 08:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2025-08-23 08:00:00+00:00,PULLBACK,3,2,20.0,2.0,2.0,True
2025-08-23 08:00:00+00:00,PULLBACK,3,3,100.0,6.0,1.0,True
2025-08-25 00:00:00+00:00,EXPANSION,1,1,10.0,1.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,1,2,10.0,1.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,1,3,20.0,2.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,2,1,10.0,1.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,2,2,20.0,2.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,2,3,35.0,3.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2025-08-25 00:00:00+00:00,EXPANSION,3,2,25.0,2.0,3.0,False
2025-08-25 00:00:00+00:00,EXPANSION,3,3,35.0,3.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,1,1,30.0,2.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,1,2,40.0,3.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,1,3,40.0,3.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,2,1,10.0,1.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,2,2,10.0,1.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,3,1,0.0,0.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,3,2,20.0,1.0,3.0,False
2025-08-26 20:00:00+00:00,PULLBACK,3,3,30.0,2.0,3.0,False
2025-08-29 12:00:00+00:00,EXPANSION,1,1,10.0,1.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,1,2,10.0,1.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,1,3,35.0,3.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,2,2,25.0,2.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,2,3,25.0,2.0,4.0,False
2025-08-29 12:00:00+00:00,EXPANSION,3,1,25.0,2.0,3.0,False
2025-08-29 12:00:00+00:00,EXPANSION,3,2,25.0,2.0,3.0,False
2025-08-29 12:00:00+00:00,EXPANSION,3,3,55.0,3.0,2.0,True
2025-08-30 20:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
2025-08-30 20:00:00+00:00,PULLBACK,1,2,10.0,1.0,4.0,False
2025-08-30 20:00:00+00:00,PULLBACK,1,3,30.0,2.0,3.0,False
2025-08-30 20:00:00+00:00,PULLBACK,2,1,10.0,1.0,4.0,False
2025-08-30 20:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2025-08-30 20:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2025-08-30 20:00:00+00:00,PULLBACK,3,1,20.0,1.0,3.0,False
2025-08-30 20:00:00+00:00,PULLBACK,3,2,30.0,2.0,3.0,False
2025-08-30 20:00:00+00:00,PULLBACK,3,3,30.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,1,1,10.0,1.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,1,2,10.0,1.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,1,3,20.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,2,1,10.0,1.0,4.0,False
2025-09-03 16:00:00+00:00,RANGE,2,2,20.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,2,3,20.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,3,1,20.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,3,2,20.0,2.0,3.0,False
2025-09-03 16:00:00+00:00,RANGE,3,3,20.0,2.0,3.0,False
2025-09-04 16:00:00+00:00,PULLBACK,1,1,15.0,1.0,4.0,False
2025-09-04 16:00:00+00:00,PULLBACK,1,2,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,1,3,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,2,1,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,2,2,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,2,3,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,3,1,25.0,2.0,3.0,False
2025-09-04 16:00:00+00:00,PULLBACK,3,2,65.0,4.0,1.0,True
2025-09-04 16:00:00+00:00,PULLBACK,3,3,85.0,5.0,1.0,True
2025-09-06 16:00:00+00:00,RANGE,1,1,10.0,1.0,3.0,False
2025-09-06 16:00:00+00:00,RANGE,1,2,20.0,2.0,3.0,False
2025-09-06 16:00:00+00:00,RANGE,1,3,50.0,4.0,2.0,True
2025-09-06 16:00:00+00:00,RANGE,2,1,20.0,2.0,3.0,False
2025-09-06 16:00:00+00:00,RANGE,2,2,50.0,4.0,1.0,True
2025-09-06 16:00:00+00:00,RANGE,2,3,50.0,4.0,1.0,True
2025-09-06 16:00:00+00:00,RANGE,3,1,40.0,3.0,2.0,True
2025-09-06 16:00:00+00:00,RANGE,3,2,40.0,3.0,2.0,True
2025-09-06 16:00:00+00:00,RANGE,3,3,40.0,3.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,1,1,30.0,2.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,1,2,30.0,2.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,1,3,60.0,3.0,1.0,True
2025-09-12 04:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-09-12 04:00:00+00:00,EXPANSION,2,2,30.0,1.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,2,3,40.0,2.0,1.0,True
2025-09-12 04:00:00+00:00,EXPANSION,3,1,30.0,1.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,3,2,40.0,2.0,2.0,True
2025-09-12 04:00:00+00:00,EXPANSION,3,3,40.0,2.0,2.0,True
2025-09-13 12:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
2025-09-13 12:00:00+00:00,PULLBACK,1,2,30.0,2.0,3.0,False
2025-09-13 12:00:00+00:00,PULLBACK,1,3,30.0,2.0,3.0,False
2025-09-13 12:00:00+00:00,PULLBACK,2,1,20.0,1.0,3.0,False
2025-09-13 12:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2025-09-13 12:00:00+00:00,PULLBACK,2,3,60.0,3.0,1.0,True
2025-09-13 12:00:00+00:00,PULLBACK,3,1,30.0,2.0,3.0,False
2025-09-13 12:00:00+00:00,PULLBACK,3,2,60.0,3.0,1.0,True
2025-09-13 12:00:00+00:00,PULLBACK,3,3,60.0,3.0,1.0,True
2025-09-22 08:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,1,3,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,2,2,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,2,3,10.0,1.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,3,1,0.0,0.0,4.0,False
2025-09-22 08:00:00+00:00,EXPANSION,3,2,10.0,1.0,3.0,False
2025-09-22 08:00:00+00:00,EXPANSION,3,3,10.0,1.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,1,1,30.0,2.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,1,2,30.0,2.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,1,3,30.0,2.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,2,1,20.0,1.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,2,3,40.0,3.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,3,2,20.0,2.0,3.0,False
2025-09-27 20:00:00+00:00,PULLBACK,3,3,20.0,2.0,3.0,False
2025-09-29 16:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-09-29 16:00:00+00:00,EXPANSION,1,2,50.0,3.0,1.0,True
2025-09-29 16:00:00+00:00,EXPANSION,1,3,50.0,3.0,1.0,True
2025-09-29 16:00:00+00:00,EXPANSION,2,1,50.0,3.0,1.0,True
2025-09-29 16:00:00+00:00,EXPANSION,2,2,50.0,3.0,1.0,True
2025-09-29 16:00:00+00:00,EXPANSION,2,3,50.0,3.0,1.0,True
2025-09-29 16:00:00+00:00,EXPANSION,3,1,20.0,2.0,4.0,False
2025-09-29 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,4.0,False
2025-09-29 16:00:00+00:00,EXPANSION,3,3,20.0,2.0,4.0,False
2025-10-01 04:00:00+00:00,RANGE,1,1,20.0,2.0,2.0,True
2025-10-01 04:00:00+00:00,RANGE,1,2,40.0,3.0,1.0,True
2025-10-01 04:00:00+00:00,RANGE,1,3,40.0,3.0,1.0,True
2025-10-01 04:00:00+00:00,RANGE,2,1,30.0,2.0,1.0,True
2025-10-01 04:00:00+00:00,RANGE,2,2,30.0,2.0,1.0,True
2025-10-01 04:00:00+00:00,RANGE,2,3,40.0,3.0,1.0,True
2025-10-01 04:00:00+00:00,RANGE,3,1,10.0,1.0,3.0,False
2025-10-01 04:00:00+00:00,RANGE,3,2,20.0,2.0,2.0,True
2025-10-01 04:00:00+00:00,RANGE,3,3,40.0,3.0,1.0,True
2025-10-01 16:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-10-01 16:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2025-10-01 16:00:00+00:00,EXPANSION,1,3,10.0,1.0,3.0,False
2025-10-01 16:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-10-01 16:00:00+00:00,EXPANSION,2,2,10.0,1.0,3.0,False
2025-10-01 16:00:00+00:00,EXPANSION,2,3,20.0,2.0,3.0,False
2025-10-01 16:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2025-10-01 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,2.0,True
2025-10-01 16:00:00+00:00,EXPANSION,3,3,40.0,3.0,1.0,True
2025-10-07 04:00:00+00:00,PULLBACK,1,1,30.0,2.0,3.0,False
2025-10-07 04:00:00+00:00,PULLBACK,1,2,30.0,2.0,3.0,False
2025-10-07 04:00:00+00:00,PULLBACK,1,3,70.0,4.0,1.0,True
2025-10-07 04:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2025-10-07 04:00:00+00:00,PULLBACK,2,2,70.0,4.0,1.0,True
2025-10-07 04:00:00+00:00,PULLBACK,2,3,70.0,4.0,1.0,True
2025-10-07 04:00:00+00:00,PULLBACK,3,1,40.0,2.0,3.0,False
2025-10-07 04:00:00+00:00,PULLBACK,3,2,40.0,2.0,3.0,False
2025-10-07 04:00:00+00:00,PULLBACK,3,3,50.0,3.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,1,1,25.0,2.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,1,2,25.0,2.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,1,3,25.0,2.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,2,1,10.0,1.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,2,2,10.0,1.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,2,3,30.0,2.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,3,1,10.0,1.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,3,2,30.0,2.0,3.0,False
2025-10-07 16:00:00+00:00,EXPANSION,3,3,30.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,1,1,10.0,1.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,1,2,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,1,3,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,2,1,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,2,2,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,2,3,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,3,1,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,3,2,20.0,2.0,3.0,False
2025-10-08 08:00:00+00:00,PULLBACK,3,3,35.0,3.0,3.0,False
2025-10-10 16:00:00+00:00,EXPANSION,1,1,30.0,1.0,3.0,False
2025-10-10 16:00:00+00:00,EXPANSION,1,2,40.0,2.0,2.0,True
2025-10-10 16:00:00+00:00,EXPANSION,1,3,50.0,3.0,2.0,True
2025-10-10 16:00:00+00:00,EXPANSION,2,1,10.0,1.0,4.0,False
2025-10-10 16:00:00+00:00,EXPANSION,2,2,20.0,2.0,4.0,False
2025-10-10 16:00:00+00:00,EXPANSION,2,3,20.0,2.0,4.0,False
2025-10-10 16:00:00+00:00,EXPANSION,3,1,20.0,2.0,4.0,False
2025-10-10 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,4.0,False
2025-10-10 16:00:00+00:00,EXPANSION,3,3,50.0,3.0,2.0,True
2025-10-13 00:00:00+00:00,PULLBACK,1,1,35.0,3.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,1,2,35.0,3.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,1,3,55.0,4.0,2.0,True
2025-10-13 00:00:00+00:00,PULLBACK,2,1,10.0,1.0,4.0,False
2025-10-13 00:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,3,1,20.0,1.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,3,2,20.0,1.0,3.0,False
2025-10-13 00:00:00+00:00,PULLBACK,3,3,20.0,1.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-10-14 08:00:00+00:00,EXPANSION,1,2,25.0,2.0,2.0,True
2025-10-14 08:00:00+00:00,EXPANSION,1,3,25.0,2.0,2.0,True
2025-10-14 08:00:00+00:00,EXPANSION,2,1,25.0,2.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,2,2,25.0,2.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,2,3,25.0,2.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,3,1,10.0,1.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,3,2,25.0,2.0,3.0,False
2025-10-14 08:00:00+00:00,EXPANSION,3,3,35.0,3.0,2.0,True
2025-10-15 04:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,1,2,10.0,1.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,1,3,20.0,2.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,2,1,10.0,1.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,2,2,20.0,2.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,2,3,20.0,2.0,4.0,False
2025-10-15 04:00:00+00:00,PULLBACK,3,1,20.0,2.0,3.0,False
2025-10-15 04:00:00+00:00,PULLBACK,3,2,20.0,2.0,3.0,False
2025-10-15 04:00:00+00:00,PULLBACK,3,3,20.0,2.0,3.0,False
2025-10-16 20:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-10-16 20:00:00+00:00,EXPANSION,1,2,45.0,2.0,2.0,True
2025-10-16 20:00:00+00:00,EXPANSION,1,3,55.0,3.0,2.0,True
2025-10-16 20:00:00+00:00,EXPANSION,2,1,45.0,2.0,2.0,True
2025-10-16 20:00:00+00:00,EXPANSION,2,2,55.0,3.0,2.0,True
2025-10-16 20:00:00+00:00,EXPANSION,2,3,65.0,4.0,2.0,True
2025-10-16 20:00:00+00:00,EXPANSION,3,1,40.0,2.0,4.0,False
2025-10-16 20:00:00+00:00,EXPANSION,3,2,50.0,3.0,3.0,False
2025-10-16 20:00:00+00:00,EXPANSION,3,3,50.0,3.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,1,1,20.0,1.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,1,2,30.0,2.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,1,3,30.0,2.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,2,1,10.0,1.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,2,2,10.0,1.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,3,2,30.0,2.0,3.0,False
2025-10-18 04:00:00+00:00,PULLBACK,3,3,30.0,2.0,3.0,False
2025-10-21 20:00:00+00:00,EXPANSION,1,1,30.0,2.0,3.0,False
2025-10-21 20:00:00+00:00,EXPANSION,1,2,45.0,3.0,2.0,True
2025-10-21 20:00:00+00:00,EXPANSION,1,3,45.0,3.0,2.0,True
2025-10-21 20:00:00+00:00,EXPANSION,2,1,25.0,2.0,3.0,False
2025-10-21 20:00:00+00:00,EXPANSION,2,2,25.0,2.0,3.0,False
2025-10-21 20:00:00+00:00,EXPANSION,2,3,25.0,2.0,3.0,False
2025-10-21 20:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2025-10-21 20:00:00+00:00,EXPANSION,3,2,10.0,1.0,4.0,False
2025-10-21 20:00:00+00:00,EXPANSION,3,3,25.0,2.0,4.0,False
2025-10-22 08:00:00+00:00,PULLBACK,1,1,20.0,2.0,3.0,False
2025-10-22 08:00:00+00:00,PULLBACK,1,2,20.0,2.0,3.0,False
2025-10-22 08:00:00+00:00,PULLBACK,1,3,65.0,4.0,2.0,True
2025-10-22 08:00:00+00:00,PULLBACK,2,1,20.0,2.0,3.0,False
2025-10-22 08:00:00+00:00,PULLBACK,2,2,65.0,4.0,2.0,True
2025-10-22 08:00:00+00:00,PULLBACK,2,3,85.0,5.0,1.0,True
2025-10-22 08:00:00+00:00,PULLBACK,3,1,55.0,3.0,1.0,True
2025-10-22 08:00:00+00:00,PULLBACK,3,2,75.0,4.0,1.0,True
2025-10-22 08:00:00+00:00,PULLBACK,3,3,75.0,4.0,1.0,True
2025-10-24 08:00:00+00:00,RANGE,1,1,30.0,1.0,3.0,False
2025-10-24 08:00:00+00:00,RANGE,1,2,50.0,3.0,1.0,True
2025-10-24 08:00:00+00:00,RANGE,1,3,50.0,3.0,1.0,True
2025-10-24 08:00:00+00:00,RANGE,2,1,20.0,2.0,3.0,False
2025-10-24 08:00:00+00:00,RANGE,2,2,20.0,2.0,3.0,False
2025-10-24 08:00:00+00:00,RANGE,2,3,50.0,3.0,1.0,True
2025-10-24 08:00:00+00:00,RANGE,3,1,20.0,2.0,3.0,False
2025-10-24 08:00:00+00:00,RANGE,3,2,50.0,3.0,1.0,True
2025-10-24 08:00:00+00:00,RANGE,3,3,50.0,3.0,1.0,True
2025-10-27 04:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2025-10-27 04:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2025-10-27 04:00:00+00:00,EXPANSION,1,3,30.0,2.0,2.0,True
2025-10-27 04:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2025-10-27 04:00:00+00:00,EXPANSION,2,2,30.0,2.0,2.0,True
2025-10-27 04:00:00+00:00,EXPANSION,2,3,30.0,2.0,2.0,True
2025-10-27 04:00:00+00:00,EXPANSION,3,1,30.0,2.0,2.0,True
2025-10-27 04:00:00+00:00,EXPANSION,3,2,30.0,2.0,2.0,True
2025-10-27 04:00:00+00:00,EXPANSION,3,3,30.0,2.0,2.0,True
2025-10-28 04:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
