flow_id,signal_time,side,frozen_signed12_atr,signal_close,atr14,level,distance_atr,distance_bin,oi_logchg_3h,oi_backed,touch_time,class_time,state,class_price,residual_atr,oi_flush,oi_flush_logchg
2982,2026-03-06 18:15:00+00:00,-1,1.0875319596931858,68254.2,379.94285714285485,67712.3,1.426267107835758,1-2,0.006876664485481854,True,,,NO_TOUCH,,,,
2983,2026-03-07 07:00:00+00:00,1,-0.7179629117077932,67602.6,180.64999999999833,68524.9,5.105452532521433,>2,0.009216284493037463,True,,,NO_TOUCH,,,,
2984,2026-03-07 19:45:00+00:00,1,1.362991243723228,67042.6,172.1214285714294,68215.6,6.814956218616393,>2,-0.001961014848376408,False,,,NO_TOUCH,,,,
2985,2026-03-08 08:30:00+00:00,-1,0.8991615084068862,67456.1,162.70714285714243,66508.0,5.827033671364027,>2,-0.003507003326388869,False,,,NO_TOUCH,,,,
2986,2026-03-08 20:45:00+00:00,-1,-2.465131900341954,67195.7,233.94285714285692,66707.0,2.0889716658524566,>2,-0.0001582144987199996,False,2026-03-08 21:00:00+00:00,2026-03-08 21:45:00+00:00,REJECT,66977.1,-3.399548119198781,True,-0.0051474056808338275
2987,2026-03-09 09:45:00+00:00,1,3.055340575318185,67946.5,306.41428571428594,68441.5,1.6154599282017799,1-2,0.0050187039232287844,True,2026-03-09 13:00:00+00:00,2026-03-09 13:15:00+00:00,ACCEPT,68734.9,0.48235348967318736,False,0.017570240157176897
2988,2026-03-10 02:45:00+00:00,1,3.399401964972232,70242.0,351.14999999999935,70415.1,0.4929517300299192,<=0.5,0.019481611386373388,True,2026-03-10 02:45:00+00:00,2026-03-10 03:30:00+00:00,REJECT,69814.5,4.616830414352841,True,-0.007870133925960587
2989,2026-03-10 16:00:00+00:00,1,-2.465430695648055,71099.9,603.3428571428574,71748.1,1.074347681962419,1-2,-0.003323899567986288,False,,,NO_TOUCH,,,,
2990,2026-03-11 16:00:00+00:00,1,-1.4678201280633925,70408.8,587.8785714285706,71060.7,1.1089024701408128,1-2,0.018252608344887733,True,2026-03-11 17:15:00+00:00,2026-03-11 17:15:00+00:00,ACCEPT,71207.7,-2.826774236662099,True,-0.0023433852188325943
2991,2026-03-12 04:00:00+00:00,-1,-2.330064443821852,69545.9,229.43571428571158,69180.0,1.594782229693963,1-2,-0.0073832136990592545,False,2026-03-12 05:15:00+00:00,2026-03-12 06:00:00+00:00,REJECT,69420.1,-2.8783661778898626,True,-0.004550967881463919
2992,2026-03-12 17:30:00+00:00,1,2.8269098754535658,70328.4,437.01428571428863,70756.5,0.9796018436795204,0.5-1,0.012871627282882159,True,2026-03-13 00:00:00+00:00,2026-03-13 00:00:00+00:00,ACCEPT,71085.1,1.0953875322807223,False,0.02434387695906004
2993,2026-03-13 14:00:00+00:00,1,-8.342754437205103,73468.4,317.92857142857144,73568.0,0.3132779150752823,<=0.5,0.004707155174608957,True,2026-03-13 14:15:00+00:00,2026-03-13 14:15:00+00:00,ACCEPT,73685.1,-9.024354077735358,False,0.01481642216562129
2994,2026-03-14 03:15:00+00:00,-1,2.080337078651596,71000.4,178.00000000000207,70436.2,3.1696629213482614,>2,0.003439336385399727,True,2026-03-14 06:30:00+00:00,2026-03-14 06:30:00+00:00,ACCEPT,70420.6,-1.1769662921348178,True,-0.00303766275381534
2995,2026-03-15 13:00:00+00:00,1,6.032065512308266,71414.9,144.79285714285757,71897.9,3.335799911203187,>2,-0.006342183529335799,False,2026-03-15 17:45:00+00:00,2026-03-15 18:30:00+00:00,REJECT,71649.9,4.409057273938186,True,-0.005689039632166271
2996,2026-03-16 01:00:00+00:00,1,4.087108013937277,72288.3,401.7999999999998,73199.9,2.2687904430064503,>2,0.007949258792578462,True,2026-03-16 03:30:00+00:00,2026-03-16 03:30:00+00:00,ACCEPT,73747.1,0.45644599303134464,False,0.012440538671087964
2997,2026-03-17 05:15:00+00:00,-1,0.3512878614639364,74364.8,343.59285714285426,73614.4,2.183980209134609,>2,-0.012842569575409968,False,2026-03-17 10:00:00+00:00,2026-03-17 10:45:00+00:00,REJECT,73706.1,-1.5658067064424388,True,-0.014549798884271326
2998,2026-03-18 07:45:00+00:00,-1,15.745656872948434,73840.0,178.44285714285797,73492.0,1.9502041469858207,1-2,-0.0005361647284498616,False,2026-03-18 11:30:00+00:00,2026-03-18 11:30:00+00:00,ACCEPT,73065.7,11.406452645904967,True,-0.0192158106287188
2999,2026-03-18 23:00:00+00:00,-1,4.048900865125479,71121.4,251.82142857142858,70456.0,2.6423486030350074,>2,-0.008227157965496446,False,2026-03-19 07:00:00+00:00,2026-03-19 07:00:00+00:00,ACCEPT,69940.4,-0.6409303644873414,False,0.005748994883004954
3000,2026-03-19 13:30:00+00:00,-1,-2.9565217391304346,69673.4,293.25,69050.0,2.125831202046016,>2,-0.001310449094008348,False,2026-03-19 15:30:00+00:00,2026-03-19 15:30:00+00:00,ACCEPT,68862.4,-5.722080136402387,True,-0.0008917133772374797
3001,2026-03-20 06:30:00+00:00,1,-3.5660026560425853,70427.1,215.14285714285506,70944.9,2.406772908366503,>2,0.007631568888855966,True,2026-03-20 08:00:00+00:00,2026-03-20 08:00:00+00:00,ACCEPT,71230.7,-7.30119521912359,True,-0.0015222691135559074
3002,2026-03-21 23:45:00+00:00,-1,3.467027559055097,68881.5,203.20000000000124,70070.0,0.0,<=0.5,-0.01050337456276118,False,2026-03-21 23:45:00+00:00,2026-03-21 23:45:00+00:00,ACCEPT,68881.5,3.467027559055097,True,-0.0017424572840969432
3003,2026-03-22 12:15:00+00:00,-1,3.096589554018613,68614.7,209.64999999999833,68030.0,2.7889339375149143,>2,-0.004057615554525995,False,2026-03-22 21:00:00+00:00,2026-03-22 21:00:00+00:00,ACCEPT,67751.6,-1.0202718817075882,True,-0.013053993612874848
3004,2026-03-23 00:45:00+00:00,-1,-9.204998499592817,67642.5,333.24285714285463,67300.0,1.027778968577193,1-2,0.009958688885397748,True,,,NO_TOUCH,,,,
3005,2026-03-23 12:45:00+00:00,1,-0.0922823400164789,70710.0,650.1785714285714,71468.0,1.1658335622081846,1-2,-0.00995799179602308,False,2026-03-23 13:45:00+00:00,2026-03-23 14:00:00+00:00,ACCEPT,71484.7,-1.2838011535292457,False,0.01072475047454624
3006,2026-03-24 06:45:00+00:00,-1,6.285170332563759,70507.8,176.33571428571304,70075.5,2.4515737027585707,>2,0.0013935104045614821,True,2026-03-24 13:45:00+00:00,2026-03-24 13:45:00+00:00,ACCEPT,70067.0,3.7853931218860395,False,0.0067659518639775484
3007,2026-03-24 18:45:00+00:00,-1,-4.974362471021383,69399.5,314.2714285714309,68884.5,1.6387108504931922,1-2,3.912090388169531e-05,True,,,NO_TOUCH,,,,
3008,2026-03-25 06:45:00+00:00,1,-0.8753419304415806,70962.8,201.0642857142853,71319.9,1.776048882731141,1-2,0.009362686751101634,True,2026-03-25 08:30:00+00:00,2026-03-25 08:30:00+00:00,ACCEPT,71438.2,-3.2397598493729576,False,0.0015488977282895888
3009,2026-03-25 18:45:00+00:00,-1,2.4034179181770967,70786.8,303.4428571428601,70531.4,0.8416741208041258,0.5-1,-0.0012700651967652021,False,2026-03-26 05:00:00+00:00,2026-03-26 05:00:00+00:00,ACCEPT,70527.3,1.5482321924579767,True,-0.005188923022730663
3010,2026-03-26 06:45:00+00:00,-1,7.729483597226511,70057.5,207.06428571428634,69815.4,1.1692021111456314,1-2,-0.0019633530502431995,False,2026-03-26 07:30:00+00:00,2026-03-26 08:15:00+00:00,ACCEPT,69785.6,6.41636482803823,False,0.003753540335683425
3011,2026-03-26 18:45:00+00:00,-1,-0.6944695736083445,68457.0,236.8714285714294,68115.8,1.4404438815511558,1-2,0.0005942466001176427,True,,,NO_TOUCH,,,,
3012,2026-03-27 11:15:00+00:00,-1,1.4342545326527074,66673.8,365.2071428571435,66175.4,1.3647049619589882,1-2,0.029320480367342583,True,2026-03-27 13:30:00+00:00,2026-03-27 13:45:00+00:00,ACCEPT,66153.9,0.010678871090754449,False,0.013722755929160613
3013,2026-03-27 23:15:00+00:00,-1,-0.9189750692520614,66150.0,144.39999999999938,65501.0,4.494459833795033,>2,0.0022426657697636188,True,,,NO_TOUCH,,,,
3014,2026-03-28 11:15:00+00:00,1,0.6632328024399533,66282.7,105.39285714285403,66533.9,2.3834632328024825,>2,-0.0019693903611486263,False,2026-03-28 13:30:00+00:00,2026-03-28 13:30:00+00:00,ACCEPT,66904.8,-5.239444256184472,True,-0.005722140641193363
3015,2026-03-28 23:15:00+00:00,1,3.0038518236720613,66352.6,150.20714285714243,67284.0,6.200770364734393,>2,-0.012656621520854117,False,,,NO_TOUCH,,,,
3016,2026-03-29 11:30:00+00:00,1,-6.400189364052513,66864.3,135.79285714285547,67100.0,1.7357319446636157,1-2,-0.0027683623092933374,False,,,NO_TOUCH,,,,
3017,2026-03-29 23:30:00+00:00,1,4.64144889601895,65995.2,338.3857142857128,66986.8,2.930383754802242,>2,-0.015152363079282694,False,2026-03-30 00:15:00+00:00,2026-03-30 01:00:00+00:00,REJECT,66371.3,3.5299953561025186,True,-0.01774942896152254
3018,2026-03-30 11:30:00+00:00,1,-5.018347050754529,67565.8,166.6285714285685,67998.0,2.593792866941043,>2,0.007567143385506014,True,2026-03-30 13:15:00+00:00,2026-03-30 14:00:00+00:00,REJECT,67641.9,-5.475051440329244,True,-0.0012832036292262927
3019,2026-03-31 00:45:00+00:00,-1,2.535833360842411,67172.5,216.37857142857268,66200.1,4.493975505892397,>2,0.006416424449549041,True,2026-03-31 09:45:00+00:00,2026-03-31 09:45:00+00:00,ACCEPT,66099.3,-2.423992341465011,True,-0.0024042852753574095
3020,2026-03-31 14:00:00+00:00,1,1.721376005476666,67300.4,292.15000000000043,68072.7,2.6435050487763196,>2,0.003562455539954712,True,2026-03-31 17:00:00+00:00,2026-03-31 17:00:00+00:00,ACCEPT,68432.9,-2.1550573335614938,True,-0.02198794614125532
3021,2026-04-01 02:00:00+00:00,1,1.930690503951317,67803.3,220.54285714285547,68600.0,3.6124497991968014,>2,0.00976508188033165,True,2026-04-01 05:15:00+00:00,2026-04-01 06:00:00+00:00,ACCEPT,68616.6,-1.7570281124498126,False,0.006750751534960742
3022,2026-04-01 19:00:00+00:00,-1,5.562656708455512,68034.9,267.7857142857164,67883.7,0.5646305681514918,0.5-1,-0.010221290605226585,False,2026-04-02 01:00:00+00:00,2026-04-02 01:15:00+00:00,ACCEPT,67538.9,3.710429447852699,True,-0.00807200234222627
3023,2026-04-02 07:00:00+00:00,-1,-2.6675004034210232,66545.3,177.05714285714308,66171.8,2.109488462159107,>2,-0.006202077423727914,False,2026-04-02 11:15:00+00:00,2026-04-02 12:00:00+00:00,ACCEPT,66139.2,-4.961110214620021,False,0.006360902555909931
3024,2026-04-02 19:00:00+00:00,1,-0.887558435167754,67017.6,261.278571428571,67400.0,1.4635719948604191,1-2,-0.0038316487631764318,False,,,NO_TOUCH,,,,
3025,2026-04-03 07:00:00+00:00,-1,0.2311009765528396,66785.7,144.0928571428563,66240.0,3.787141228374562,>2,-0.004278299604612457,False,,,NO_TOUCH,,,,
3026,2026-04-05 14:30:00+00:00,-1,-21.77628971643293,66910.5,104.53571428571533,66575.5,3.20464639562689,>2,0.002359950252502685,True,,,NO_TOUCH,,,,
3027,2026-04-06 02:30:00+00:00,1,0.81762084333219,69186.9,291.7000000000002,69583.0,1.3579019540624118,1-2,0.01324984414928565,True,2026-04-06 09:00:00+00:00,2026-04-06 09:00:00+00:00,ACCEPT,69604.0,-0.6122728830990939,False,0.001697960577763169
3028,2026-04-06 23:00:00+00:00,-1,1.2462416481069158,68565.1,205.25714285714326,68777.0,0.0,<=0.5,-0.032080556128502025,False,2026-04-06 23:00:00+00:00,2026-04-06 23:00:00+00:00,ACCEPT,68565.1,1.2462416481069158,True,-0.026765618143118175
3029,2026-04-07 11:45:00+00:00,-1,-15.68585469684156,68310.8,228.19285714285797,68033.0,1.2173913043478344,1-2,-0.004281204841733555,False,2026-04-07 14:00:00+00:00,2026-04-07 14:00:00+00:00,ACCEPT,67865.1,-17.639027138698367,True,-0.0073075107110565085
3030,2026-04-07 23:45:00+00:00,1,-0.4009929348863861,71890.2,598.5142857142845,72743.4,1.4255298835210979,1-2,-0.002693642298631005,False,,,NO_TOUCH,,,,
3031,2026-04-08 16:15:00+00:00,-1,1.3091098205772655,71359.5,412.03571428571223,70671.6,1.6695154719597758,1-2,-0.03415340208086981,False,2026-04-09 00:45:00+00:00,2026-04-09 01:00:00+00:00,ACCEPT,70634.7,-0.44996099505939763,False,0.002875359120530163
3032,2026-04-09 16:00:00+00:00,1,-0.865194462755442,72138.0,346.7428571428557,72320.0,0.5248846407383014,0.5-1,0.012584251550377346,True,2026-04-09 16:00:00+00:00,2026-04-09 16:45:00+00:00,REJECT,72048.0,-0.6056361239288094,False,0.014005705856073192
3033,2026-04-10 09:15:00+00:00,-1,-7.659831321316313,71730.6,172.77142857142877,71382.1,2.0171159252521886,>2,-0.006585314134818887,False,,,NO_TOUCH,,,,
3034,2026-04-12 01:45:00+00:00,-1,2.566916208620381,71598.7,287.19285714285695,71505.0,0.3262615962394509,<=0.5,-0.013651372795033367,False,2026-04-12 01:45:00+00:00,2026-04-12 02:30:00+00:00,REJECT,71852.1,3.449250130574301,True,-0.019172879299583556
3035,2026-04-12 14:45:00+00:00,-1,-1.8670033670033483,70714.3,178.20000000000022,70700.1,0.07968574635239659,<=0.5,-0.028929275224248485,False,2026-04-12 14:45:00+00:00,2026-04-12 15:15:00+00:00,ACCEPT,70675.3,-2.085858585858567,False,0.0023269573060709092
3036,2026-04-13 07:30:00+00:00,-1,-15.677886792452696,70736.1,141.96428571428675,70458.2,1.957534591195016,1-2,0.0034879330098895878,True,,,NO_TOUCH,,,,
3037,2026-04-13 19:30:00+00:00,1,5.293078278379047,72961.8,283.78571428571325,72872.8,0.0,<=0.5,1.3634087205005585e-05,True,2026-04-13 19:30:00+00:00,2026-04-13 19:30:00+00:00,ACCEPT,72961.8,5.293078278379047,False,0.004448584791681753
3038,2026-04-15 12:30:00+00:00,-1,-2.09509413219729,74291.6,207.9142857142859,73449.0,4.052631578947393,>2,-0.001966548969869919,False,,,NO_TOUCH,,,,
3039,2026-04-16 14:00:00+00:00,-1,-3.054128126070557,73789.1,291.90000000000146,73256.8,1.8235697156560475,1-2,-0.008933163109862363,False,,,NO_TOUCH,,,,
3040,2026-04-17 09:30:00+00:00,1,5.952679443045761,75717.8,278.0428571428565,76350.0,2.273750192673272,>2,0.018976207898917963,True,2026-04-17 13:00:00+00:00,2026-04-17 13:00:00+00:00,ACCEPT,76877.4,1.7820993680316537,False,0.03899734304275171
3041,2026-04-18 12:00:00+00:00,-1,1.8650073297775784,76161.7,229.00714285714224,75710.6,1.9698075543494884,1-2,-0.023309110174979608,False,2026-04-18 16:15:00+00:00,2026-04-18 17:00:00+00:00,REJECT,75781.9,0.2065437759270886,True,-0.018912232213279978
3042,2026-04-19 11:45:00+00:00,-1,11.270416610730836,75557.4,159.62142857142732,74824.3,4.5927417550454015,>2,0.0015696245666401154,True,2026-04-19 17:45:00+00:00,2026-04-19 17:45:00+00:00,ACCEPT,74742.4,6.1645858504497735,True,-0.0027605842946041292
3043,2026-04-19 23:45:00+00:00,-1,-4.965230478814301,73758.4,280.0071428571443,73700.2,0.20785184051426114,<=0.5,-0.013510899260573694,False,2026-04-20 00:00:00+00:00,2026-04-20 00:45:00+00:00,REJECT,74228.1,-3.2877732710899754,True,-0.004868867861180348
3044,2026-04-20 15:15:00+00:00,1,-0.2748788421961166,75708.0,430.37142857142834,75734.0,0.06041293235079337,<=0.5,0.00521237728983337,True,2026-04-20 15:15:00+00:00,2026-04-20 16:00:00+00:00,REJECT,75376.8,0.49468897298013675,True,-0.0022470845896567226
3045,2026-04-21 19:45:00+00:00,-1,-7.823637110936725,74988.6,382.3285714285718,74777.9,0.5510966633038449,0.5-1,-0.017513419558490284,False,,,NO_TOUCH,,,,
3046,2026-04-22 07:45:00+00:00,1,3.3221241008245928,77979.8,244.27142857142982,78447.5,1.9146733727118328,1-2,0.007168272228883055,True,2026-04-22 12:15:00+00:00,2026-04-22 13:00:00+00:00,REJECT,78335.2,1.8671852155096933,False,0.016172589156287387
3047,2026-04-23 06:00:00+00:00,-1,1.1998859627240444,78156.4,200.4357142857178,77410.7,3.7203948540678438,>2,-0.0007546685069250714,False,2026-04-23 09:00:00+00:00,2026-04-23 09:45:00+00:00,REJECT,77613.0,-1.5112077260253889,True,-0.034677803175542365
3048,2026-04-24 13:15:00+00:00,1,-3.3136123302346765,78126.8,206.69285714285797,78546.0,2.028130075681631,>2,0.00863154201656613,True,,,NO_TOUCH,,,,
3049,2026-04-27 02:00:00+00:00,1,-3.814142076055108,79142.4,348.80714285714305,79455.0,0.8961972436672084,0.5-1,0.01654410141662943,True,,,NO_TOUCH,,,,
3050,2026-04-27 16:45:00+00:00,-1,-0.7832231692468274,76587.9,328.51428571428863,76524.0,0.19451208905894732,<=0.5,-0.01068827996893873,False,2026-04-27 16:45:00+00:00,2026-04-27 17:30:00+00:00,REJECT,76830.4,-0.045051313271881825,False,0.000759672143558987
3051,2026-04-28 14:45:00+00:00,-1,-2.311027168385912,75920.0,245.82142857142753,75635.6,1.1569373819555238,1-2,-0.0029323796706215433,False,,,NO_TOUCH,,,,
3052,2026-04-29 04:30:00+00:00,1,-6.990613973182701,77274.2,202.42857142857247,77098.8,0.0,<=0.5,0.01583733712632629,True,2026-04-29 04:30:00+00:00,2026-04-29 04:30:00+00:00,ACCEPT,77274.2,-6.990613973182701,False,0.014888161488778806
3053,2026-04-29 16:30:00+00:00,-1,1.4555626247779068,75859.1,325.57857142856875,75653.0,0.6330269191110562,0.5-1,-0.006953615295088866,False,2026-04-29 18:00:00+00:00,2026-04-29 18:00:00+00:00,ACCEPT,75146.9,-0.7319277769246108,True,-0.026646968241298197
3054,2026-04-30 09:45:00+00:00,1,0.9443882709808304,76062.7,148.3499999999996,76445.0,2.577013818672086,>2,0.0024852257589405014,True,2026-04-30 13:30:00+00:00,2026-04-30 13:30:00+00:00,ACCEPT,76586.4,-2.5857768790023075,True,-0.0008678527592902441
3055,2026-05-01 03:30:00+00:00,1,8.219542848165824,77116.8,181.8714285714294,77421.2,1.673709842117626,1-2,0.005066830537515443,True,2026-05-01 08:15:00+00:00,2026-05-01 09:00:00+00:00,REJECT,77304.7,7.186395412771941,False,0.011171923558343622
3056,2026-05-01 15:30:00+00:00,1,-0.7185562805872716,78611.7,350.28571428571223,78879.9,0.7656606851549718,0.5-1,0.04028210055919068,True,,,NO_TOUCH,,,,
3057,2026-05-04 04:45:00+00:00,1,-0.7333300347995465,80300.0,433.0928571428563,80590.2,0.6700641564824381,0.5-1,0.04510008473214988,True,,,NO_TOUCH,,,,
3058,2026-05-04 16:45:00+00:00,1,1.6920100761276726,79982.4,513.2357142857124,80528.9,1.0648128818560154,1-2,0.0624658060014891,True,2026-05-04 17:45:00+00:00,2026-05-04 18:30:00+00:00,REJECT,80137.2,1.3903942772048652,False,0.005462923869737679
3059,2026-05-06 14:30:00+00:00,-1,2.76292234671986,81830.6,329.5785714285708,81000.0,2.5201881190264848,>2,-0.023833776252331518,False,2026-05-06 23:00:00+00:00,2026-05-06 23:45:00+00:00,REJECT,81390.1,1.4263670054832132,False,0.007878360942491724
3060,2026-05-07 11:30:00+00:00,-1,4.906719797138251,80940.1,197.17857142856934,80521.8,2.1214272776671264,>2,-0.008546771958041433,False,2026-05-07 13:30:00+00:00,2026-05-07 13:45:00+00:00,ACCEPT,80457.5,2.4591921753305526,True,-0.005574337638234894
3061,2026-05-10 23:00:00+00:00,1,-3.8327330932372914,82357.4,374.84999999999957,82138.9,0.0,<=0.5,-0.011516220032342872,False,2026-05-10 23:00:00+00:00,2026-05-10 23:00:00+00:00,ACCEPT,82357.4,-3.8327330932372914,False,0.01701834389078627
3062,2026-05-11 16:15:00+00:00,1,-1.7538071065990044,81733.0,315.1999999999981,81758.0,0.07931472081218321,<=0.5,0.017380161135767125,True,2026-05-11 16:15:00+00:00,2026-05-11 17:00:00+00:00,REJECT,81478.0,-0.9447969543147356,False,0.010355468322153172
3063,2026-05-12 04:15:00+00:00,-1,4.369920472467345,81180.2,212.86428571428613,80661.2,2.438173215663899,>2,0.008711053731277119,True,2026-05-12 10:15:00+00:00,2026-05-12 10:30:00+00:00,ACCEPT,80647.3,1.866447434649854,True,-0.001698361626267797
3064,2026-05-13 12:15:00+00:00,-1,4.931434223541041,80315.9,180.5357142857122,80410.0,0.0,<=0.5,-0.015269550804543286,False,2026-05-13 12:15:00+00:00,2026-05-13 12:15:00+00:00,ACCEPT,80315.9,4.931434223541041,True,-0.004642317159850862
3065,2026-05-14 07:00:00+00:00,1,10.26483233018048,79711.3,174.45000000000124,79962.5,1.4399541415878205,1-2,-0.001598805776438894,False,2026-05-14 13:15:00+00:00,2026-05-14 14:00:00+00:00,REJECT,79926.1,9.033533963886402,False,0.022806458079664083
3066,2026-05-14 19:00:00+00:00,1,-2.3024517900426957,81502.0,332.99285714285463,81999.0,1.4925245071751974,1-2,0.02198426387498209,True,,,NO_TOUCH,,,,
3067,2026-05-15 07:00:00+00:00,-1,8.369210098295687,80735.3,202.01428571428656,80266.8,2.3191429177568677,>2,-0.01579015073507506,False,2026-05-15 13:00:00+00:00,2026-05-15 13:00:00+00:00,ACCEPT,80103.6,5.242203521674542,True,-0.04008884102335841
3068,2026-05-16 06:45:00+00:00,1,-3.3382549555310392,78610.2,122.87857142856956,79309.0,5.686915072952503,>2,-0.003926095617449832,False,,,NO_TOUCH,,,,
3069,2026-05-17 04:45:00+00:00,-1,0.9785290086797012,78117.4,125.08571428571615,77675.4,3.5335769757879785,>2,-0.0016900080113710914,False,,,NO_TOUCH,,,,
3070,2026-05-17 23:30:00+00:00,1,0.4394163434980327,77216.0,256.02142857142877,78515.7,5.076528192394594,>2,-0.019930325782961944,False,,,NO_TOUCH,,,,
3071,2026-05-18 11:30:00+00:00,-1,1.5315870570108054,77328.5,162.24999999999793,76534.5,4.893682588597906,>2,0.0009567021697272082,True,2026-05-18 14:15:00+00:00,2026-05-18 14:30:00+00:00,ACCEPT,76451.6,-3.8730354391371478,False,0.020700279993466353
3072,2026-05-19 00:00:00+00:00,1,-2.1002866633299355,77083.1,156.97857142857018,77757.5,4.296127769941299,>2,0.0009231130247329133,True,,,NO_TOUCH,,,,
3073,2026-05-19 12:00:00+00:00,-1,1.169076751946606,76753.4,179.7999999999977,76451.3,1.6802002224693833,1-2,0.0005387759981267948,True,2026-05-19 14:15:00+00:00,2026-05-19 14:15:00+00:00,ACCEPT,76422.8,-0.6696329254727237,False,0.007758638844141075
3074,2026-05-20 05:45:00+00:00,1,2.656421401221269,77170.4,138.04285714285547,77300.0,0.9388388699162287,0.5-1,-0.0002588667910981002,False,2026-05-20 06:15:00+00:00,2026-05-20 06:45:00+00:00,ACCEPT,77379.8,1.139501190106627,True,-0.0018701267926157783
3075,2026-05-21 01:45:00+00:00,1,-4.572248889686438,77818.1,159.22142857142794,78150.0,2.084518415503987,>2,0.0035561417461149603,True,2026-05-21 08:00:00+00:00,2026-05-21 08:45:00+00:00,REJECT,77888.1,-5.011888206002443,False,0.0012116992901578527
3076,2026-05-21 13:45:00+00:00,-1,-2.3543182754359093,77090.1,208.0857142857151,76696.7,1.8905670740079983,1-2,0.0026874882717038417,True,,,NO_TOUCH,,,,
3077,2026-05-22 07:15:00+00:00,-1,10.18635354597498,77472.5,122.27142857142879,77237.1,1.9252249094519878,1-2,-0.002479344066516731,False,2026-05-22 08:30:00+00:00,2026-05-22 09:00:00+00:00,ACCEPT,77179.4,7.789227713517873,False,0.0004213310665459602
3078,2026-05-22 19:15:00+00:00,-1,4.673044072429039,76227.0,209.07142857143168,76049.9,0.8470789203963255,0.5-1,0.0021982969267035912,True,2026-05-22 19:30:00+00:00,2026-05-22 19:30:00+00:00,ACCEPT,75782.4,2.5464981209428794,False,0.0010528169564008039
3079,2026-05-23 07:45:00+00:00,-1,-8.73073263558527,74573.1,157.6499999999973,75104.9,0.0,<=0.5,-0.012098550170577482,False,2026-05-23 07:45:00+00:00,2026-05-23 07:45:00+00:00,ACCEPT,74573.1,-8.73073263558527,True,-0.0030067624761471734
3080,2026-05-23 20:30:00+00:00,1,-0.1438068998562043,76804.4,238.5142857142855,76177.5,0.0,<=0.5,-0.009143315833808785,False,2026-05-23 20:30:00+00:00,2026-05-23 20:30:00+00:00,ACCEPT,76804.4,-0.14380689985620432,True,-0.013322118776251557
3081,2026-05-24 12:00:00+00:00,1,-0.1365029250626806,77180.7,153.8428571428563,77600.0,2.725508403751543,>2,-0.006725765066919465,False,,,NO_TOUCH,,,,
3082,2026-05-25 05:30:00+00:00,1,0.8800793847680147,77424.5,143.9642857142878,77454.6,0.2090796328454852,<=0.5,0.004740447351254673,True,2026-05-25 05:30:00+00:00,2026-05-25 06:15:00+00:00,REJECT,77240.0,2.161647233936937,False,0.0033601906236384593
3083,2026-05-26 01:30:00+00:00,-1,-1.157294505809792,76636.7,199.17142857142713,76532.1,0.5251757280160265,0.5-1,-0.0005667363845631712,False,2026-05-26 02:45:00+00:00,2026-05-26 03:00:00+00:00,ACCEPT,76530.0,-1.6930139147898413,False,0.0002588640645377893
3084,2026-05-26 13:45:00+00:00,-1,5.6383504540716975,77199.2,239.8928571428582,76434.0,3.189757332142299,>2,-0.0031221502399336742,False,2026-05-26 15:30:00+00:00,2026-05-26 16:00:00+00:00,ACCEPT,76304.8,1.9100193538781989,False,0.011651433630101238
3085,2026-05-27 01:45:00+00:00,-1,6.201263487449069,75846.6,127.76428571428447,75641.2,1.6076480125231454,1-2,0.002790409509763947,True,2026-05-27 03:45:00+00:00,2026-05-27 03:45:00+00:00,ACCEPT,75635.6,4.549784759881545,False,0.0077506970814624765
3086,2026-05-27 13:45:00+00:00,-1,3.206810246268926,75054.3,231.16428571428384,74839.1,0.9309396533077847,0.5-1,0.012212389380184874,True,2026-05-27 13:45:00+00:00,2026-05-27 14:30:00+00:00,REJECT,75043.1,3.158359855390466,False,0.00819280011288015
3087,2026-05-28 01:45:00+00:00,-1,6.680236328265753,74313.0,198.27142857142775,74100.0,1.0742848908422842,1-2,0.002016206066587145,True,2026-05-28 02:30:00+00:00,2026-05-28 03:15:00+00:00,ACCEPT,73712.4,3.6510555515526915,False,0.023009797080892014
3088,2026-05-28 13:45:00+00:00,1,2.835820895522373,72988.5,201.00000000000105,74373.6,6.891044776119396,>2,0.0007704020309748927,True,,,NO_TOUCH,,,,
3089,2026-05-29 02:45:00+00:00,1,-0.7995803608895738,73201.9,170.2142857142878,73932.2,4.290474192194677,>2,-0.00465770470939475,False,,,NO_TOUCH,,,,
3090,2026-05-29 14:45:00+00:00,-1,-2.4922691182615817,73065.8,273.4857142857124,72436.0,2.302862515670733,>2,0.012952479199871192,True,,,NO_TOUCH,,,,
3091,2026-05-30 03:00:00+00:00,-1,-3.0505227871339344,73726.1,89.49285714285465,72970.1,8.447601564370895,>2,0.0009216120795993987,True,,,NO_TOUCH,,,,
3092,2026-05-30 15:00:00+00:00,1,1.1895485672494166,73999.1,107.43571428571366,74078.6,0.7399773951200096,0.5-1,0.009156971678686787,True,2026-05-30 18:45:00+00:00,2026-05-30 19:30:00+00:00,REJECT,73992.7,1.2491190745295992,False,0.0015527426516488418
3093,2026-06-01 01:45:00+00:00,-1,7.08589793533318,73257.8,220.02857142856894,73340.7,0.0,<=0.5,-0.0012138392069882542,False,2026-06-01 01:45:00+00:00,2026-06-01 01:45:00+00:00,ACCEPT,73257.8,7.08589793533318,True,-0.0008364166988741317
