flow_id,signal_time,side,origin,entry,atr14,extension_parent_reaccept_time,extension_time,residual_atr,failure_time,origin_reclaim_time,full_reaccept_time,extra_bad_closes_before_reaccept,accept_time,recon_failure_time,recon_reaccept_time,cycle_count,bad_closes,signal_to_accept_h,accept_to_failure_h,failure_to_origin_reclaim_h,failure_to_full_reaccept_h,reaccept_to_extension_h,signal_to_extension_h,accept_to_extension_h,cycle_count_accept_to_extension,origin_bad_close_count_accept_to_extension,clock_order_valid,failure_parity,reaccept_parity
2489,2025-04-13 14:30:00+00:00,-1,83990.7,83823.0607142857,335.278571428571,2025-04-13 19:30:00+00:00,2025-04-13 19:45:00+00:00,-4.792965337991858,2025-04-13 16:15:00+00:00,2025-04-13 19:30:00+00:00,2025-04-13 19:30:00+00:00,12,2025-04-13 15:00:00+00:00,2025-04-13 16:15:00+00:00,2025-04-13 19:30:00+00:00,1.0,14.0,0.5,1.25,3.25,3.25,0.25,5.25,4.75,1.0,14.0,True,True,True
2495,2025-04-19 05:00:00+00:00,1,85010.6,85090.26071428572,159.3214285714296,2025-04-19 07:15:00+00:00,2025-04-19 07:30:00+00:00,-1.6521407756108415,2025-04-19 06:15:00+00:00,2025-04-19 07:15:00+00:00,2025-04-19 07:15:00+00:00,3,2025-04-19 05:15:00+00:00,2025-04-19 06:15:00+00:00,2025-04-19 07:15:00+00:00,1.0,5.0,0.25,1.0,1.0,1.0,0.25,2.5,2.25,1.0,5.0,True,True,True
2503,2025-05-05 04:30:00+00:00,-1,94385.1,94260.26785714288,249.6642857142849,2025-05-05 10:30:00+00:00,2025-05-05 10:45:00+00:00,-0.2185506251250339,2025-05-05 05:45:00+00:00,2025-05-05 10:15:00+00:00,2025-05-05 10:30:00+00:00,17,2025-05-05 05:00:00+00:00,2025-05-05 05:45:00+00:00,2025-05-05 10:30:00+00:00,1.0,19.0,0.5,0.75,4.5,4.75,0.25,6.25,5.75,1.0,19.0,True,True,True
2505,2025-05-08 04:45:00+00:00,1,98905.3,99057.575,304.54999999999774,2025-05-08 07:00:00+00:00,2025-05-08 07:15:00+00:00,6.652602199967224,2025-05-08 05:15:00+00:00,2025-05-08 06:45:00+00:00,2025-05-08 07:00:00+00:00,5,2025-05-08 05:00:00+00:00,2025-05-08 05:30:00+00:00,2025-05-08 07:00:00+00:00,1.0,6.0,0.25,0.25,1.5,1.75,0.25,2.5,2.25,1.0,6.0,True,False,True
2510,2025-05-17 10:15:00+00:00,-1,102938.3,102841.87857142858,192.84285714285528,2025-05-17 13:30:00+00:00,2025-05-17 13:45:00+00:00,-0.7241277131639343,2025-05-17 11:45:00+00:00,2025-05-17 12:00:00+00:00,2025-05-17 13:30:00+00:00,3,2025-05-17 10:30:00+00:00,2025-05-17 11:45:00+00:00,2025-05-17 13:30:00+00:00,1.0,5.0,0.25,1.25,0.25,1.75,0.25,3.5,3.25,1.0,5.0,True,True,True
2515,2025-05-20 21:00:00+00:00,1,106444.2,106697.03928571429,505.6785714285714,2025-05-20 22:45:00+00:00,2025-05-20 23:15:00+00:00,-1.3409280316406575,2025-05-20 22:15:00+00:00,2025-05-20 22:30:00+00:00,2025-05-20 22:45:00+00:00,0,2025-05-20 21:15:00+00:00,2025-05-20 22:15:00+00:00,2025-05-20 22:45:00+00:00,1.0,2.0,0.25,1.0,0.25,0.5,0.5,2.25,2.0,1.0,2.0,True,True,True
2519,2025-05-23 05:00:00+00:00,-1,110832.5,110715.40357142856,234.1928571428559,2025-05-23 11:30:00+00:00,2025-05-23 11:45:00+00:00,4.910513313203352,2025-05-23 08:30:00+00:00,2025-05-23 11:30:00+00:00,2025-05-23 11:30:00+00:00,11,2025-05-23 05:15:00+00:00,2025-05-23 08:30:00+00:00,2025-05-23 11:30:00+00:00,1.0,13.0,0.25,3.25,3.0,3.0,0.25,6.75,6.5,1.0,13.0,True,True,True
2522,2025-05-25 00:15:00+00:00,-1,107964.2,107793.78928571429,340.82142857142856,2025-05-25 07:00:00+00:00,2025-05-25 07:15:00+00:00,0.6046526249607115,2025-05-25 03:15:00+00:00,2025-05-25 04:00:00+00:00,2025-05-25 07:00:00+00:00,9,2025-05-25 00:30:00+00:00,2025-05-25 03:15:00+00:00,2025-05-25 07:00:00+00:00,1.0,11.0,0.25,2.75,0.75,3.75,0.25,7.0,6.75,1.0,11.0,True,True,True
2531,2025-05-30 16:30:00+00:00,-1,104357.9,104135.49285714285,444.81428571428427,2025-05-30 22:30:00+00:00,2025-05-30 23:00:00+00:00,0.4792690368371824,2025-05-30 18:30:00+00:00,2025-05-30 22:30:00+00:00,2025-05-30 22:30:00+00:00,15,2025-05-30 16:45:00+00:00,2025-05-30 18:30:00+00:00,2025-05-30 22:30:00+00:00,1.0,17.0,0.25,1.75,4.0,4.0,0.5,6.5,6.25,1.0,17.0,True,True,True
2534,2025-06-02 05:15:00+00:00,-1,104764.6,104659.94642857143,209.30714285714097,2025-06-02 09:30:00+00:00,2025-06-02 09:45:00+00:00,0.9330443981845264,2025-06-02 06:00:00+00:00,2025-06-02 09:15:00+00:00,2025-06-02 09:30:00+00:00,12,2025-06-02 05:30:00+00:00,2025-06-02 06:00:00+00:00,2025-06-02 09:30:00+00:00,1.0,14.0,0.25,0.5,3.25,3.5,0.25,4.5,4.25,1.0,14.0,True,True,True
2537,2025-06-04 00:15:00+00:00,-1,105236.3,105124.03214285716,224.53571428571428,2025-06-04 11:45:00+00:00,2025-06-04 12:00:00+00:00,0.4532209320821704,2025-06-04 01:00:00+00:00,2025-06-04 11:30:00+00:00,2025-06-04 11:45:00+00:00,41,2025-06-04 00:30:00+00:00,2025-06-04 01:00:00+00:00,2025-06-04 11:45:00+00:00,1.0,43.0,0.25,0.5,10.5,10.75,0.25,11.75,11.5,1.0,43.0,True,True,True
2547,2025-06-11 18:30:00+00:00,-1,108765.8,108609.09642857144,313.40714285714574,2025-06-11 21:45:00+00:00,2025-06-11 22:00:00+00:00,1.6974496889031128,2025-06-11 19:15:00+00:00,2025-06-11 19:30:00+00:00,2025-06-11 21:45:00+00:00,6,2025-06-11 19:00:00+00:00,2025-06-11 20:15:00+00:00,2025-06-11 21:45:00+00:00,1.0,7.0,0.5,0.25,0.25,2.5,0.25,3.5,3.0,1.0,7.0,True,False,True
2548,2025-06-12 06:30:00+00:00,-1,107920.4,107803.92142857144,232.95714285713933,2025-06-12 18:15:00+00:00,2025-06-12 18:30:00+00:00,0.6419329122463754,2025-06-12 17:30:00+00:00,2025-06-12 18:15:00+00:00,2025-06-12 18:15:00+00:00,2,2025-06-12 07:00:00+00:00,2025-06-12 17:30:00+00:00,2025-06-12 18:15:00+00:00,1.0,4.0,0.5,10.5,0.75,0.75,0.25,12.0,11.5,1.0,4.0,True,True,True
2553,2025-06-16 09:45:00+00:00,1,106914.2,107008.36428571428,188.32857142857185,2025-06-16 13:45:00+00:00,2025-06-16 14:00:00+00:00,7.265872714860002,2025-06-16 10:45:00+00:00,2025-06-16 13:45:00+00:00,2025-06-16 13:45:00+00:00,11,2025-06-16 10:00:00+00:00,2025-06-16 10:45:00+00:00,2025-06-16 13:45:00+00:00,1.0,14.0,0.25,0.75,3.0,3.0,0.25,4.25,4.0,1.0,14.0,True,True,True
2556,2025-06-17 21:45:00+00:00,1,104490.0,104677.73214285714,375.4642857142857,2025-06-18 00:45:00+00:00,2025-06-18 01:00:00+00:00,-0.5722629125844149,2025-06-17 23:00:00+00:00,2025-06-17 23:15:00+00:00,2025-06-18 00:45:00+00:00,1,2025-06-17 22:15:00+00:00,2025-06-17 23:00:00+00:00,2025-06-18 00:45:00+00:00,1.0,3.0,0.5,0.75,0.25,1.75,0.25,3.25,2.75,1.0,3.0,True,True,True
2568,2025-06-27 09:45:00+00:00,-1,107042.6,106933.95,217.2999999999977,2025-06-27 17:15:00+00:00,2025-06-27 17:30:00+00:00,-0.7965945697192504,2025-06-27 15:45:00+00:00,2025-06-27 17:15:00+00:00,2025-06-27 17:15:00+00:00,5,2025-06-27 10:00:00+00:00,2025-06-27 15:45:00+00:00,2025-06-27 17:15:00+00:00,1.0,8.0,0.25,5.75,1.5,1.5,0.25,7.75,7.5,1.0,8.0,True,True,True
2571,2025-07-01 07:00:00+00:00,-1,106874.5,106811.28571428572,126.42857142857248,2025-07-01 08:30:00+00:00,2025-07-01 08:45:00+00:00,9.036497175141172,2025-07-01 07:45:00+00:00,2025-07-01 08:00:00+00:00,2025-07-01 08:30:00+00:00,0,2025-07-01 07:15:00+00:00,2025-07-01 07:45:00+00:00,2025-07-01 08:30:00+00:00,1.0,2.0,0.25,0.5,0.25,0.75,0.25,1.75,1.5,1.0,2.0,True,True,True
2590,2025-07-16 09:30:00+00:00,1,118831.1,118959.70714285717,257.21428571428675,2025-07-16 14:45:00+00:00,2025-07-16 15:00:00+00:00,1.0173840599832384,2025-07-16 10:45:00+00:00,2025-07-16 11:00:00+00:00,2025-07-16 14:45:00+00:00,10,2025-07-16 09:45:00+00:00,2025-07-16 10:45:00+00:00,2025-07-16 14:45:00+00:00,1.0,12.0,0.25,1.0,0.25,4.0,0.25,5.5,5.25,1.0,12.0,True,True,True
2595,2025-07-20 03:30:00+00:00,-1,117967.2,117877.47142857144,179.45714285714243,2025-07-20 11:15:00+00:00,2025-07-20 12:00:00+00:00,-4.384094889348738,2025-07-20 07:30:00+00:00,2025-07-20 09:45:00+00:00,2025-07-20 11:15:00+00:00,8,2025-07-20 04:00:00+00:00,2025-07-20 07:30:00+00:00,2025-07-20 11:15:00+00:00,1.0,11.0,0.5,3.5,2.25,3.75,0.75,8.5,8.0,1.0,11.0,True,True,True
2597,2025-07-21 12:45:00+00:00,-1,118140.3,117997.51785714286,285.5642857142853,2025-07-21 16:00:00+00:00,2025-07-21 16:15:00+00:00,2.737162010055238,2025-07-21 13:30:00+00:00,2025-07-21 16:00:00+00:00,2025-07-21 16:00:00+00:00,9,2025-07-21 13:00:00+00:00,2025-07-21 13:30:00+00:00,2025-07-21 16:00:00+00:00,1.0,11.0,0.25,0.5,2.5,2.5,0.25,3.5,3.25,1.0,11.0,True,True,True
2601,2025-07-23 19:30:00+00:00,1,118220.0,118384.96071428571,329.9214285714292,2025-07-23 22:15:00+00:00,2025-07-23 22:30:00+00:00,-0.9754486999068772,2025-07-23 20:30:00+00:00,2025-07-23 22:00:00+00:00,2025-07-23 22:15:00+00:00,5,2025-07-23 19:45:00+00:00,2025-07-23 20:30:00+00:00,2025-07-23 22:15:00+00:00,1.0,7.0,0.25,0.75,1.5,1.75,0.25,3.0,2.75,1.0,7.0,True,True,True
2607,2025-07-27 16:15:00+00:00,1,119365.9,119482.59285714284,233.3857142857118,2025-07-27 22:00:00+00:00,2025-07-27 22:15:00+00:00,-1.972210320132156,2025-07-27 16:45:00+00:00,2025-07-27 22:00:00+00:00,2025-07-27 22:00:00+00:00,20,2025-07-27 16:30:00+00:00,2025-07-27 17:00:00+00:00,2025-07-27 22:00:00+00:00,1.0,21.0,0.25,0.25,5.25,5.25,0.25,6.0,5.75,1.0,21.0,True,False,True
2608,2025-07-28 09:15:00+00:00,-1,118821.8,118714.50714285714,214.5857142857151,2025-07-28 13:00:00+00:00,2025-07-28 13:15:00+00:00,2.496970907396281,2025-07-28 12:15:00+00:00,2025-07-28 13:00:00+00:00,2025-07-28 13:00:00+00:00,2,2025-07-28 09:30:00+00:00,2025-07-28 12:15:00+00:00,2025-07-28 13:00:00+00:00,1.0,6.0,0.25,2.75,0.75,0.75,0.25,4.0,3.75,1.0,6.0,True,True,True
2609,2025-07-28 21:45:00+00:00,-1,118081.5,117903.49642857142,356.00714285714326,2025-07-29 00:30:00+00:00,2025-07-29 00:45:00+00:00,-2.8777713127746503,2025-07-29 00:15:00+00:00,2025-07-29 00:30:00+00:00,2025-07-29 00:30:00+00:00,0,2025-07-28 22:30:00+00:00,2025-07-29 00:15:00+00:00,2025-07-29 00:30:00+00:00,1.0,2.0,0.75,1.75,0.25,0.25,0.25,3.0,2.25,1.0,2.0,True,True,True
2611,2025-07-30 05:00:00+00:00,1,117665.9,117761.175,190.54999999999976,2025-07-30 14:00:00+00:00,2025-07-30 14:15:00+00:00,-0.7423248491209513,2025-07-30 12:00:00+00:00,2025-07-30 12:15:00+00:00,2025-07-30 14:00:00+00:00,5,2025-07-30 05:15:00+00:00,2025-07-30 12:00:00+00:00,2025-07-30 14:00:00+00:00,1.0,7.0,0.25,6.75,0.25,2.0,0.25,9.25,9.0,1.0,7.0,True,True,True
2614,2025-07-31 17:45:00+00:00,-1,117712.1,117542.90714285716,338.385714285717,2025-07-31 19:00:00+00:00,2025-07-31 19:15:00+00:00,5.503525140372385,2025-07-31 18:30:00+00:00,2025-07-31 18:45:00+00:00,2025-07-31 19:00:00+00:00,0,2025-07-31 18:00:00+00:00,2025-07-31 18:30:00+00:00,2025-07-31 19:00:00+00:00,1.0,2.0,0.25,0.5,0.25,0.5,0.25,1.5,1.25,1.0,2.0,True,True,True
2615,2025-08-01 05:45:00+00:00,-1,115511.4,115375.66071428572,271.47857142857123,2025-08-01 13:30:00+00:00,2025-08-01 13:45:00+00:00,3.140658299786917,2025-08-01 12:45:00+00:00,2025-08-01 13:30:00+00:00,2025-08-01 13:30:00+00:00,2,2025-08-01 06:00:00+00:00,2025-08-01 12:45:00+00:00,2025-08-01 13:30:00+00:00,1.0,4.0,0.25,6.75,0.75,0.75,0.25,8.0,7.75,1.0,4.0,True,True,True
2618,2025-08-02 18:15:00+00:00,1,112341.3,112487.325,292.0500000000029,2025-08-02 19:15:00+00:00,2025-08-02 19:30:00+00:00,2.931176168464235,2025-08-02 19:00:00+00:00,2025-08-02 19:15:00+00:00,2025-08-02 19:15:00+00:00,0,2025-08-02 18:30:00+00:00,2025-08-02 19:00:00+00:00,2025-08-02 19:15:00+00:00,1.0,2.0,0.25,0.5,0.25,0.25,0.25,1.25,1.0,1.0,2.0,True,True,True
2625,2025-08-06 07:30:00+00:00,-1,114125.9,114001.85,248.10000000000065,2025-08-06 12:00:00+00:00,2025-08-06 12:15:00+00:00,-5.36799677549375,2025-08-06 11:30:00+00:00,2025-08-06 12:00:00+00:00,2025-08-06 12:00:00+00:00,1,2025-08-06 08:00:00+00:00,2025-08-06 11:30:00+00:00,2025-08-06 12:00:00+00:00,1.0,4.0,0.5,3.5,0.5,0.5,0.25,4.75,4.25,1.0,4.0,True,True,True
2636,2025-08-12 03:00:00+00:00,-1,118937.8,118826.78214285716,222.0357142857122,2025-08-12 05:00:00+00:00,2025-08-12 05:15:00+00:00,-3.069937268779059,2025-08-12 04:30:00+00:00,2025-08-12 05:00:00+00:00,2025-08-12 05:00:00+00:00,1,2025-08-12 03:15:00+00:00,2025-08-12 04:30:00+00:00,2025-08-12 05:00:00+00:00,1.0,3.0,0.25,1.25,0.5,0.5,0.25,2.25,2.0,1.0,3.0,True,True,True
2644,2025-08-16 06:30:00+00:00,1,117315.7,117399.46071428571,167.5214285714267,2025-08-16 11:00:00+00:00,2025-08-16 11:15:00+00:00,0.8373768814224262,2025-08-16 10:00:00+00:00,2025-08-16 10:45:00+00:00,2025-08-16 11:00:00+00:00,2,2025-08-16 06:45:00+00:00,2025-08-16 10:00:00+00:00,2025-08-16 11:00:00+00:00,1.0,4.0,0.25,3.25,0.75,1.0,0.25,4.75,4.5,1.0,4.0,True,True,True
2652,2025-08-20 16:45:00+00:00,1,113797.2,114078.46071428571,562.5214285714267,2025-08-20 19:45:00+00:00,2025-08-20 21:00:00+00:00,-1.070930631214048,2025-08-20 18:15:00+00:00,2025-08-20 19:00:00+00:00,2025-08-20 19:45:00+00:00,2,2025-08-20 17:00:00+00:00,2025-08-20 18:15:00+00:00,2025-08-20 19:45:00+00:00,1.0,5.0,0.25,1.25,0.75,1.5,1.25,4.25,4.0,1.0,5.0,True,True,True
2653,2025-08-21 10:15:00+00:00,-1,113403.3,113300.15,206.30000000000183,2025-08-21 11:45:00+00:00,2025-08-21 12:00:00+00:00,3.007755695588921,2025-08-21 11:15:00+00:00,2025-08-21 11:30:00+00:00,2025-08-21 11:45:00+00:00,0,2025-08-21 10:30:00+00:00,2025-08-21 11:15:00+00:00,2025-08-21 11:45:00+00:00,1.0,2.0,0.25,0.75,0.25,0.5,0.25,1.75,1.5,1.0,2.0,True,True,True
2658,2025-08-24 02:45:00+00:00,1,114969.9,115060.45714285714,181.1142857142872,2025-08-24 04:00:00+00:00,2025-08-24 04:15:00+00:00,-3.650812430982717,2025-08-24 03:30:00+00:00,2025-08-24 03:45:00+00:00,2025-08-24 04:00:00+00:00,0,2025-08-24 03:00:00+00:00,2025-08-24 03:30:00+00:00,2025-08-24 04:00:00+00:00,1.0,2.0,0.25,0.5,0.25,0.5,0.25,1.5,1.25,1.0,2.0,True,True,True
2662,2025-08-26 06:15:00+00:00,-1,109961.8,109842.31071428572,238.9785714285701,2025-08-26 11:15:00+00:00,2025-08-26 11:30:00+00:00,-3.019427922407833,2025-08-26 07:45:00+00:00,2025-08-26 11:15:00+00:00,2025-08-26 11:15:00+00:00,13,2025-08-26 07:00:00+00:00,2025-08-26 07:45:00+00:00,2025-08-26 11:15:00+00:00,1.0,15.0,0.75,0.75,3.5,3.5,0.25,5.25,4.5,1.0,15.0,True,True,True
2665,2025-08-27 19:00:00+00:00,1,111623.6,111788.89285714288,330.58571428571514,2025-08-28 03:00:00+00:00,2025-08-28 03:30:00+00:00,4.015340737219558,2025-08-27 21:45:00+00:00,2025-08-28 03:00:00+00:00,2025-08-28 03:00:00+00:00,20,2025-08-27 19:15:00+00:00,2025-08-27 21:45:00+00:00,2025-08-28 03:00:00+00:00,1.0,22.0,0.25,2.5,5.25,5.25,0.5,8.5,8.25,1.0,22.0,True,True,True
2667,2025-08-28 19:00:00+00:00,-1,112372.5,112224.72142857144,295.55714285714305,2025-08-29 00:30:00+00:00,2025-08-29 00:45:00+00:00,5.403499444149133,2025-08-28 23:45:00+00:00,2025-08-29 00:00:00+00:00,2025-08-29 00:30:00+00:00,1,2025-08-28 19:15:00+00:00,2025-08-28 23:45:00+00:00,2025-08-29 00:30:00+00:00,1.0,3.0,0.25,4.5,0.25,0.75,0.25,5.75,5.5,1.0,3.0,True,True,True
2668,2025-08-29 08:00:00+00:00,-1,110002.2,109851.41785714283,301.5642857142853,2025-08-29 13:30:00+00:00,2025-08-29 13:45:00+00:00,6.124185793126226,2025-08-29 12:00:00+00:00,2025-08-29 13:30:00+00:00,2025-08-29 13:30:00+00:00,5,2025-08-29 08:30:00+00:00,2025-08-29 12:00:00+00:00,2025-08-29 13:30:00+00:00,1.0,8.0,0.5,3.5,1.5,1.5,0.25,5.75,5.25,1.0,8.0,True,True,True
2669,2025-08-29 21:30:00+00:00,-1,108363.0,108183.61071428572,358.7785714285679,2025-08-30 00:30:00+00:00,2025-08-30 01:15:00+00:00,-1.197893647096269,2025-08-29 23:15:00+00:00,2025-08-29 23:45:00+00:00,2025-08-30 00:30:00+00:00,1,2025-08-29 22:30:00+00:00,2025-08-29 23:15:00+00:00,2025-08-30 00:30:00+00:00,1.0,3.0,1.0,0.75,0.5,1.25,0.75,3.75,2.75,1.0,3.0,True,True,True
2670,2025-08-30 09:30:00+00:00,1,108434.0,108501.10357142855,134.2071428571414,2025-08-30 14:15:00+00:00,2025-08-30 14:30:00+00:00,-0.3204534568097027,2025-08-30 13:15:00+00:00,2025-08-30 13:45:00+00:00,2025-08-30 14:15:00+00:00,2,2025-08-30 09:45:00+00:00,2025-08-30 13:15:00+00:00,2025-08-30 14:15:00+00:00,1.0,6.0,0.25,3.5,0.5,1.0,0.25,5.0,4.75,1.0,6.0,True,True,True
2674,2025-09-01 13:45:00+00:00,1,108974.8,109134.85357142855,320.1071428571418,2025-09-01 18:45:00+00:00,2025-09-01 19:15:00+00:00,-0.1018632154411744,2025-09-01 15:30:00+00:00,2025-09-01 18:00:00+00:00,2025-09-01 18:45:00+00:00,9,2025-09-01 14:00:00+00:00,2025-09-01 15:30:00+00:00,2025-09-01 18:45:00+00:00,1.0,11.0,0.25,1.5,2.5,3.25,0.5,5.5,5.25,1.0,11.0,True,True,True
2675,2025-09-02 01:45:00+00:00,1,109262.3,109422.35357142855,320.1071428571408,2025-09-02 13:30:00+00:00,2025-09-02 13:45:00+00:00,4.782751310945084,2025-09-02 12:45:00+00:00,2025-09-02 13:15:00+00:00,2025-09-02 13:30:00+00:00,1,2025-09-02 02:00:00+00:00,2025-09-02 12:45:00+00:00,2025-09-02 13:30:00+00:00,1.0,3.0,0.25,10.75,0.5,0.75,0.25,12.0,11.75,1.0,3.0,True,True,True
2678,2025-09-03 15:00:00+00:00,1,112056.0,112274.54285714283,437.0857142857109,2025-09-03 17:00:00+00:00,2025-09-03 17:45:00+00:00,-2.4505164073734624,2025-09-03 16:30:00+00:00,2025-09-03 17:00:00+00:00,2025-09-03 17:00:00+00:00,1,2025-09-03 15:45:00+00:00,2025-09-03 16:30:00+00:00,2025-09-03 17:00:00+00:00,1.0,3.0,0.75,0.75,0.5,0.5,0.75,2.75,2.0,1.0,3.0,True,True,True
2683,2025-09-06 04:15:00+00:00,1,110777.0,110850.81071428572,147.62142857142837,2025-09-06 08:30:00+00:00,2025-09-06 08:45:00+00:00,-5.226351187884096,2025-09-06 05:30:00+00:00,2025-09-06 07:30:00+00:00,2025-09-06 08:30:00+00:00,9,2025-09-06 04:45:00+00:00,2025-09-06 05:30:00+00:00,2025-09-06 08:30:00+00:00,1.0,11.0,0.5,0.75,2.0,3.0,0.25,4.5,4.0,1.0,11.0,True,True,True
2695,2025-09-13 08:30:00+00:00,-1,115929.7,115883.06785714286,93.26428571428758,2025-09-13 10:45:00+00:00,2025-09-13 11:00:00+00:00,0.394960557555313,2025-09-13 10:00:00+00:00,2025-09-13 10:45:00+00:00,2025-09-13 10:45:00+00:00,2,2025-09-13 09:00:00+00:00,2025-09-13 10:00:00+00:00,2025-09-13 10:45:00+00:00,1.0,4.0,0.5,1.0,0.75,0.75,0.25,2.5,2.0,1.0,4.0,True,True,True
2698,2025-09-15 12:30:00+00:00,-1,114832.4,114725.3107142857,214.1785714285693,2025-09-15 14:45:00+00:00,2025-09-15 15:00:00+00:00,-2.178922794730759,2025-09-15 14:30:00+00:00,2025-09-15 14:45:00+00:00,2025-09-15 14:45:00+00:00,0,2025-09-15 12:45:00+00:00,2025-09-15 14:30:00+00:00,2025-09-15 14:45:00+00:00,1.0,3.0,0.25,1.75,0.25,0.25,0.25,2.5,2.25,1.0,3.0,True,True,True
2699,2025-09-16 05:15:00+00:00,1,115681.8,115795.52857142856,227.45714285714453,2025-09-16 15:45:00+00:00,2025-09-16 16:00:00+00:00,3.494033412887883,2025-09-16 08:45:00+00:00,2025-09-16 15:45:00+00:00,2025-09-16 15:45:00+00:00,27,2025-09-16 05:30:00+00:00,2025-09-16 08:45:00+00:00,2025-09-16 15:45:00+00:00,1.0,30.0,0.25,3.25,7.0,7.0,0.25,10.75,10.5,1.0,30.0,True,True,True
2713,2025-09-25 05:45:00+00:00,-1,111690.4,111531.01428571428,318.7714285714298,2025-09-25 09:45:00+00:00,2025-09-25 11:15:00+00:00,8.086447969884336,2025-09-25 07:30:00+00:00,2025-09-25 08:45:00+00:00,2025-09-25 09:45:00+00:00,7,2025-09-25 06:15:00+00:00,2025-09-25 07:30:00+00:00,2025-09-25 09:45:00+00:00,1.0,10.0,0.5,1.25,1.25,2.25,1.5,5.5,5.0,1.0,10.0,True,True,True
2731,2025-10-08 11:30:00+00:00,1,122743.4,122919.15,351.499999999999,2025-10-08 16:45:00+00:00,2025-10-08 17:00:00+00:00,0.5573257467994575,2025-10-08 12:30:00+00:00,2025-10-08 14:00:00+00:00,2025-10-08 16:45:00+00:00,15,2025-10-08 12:00:00+00:00,2025-10-08 12:30:00+00:00,2025-10-08 16:45:00+00:00,1.0,17.0,0.5,0.5,1.5,4.25,0.25,5.5,5.0,1.0,17.0,True,True,True
2732,2025-10-09 04:15:00+00:00,-1,122193.1,122037.88214285715,310.4357142857137,2025-10-09 14:15:00+00:00,2025-10-09 14:30:00+00:00,2.23158694001526,2025-10-09 11:30:00+00:00,2025-10-09 14:15:00+00:00,2025-10-09 14:15:00+00:00,10,2025-10-09 04:30:00+00:00,2025-10-09 11:30:00+00:00,2025-10-09 14:15:00+00:00,1.0,12.0,0.25,7.0,2.75,2.75,0.25,10.25,10.0,1.0,12.0,True,True,True
2742,2025-10-14 20:15:00+00:00,1,112741.4,113039.94285714284,597.085714285712,2025-10-15 02:15:00+00:00,2025-10-15 02:30:00+00:00,-0.4528423772609377,2025-10-15 01:15:00+00:00,2025-10-15 02:00:00+00:00,2025-10-15 02:15:00+00:00,2,2025-10-14 21:30:00+00:00,2025-10-15 01:15:00+00:00,2025-10-15 02:15:00+00:00,1.0,5.0,1.25,3.75,0.75,1.0,0.25,6.25,5.0,1.0,5.0,True,True,True
2746,2025-10-16 23:45:00+00:00,-1,108129.4,107956.16785714283,346.4642857142857,2025-10-17 06:15:00+00:00,2025-10-17 06:30:00+00:00,6.270302030718412,2025-10-17 00:15:00+00:00,2025-10-17 06:15:00+00:00,2025-10-17 06:15:00+00:00,23,2025-10-17 00:00:00+00:00,2025-10-17 00:30:00+00:00,2025-10-17 06:15:00+00:00,1.0,24.0,0.25,0.25,6.0,6.0,0.25,6.75,6.5,1.0,24.0,True,False,True
2750,2025-10-19 06:15:00+00:00,-1,106750.1,106673.56071428572,153.07857142857287,2025-10-19 08:15:00+00:00,2025-10-19 08:30:00+00:00,-16.67756987541394,2025-10-19 07:15:00+00:00,2025-10-19 07:30:00+00:00,2025-10-19 08:15:00+00:00,1,2025-10-19 06:30:00+00:00,2025-10-19 07:15:00+00:00,2025-10-19 08:15:00+00:00,1.0,3.0,0.25,0.75,0.25,1.0,0.25,2.25,2.0,1.0,3.0,True,True,True
2758,2025-10-23 09:00:00+00:00,1,109093.4,109309.37857142856,431.9571428571404,2025-10-23 13:30:00+00:00,2025-10-23 13:45:00+00:00,0.3311505771075345,2025-10-23 12:15:00+00:00,2025-10-23 12:45:00+00:00,2025-10-23 13:30:00+00:00,2,2025-10-23 09:15:00+00:00,2025-10-23 12:15:00+00:00,2025-10-23 13:30:00+00:00,1.0,4.0,0.25,3.0,0.5,1.25,0.25,4.75,4.5,1.0,4.0,True,True,True
2765,2025-10-27 13:30:00+00:00,1,114838.4,114958.125,239.45000000000024,2025-10-27 15:00:00+00:00,2025-10-27 15:30:00+00:00,-2.740238045521019,2025-10-27 14:45:00+00:00,2025-10-27 15:00:00+00:00,2025-10-27 15:00:00+00:00,0,2025-10-27 13:45:00+00:00,2025-10-27 14:45:00+00:00,2025-10-27 15:00:00+00:00,1.0,3.0,0.25,1.0,0.25,0.25,0.5,2.0,1.75,1.0,3.0,True,True,True
2766,2025-10-28 01:30:00+00:00,-1,114421.7,114298.7357142857,245.92857142857247,2025-10-28 11:45:00+00:00,2025-10-28 12:15:00+00:00,-3.67679349404592,2025-10-28 10:00:00+00:00,2025-10-28 11:45:00+00:00,2025-10-28 11:45:00+00:00,6,2025-10-28 02:00:00+00:00,2025-10-28 10:00:00+00:00,2025-10-28 11:45:00+00:00,1.0,8.0,0.5,8.0,1.75,1.75,0.5,10.75,10.25,1.0,8.0,True,True,True
2771,2025-10-30 15:00:00+00:00,-1,107913.7,107631.50357142856,564.3928571428571,2025-10-30 17:00:00+00:00,2025-10-30 17:15:00+00:00,-2.9261406062140427,2025-10-30 16:15:00+00:00,2025-10-30 17:00:00+00:00,2025-10-30 17:00:00+00:00,2,2025-10-30 15:30:00+00:00,2025-10-30 16:15:00+00:00,2025-10-30 17:00:00+00:00,1.0,4.0,0.5,0.75,0.75,0.75,0.25,2.25,1.75,1.0,4.0,True,True,True
