trade_index,entry_ts,year,quality,raw_R,risk_mult,weighted_R,equity_R,drawdown_R,exit_reason
773,1686377940,2023,1,-0.11026947021211604,1.5,-0.16540420531817407,25.92379658875152,5.633465110956173,-4
774,1686421860,2023,-1,-0.48140752608962845,0.75,-0.36105564456722133,25.5627409441843,5.994520755523396,-3
775,1686552540,2023,0,0.3119765096047205,1.0,0.3119765096047205,25.874717453789017,5.6825442459186775,-3
776,1686564720,2023,0,-0.032229813228933285,1.0,-0.032229813228933285,25.842487640560083,5.7147740591476115,-3
777,1686776520,2023,1,-0.10175551462747259,1.5,-0.1526332719412089,25.689854368618875,5.86740733108882,-4
778,1686855660,2023,0,0.14524655414909,1.0,0.14524655414909,25.835100922767964,5.722160776939731,-2
779,1686860100,2023,0,0.14677131965448809,1.0,0.14677131965448809,25.98187224242245,5.575389457285244,-2
780,1687009200,2023,0,0.14494764148764588,1.0,0.14494764148764588,26.1268198839101,5.430441815797597,-2
781,1687032180,2023,0,0.18302237118660666,1.0,0.18302237118660666,26.309842255096704,5.2474194446109905,-3
782,1687068420,2023,0,-0.4070235489920362,1.0,-0.4070235489920362,25.902818706104668,5.654442993603027,-3
783,1687198620,2023,1,-1.0036671446643703,1.5,-1.5055007169965555,24.397317989108114,7.159943710599581,-1
784,1687367100,2023,0,0.1861860020120549,1.0,0.1861860020120549,24.583503991120168,6.973757708587527,-3
785,1687509960,2023,0,-0.4936075735053406,1.0,-0.4936075735053406,24.089896417614828,7.467365282092867,-4
786,1687539000,2023,-1,0.033074224797455566,0.75,0.024805668598091676,24.11470208621292,7.442559613494776,-3
787,1687600320,2023,0,0.5385473142524428,1.0,0.5385473142524428,24.653249400465363,6.904012299242332,-3
788,1687669320,2023,-1,0.2399038533429129,0.75,0.17992789000718468,24.83317729047255,6.724084409235147,-3
789,1687837560,2023,0,-0.05326358585858341,1.0,-0.05326358585858341,24.779913704613964,6.777347995093731,-4
790,1687944360,2023,0,0.14599318783068882,1.0,0.14599318783068882,24.925906892444655,6.63135480726304,-2
791,1688095200,2023,0,-0.07127280578412579,1.0,-0.07127280578412579,24.85463408666053,6.7026276130471665,-3
792,1688103060,2023,1,-0.0538144253294537,1.5,-0.08072163799418056,24.773912448666348,6.783349251041347,-3
793,1688132100,2023,-1,-1.0035840056501393,0.75,-0.7526880042376045,24.021224444428743,7.536037255278952,-1
794,1688179500,2023,0,-0.020248857412643022,1.0,-0.020248857412643022,24.0009755870161,7.556286112691595,-4
795,1688219340,2023,1,0.2048227701539556,1.5,0.30723415523093345,24.308209742247033,7.2490519574606616,-4
796,1688337660,2023,-1,-0.22789432698499457,0.75,-0.17092074523874592,24.137288997008287,7.419972702699408,-3
797,1688397420,2023,1,0.143440288403156,1.5,0.215160432604734,24.35244942961302,7.204812270094674,-2
798,1688402100,2023,1,0.14597599360939265,1.5,0.21896399041408898,24.57141342002711,6.985848279680585,-2
799,1688442840,2023,1,-0.5338148080000844,1.5,-0.8007222120001266,23.77069120802698,7.786570491680713,-3
800,1688494620,2023,0,0.23032234391836165,1.0,0.23032234391836165,24.001013551945345,7.55624814776235,-4
801,1688546880,2023,0,0.07762324530516662,1.0,0.07762324530516662,24.07863679725051,7.4786249024571845,-3
802,1688636340,2023,1,-1.004465288290216,1.5,-1.506697932435324,22.571938864815188,8.985322834892507,-1
803,1688656920,2023,0,0.029995291831441687,1.0,0.029995291831441687,22.601934156646628,8.955327543061067,-4
804,1689090420,2023,-1,0.04377820686698905,0.75,0.03283365515024179,22.63476781179687,8.922493887910825,-4
805,1689227820,2023,1,-1.0077537426900514,1.5,-1.511630614035077,21.123137197761793,10.434124501945902,-1
806,1689361980,2023,0,-0.18399033917707877,1.0,-0.18399033917707877,20.939146858584714,10.618114841122981,-4
807,1689731460,2023,-1,-0.025971767527166012,0.75,-0.01947882564537451,20.919668032939338,10.637593666768357,-3
808,1689834780,2023,0,0.4123331073446247,1.0,0.4123331073446247,21.332001140283964,10.225260559423731,-4
809,1689869280,2023,0,0.1467642115694326,1.0,0.1467642115694326,21.478765351853397,10.078496347854298,-2
810,1690135380,2023,0,0.13723036188396895,1.0,0.13723036188396895,21.615995713737366,9.941265985970329,-2
811,1690279860,2023,1,0.12265934942648521,1.5,0.1839890241397278,21.799984737877093,9.757276961830602,-3
812,1690556520,2023,0,-1.0063054325746439,1.0,-1.0063054325746439,20.793679305302447,10.763582394405248,-1
813,1690592760,2023,0,-0.29310406723037363,1.0,-0.29310406723037363,20.500575238072074,11.056686461635621,-3
814,1690611000,2023,0,-1.018933625512696,1.0,-1.018933625512696,19.48164161255938,12.075620087148316,-1
815,1690702620,2023,1,0.12121870206487322,1.5,0.18182805309730982,19.663469665656688,11.893792034051007,-2
816,1690733940,2023,0,-1.0101384139665577,1.0,-1.0101384139665577,18.65333125169013,12.903930448017565,-1
817,1690820280,2023,1,0.03577986590038052,1.5,0.053669798850570785,18.7070010505407,12.850260649166994,-4
818,1690897800,2023,1,0.1425185858585859,1.5,0.21377787878787885,18.92077892932858,12.636482770379114,-2
819,1690920780,2023,0,1.3322066992482997,1.0,1.3322066992482997,20.25298562857688,11.304276071130815,-4
820,1690967940,2023,0,0.9466528015541055,1.0,0.9466528015541055,21.199638430130985,10.35762326957671,-4
821,1691179440,2023,-1,0.14267680348527143,0.75,0.10700760261395356,21.30664603274494,10.250615666962755,-2
822,1691243220,2023,1,-0.6037476083835392,1.5,-0.9056214125753088,20.401024620169633,11.156237079538062,-3
823,1691430180,2023,1,-0.3219314201892415,1.5,-0.4828971302838622,19.91812748988577,11.639134209821925,-3
824,1691497860,2023,-1,0.14133381174591214,0.75,0.1060003588094341,20.024127848695205,11.53313385101249,-2
825,1691570460,2023,0,-1.0089631116267141,1.0,-1.0089631116267141,19.015164737068492,12.542096962639203,-1
826,1691602740,2023,0,-0.1867889134800633,1.0,-0.1867889134800633,18.828375823588427,12.728885876119268,-4
827,1691731260,2023,0,0.06151780659102066,1.0,0.06151780659102066,18.889893630179447,12.667368069528248,-4
828,1691982180,2023,1,-0.2944149606085322,1.5,-0.44162244091279823,18.44827118926665,13.108990510441046,-3
829,1692027060,2023,0,-1.0076368087105552,1.0,-1.0076368087105552,17.440634380556094,14.1166273191516,-1
830,1692221700,2023,1,0.7945592800155743,1.5,1.1918389200233614,18.632473300579456,12.92478839912824,-4
831,1692292080,2023,1,0.555120153048929,1.5,0.8326802295733935,19.46515353015285,12.092108169554844,-3
832,1692366780,2023,0,-1.0038678197481827,1.0,-1.0038678197481827,18.461285710404667,13.095975989303028,-1
833,1692687240,2023,-1,-0.17142938334753796,0.75,-0.12857203751065346,18.332713672894013,13.224548026813682,-4
834,1692800520,2023,-1,-0.4557492216418478,0.75,-0.34181191623138585,17.990901756662627,13.566359943045068,-3
835,1692891660,2023,0,0.1458627174836152,1.0,0.1458627174836152,18.136764474146243,13.420497225561451,-2
836,1693205880,2023,-1,0.13830068812215598,0.75,0.10372551609161698,18.24048999023786,13.316771709469833,-2
837,1693319460,2023,0,2.15866903464301,1.0,2.15866903464301,20.399159024880873,11.158102674826821,-2
838,1693564680,2023,-1,1.0841535342398456,0.75,0.8131151506798842,21.212274175560758,10.344987524146937,-3
839,1693670700,2023,-1,0.12002328364304687,0.75,0.09001746273228516,21.302291638293042,10.254970061414653,-3
840,1693888380,2023,1,0.033660415878376815,1.5,0.05049062381756522,21.35278226211061,10.204479437597087,-3
841,1693927980,2023,-1,-0.1704063300907083,0.75,-0.12780474756803123,21.224977514542577,10.332284185165118,-4
842,1694010660,2023,-1,0.14240613706175034,0.75,0.10680460279631276,21.33178211733889,10.225479582368806,-2
843,1694089860,2023,-1,0.1360229836829955,0.75,0.10201723776224664,21.433799355101137,10.123462344606558,-2
844,1694113440,2023,0,1.4060299181242089,1.0,1.4060299181242089,22.839829273225345,8.71743242648235,-4
845,1694396820,2023,1,-0.5371172513937572,1.5,-0.8056758770906358,22.03415339613471,9.523108303572986,-3
846,1694563980,2023,0,-0.020025602158455495,1.0,-0.020025602158455495,22.014127793976254,9.543133905731441,-4
847,1694610360,2023,1,0.14672910598304034,1.5,0.2200936589745605,22.234221452950813,9.323040246756882,-2
848,1694853000,2023,0,-0.2164205936479665,1.0,-0.2164205936479665,22.017800859302845,9.53946084040485,-4
849,1694951280,2023,1,-0.7866878139310611,1.5,-1.1800317208965918,20.83776913840625,10.719492561301443,-3
850,1694998080,2023,0,-1.0066387598647133,1.0,-1.0066387598647133,19.831130378541538,11.726131321166157,-1
851,1695120600,2023,1,0.38543019008912605,1.5,0.578145285133689,20.409275663675228,11.147986036032467,-4
852,1695294060,2023,0,0.14533980433263588,1.0,0.14533980433263588,20.554615468007864,11.002646231699831,-2
853,1695449220,2023,1,-0.1740454075698886,1.5,-0.2610681113548329,20.29354735665303,11.263714343054666,-3
854,1695488640,2023,-1,0.3158387595879789,0.75,0.23687906969098418,20.530426426344015,11.02683527336368,-3
855,1695608160,2023,-1,0.12693368133518831,0.75,0.09520026100139123,20.625626687345406,10.931635012362289,-4
856,1695662520,2023,0,-0.014631040828598207,1.0,-0.014631040828598207,20.61099564651681,10.946266053190886,-4
857,1695914220,2023,0,0.14627766280107007,1.0,0.14627766280107007,20.757273309317878,10.799988390389817,-2
858,1696145940,2023,-1,0.2041647668251083,0.75,0.15312357511883123,20.910396884436707,10.646864815270987,-3
859,1696158180,2023,1,-0.294111536262937,1.5,-0.44116730439440555,20.469229580042303,11.088032119665392,-4
860,1696285740,2023,0,-0.06295339141708826,1.0,-0.06295339141708826,20.406276188625213,11.150985511082482,-4
861,1696499460,2023,0,-0.03188931939317897,1.0,-0.03188931939317897,20.374386869232033,11.182874830475662,-3
862,1696516260,2023,-1,-1.0062610311417526,0.75,-0.7546957733563144,19.61969109587572,11.937570603831976,-1
863,1696839240,2023,0,0.1391939325842639,1.0,0.1391939325842639,19.758885028459982,11.798376671247713,-2
864,1696848660,2023,0,0.639130482603816,1.0,0.639130482603816,20.398015511063797,11.159246188643898,-4
865,1696945560,2023,-1,-1.0062058343858287,0.75,-0.7546543757893716,19.643361135274425,11.91390056443327,-1
866,1696993320,2023,-1,0.1411856660168897,0.75,0.10588924951266727,19.749250384787093,11.808011314920602,-2
867,1697105940,2023,-1,0.14340493231810858,0.75,0.10755369923858143,19.856804084025676,11.70045761568202,-2
868,1697189640,2023,0,0.14244010685700134,1.0,0.14244010685700134,19.999244190882678,11.558017508825017,-2
869,1697319120,2023,0,-0.8949296471274507,1.0,-0.8949296471274507,19.104314543755226,12.452947155952469,-4
870,1697378520,2023,-1,-0.5661493527870961,0.75,-0.42461201459032205,18.679702529164903,12.877559170542792,-3
871,1697435160,2023,0,0.14313001957983063,1.0,0.14313001957983063,18.822832548744735,12.73442915096296,-2
872,1697532480,2023,-1,0.022059600761625393,0.75,0.016544700571219047,18.839377249315955,12.71788445039174,-3
873,1697607960,2023,-1,-0.04878789311050315,0.75,-0.036590919832877364,18.802786329483077,12.754475370224618,-3
874,1697623260,2023,0,0.18975378824861397,1.0,0.18975378824861397,18.99254011773169,12.564721581976006,-4
875,1697732880,2023,-1,-0.09378884424777535,0.75,-0.07034163318583152,18.92219848454586,12.635063215161836,-4
876,1697771040,2023,1,3.004257789366915,1.5,4.506386684050373,23.428585168596232,8.128676531111463,-2
877,1697915160,2023,-1,-0.39243432045779153,0.75,-0.29432574034334363,23.13425942825289,8.423002271454806,-4
878,1697950980,2023,0,-1.006034862171606,1.0,-1.006034862171606,22.128224566081283,9.429037133626412,-1
879,1698102960,2023,0,-0.5501970931583497,1.0,-0.5501970931583497,21.578027472922933,9.979234226784762,-3
880,1698326160,2023,0,0.1470440292769956,1.0,0.1470440292769956,21.725071502199928,9.832190197507767,-2
881,1698544800,2023,-1,-0.0027117105552772955,0.75,-0.0020337829164579716,21.723037719283468,9.834223980424227,-3
882,1698643920,2023,0,-1.0050653162019865,1.0,-1.0050653162019865,20.717972403081482,10.839289296626212,-1
883,1698877320,2023,-1,0.14813822095899806,0.75,0.11110366571924854,20.82907606880073,10.728185630906964,-2
884,1698934620,2023,0,0.1473469614235882,1.0,0.1473469614235882,20.976423030224318,10.580838669483377,-2
885,1699267560,2023,1,-0.46969248699431765,1.5,-0.7045387304914765,20.27188429973284,11.285377399974855,-3
886,1699321800,2023,0,0.050201421740164454,1.0,0.050201421740164454,20.322085721473005,11.23517597823469,-4
887,1699359540,2023,0,-0.04802031810473189,1.0,-0.04802031810473189,20.274065403368272,11.283196296339423,-3
888,1699460400,2023,0,-1.0045553680013324,1.0,-1.0045553680013324,19.26951003536694,12.287751664340753,-1
889,1699540440,2023,0,3.478544903980624,1.0,3.478544903980624,22.748054939347565,8.80920676036013,-2
890,1699552140,2023,0,-0.09584969837703677,1.0,-0.09584969837703677,22.652205240970527,8.905056458737167,-4
891,1699775520,2023,1,-0.1950651037105613,1.5,-0.29259765556584194,22.359607585404685,9.19765411430301,-3
892,1699832760,2023,0,-1.009894826394865,1.0,-1.009894826394865,21.34971275900982,10.207548940697876,-1
893,1699849080,2023,0,-0.06794902754646617,1.0,-0.06794902754646617,21.281763731463354,10.275497968244341,-4
894,1699952700,2023,0,-1.0065018294702996,1.0,-1.0065018294702996,20.275261901993055,11.28199979771464,-1
895,1700040660,2023,0,0.9242146951852828,1.0,0.9242146951852828,21.19947659717834,10.357785102529355,-4
896,1700318220,2023,0,0.6504775998382211,1.0,0.6504775998382211,21.84995419701656,9.707307502691133,-4
897,1700373780,2023,0,-0.23202648457823818,1.0,-0.23202648457823818,21.617927712438323,9.939333987269372,-3
898,1700397420,2023,0,-0.3466290665749524,1.0,-0.3466290665749524,21.27129864586337,10.285963053844323,-3
899,1700420580,2023,1,0.14393667278459144,1.5,0.21590500917688715,21.487203655040258,10.070058044667437,-2
900,1700469960,2023,-1,-1.005918112545826,0.75,-0.7544385844093695,20.732765070630887,10.824496629076808,-1
901,1700497200,2023,1,0.14758398359793204,1.5,0.22137597539689807,20.954141046027786,10.603120653679909,-2
902,1700580180,2023,0,-1.0035148312380013,1.0,-1.0035148312380013,19.950626214789786,11.60663548491791,-1
903,1700611440,2023,0,-0.6354902471751432,1.0,-0.6354902471751432,19.315135967614644,12.24212573209305,-4
904,1700644020,2023,0,0.14487643434161376,1.0,0.14487643434161376,19.46001240195626,12.097249297751436,-2
905,1700678940,2023,0,0.14699696151265268,1.0,0.14699696151265268,19.60700936346891,11.950252336238783,-2
906,1700732580,2023,0,0.13266655978460923,1.0,0.13266655978460923,19.73967592325352,11.817585776454173,-3
907,1700742780,2023,-1,-0.059981243471677805,0.75,-0.044985932603758355,19.694689990649763,11.862571709057931,-3
908,1700755380,2023,0,-0.4186434552768613,1.0,-0.4186434552768613,19.276046535372902,12.281215164334792,-3
909,1700814840,2023,1,2.643725697284449,1.5,3.965588545926674,23.241635081299577,8.315626618408118,-2
910,1700963700,2023,1,0.09349171315121381,1.5,0.14023756972682072,23.3818726510264,8.175389048681296,-3
911,1701002760,2023,0,0.13716603551452092,1.0,0.13716603551452092,23.51903868654092,8.038223013166775,-2
912,1701086820,2023,0,0.14592726442624515,1.0,0.14592726442624515,23.664965950967165,7.89229574874053,-2
913,1701175680,2023,0,2.525076533471171,1.0,2.525076533471171,26.190042484438337,5.367219215269358,-2
914,1701193800,2023,1,-0.5076769740605491,1.5,-0.7615154610908237,25.428527023347513,6.128734676360182,-4
915,1701276480,2023,-1,-0.009152192018635447,0.75,-0.0068641440139765855,25.421662879333535,6.13559882037416,-4
916,1701545460,2023,-1,0.1433209972379735,0.75,0.10749074792848012,25.529153627262016,6.028108072445679,-2
917,1701599640,2023,0,-1.0099053165510377,1.0,-1.0099053165510377,24.519248310710978,7.038013388996717,-1
918,1701693060,2023,1,-0.03049824287797996,1.5,-0.04574736431696994,24.473500946394008,7.083760753313687,-3
919,1701732840,2023,0,0.09994239322314688,1.0,0.09994239322314688,24.573443339617153,6.983818360090542,-4
920,1701791160,2023,1,1.4109284407400322,1.5,2.1163926611100483,26.6898360007272,4.867425698980494,-3
921,1701854400,2023,0,-0.34639826607384727,1.0,-0.34639826607384727,26.343437734653353,5.213823965054342,-3
922,1702022220,2023,1,0.15161591871263677,1.5,0.22742387806895514,26.570861612722307,4.9864000869853875,-3
923,1702071600,2023,1,-0.6010850022520203,1.5,-0.9016275033780305,25.669234109344277,5.888027590363418,-3
924,1702205400,2023,0,-0.5080585209639958,1.0,-0.5080585209639958,25.16117558838028,6.3960861113274134,-3
925,1702249440,2023,0,0.14419547746675113,1.0,0.14419547746675113,25.305371065847034,6.251890633860661,-2
926,1702311900,2023,0,0.5953748967092319,1.0,0.5953748967092319,25.900745962556265,5.65651573715143,-4
927,1702396500,2023,0,-0.26377465890391494,1.0,-0.26377465890391494,25.63697130365235,5.920290396055346,-3
928,1702659780,2023,0,-0.16925966351478997,1.0,-0.16925966351478997,25.46771164013756,6.089550059570136,-3
929,1702707300,2023,0,0.030757283950622737,1.0,0.030757283950622737,25.498468924088183,6.058792775619512,-3
930,1702729080,2023,0,-0.33294209089335086,1.0,-0.33294209089335086,25.165526833194832,6.391734866512863,-3
931,1702791960,2023,1,-0.07932095075701343,1.5,-0.11898142613552014,25.046545407059313,6.510716292648382,-4
932,1702914540,2023,0,1.7204752978479243,1.0,1.7204752978479243,26.767020704907235,4.79024099480046,-4
933,1702938180,2023,0,0.6384522149624171,1.0,0.6384522149624171,27.405472919869652,4.151788779838043,-4
934,1702983480,2023,-1,-1.0039545570216744,0.75,-0.7529659177662558,26.652507002103395,4.9047546976043,-1
935,1703081220,2023,1,0.14685507529168954,1.5,0.22028261293753432,26.87278961504093,4.684472084666766,-2
936,1703332560,2023,0,0.7046674379661443,1.0,0.7046674379661443,27.577457053007073,3.9798046467006216,-4
937,1703396820,2023,0,-0.05618216573043309,1.0,-0.05618216573043309,27.52127488727664,4.035986812431055,-4
938,1703431320,2023,1,-0.4355903880513836,1.5,-0.6533855820770754,26.867889305199565,4.68937239450813,-3
939,1703496840,2023,0,2.007857335865728,1.0,2.007857335865728,28.875746641065295,2.6815150586424004,-2
940,1703513820,2023,0,-0.19934585258770396,1.0,-0.19934585258770396,28.67640078847759,2.880860911230105,-3
941,1703571420,2023,0,0.14565816868937403,1.0,0.14565816868937403,28.822058957166963,2.735202742540732,-2
942,1703677740,2023,0,-0.13130552338899934,1.0,-0.13130552338899934,28.690753433777964,2.866508265929731,-4
943,1703715720,2023,0,-0.037037102033341304,1.0,-0.037037102033341304,28.653716331744622,2.9035453679630727,-4
944,1703781120,2023,0,-0.16084003533707236,1.0,-0.16084003533707236,28.492876296407548,3.0643854033001467,-4
945,1703906160,2023,0,0.1450875544182734,1.0,0.1450875544182734,28.637963850825823,2.9192978488818717,-2
946,1704066420,2023,0,-1.0039181378447637,1.0,-1.0039181378447637,27.63404571298106,3.9232159867266354,-1
947,1704147180,2024,1,2.23002925379596,1.5,3.3450438806939395,30.979089593675,0.5781721060326959,-4
948,1704272100,2024,0,-0.3086508831693581,1.0,-0.3086508831693581,30.670438710505643,0.8868229892020523,-3
949,1704281520,2024,-1,2.658178765650523,0.75,1.9936340742378922,32.66407278474353,0.0,-2
950,1704286080,2024,0,-0.07190552654195688,1.0,-0.07190552654195688,32.59216725820158,0.07190552654195415,-4
951,1704529380,2024,0,-0.2931937816373482,1.0,-0.2931937816373482,32.29897347656423,0.36509930817930325,-4
952,1704553560,2024,0,-0.2190644489428732,1.0,-0.2190644489428732,32.079909027621355,0.5841637571221767,-3
953,1704636720,2024,1,-1.0052845099791539,1.5,-1.507926764968731,30.571982262652625,2.0920905220909063,-1
954,1704792900,2024,0,0.14625582401193432,1.0,0.14625582401193432,30.71823808666456,1.945834698078972,-2
955,1704837660,2024,-1,-0.4954651200435543,0.75,-0.37159884003266574,30.346639246631895,2.3174335381116364,-4
956,1704972660,2024,1,0.1466534259259301,1.5,0.21998013888889512,30.56661938552079,2.09745339922274,-2
957,1705077960,2024,0,1.126047985163141,1.0,1.126047985163141,31.69266737068393,0.9714054140595998,-3
958,1705126680,2024,1,0.2827727215232944,1.5,0.4241590822849416,32.11682645296887,0.5472463317746588,-3
959,1705214760,2024,1,-0.20009812275026762,1.5,-0.3001471841254014,31.816679268843473,0.847393515900059,-3
960,1705298160,2024,1,0.09838672155919849,1.5,0.14758008233879774,31.96425935118227,0.6998134335612605,-3
961,1705347360,2024,0,-0.4634815824269586,1.0,-0.4634815824269586,31.500777768755313,1.1632950159882185,-3
962,1705671780,2024,0,-1.0037984537578948,1.0,-1.0037984537578948,30.496979314997418,2.1670934697461135,-1
963,1705756740,2024,0,-0.022211400776882207,1.0,-0.022211400776882207,30.474767914220536,2.189304870522996,-4
964,1705839420,2024,0,-0.4478493700848521,1.0,-0.4478493700848521,30.026918544135683,2.637154240607849,-3
965,1705905120,2024,1,0.4770837544452986,1.5,0.7156256316679479,30.74254417580363,1.9215286089399015,-3
966,1705991820,2024,0,-1.005320250752164,1.0,-1.005320250752164,29.737223925051467,2.9268488596920648,-1
967,1706055720,2024,1,0.17254054454136808,1.5,0.2588108168120521,29.996034741863518,2.6680380428800134,-3
968,1706239140,2024,0,-0.33644971673046625,1.0,-0.33644971673046625,29.65958502513305,3.0044877596104804,-3
969,1706421360,2024,-1,0.05516560192004276,0.75,0.041374201440032066,29.700959226573083,2.9631135581704484,-3
970,1706494260,2024,0,0.12813276618141511,1.0,0.12813276618141511,29.8290919927545,2.8349807919890324,-3
971,1706544960,2024,-1,-0.14370625514403462,0.75,-0.10777969135802597,29.721312301396473,2.942760483347058,-3
972,1706572980,2024,1,0.3439458563813814,1.5,0.5159187845720721,30.237231085968546,2.426841698774986,-4
973,1706703600,2024,0,-1.0033166019342035,1.0,-1.0033166019342035,29.233914484034344,3.430158300709188,-1
974,1706790840,2024,0,1.7362400087158407,1.0,1.7362400087158407,30.970154492750183,1.6939182919933486,-4
975,1706884260,2024,0,-1.0039365614727138,1.0,-1.0039365614727138,29.96621793127747,2.697854853466062,-1
976,1706955360,2024,-1,0.13988010805730688,0.75,0.10491008104298016,30.07112801232045,2.592944772423081,-2
977,1707033060,2024,0,-0.7202064250457367,1.0,-0.7202064250457367,29.350921587274712,3.3131511974688195,-3
978,1707121200,2024,0,0.1444994299747072,1.0,0.1444994299747072,29.49542101724942,3.1686517674941115,-2
979,1707151740,2024,0,0.27408453220049556,1.0,0.27408453220049556,29.769505549449917,2.8945672352936143,-4
980,1707213840,2024,1,0.6909507475253663,1.5,1.0364261212880495,30.805931670737966,1.8581411140055657,-4
981,1707237660,2024,1,-0.09996988301515522,1.5,-0.14995482452273284,30.655976846215232,2.0080959385282995,-4
982,1707330780,2024,-1,1.4873085854319792,0.75,1.1154814390739844,31.771458285289217,0.8926144994543144,-4
983,1707395100,2024,1,0.7700081388389967,1.5,1.155012208258495,32.92647049354771,0.0,-4
984,1707449520,2024,-1,-0.34644391998655083,0.75,-0.25983293998991314,32.6666375535578,0.25983293998991286,-3
985,1707482520,2024,0,0.0653363654679148,1.0,0.0653363654679148,32.73197391902571,0.19449657452199887,-3
986,1707490200,2024,1,0.43209130433778536,1.5,0.648136956506678,33.38011087553239,0.0,-4
987,1707600660,2024,-1,0.08776540996168285,0.75,0.06582405747126213,33.44593493300365,0.0,-4
988,1707638700,2024,0,0.13977800621681838,1.0,0.13977800621681838,33.585712939220464,0.0,-4
989,1707750960,2024,-1,1.9390152594273349,0.75,1.454261444570501,35.03997438379096,0.0,-4
990,1707823020,2024,0,0.14583807738446458,1.0,0.14583807738446458,35.18581246117543,0.0,-2
991,1707836520,2024,0,-0.36683151149952364,1.0,-0.36683151149952364,34.818980949675904,0.36683151149952664,-4
992,1707903060,2024,1,0.1471061807297525,1.5,0.22065927109462877,35.03964022077053,0.1461722404049013,-2
993,1708013820,2024,0,0.26194620740576563,1.0,0.26194620740576563,35.30158642817629,0.0,-4
994,1708084200,2024,1,-0.12612687012815949,1.5,-0.18919030519223923,35.11239612298405,0.18919030519224123,-4
995,1708209540,2024,0,-0.27599066919641013,1.0,-0.27599066919641013,34.83640545378764,0.4651809743886517,-3
996,1708251420,2024,1,-0.5908636933330607,1.5,-0.886295539999591,33.95010991378805,1.3514765143882457,-3
997,1708298820,2024,-1,-0.2889240279799074,0.75,-0.21669302098493054,33.73341689280311,1.5681695353731797,-3
998,1708328100,2024,-1,-0.47573130972056105,0.75,-0.35679848229042077,33.37661841051269,1.924968017663602,-3
999,1708502820,2024,0,1.0238329392879328,1.0,1.0238329392879328,34.400451349800626,0.9011350783756669,-4
1000,1708610220,2024,0,-0.7596457809666542,1.0,-0.7596457809666542,33.64080556883397,1.6607808593423243,-3
1001,1708635660,2024,0,-1.003986005229661,1.0,-1.003986005229661,32.636819563604305,2.6647668645719875,-1
1002,1708700040,2024,0,0.1450903115290463,1.0,0.1450903115290463,32.78190987513335,2.5196765530429417,-2
1003,1708798620,2024,0,-0.3218800583515821,1.0,-0.3218800583515821,32.46002981678177,2.841556611394523,-4
1004,1708847880,2024,1,-0.1283498932721854,1.5,-0.19252483990827812,32.26750497687349,3.0340814513028036,-3
1005,1708917360,2024,0,0.5507354888741809,1.0,0.5507354888741809,32.81824046574767,2.483345962428622,-4
1006,1708940760,2024,0,-1.0072705512307714,1.0,-1.0072705512307714,31.8109699145169,3.4906165136593934,-1
1007,1709002860,2024,-1,0.14736301249375505,0.75,0.11052225937031629,31.921492173887216,3.3800942542890766,-2
1008,1709217600,2024,1,-0.30200298375682627,1.5,-0.4530044756352394,31.468487698251977,3.833098729924316,-3
1009,1709469120,2024,0,0.1446419268883561,1.0,0.1446419268883561,31.61312962514033,3.6884568030359617,-2
1010,1709618160,2024,0,0.04237984134574783,1.0,0.04237984134574783,31.65550946648608,3.6460769616902127,-4
1011,1710065880,2024,1,-1.0037138875409644,1.5,-1.5055708313114464,30.149938635174635,5.151647793001658,-1
1012,1710216780,2024,0,-0.07321704102407572,1.0,-0.07321704102407572,30.07672159415056,5.224864834025734,-4
1013,1710420960,2024,-1,2.2468725023834413,0.75,1.685154376787581,31.76187597093814,3.5397104572381544,-2
1014,1710473460,2024,0,0.34985969569702546,1.0,0.34985969569702546,32.11173566663516,3.1898507615411305,-4
1015,1710591660,2024,1,0.14726362125106615,1.5,0.2208954318765992,32.33263109851176,2.9689553296645315,-2
1016,1710775560,2024,0,-0.33944699312273374,1.0,-0.33944699312273374,31.993184105389027,3.3084023227872663,-4
1017,1710891060,2024,1,0.46938968620931437,1.5,0.7040845293139716,32.697268634703,2.6043177934732924,-4
1018,1710947760,2024,0,1.5229404397984698,1.0,1.5229404397984698,34.22020907450147,1.0813773536748243,-4
1019,1711038240,2024,0,0.5752647019057929,1.0,0.5752647019057929,34.79547377640726,0.5061126517690298,-4
1020,1711079040,2024,0,0.14767798099325652,1.0,0.14767798099325652,34.94315175740052,0.35843467077577174,-2
1021,1711105260,2024,0,0.14748684366516215,1.0,0.14748684366516215,35.090638601065685,0.21094782711060844,-2
1022,1711243560,2024,1,0.14727491758953237,1.5,0.22091237638429856,35.31155097744998,0.0,-2
1023,1711375500,2024,1,2.311409120823924,1.5,3.467113681235886,38.77866465868587,0.0,-2
1024,1711403280,2024,1,0.14757889284302322,1.5,0.22136833926453484,39.000032997950406,0.0,-2
1025,1711546260,2024,1,-1.0035517237175968,1.5,-1.5053275855763952,37.49470541237401,1.5053275855763957,-1
1026,1711686420,2024,0,0.1447350700280112,1.0,0.1447350700280112,37.63944048240202,1.3605925155483831,-2
1027,1711728120,2024,0,-0.14392536335599945,1.0,-0.14392536335599945,37.495515119046026,1.5045178789043803,-3
1028,1711809600,2024,1,-1.0083116210404983,1.5,-1.5124674315607476,35.983047687485275,3.016985310465131,-1
1029,1711841460,2024,0,-1.0065160194537914,1.0,-1.0065160194537914,34.976531668031484,4.023501329918922,-1
