impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,parent_family,raw_24h,cont_24h,rev_24h
-1.0,-0.7068073997319365,-1.8456726732644095,-8.007613524198119,-6.456307556224663,2.3641183315303262,1.061886563018579,-0.367589251953447,-0.0654031292301428,0.9978589232386035,91993,2023-08-17 23:45:00+00:00,DEV_2021_2024,27894.0,27920.23,25166.0,26623.41,26054.0,H4_DISPLACEMENT_EXTREME,-0.0213875683092436,0.0213875683092436,-0.0213875683092436
-1.0,-1.1061174381276095,-0.05611323443971342,-2.890090215821991,-4.248866172456322,1.9512539446107469,1.6583999366512903,-0.3722125909544648,-0.8314696123025452,-0.5555702330196022,92057,2023-08-18 15:45:00+00:00,DEV_2021_2024,26494.0,26500.0,25931.95,26002.0,26216.01,H4_DISPLACEMENT_EXTREME,0.008230908480466148,-0.008230908480466148,0.008230908480466148
1.0,-1.003011304917754,1.8044191659941082,3.0470863138293955,2.1669103644779426,2.3275556227266034,2.080624333016634,-0.3515289656227114,-0.8968727415326885,0.442288690219001,92553,2023-08-23 19:45:00+00:00,DEV_2021_2024,26143.99,26819.27,26127.24,26632.0,26039.44,H4_DISPLACEMENT_EXTREME,-0.02225029203578699,-0.02225029203578699,0.02225029203578699
-1.0,-1.6385159210839206,-1.2229829746549912,-2.6153656727741548,-0.14132285504766717,1.5851209754512188,0.9652270344518451,-0.35221539448516687,-0.8314696123025452,-0.5555702330196022,92633,2023-08-24 15:45:00+00:00,DEV_2021_2024,26444.02,26444.02,25990.72,25996.34,25932.01,H4_DISPLACEMENT_EXTREME,-0.0024749628313205374,0.0024749628313205374,-0.0024749628313205374
1.0,-0.39243727566124303,-0.5905508059127036,8.078412130401311,3.09513817207289,2.0916866408343116,1.2337466310446699,0.2476812104487288,-0.8314696123025452,-0.5555702330196022,93113,2023-08-29 15:45:00+00:00,DEV_2021_2024,25975.54,27692.0,25964.79,27423.44,27201.63,H4_DISPLACEMENT_EXTREME,-0.008088336109547067,-0.008088336109547067,0.008088336109547067
-1.0,-1.4283792358023784,-1.1393840389688805,-3.4178216579641094,-1.7670130211420423,0.5548797373873618,0.9147532604054678,0.2851682747002726,-0.8968727415326885,0.442288690219001,93321,2023-08-31 19:45:00+00:00,DEV_2021_2024,26922.01,26924.87,25928.0,26162.79,25645.66,H4_DISPLACEMENT_EXTREME,-0.019765858304867323,0.019765858304867323,-0.019765858304867323
-1.0,-0.3929926296577256,-0.243729466103314,-2.2223092778886984,-1.0219734798217723,1.5305117267040869,0.24983512426480162,-0.012187322466601572,-0.8314696123025452,-0.5555702330196022,94361,2023-09-11 15:45:00+00:00,DEV_2021_2024,25601.27,25755.09,24951.0,25115.97,26205.97,H4_DISPLACEMENT_EXTREME,0.04339826676084324,-0.04339826676084324,0.04339826676084324
1.0,0.39747431940091055,5.3516430753914985,3.0858491819187535,0.336654993694767,1.3946588690355421,1.3021380476243931,0.025134378698170288,0.8314696123025451,0.5555702330196024,94409,2023-09-12 03:45:00+00:00,DEV_2021_2024,25162.53,25950.0,25131.48,25797.97,25879.24,H4_DISPLACEMENT_EXTREME,0.0031498590199698917,0.0031498590199698917,-0.0031498590199698917
1.0,1.0769695964401955,0.6954817179159428,2.403795133262087,1.3813598580734747,0.26335320202988083,0.1432863102863817,-0.02233866038197986,0.06540312923014312,-0.9978589232386035,95017,2023-09-18 11:45:00+00:00,DEV_2021_2024,26710.67,27240.0,26684.02,27196.98,27237.56,H4_DISPLACEMENT_EXTREME,0.0014920774291851124,0.0014920774291851124,-0.0014920774291851124
1.0,1.8601187686737823,3.4093993756894436,2.5934099593761832,1.0980446662059826,2.8850287577793954,2.3940045801287,-0.020056379053287755,0.06540312923014312,-0.9978589232386035,95881,2023-09-27 11:45:00+00:00,DEV_2021_2024,26246.35,26848.07,26223.72,26766.7,26476.93,H4_DISPLACEMENT_EXTREME,-0.010825395295421258,-0.010825395295421258,0.010825395295421258
1.0,2.5399303413473184,2.678429599107039,2.78048227095129,1.591178832540778,2.7065867020141834,3.2101195813814805,0.01984207491185931,-0.8314696123025452,-0.5555702330196022,95993,2023-09-28 15:45:00+00:00,DEV_2021_2024,26476.93,27064.0,26460.0,27020.0,26888.57,H4_DISPLACEMENT_EXTREME,-0.004863806389269643,-0.004863806389269643,0.004863806389269643
1.0,0.5350301293291788,-0.0817608730024308,5.702408865279615,3.2592566283488553,0.9307152096537044,0.12614293835284807,0.05418114977441785,-0.0654031292301428,0.9978589232386035,96313,2023-10-01 23:45:00+00:00,DEV_2021_2024,27103.02,28065.51,27033.1,27992.57,27494.51,H4_DISPLACEMENT_EXTREME,-0.017792929412008607,-0.017792929412008607,0.017792929412008607
1.0,-0.8225876635950217,0.396307380320157,3.731702973149385,2.7179526969820342,0.5577622939169118,-0.19335643239414463,0.07864245993373657,0.8968727415326884,-0.44228869021900113,97689,2023-10-16 07:45:00+00:00,DEV_2021_2024,27235.92,27980.0,27193.98,27849.06,28430.63,H4_DISPLACEMENT_EXTREME,0.020883297634928466,0.020883297634928466,-0.020883297634928466
1.0,0.48575309003800726,2.544287035411986,2.915801860646546,2.1974304882490587,1.26837297324098,0.5866449974741418,-0.24456937721926314,0.8314696123025451,0.5555702330196024,98057,2023-10-20 03:45:00+00:00,DEV_2021_2024,28713.71,29400.0,28578.29,29235.38,29604.43,H4_DISPLACEMENT_EXTREME,0.012623749930307016,0.012623749930307016,-0.012623749930307016
1.0,-1.065403105338465,-0.1366256853614388,3.127704976135504,2.995559493740815,1.536269484097214,0.7021706073493317,-0.23952655806731646,0.06540312923014312,-0.9978589232386035,98089,2023-10-20 11:45:00+00:00,DEV_2021_2024,29240.52,30207.55,29227.75,29839.99,29804.99,H4_DISPLACEMENT_EXTREME,-0.0011729226450812869,-0.0011729226450812869,0.0011729226450812869
1.0,3.801301150170318,3.272345822666585,3.706348291409509,1.5140583442564368,3.167371562995887,3.154808192566936,-0.23527734674439046,0.8314696123025451,0.5555702330196024,98345,2023-10-23 03:45:00+00:00,DEV_2021_2024,29992.46,30799.0,29883.6,30736.69,34061.6,H4_DISPLACEMENT_EXTREME,0.10817433763178053,0.10817433763178053,-0.10817433763178053
1.0,3.8200922759750457,-1.8664925783288273,7.184698376453972,5.55176300674162,2.1090769600719192,2.7236782703602893,-0.10623670378728362,-0.0654031292301428,0.9978589232386035,98425,2023-10-23 23:45:00+00:00,DEV_2021_2024,31354.42,34741.91,31318.88,33069.99,33922.73,H4_DISPLACEMENT_EXTREME,0.02578591647593509,0.02578591647593509,-0.02578591647593509
1.0,-5.086723367074626,-3.518192602968322,3.337187836593071,5.1911636551052,2.860847798588702,3.620551929496414,-0.0862258551206982,0.8314696123025451,0.5555702330196024,98441,2023-10-24 03:45:00+00:00,DEV_2021_2024,33069.99,35280.0,32832.34,34061.6,33999.39,H4_DISPLACEMENT_EXTREME,-0.0018261038313243105,-0.0018261038313243105,0.0018261038313243105
-1.0,1.9510027498117546,-5.077036559931282,-3.092294326999521,3.4170546248900413,2.6186430419026014,2.582885246147276,-0.06355066516175155,-0.8314696123025452,-0.5555702330196022,98489,2023-10-24 15:45:00+00:00,DEV_2021_2024,34542.9,34835.74,33200.0,33668.9,34839.8,H4_DISPLACEMENT_EXTREME,0.03477720827743358,-0.03477720827743358,0.03477720827743358
1.0,-0.1624820501474823,0.8028875132301243,2.6896493110703403,0.6487582236311354,0.39554544903743816,-0.113468570424568,-0.037585911756817234,-0.0654031292301428,0.9978589232386035,99289,2023-11-01 23:45:00+00:00,DEV_2021_2024,34557.67,35582.0,34540.0,35421.43,34941.59,H4_DISPLACEMENT_EXTREME,-0.013546601591183705,-0.013546601591183705,0.013546601591183705
-1.0,-1.4532315575476846,0.28932816275387646,-2.698552419742296,-2.243260493817783,0.9047313356018282,0.5646799938432722,0.03288710521016692,-0.8968727415326885,0.442288690219001,100521,2023-11-14 19:45:00+00:00,DEV_2021_2024,36147.09,36417.23,34800.0,35293.99,37499.99,H4_DISPLACEMENT_EXTREME,0.06250325834419446,-0.06250325834419446,0.06250325834419446
1.0,1.7012654426371763,0.5322996651331593,2.995076951450064,2.169377636072245,1.4481754585480011,1.0835031522338665,0.06459735520890629,-0.8968727415326885,0.442288690219001,100617,2023-11-15 19:45:00+00:00,DEV_2021_2024,36402.43,37774.14,36254.0,37499.99,35921.01,H4_DISPLACEMENT_EXTREME,-0.042106144561638414,-0.042106144561638414,0.042106144561638414
-1.0,-3.586399901819848,-3.6326992489533567,-3.622894449236123,-2.150127409635908,1.95419587557713,2.249559307906576,0.0062885642767969005,-0.0654031292301428,0.9978589232386035,101209,2023-11-21 23:45:00+00:00,DEV_2021_2024,36979.99,37170.0,35735.0,35741.65,37408.34,H4_DISPLACEMENT_EXTREME,0.046631590875071405,-0.046631590875071405,0.046631590875071405
1.0,1.3703295575866372,0.48839633656685094,4.229032799020921,1.8895477749146021,1.3691465373054517,0.95364314026466,-0.07355801769357793,-0.8968727415326885,0.442288690219001,102537,2023-12-05 19:45:00+00:00,DEV_2021_2024,42268.28,44100.0,42133.66,43814.36,43984.71,H4_DISPLACEMENT_EXTREME,0.0038877655892346485,0.0038877655892346485,-0.0038877655892346485
-1.0,-1.0262942657475032,2.021013565806879,-4.322838381532743,-2.041629671502536,1.4079911167464179,0.41393228030678614,-0.13033262666991163,0.8314696123025451,0.5555702330196024,103049,2023-12-11 03:45:00+00:00,DEV_2021_2024,43789.5,43804.5,40400.0,42309.58,41735.29,H4_DISPLACEMENT_EXTREME,-0.013573288501868452,0.013573288501868452,-0.013573288501868452
-1.0,2.9111508191514233,-1.6107958816803056,-2.9747951837444697,-3.525160471855296,1.6045371685814451,1.852935927669647,-0.0949020021875914,-0.8968727415326885,0.442288690219001,103113,2023-12-11 19:45:00+00:00,DEV_2021_2024,41803.43,41857.08,40222.0,40779.99,41137.99,H4_DISPLACEMENT_EXTREME,0.008778815296423659,-0.008778815296423659,0.008778815296423659
1.0,0.3575930931369805,0.7557789593814923,2.5262568493455975,1.247214152261088,0.4742527710697686,-0.3008984296436291,0.024813450500931065,-0.0654031292301428,0.9978589232386035,103801,2023-12-18 23:45:00+00:00,DEV_2021_2024,41701.11,42757.81,41576.52,42657.8,42275.99,H4_DISPLACEMENT_EXTREME,-0.00895053190741213,-0.00895053190741213,0.00895053190741213
1.0,-0.12163332272383551,0.7832972035593297,2.9057610961011417,1.4099821681976787,1.3771023166604048,0.5365485191853294,-0.025527855972241595,-0.8314696123025452,-0.5555702330196022,103961,2023-12-20 15:45:00+00:00,DEV_2021_2024,42864.43,44283.0,42757.32,44027.2,43823.99,H4_DISPLACEMENT_EXTREME,-0.004615555838209051,-0.004615555838209051,0.004615555838209051
1.0,-0.17064888735684106,0.07188252992409182,2.9029324885651238,2.983772296804308,1.3523357585533278,-0.17648330768408205,0.00584262481404766,0.8314696123025451,0.5555702330196024,105161,2024-01-02 03:45:00+00:00,DEV_2021_2024,44179.55,45500.0,44148.34,45402.38,45262.69,H4_DISPLACEMENT_EXTREME,-0.0030767109565620343,-0.0030767109565620343,0.0030767109565620343
-1.0,-7.786748859260002,-7.36058523961505,-3.3183325424434007,-1.8163123221919815,3.5696690156034014,8.175602598936255,-0.019412201662977732,0.06540312923014312,-0.9978589232386035,105289,2024-01-03 11:45:00+00:00,DEV_2021_2024,45011.77,45500.0,43500.0,43702.88,43176.32,H4_DISPLACEMENT_EXTREME,-0.01204885992665472,0.01204885992665472,-0.01204885992665472
1.0,1.3807352721951651,0.02175829589668308,4.2761255587251785,2.5357028337641334,1.8712375627441669,0.7230087036700776,-0.04413240607835774,-0.8968727415326885,0.442288690219001,105801,2024-01-08 19:45:00+00:00,DEV_2021_2024,44963.04,47248.99,44793.97,46979.35,46876.01,H4_DISPLACEMENT_EXTREME,-0.0021999022549477054,-0.0021999022549477054,0.0021999022549477054
-1.0,-0.49947447995954325,-3.9892237333677305,-3.183012549685993,-2.2162767701568122,2.733061633367027,1.0878104544523748,-0.16628007369301862,-0.8314696123025452,-0.5555702330196022,106169,2024-01-12 15:45:00+00:00,DEV_2021_2024,45954.35,46109.0,44333.44,44462.01,43154.48,H4_DISPLACEMENT_EXTREME,-0.0294075840043182,0.0294075840043182,-0.0294075840043182
-1.0,-2.8954997927786126,-2.082534419738801,-3.529001619594013,-1.4524280961592324,2.8828681596652075,2.7997337836481386,-0.08392253591042387,-0.8968727415326885,0.442288690219001,106761,2024-01-18 19:45:00+00:00,DEV_2021_2024,42619.31,42619.32,40831.99,41022.32,41814.27,H4_DISPLACEMENT_EXTREME,0.01930509554186699,-0.01930509554186699,0.01930509554186699
1.0,0.2968625929822684,2.5150881766842894,2.9511630097645947,1.0784530986589662,0.9601852432755369,0.13738527519768484,-0.0016657619410742764,0.06540312923014312,-0.9978589232386035,107497,2024-01-26 11:45:00+00:00,DEV_2021_2024,39970.0,41348.13,39962.14,41289.52,41761.23,H4_DISPLACEMENT_EXTREME,0.011424448625220407,0.011424448625220407,-0.011424448625220407
1.0,2.2500972953556686,5.382498439059336,5.068507121819923,1.648763331501571,3.2418088367852387,1.7556118045119666,-0.0981798068635861,-0.8314696123025452,-0.5555702330196022,109145,2024-02-12 15:45:00+00:00,DEV_2021_2024,47903.04,49950.0,47841.0,49917.8,48727.47,H4_DISPLACEMENT_EXTREME,-0.0238458024993089,-0.0238458024993089,0.0238458024993089
-1.0,-0.685440282455522,0.1275742953016341,-3.1311499331766544,-1.4407313116705518,0.9839298682043188,0.3440903296658189,-0.07474918235466306,-0.8314696123025452,-0.5555702330196022,109241,2024-02-13 15:45:00+00:00,DEV_2021_2024,49988.12,49996.0,48400.0,48727.47,51590.0,H4_DISPLACEMENT_EXTREME,0.05874571366007708,-0.05874571366007708,0.05874571366007708
1.0,2.2492377347290526,1.0700314704699279,3.767201971940549,1.2678472473558047,2.607101763436314,2.4965509951591853,-0.022578058052752075,0.06540312923014312,-0.9978589232386035,109321,2024-02-14 11:45:00+00:00,DEV_2021_2024,49838.93,51723.08,49741.19,51555.12,52330.0,H4_DISPLACEMENT_EXTREME,0.015030126978658798,0.015030126978658798,-0.015030126978658798
1.0,2.764849684852346,5.388236519236811,4.126456475062441,1.0487941179854245,2.5776605035737195,1.8387274412988508,-0.03280828749058628,-0.8314696123025452,-0.5555702330196022,110489,2024-02-26 15:45:00+00:00,DEV_2021_2024,51090.01,52847.84,50957.0,52842.32,56745.66,H4_DISPLACEMENT_EXTREME,0.07386748464725157,0.07386748464725157,-0.07386748464725157
1.0,-0.14078153143433597,3.9084726224776873,3.492049686453841,2.6037538983219033,1.5951218521906065,0.5488081366894314,0.010358860221551977,-0.8968727415326885,0.442288690219001,110505,2024-02-26 19:45:00+00:00,DEV_2021_2024,52842.33,54512.02,52753.28,54487.11,57339.68,H4_DISPLACEMENT_EXTREME,0.05235330931541604,0.05235330931541604,-0.05235330931541604
1.0,0.5981422374027483,-0.13394965792791197,3.5152289031613355,2.717527791393124,1.6468951067581823,0.7166700492775732,0.08677265496312013,-0.8314696123025452,-0.5555702330196022,110681,2024-02-28 15:45:00+00:00,DEV_2021_2024,58941.11,61360.0,58891.1,60966.22,62768.02,H4_DISPLACEMENT_EXTREME,0.029554071090515333,0.029554071090515333,-0.029554071090515333
-1.0,-2.1687761971048567,-3.4881203230695794,-3.262515367494282,0.659700884656119,2.422959446538382,1.7619945555506444,-0.022406245801949394,0.8968727415326884,-0.44228869021900113,111225,2024-03-05 07:45:00+00:00,DEV_2021_2024,68113.95,68384.54,65089.0,66129.64,66676.46,H4_DISPLACEMENT_EXTREME,0.008268909372559863,-0.008268909372559863,0.008268909372559863
-1.0,-5.40498938495738,-7.5721549085854365,-8.120564251270643,-4.134552058106352,3.7878444130396334,16.145342414928557,-0.0027914606379336308,-0.8968727415326885,0.442288690219001,111273,2024-03-05 19:45:00+00:00,DEV_2021_2024,66773.05,66996.36,59005.0,61410.98,66739.48,H4_DISPLACEMENT_EXTREME,0.08676787115268292,-0.08676787115268292,0.08676787115268292
1.0,-2.090900296868748,0.8125305417423987,3.1780209951574445,-3.100172363305906,1.6553853598239325,2.114711926948171,-0.0019845891291896908,-0.0654031292301428,0.9978589232386035,111289,2024-03-05 23:45:00+00:00,DEV_2021_2024,61410.98,64367.27,61167.91,63724.01,66074.04,H4_DISPLACEMENT_EXTREME,0.03687825044280779,0.03687825044280779,-0.03687825044280779
1.0,2.767111691709667,2.3488413417991705,4.445520146029512,-0.20739699987587876,1.4320562622215687,2.1690369237721776,0.006025619166688354,0.8968727415326884,-0.44228869021900113,111321,2024-03-06 07:45:00+00:00,DEV_2021_2024,63263.22,66761.1,63263.21,66676.46,66387.78,H4_DISPLACEMENT_EXTREME,-0.004329563987050422,-0.004329563987050422,0.004329563987050422
1.0,1.3116749710490956,3.8917441272707807,2.8011296517741124,0.4085458570604224,2.317252123855735,1.0512182438207867,0.009510038345007195,0.8968727415326884,-0.44228869021900113,111801,2024-03-11 07:45:00+00:00,DEV_2021_2024,68604.41,71298.0,68445.91,71019.99,72121.1,H4_DISPLACEMENT_EXTREME,0.015504226345286698,0.015504226345286698,-0.015504226345286698
-1.0,-0.29183727935035414,-1.9142550652168184,-3.9287903120995447,-2.97312307093762,2.0874386022083686,2.372271551280238,0.010101573902374822,0.8314696123025451,0.5555702330196024,112169,2024-03-15 03:45:00+00:00,DEV_2021_2024,71388.94,72419.71,66699.0,68224.01,69200.08,H4_DISPLACEMENT_EXTREME,0.014306840069940208,-0.014306840069940208,0.014306840069940208
-1.0,-0.5399336208409822,-1.608139144763942,-2.9527255791438507,-2.875505048267751,0.54221042100118,0.5621857462557479,-0.013089428895481621,-0.0654031292301428,0.9978589232386035,112633,2024-03-19 23:45:00+00:00,DEV_2021_2024,64392.0,64500.12,61555.0,61937.4,67840.51,H4_DISPLACEMENT_EXTREME,0.09530750478587957,-0.09530750478587957,0.09530750478587957
1.0,0.41628038336611317,0.726363823392328,2.8498410211156995,1.4254982637172353,1.45501760064325,0.08708731655469405,0.002067358890863362,-0.8314696123025452,-0.5555702330196022,113177,2024-03-25 15:45:00+00:00,DEV_2021_2024,66810.15,70000.0,66780.0,69792.05,70250.0,H4_DISPLACEMENT_EXTREME,0.0065614913788187845,0.0065614913788187845,-0.0065614913788187845
-1.0,0.24445471185673884,-0.6146795353509522,-3.0855994055875438,-1.8422119652036395,0.24367918976685365,-0.2050404539357852,0.08302081807174601,0.8314696123025451,0.5555702330196024,113897,2024-04-02 03:45:00+00:00,DEV_2021_2024,69649.81,69674.23,66000.0,66703.97,66225.79,H4_DISPLACEMENT_EXTREME,-0.007168688760204378,0.007168688760204378,-0.007168688760204378
-1.0,-1.111452575126978,0.8154663121333128,-2.773862497680816,-1.6595270314844337,1.430480329709739,0.2919556267940351,-0.007655402174787855,-0.8968727415326885,0.442288690219001,114921,2024-04-12 19:45:00+00:00,DEV_2021_2024,69347.3,69580.0,65086.86,66843.98,64788.01,H4_DISPLACEMENT_EXTREME,-0.030757743629269196,0.030757743629269196,-0.030757743629269196
-1.0,-9.298830434032073,-5.4367120109889395,-3.3152420182954976,-0.901114123861365,3.5525040055738786,13.169891285546662,-0.013577304704756862,-0.8968727415326885,0.442288690219001,115017,2024-04-13 19:45:00+00:00,DEV_2021_2024,67675.99,67752.85,63750.01,64788.01,64168.62,H4_DISPLACEMENT_EXTREME,-0.009560256596860994,0.009560256596860994,-0.009560256596860994
-1.0,-0.6899610895648706,-2.2836296567589267,-2.7176894965767695,-0.6820987735903107,2.046441364384969,1.6523642422729978,0.07627288907563506,-0.8314696123025452,-0.5555702330196022,115385,2024-04-17 15:45:00+00:00,DEV_2021_2024,62595.04,62974.88,59888.0,60304.95,63498.7,H4_DISPLACEMENT_EXTREME,0.05295999747947722,-0.05295999747947722,0.05295999747947722
1.0,0.4989920010233505,-0.17634596878664754,3.2380498653224015,1.7900510255689306,1.2643409686854157,-0.13483475544298648,0.11595211690854265,0.8968727415326884,-0.44228869021900113,115545,2024-04-19 07:45:00+00:00,DEV_2021_2024,61785.14,65179.0,61739.68,64547.18,63961.22,H4_DISPLACEMENT_EXTREME,-0.009078010844160822,-0.009078010844160822,0.009078010844160822
-1.0,-1.1377172510931646,-5.138898400264968,-3.6587548421479363,-3.313090418238358,2.3400772467917537,1.6167604401265203,0.06073972435264814,0.8968727415326884,-0.44228869021900113,116697,2024-05-01 07:45:00+00:00,DEV_2021_2024,60246.02,60361.09,57100.0,57499.99,57681.08,H4_DISPLACEMENT_EXTREME,0.0031492173913043597,-0.0031492173913043597,0.0031492173913043597
1.0,0.7288540544113854,0.18716373521302676,3.135293828950367,1.5859291257583001,0.42734385913879924,-0.0047274442704920636,0.09290334361084703,-0.8314696123025452,-0.5555702330196022,116921,2024-05-03 15:45:00+00:00,DEV_2021_2024,59291.1,62115.64,58991.99,61690.74,63609.17,H4_DISPLACEMENT_EXTREME,0.03109753587005115,0.03109753587005115,-0.03109753587005115
-1.0,-0.19980982039093767,-0.3014014756809036,-2.9841760950216605,-0.5972710768784103,0.9519404599201379,0.3446823615845738,-0.006628057410039732,-0.8314696123025452,-0.5555702330196022,117593,2024-05-10 15:45:00+00:00,DEV_2021_2024,63299.63,63469.13,60690.0,60928.02,61174.18,H4_DISPLACEMENT_EXTREME,0.004040177245214993,-0.004040177245214993,0.004040177245214993
1.0,0.27011506435745064,0.5946482325770329,3.1745740298194987,1.8418928545017974,0.7876582673488278,-0.21276377077140413,0.06332602379188815,-0.8314696123025452,-0.5555702330196022,118073,2024-05-15 15:45:00+00:00,DEV_2021_2024,62467.18,65057.26,62402.03,64725.11,65818.88,H4_DISPLACEMENT_EXTREME,0.01689853954693321,0.01689853954693321,-0.01689853954693321
1.0,1.5044989972784044,3.6720136696318613,3.8333199000026426,2.1875661424578916,2.82796982419377,1.266065832764692,-0.06358358580499757,-0.8968727415326885,0.442288690219001,118569,2024-05-20 19:45:00+00:00,DEV_2021_2024,67420.0,70000.0,67374.42,69999.99,69285.99,H4_DISPLACEMENT_EXTREME,-0.010200142857142769,-0.010200142857142769,0.010200142857142769
-1.0,-1.3260264739287526,0.3132990464396496,-3.1968288586150617,-1.0267609234493515,0.8870621975061125,0.0772486673811985,0.011786020608837855,-0.8968727415326885,0.442288690219001,120297,2024-06-07 19:45:00+00:00,DEV_2021_2024,71111.55,71208.89,68420.0,69255.0,69460.01,H4_DISPLACEMENT_EXTREME,0.0029600746574147685,-0.0029600746574147685,0.0029600746574147685
1.0,1.2420497334264573,-0.8410832459938052,3.4532592575684227,2.271408923425222,1.0790506414725862,0.1928040225323619,-0.015873986277966576,-0.8314696123025452,-0.5555702330196022,120761,2024-06-12 15:45:00+00:00,DEV_2021_2024,67778.43,69999.0,67736.0,69734.0,66470.01,H4_DISPLACEMENT_EXTREME,-0.0468062924828635,-0.0468062924828635,0.0468062924828635
-1.0,-3.9956514402883956,-4.719003354043094,-4.000951216222671,-0.05620378254997506,3.05862799739797,4.880803997302643,-0.01995053455845044,-0.8968727415326885,0.442288690219001,120777,2024-06-12 19:45:00+00:00,DEV_2021_2024,69734.0,69862.4,67250.0,67532.92,66604.01,H4_DISPLACEMENT_EXTREME,-0.013754921303565815,0.013754921303565815,-0.013754921303565815
-1.0,-4.709247673834953,-4.805114736218169,-3.3313722064178166,-4.851921259045064,2.90303095624428,5.670349285317565,-0.07178945296162723,-0.8968727415326885,0.442288690219001,121929,2024-06-24 19:45:00+00:00,DEV_2021_2024,60843.99,61044.44,59058.0,59306.72,61975.46,H4_DISPLACEMENT_EXTREME,0.044998947842672665,-0.044998947842672665,0.044998947842672665
-1.0,-0.562680671308398,-4.146197018224704,-2.6032810493361156,-2.5352037088988855,1.6853792996958283,2.1437468881537236,0.026094786576871244,-0.0654031292301428,0.9978589232386035,122905,2024-07-04 23:45:00+00:00,DEV_2021_2024,58283.62,58813.13,56866.0,57050.01,56628.79,H4_DISPLACEMENT_EXTREME,-0.007383520636802476,0.007383520636802476,-0.007383520636802476
-1.0,-1.0037228209433617,-2.216093694675871,-3.872204364958981,-3.2195163098603023,1.7547021383998862,0.5403777561676653,0.044223885543384585,0.8314696123025451,0.5555702330196024,122921,2024-07-05 03:45:00+00:00,DEV_2021_2024,57050.02,57546.0,55000.0,55227.99,56410.0,H4_DISPLACEMENT_EXTREME,0.021402187296299058,-0.021402187296299058,0.021402187296299058
-1.0,-1.550035168954025,-2.118622935447627,-2.476167225040529,-1.6487293086435033,1.5241930869257834,1.4369219712160222,0.012307370932179405,-0.0654031292301428,0.9978589232386035,123193,2024-07-07 23:45:00+00:00,DEV_2021_2024,57151.1,57319.1,55724.37,55857.81,56714.62,H4_DISPLACEMENT_EXTREME,0.015339126256471713,-0.015339126256471713,0.015339126256471713
1.0,-0.151946543485443,1.3423087767211137,2.576082730572261,0.08223977728167085,0.6130591787007638,0.777572293226983,0.013408242974605399,0.06540312923014312,-0.9978589232386035,123241,2024-07-08 11:45:00+00:00,DEV_2021_2024,55852.0,58236.73,55741.11,57154.01,57428.01,H4_DISPLACEMENT_EXTREME,0.004794064318496716,0.004794064318496716,-0.004794064318496716
-1.0,-1.9927504346924156,-1.5529458713853208,-2.4979996261653894,-0.562184318456577,1.0684759354771391,2.1515476614765725,-0.01400645007345568,-0.8314696123025452,-0.5555702330196022,123257,2024-07-08 15:45:00+00:00,DEV_2021_2024,57154.01,57621.1,54800.0,55761.52,57477.01,H4_DISPLACEMENT_EXTREME,0.030764763944741924,-0.030764763944741924,0.030764763944741924
1.0,0.7666247351564515,0.5652056137727217,3.1749779973945196,2.488790212644214,1.0921865895593157,0.4705578103768903,-0.050400581872033355,0.8314696123025451,0.5555702330196024,123881,2024-07-15 03:45:00+00:00,DEV_2021_2024,60797.91,62796.01,60632.3,62647.87,64752.14,H4_DISPLACEMENT_EXTREME,0.033588851464543046,0.033588851464543046,-0.033588851464543046
-1.0,-0.11228079741736087,-0.0006123683662067899,-2.9232945702853192,0.09233551787184244,1.7689970740108278,0.2654503365363772,-0.019094054804617656,0.8968727415326884,-0.44228869021900113,123993,2024-07-16 07:45:00+00:00,DEV_2021_2024,64752.14,64993.95,62721.79,62895.01,65258.0,H4_DISPLACEMENT_EXTREME,0.03757038912943966,-0.03757038912943966,0.03757038912943966
1.0,0.7402939746361383,0.26790686625364496,2.6182562239108274,1.4736485333524825,0.5717231467837494,-0.15627222543939612,0.00015568959362876909,-0.8314696123025452,-0.5555702330196022,124313,2024-07-19 15:45:00+00:00,DEV_2021_2024,64115.99,65888.0,64005.57,65836.77,66825.0,H4_DISPLACEMENT_EXTREME,0.015010459202427384,0.015010459202427384,-0.015010459202427384
-1.0,-0.22971533103901196,-3.055467608060859,-2.5824737402292044,-2.102897942726363,1.4085901684938644,0.8158644589093483,0.04837148684591778,-0.8314696123025452,-0.5555702330196022,125561,2024-08-01 15:45:00+00:00,DEV_2021_2024,64674.26,64949.58,62666.07,62906.6,63416.01,H4_DISPLACEMENT_EXTREME,0.008084417359854434,-0.008084417359854434,0.008084417359854434
1.0,0.4459616823441393,0.4689099007769979,2.6723126086176308,0.39285101234474606,0.44884367056051877,-0.07038804205867363,0.03439173558813871,-0.0654031292301428,0.9978589232386035,125593,2024-08-01 23:45:00+00:00,DEV_2021_2024,63422.01,65659.78,63336.61,65354.02,61498.33,H4_DISPLACEMENT_EXTREME,-0.05899698289408972,-0.05899698289408972,0.05899698289408972
