signal_ts,entry_ts,exit_ts,side,entry_price,atr,rejection_ts,rejection_minute,rejection_close,action_minute,action_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1745555400,1745556900,1745557680,-1,93037.6,331.46428571428675,1745557500,10,93135.2,13,93128.0,93114.1,93021.5,-0.19117570951404866,-1.0093562216715246,0.8181805121574759,0.8181805121574759,0.0,1745563200,INITIAL_STOP,0.2365262363969656,0.5282620407283418,-0.48602521280031696,0.2365262363969656,1.0595409977373007,-0.7101820924469149,0.2365262363969656,1.0595409977373007,-0.37439931041910834,0.2365262363969656,1.596552095679331,-1.4975972416765213,historical
1745715900,1745716200,1745716980,1,94852.3,170.1928571428559,1745716800,10,94765.5,13,94563.7,94900.0,94793.5,-1.14905964102352,-1.018577414977419,-0.13048222604610116,0.0,0.13048222604610116,1745717100,INITIAL_STOP,2.5159692785495458,1.8549544634238433,-1.2121542787594166,2.5159692785495458,3.8327107902799797,-2.38259117807531,2.5159692785495458,5.00784823939234,-3.7768917614471427,2.5159692785495458,5.00784823939234,-2.564737482687726,historical
1745907900,1745909100,1745909700,-1,94533.6,221.95714285714348,1745909520,7,94643.8,10,94735.8,94642.8,94528.7,-0.6215214262727577,-1.0141969749630024,0.3926755486902447,0.3926755486902447,0.0,1745912100,INITIAL_STOP,0.0,1.0520048915492022,-0.8983716290145816,0.0,1.0520048915492022,-0.7451889039067748,0.0,1.5606616463924519,-1.0046984617364971,0.0,2.3333333333333006,-1.2682628564072822,historical
1746148200,1746148500,1746148980,-1,96943.0,230.35000000000062,1746148800,5,97045.1,8,97074.8,97044.5,96910.9,-0.3954768830041315,1.3488252658996973,-1.7443021489038288,0.0,1.7443021489038288,1746170100,TIME_EXIT,0.2739309746038882,0.6815715215975671,0.01258953766005718,1.1977425656609222,0.6815715215975671,0.7440850879096753,1.2155415671803744,0.6815715215975671,0.9368352507054584,1.2155415671803744,0.9416105925764862,-0.851313219014566,historical
1746169500,1746169800,1746170400,-1,96392.7,181.3857142857149,1746170220,7,96534.1,10,96653.8,96507.0,96386.6,-0.9773633903021892,-1.0177141293218928,0.04035073901970354,0.04035073901970354,0.0,1746170700,INITIAL_STOP,0.09647948334252153,1.501220760809651,-0.9774749940931056,0.6042372213908296,1.501220760809651,0.11301882334409664,0.6042372213908296,1.501220760809651,-0.23375600535564317,0.6042372213908296,1.7978262581712476,-1.6831535008269773,historical
1746392100,1746393300,1746394140,-1,95578.4,117.50000000000104,1746393960,11,95630.3,14,95637.7,95615.2,95578.3,-0.3635683404255452,2.5808288226949796,-2.9443971631205246,0.0,2.9443971631205246,1746396600,PROFIT_STOP,0.07063829787224073,0.6340425531914837,-0.6340425531914837,0.07063829787224073,1.034893617021317,-1.0340425531914803,4.598297872340286,1.034893617021317,3.6817021276594675,9.174468085106302,1.034893617021317,7.17617021276587,historical
1746549000,1746549300,1746550080,1,94577.3,359.7642857142845,1746549900,10,94426.2,13,94396.2,94584.0,94439.7,-0.34435299700201727,1.957153942065237,-2.3015069390672545,0.0,2.3015069390672545,1746570900,TIME_EXIT,0.30575575277463524,0.6873945241924381,-0.6607103857684536,0.30575575277463524,1.200508269303342,-0.9178231778743969,0.5025512736514085,1.200508269303342,0.4614132269144495,0.8441638374332349,1.200508269303342,0.7079635475608973,historical
1746672300,1746672600,1746673140,1,98739.9,346.09999999999957,1746672960,6,98599.9,9,98624.7,98773.1,98626.6,-0.231410950592309,1.8329249831455285,-2.0643359337378375,0.0,2.0643359337378375,1746694200,TIME_EXIT,0.16729268997402139,0.7451603582779385,-0.36781277087543635,0.27679861311760484,0.7451603582779385,-0.10343831262637504,1.329095637099106,0.7451603582779385,0.5495521525570988,1.8329962438601834,0.7451603582779385,0.882114995666002,historical
1747234800,1747235100,1747235880,-1,102838.0,339.95000000000226,1747235700,10,103250.6,13,103253.8,103219.2,102800.0,-0.825497671226161,-1.0100836397509427,0.1845859685247817,0.1845859685247817,0.0,1747236600,INITIAL_STOP,0.19002794528608735,1.4060891307545134,-0.868068833652019,0.19002794528608735,1.800264744815402,-1.7499632298867194,0.19002794528608735,1.947639358729229,-1.7070157376084691,0.19002794528608735,2.1573760847183094,-1.3834387409913216,historical
1747236600,1747237800,1747238400,-1,103194.6,367.664285714288,1747238220,7,103416.0,10,103461.4,103353.2,103189.2,-0.4931305370452876,-0.6347452347185111,0.1416146976732235,0.1416146976732235,0.0,1747259400,TIME_EXIT,0.14224933460261424,0.8309210654129298,-0.6084354904512929,0.14224933460261424,1.024847978551824,-0.31006547121791816,0.23798884852252492,1.024847978551824,0.2143259572980075,1.791308064422129,1.024847978551824,0.39492549491969586,historical
1747362300,1747362900,1747363560,1,104300.2,294.8142857142863,1747363380,8,104161.6,11,104120.0,104344.4,104235.3,-0.4192809258451574,-1.0117927573452203,0.5925118315000629,0.5925118315000629,0.0,1747370100,INITIAL_STOP,0.474536027523409,0.7058681009836391,-0.6580413819838141,0.474536027523409,0.8798759509618431,-0.5572999951543431,0.474536027523409,1.0521878179967898,-0.4324756505305995,0.474536027523409,1.5053544604351476,-1.4880554344139039,historical
1747555200,1747555800,1747556100,1,104009.1,137.44999999999916,1747555920,2,103887.2,5,103864.4,104066.1,103899.9,-0.7270544682915608,-1.0252234994543674,0.2981690311628066,0.2981690311628066,0.0,1747556400,INITIAL_STOP,0.02910149145143706,1.657329938159362,-0.3994179701710372,0.02910149145143706,1.657329938159362,-1.0854856311386871,0.02910149145143706,1.657329938159362,-0.5027282648236177,0.02910149145143706,1.657329938159362,-1.3444889050564135,historical
1747637400,1747638000,1747638480,-1,102166.4,457.6857142857137,1747638300,5,102422.9,8,102501.0,102384.9,102160.0,-0.4948203674802929,-1.0074407973864377,0.5126204299061448,0.5126204299061448,0.0,1747640100,INITIAL_STOP,0.08761470753478345,1.053124414757477,-0.8733066982958003,0.08761470753478345,1.487046632124367,-1.3292964604532327,0.08761470753478345,2.4597665272489015,-2.186216368062941,0.08761470753478345,2.524658218365694,-2.2353767401211218,historical
1747785600,1747786500,1747786980,1,106958.8,417.0714285714317,1747786800,5,106781.5,8,106694.6,106958.8,106816.1,-0.43085815607694594,-1.008548399840151,0.577690243763205,0.577690243763205,0.0,1747793100,INITIAL_STOP,0.503271108066432,1.0480219215619175,-0.9660215790375202,0.503271108066432,1.3398184620654192,-0.77468744648057,0.503271108066432,1.3398184620654192,-0.24576126048980806,0.503271108066432,1.9466689501627055,-1.4086316150025584,historical
1747958400,1747958700,1747959360,-1,111474.9,244.29285714285652,1747959180,8,111741.9,11,111684.1,111676.9,111350.9,-0.5861100416167501,2.161831051723614,-2.7479410933403643,0.0,2.7479410933403643,1747975200,PROFIT_STOP,0.2881787082248826,1.2096137539838048,-0.408935411245322,0.5575275576737417,1.2096137539838048,0.4056606531972402,0.5575275576737417,1.2096137539838048,0.3192889096810043,1.353703108096246,1.2096137539838048,0.31396742785297566,historical
1748133900,1748135700,1748136180,-1,107313.3,389.8142857142863,1748136000,5,107590.8,8,107615.4,107428.2,107258.1,-0.5258327298713517,-1.0091764466595807,0.48334371678822907,0.48334371678822907,0.0,1748136900,INITIAL_STOP,0.439440026386198,1.3716788214167823,-1.333712024040735,0.439440026386198,1.6538644775900513,-1.337303477846599,0.439440026386198,1.6538644775900513,-0.5382050060468422,0.439440026386198,2.271851064609495,-2.008905339538949,historical
1748242500,1748242800,1748243880,1,109885.3,203.2357142857145,1748243700,15,109794.0,18,109748.4,109919.8,109804.8,-0.46709068990970376,-1.0180226361602056,0.5509319462505018,0.5509319462505018,0.0,1748249700,INITIAL_STOP,1.5381154887006196,0.5136892419077499,-0.4492320669173864,1.5381154887006196,1.0229501282817697,-0.39904403753561324,1.5381154887006196,1.0229501282817697,0.8098970231609586,1.5381154887006196,1.644888061012911,-1.305872842934003,historical
1748610900,1748612700,1748613300,1,105806.7,357.0071428571443,1748613120,7,105567.6,10,105520.0,105816.9,105588.6,-0.5452558225458932,-1.0098790460374933,0.4646232234916001,0.4646232234916001,0.0,1748615100,INITIAL_STOP,0.38178507832977193,1.111182249254704,-0.9968988215521696,0.38178507832977193,1.111182249254704,-0.7730937756347381,0.38178507832977193,2.259338548648453,-1.1204257617894755,0.38178507832977193,2.259338548648453,-0.40755487085092174,historical
1748830500,1748832300,1748832660,1,105259.0,191.42857142857247,1748832480,3,105194.2,6,105041.7,105311.0,105195.6,-0.7750948507462746,-1.018328681592027,0.24323383084575234,0.24323383084575234,0.0,1748833200,INITIAL_STOP,0.13320895522387988,1.5713432835820962,-1.421417910447784,0.13320895522387988,2.731044776119403,-2.698656716417926,0.13320895522387988,3.860447761194009,-1.9788059701492582,0.13320895522387988,3.860447761194009,-2.136567164179093,historical
1748999700,1749000000,1749000480,-1,105502.9,221.54999999999978,1749000300,5,105630.5,8,105631.9,105580.0,105470.2,-0.4040476792296701,0.6987883999097275,-1.1028360791393976,0.0,1.1028360791393976,1749021600,TIME_EXIT,0.10336267208302506,0.8156172421575799,-0.1530128639133774,0.6756939742721608,0.8156172421575799,0.24509140148945344,0.6756939742721608,1.3410065447980415,-0.8142631460167408,0.6756939742721608,1.3410065447980415,-0.8621078763258866,historical
1749084300,1749084600,1749085320,-1,104818.2,183.42857142857247,1749085140,9,104924.6,12,104970.8,104923.0,104802.4,-0.5736689356178788,-1.0190479595015443,0.44537902388366546,0.44537902388366546,0.0,1749086400,INITIAL_STOP,0.2186137071650602,1.0450934579439035,-0.9916666666667087,0.2186137071650602,1.7112928348910037,-1.0429127725856797,0.36144859813085495,1.7112928348910037,0.3363707165108857,0.9562305295949785,2.2210280373832125,-1.8633956386292887,historical
1749181800,1749182700,1749183480,-1,102349.5,241.1071428571408,1749183300,10,102464.9,13,102506.3,102448.0,102321.1,-0.44770545598184175,-1.0141499333432058,0.566444477361364,0.566444477361364,0.0,1749185400,INITIAL_STOP,0.11571619019402218,0.8572952155236214,-0.623789068286161,0.11571619019402218,0.8572952155236214,-0.849414901496094,0.11571619019402218,1.7730706561990968,-1.6457413716486708,0.11571619019402218,2.3246926381277047,-2.238838690564392,historical
1749185700,1749186600,1749187440,1,102808.6,213.70714285714035,1749187260,11,102645.4,14,102630.5,102808.7,102699.9,-0.5716247245340443,2.4937740744454686,-3.065398798979513,0.0,3.065398798979513,1749202200,PROFIT_STOP,0.3027507603863665,0.8825161268759358,-0.7510277749924885,0.3027507603863665,0.8825161268759358,-0.3144490123333581,0.5914636184364248,0.8825161268759358,0.5601123032186834,1.8019987299040545,0.8825161268759358,1.6349476921020007,historical
1749342000,1749342900,1749343500,1,105587.6,110.64285714285714,1749343320,7,105439.8,10,105444.9,105625.1,105469.5,-0.8916338799226008,-1.031810337852403,0.14017645792980227,0.14017645792980227,0.0,1749343800,INITIAL_STOP,0.0009038089088946184,1.7931568754035652,-1.6964493221434236,0.0009038089088946184,1.8763072950291038,-1.8763072950291038,0.0009038089088946184,2.174564234990369,-0.5766300839251393,1.562685603615183,2.174564234990369,-1.0077469335054874,historical
1749373200,1749373500,1749373740,1,105359.9,86.85000000000062,1749373560,1,105319.7,4,105298.3,105360.1,105327.0,-0.5132834004988738,-1.0404374976011759,0.5271540971023021,0.5271540971023021,0.0,1749374100,INITIAL_STOP,0.0,2.2878526194587874,-0.6482440990211624,0.0,4.02993667242369,-2.061024755325259,0.0,4.02993667242369,-3.270005757052366,1.78238341968914,4.979850316637846,1.0604490500864152,historical
1749521700,1749524100,1749524700,1,109689.0,277.9500000000002,1749524520,7,109578.7,10,109475.3,109690.2,109582.8,-0.5257167356239058,-1.0131545241950053,0.48743778857109954,0.48743778857109954,0.0,1749533700,INITIAL_STOP,0.09354200395754625,1.2383522216225826,-0.8368411584817617,0.09354200395754625,1.2383522216225826,-0.8962043533009737,0.09354200395754625,1.2516639683396076,-0.5943515020687065,0.09354200395754625,1.3228998021226723,-0.7155963302752079,historical
1749640200,1749641100,1749641640,-1,109188.4,144.17142857143023,1749641460,6,109255.3,9,109239.6,109239.4,109188.2,-0.26200022460039435,-1.0252450389747365,0.7632448143743422,0.7632448143743422,0.0,1749644100,INITIAL_STOP,0.26634958382873186,0.5659928656361813,0.1297066983749288,0.26634958382873186,0.5659928656361813,0.05757035275457575,1.6528933808956594,1.693816884661179,0.8476020610384164,1.6528933808956594,5.286761791518054,-3.806579468886223,historical
1750126800,1750127700,1750128060,-1,106534.0,469.9357142857147,1750127880,3,106775.1,6,106844.4,106709.6,106525.0,-0.44790055377381044,-1.0075566364193669,0.5596560826455564,0.5596560826455564,0.0,1750128900,INITIAL_STOP,0.0400054718730587,0.8243680746606548,-0.49623808727636853,0.0400054718730587,2.1726375948077985,-1.774072441519349,0.0400054718730587,2.5394962836862036,-2.0260217962943363,0.0400054718730587,2.5394962836862036,-1.8428052469182699,historical
1750337400,1750337700,1750338720,1,104709.9,127.52142857142879,1750338540,14,104620.1,17,104614.5,104709.9,104643.1,-0.5261102447767569,-1.0273705371646467,0.5012602923878897,0.5012602923878897,0.0,1750340400,INITIAL_STOP,0.2187867585280466,0.9543494090628781,-0.9519968632722319,0.2187867585280466,1.4256427491177017,-0.5450064414944258,0.3081834985716909,4.040889486360737,-3.1751526354113646,0.3081834985716909,5.088556545118413,-4.577269926622946,historical
1750411500,1750413300,1750414200,1,105938.0,277.66428571428384,1750414020,12,105824.8,15,105841.9,105950.0,105842.7,-0.24345202754269735,-1.0127177561117766,0.7692657285690793,0.7692657285690793,0.0,1750427400,INITIAL_STOP,0.15126180125022612,0.5589483703341585,-0.34610140714637166,0.4033648033339363,0.5589483703341585,0.3659095001672346,0.6878810485426949,0.5589483703341585,-0.030612507395879094,0.6878810485426949,0.6662722197926626,0.18547578010444393,historical
1750464000,1750464900,1750465800,-1,103097.7,214.0785714285708,1750465620,12,103232.0,15,103286.4,103216.9,103093.3,-0.6036876513963425,-1.0160529378399263,0.41236528644358383,0.41236528644358383,0.0,1750470300,INITIAL_STOP,0.14013546428213983,0.9178872910480158,-0.8814520703346458,0.14013546428213983,0.9178872910480158,-0.723098995695855,0.14013546428213983,0.9178872910480158,-0.5399886557005392,0.14013546428213983,1.8044776617397007,-1.2845750892529484,historical
1750639200,1750639500,1750640580,1,101136.5,470.05714285714305,1750640400,15,100849.8,18,100804.8,101196.9,100852.9,-0.4776111870897112,0.7813846796742033,-1.2589958667639145,0.0,1.2589958667639145,1750661100,TIME_EXIT,0.9447787503039264,0.7477814247507899,-0.6099258448820748,0.9447787503039264,1.206236323851203,-0.7158704108922924,0.9447787503039264,1.3496231461220392,-0.7052334062727933,0.9447787503039264,1.3496231461220392,0.013828106005348888,historical
1750675800,1750676100,1750676940,1,101455.3,192.5857142857141,1750676760,11,101348.7,14,101339.8,101455.7,101380.8,-0.41738216996760913,-1.0175601983038054,0.6001780283361963,0.6001780283361963,0.0,1750677900,INITIAL_STOP,0.40397596617463166,0.7025443216378765,-0.5633855055262968,0.40397596617463166,1.5260737334026135,-1.4419553445589954,0.40397596617463166,1.9949558638083098,-0.6490616423114018,0.49847934129515664,2.006379348713051,0.10177286551438249,historical
1751071500,1751071800,1751072340,1,107105.7,123.97142857143002,1751072160,6,107030.1,9,107017.6,107139.4,107035.1,-0.5025635668740348,-1.0287984904356144,0.5262349235615796,0.5262349235615796,0.0,1751073000,INITIAL_STOP,0.19681954367372564,1.4979257893523443,-1.4979257893523443,0.19681954367372564,2.674809864023867,-1.9649688868401922,0.19681954367372564,2.7320811246830514,-1.0921871398939251,0.3887992625028528,2.7320811246830514,-0.24360451716982848,historical
1751184600,1751184900,1751185380,1,107403.4,38.89285714286026,1751185200,5,107380.1,8,107384.6,107414.3,107386.4,-0.41430349556144463,3.8016132476274818,-4.215916743188926,0.0,4.215916743188926,1751186400,PROFIT_STOP,0.2776859504132757,0.6016528925617857,0.09256198347121662,7.533516988061839,0.6016528925617857,6.337924701560557,9.202203856748799,0.6016528925617857,7.6260789715330555,18.6820936639105,0.6016528925617857,18.260422405875786,historical
1751190300,1751190600,1751191200,1,107920.0,85.52142857143086,1751191020,7,107862.6,10,107852.1,107920.0,107869.0,-0.5713655725381503,2.1791285948939736,-2.750494167432124,0.0,2.750494167432124,1751193000,PROFIT_STOP,0.6559759458782766,1.399649210724058,0.6559759458782766,2.8425624321389713,1.399649210724058,2.6075336173055343,4.078509980790036,1.399649210724058,2.0240541217740056,4.078509980790036,1.399649210724058,3.423703332498063,historical
1751432400,1751432700,1751433540,-1,106273.8,163.72857142857225,1751433360,11,106489.5,14,106476.7,106344.0,106257.0,-0.8478002675740639,-1.0216361748538267,0.17383590727976284,0.17383590727976284,0.0,1751435100,INITIAL_STOP,0.1734578134543758,1.3809440711979155,-0.9894424570281776,0.1734578134543758,1.3809440711979155,-1.2300846348485752,0.1734578134543758,2.2360177994938715,-2.1040921385568345,0.1734578134543758,4.221621149986873,-3.987697408603033,historical
1751513400,1751515200,1751515860,-1,108594.8,186.0214285714267,1751515680,8,108718.4,11,108718.3,108648.8,108575.0,-0.4620605306608348,-1.0194591918493534,0.5573986611885187,0.5573986611885187,0.0,1751516400,INITIAL_STOP,0.4606996121798454,0.9455899857927057,-0.9144107821679153,0.4606996121798454,1.8987059862535074,-1.6218561609645594,0.4606996121798454,1.8987059862535074,-0.7724916484275927,0.4606996121798454,3.8764351265215145,-3.739354145067763,historical
1751932800,1751934000,1751934600,-1,108154.8,152.14285714286027,1751934420,7,108308.4,10,108381.3,108227.8,108136.1,-1.016184150234721,-1.023695887323941,0.0075117370892199276,0.0075117370892199276,0.0,1751934900,INITIAL_STOP,0.0,1.7996244131455221,-0.7591549295774492,0.0,2.104600938967074,-0.502159624413097,1.3066666666666589,2.104600938967074,1.2396244131455527,4.961126760563298,2.104600938967074,3.6340845070422363,historical
1752405900,1752406200,1752406620,1,118024.1,95.3785714285706,1752406440,4,117906.2,7,117927.4,118053.6,117928.2,-0.717150637809319,4.059678539154773,-4.7768291769640925,0.0,4.7768291769640925,1752411600,PROFIT_STOP,0.0,1.3042761926159945,-0.6720587133978052,0.3585711076162386,1.3042761926159945,0.12581442372500673,1.4416236051823685,1.3042761926159945,1.328390623829832,6.6513892009286275,1.3042761926159945,2.3411967348160445,historical
1752471000,1752472200,1752472680,-1,121897.4,586.557142857143,1752472500,5,122324.2,8,122463.6,122288.7,121895.8,-0.6504565121735519,-1.0069272818789203,0.3564707697053684,0.3564707697053684,0.0,1752478800,INITIAL_STOP,0.03477922014660834,1.0215543486202976,-0.5034462602596312,0.03477922014660834,1.0215543486202976,-0.6071019752064201,0.03477922014660834,1.0215543486202976,-0.355975547383039,0.03477922014660834,2.3912418714532837,-1.7033293553179665,historical
1752849300,1752849600,1752850140,-1,117515.0,375.3142857142874,1752849960,6,117898.6,9,117937.0,117809.6,117500.0,-0.7600310216199724,-1.0104370305521684,0.250406008932196,0.250406008932196,0.0,1752850500,INITIAL_STOP,0.7574984774665087,1.9796741778319034,-1.719891900121795,0.7574984774665087,2.3303136419001267,-1.0873553593179157,0.7574984774665087,2.3303136419001267,-0.6061586479902531,0.7574984774665087,2.3303136419001267,-0.6714372716199727,historical
1753020600,1753020900,1753021200,-1,118530.4,168.4928571428588,1753021020,2,118647.4,5,118626.0,118597.0,118251.2,-0.4017045459041835,-1.0234491443751865,0.621744598471003,0.621744598471003,0.0,1753021500,INITIAL_STOP,0.5917164780193928,1.5644580100894676,-0.5756920598584029,0.5917164780193928,1.5644580100894676,-0.19882148459027316,1.189961422697008,1.5644580100894676,-0.6504726779431372,1.189961422697008,1.935987112637296,-0.4201958539997588,historical
1753043400,1753044300,1753045200,1,118153.8,240.87142857143044,1753045020,12,118072.5,15,118062.4,118153.8,118106.4,-0.26932124626853127,-1.01635088073067,0.7470296344621388,0.7470296344621388,0.0,1753049100,INITIAL_STOP,0.37987070754996444,0.39896803273829284,-0.3794555483067767,0.37987070754996444,1.4688334025265413,-0.6617638336991,0.37987070754996444,1.4688334025265413,-0.685012751319608,0.37987070754996444,7.405195421386562,-2.4249451396714363,historical
1753142400,1753143000,1753143480,-1,117228.0,257.1714285714282,1753143300,5,117287.9,8,117436.5,117283.5,117209.9,-0.5556900344406185,3.1847832463059738,-3.7404732807465924,0.0,3.7404732807465924,1753147500,PROFIT_STOP,0.04355071658703463,0.9546161537606948,-0.6668703477391411,0.7158649038995905,0.9608376847017239,0.10732140873238587,1.613320742139742,0.9608376847017239,1.1972558604599282,5.299966670369967,2.7961893122986603,-1.073602933007468,historical
1753164600,1753165800,1753166760,1,117680.4,398.10714285714283,1753166580,13,117521.3,16,117520.0,117697.6,117534.7,-0.278457735115567,2.0297088866959827,-2.3081666218115497,0.0,2.3081666218115497,1753182900,PROFIT_STOP,0.11705391585181332,0.44359917466580745,-0.43204449627702524,0.3001704494482821,0.5912981071140071,0.299668072127037,2.196644837175922,0.5912981071140071,2.134098860680018,2.196644837175922,0.6000897102359234,0.010549923746328696,historical
1753350900,1753351500,1753351800,1,118609.5,350.942857142858,1753351620,2,118400.1,5,118319.6,118614.7,118440.3,-0.5619727333170383,-1.0112657941870877,0.4492930608700494,0.4492930608700494,0.0,1753353300,INITIAL_STOP,0.0,1.268582593828858,-1.2033298054221335,0.0,1.9427664251404417,-1.9196857445249405,0.0,1.9561589188308999,-0.8049743547993142,0.29833916795570214,1.9561589188308999,0.18834975168934284,historical
1754553900,1754554200,1754554980,-1,114898.2,135.42857142856832,1754554800,10,114999.0,13,115093.8,114957.6,114865.4,-0.9911493459916125,-1.0282801476793382,0.037130801687725645,0.037130801687725645,0.0,1754555400,INITIAL_STOP,0.22742616033757945,1.4900843881857098,-1.3305907172995872,0.22742616033757945,1.857067510548566,-0.6313291139240651,0.22742616033757945,1.857067510548566,-0.13586497890302118,0.7627637130802077,3.97183544303813,-3.703059071730043,historical
1755063900,1755064500,1755065400,-1,118960.0,275.27857142857,1755065220,12,119148.9,15,119162.6,119120.8,118829.0,-0.505059290588771,-1.0144048020619667,0.5093455114731957,0.5093455114731957,0.0,1755068100,INITIAL_STOP,0.23903059238694455,0.8878279145800193,-0.7359817327901856,0.23903059238694455,1.0295025818002386,-0.6389890760009164,0.23903059238694455,1.5424375308129719,-1.2351124834583214,0.23903059238694455,1.798178468564321,-1.7796517813124249,historical
1755237600,1755237900,1755238380,1,119108.4,225.3571428571418,1755238200,5,118884.0,8,118859.4,119147.9,118901.5,-0.7542262820919211,-1.0176177242472189,0.26339144215529775,0.26339144215529775,0.0,1755243000,INITIAL_STOP,0.0004437400951129944,1.2673217115689053,-0.134009508716311,0.030174326465940156,1.2673217115689053,-0.3842789223454464,0.3354675118859228,1.2673217115689053,-0.9309667194928212,0.3354675118859228,1.8077971473850856,-0.6301109350237747,historical
1755306000,1755307500,1755307740,-1,117621.6,202.82857142856872,1755307560,1,117665.9,4,117660.9,117639.1,117583.2,-0.14850333849834377,0.6078003662487851,-0.7563037047471288,0.0,0.7563037047471288,1755329100,TIME_EXIT,0.0,0.9505564163966309,-0.6335399352021496,0.0,1.143330046485407,-0.8790674742921082,0.4762642625722283,1.143330046485407,0.3944217495421943,1.2503169460487846,1.143330046485407,0.023665304972546007,historical
1755573000,1755573600,1755573900,1,115630.6,315.8428571428563,1755573720,2,115391.8,5,115381.4,115630.6,115500.0,-0.5382033591147153,-1.0122033892683089,0.4740000301535936,0.4740000301535936,0.0,1755574500,INITIAL_STOP,0.0009498394318687028,1.571984259803704,-1.4282418924420142,0.0009498394318687028,2.589895517662497,-2.4452033108688926,0.0009498394318687028,4.200823194174339,-2.1209914514451462,0.0009498394318687028,4.200823194174339,-1.2452394952282002,historical
1755659100,1755659400,1755660240,-1,113359.7,291.4857142857145,1755660060,11,113492.0,14,113500.0,113459.6,113258.5,-0.33384823073907716,-1.0129634369077876,0.6791152061687105,0.6791152061687105,0.0,1755674400,INITIAL_STOP,0.34444226622228913,0.5317584787296604,-0.5152911193883448,0.34444226622228913,0.8223387571064391,-0.39521662419132475,0.34444226622228913,0.8816898647324047,-0.7650460693981567,0.34444226622228913,0.9581944716722305,-0.41991766320332313,historical
1755770100,1755770700,1755771000,-1,113248.2,188.5285714285731,1755770820,2,113354.1,5,113392.9,113332.6,113180.0,-0.5317051198504561,-1.0200231719330295,0.4883180520825734,0.4883180520825734,0.0,1755783600,INITIAL_STOP,0.1670834280518285,0.8805031446540803,-0.5065545199666547,0.1670834280518285,0.9818140486474422,-0.6481776161248557,0.1670834280518285,0.9818140486474422,-0.6121088126089672,1.7164507084942933,1.3822838523907135,0.6593165113283418,historical
1755822000,1755822600,1755822900,-1,112602.4,259.83571428571304,1755822720,2,112677.4,5,112752.9,112671.3,112602.3,-0.40058675903272406,-1.0144453326735572,0.6138585736408331,0.6138585736408331,0.0,1755828900,INITIAL_STOP,0.16856805124112487,0.7566319377628982,-0.1870412623361148,0.3117354372268206,0.7566319377628982,0.04502845204386289,1.2669543942601043,0.7566319377628982,-0.4791489127745577,1.2669543942601043,3.40022541715921,-3.2816889793001676,historical
1756254600,1756255200,1756255680,1,111677.1,276.2714285714298,1756255500,5,111500.0,8,111428.0,111765.6,111547.4,-0.6145739990003044,-1.013474321319621,0.3989003223193165,0.3989003223193165,0.0,1756256700,INITIAL_STOP,0.05610424530740965,1.3450540358860485,-1.315735043176994,0.05610424530740965,1.6020476756812798,-1.2502197631728893,0.05610424530740965,2.052691452505312,-2.05232948963234,0.05610424530740965,2.257924401468536,-1.2806246445007547,historical
1756258800,1756260000,1756260420,1,111249.5,261.4071428571437,1756260240,4,111145.8,7,111091.3,111249.6,111159.9,-0.4176434589356053,-1.0141859806359514,0.5965425217003462,0.5965425217003462,0.0,1756279200,INITIAL_STOP,0.1725278028253899,0.699674836735227,-0.5627237205235607,0.6790174057982873,0.699674836735227,0.04705303713420231,0.6790174057982873,0.7344864333142037,-0.6315818236467673,1.6403530344017327,1.4628521463507669,0.4751209115501144,historical
1756344000,1756344600,1756344960,-1,111390.4,310.4214285714292,1756344780,3,111479.3,6,111507.5,111472.8,111334.5,-0.2634472767436094,-1.0119612017456967,0.7485139250020874,0.7485139250020874,0.0,1756351200,INITIAL_STOP,0.05186497618442148,0.6291447111070285,-0.3852826802273587,0.05186497618442148,0.9152074368945612,-0.6755332612347631,0.05186497618442148,1.0611380841713138,-0.5647161692629917,0.12273637221286193,1.6029821210796538,-1.5823649876895807,historical
1756520400,1756520700,1756521120,-1,107689.9,219.4285714285704,1756520940,4,107789.4,7,107861.4,107785.8,107689.9,-0.5374094900173636,-1.0163591427951375,0.4789496527777739,0.4789496527777739,0.0,1756523700,INITIAL_STOP,0.5509765624999761,1.006250000000018,-0.5710286458333493,0.5509765624999761,1.006250000000018,-0.6726562500000297,0.5509765624999761,2.582161458333372,-2.2481119791666906,0.5509765624999761,3.8755208333333915,-3.833593750000071,historical
1756616100,1756616400,1756616880,1,108775.0,157.35714285714286,1756616700,5,108646.1,8,108627.3,108776.7,108667.6,-0.648794825238299,-1.023042063852305,0.374247238614006,0.374247238614006,0.0,1756618200,INITIAL_STOP,0.0,1.4959600544711387,-0.7911938266000907,0.0,1.6573763050386021,-1.5410803449841126,0.0,1.6573763050386021,-0.42578302315024963,0.0,2.0335905583295504,-0.6806173399909584,historical
1756830900,1756832700,1756833300,1,110856.1,612.8214285714255,1756833120,7,110632.4,10,110617.5,110900.0,110672.8,-0.2655942863803329,0.27681494492686193,-0.5424092313071949,0.0,0.5424092313071949,1756854300,TIME_EXIT,0.012891194125522358,0.452170872428475,-0.2627192726848897,0.1803135380849709,0.452170872428475,0.06119237717815754,0.23481554869164037,0.5810828136837936,-0.40762282184277154,0.23481554869164037,1.2036132641762496,-0.3278279620024636,historical
